year,flu week,MI rate,MI pop,MI count,MI weighted rate,SA rate,SA count,SA pop,SA weighted rate,MS rate,MS count,MS pop,MS weighted rate
4.0,20.0,0.000236911,4221.0,1.0,0.0001006785257842664,0.001858407,21.0,11300.0,0.0001858916878321391,0.00046605400000000003,52.0,111575.0,8.81640057178751e-05
4.0,21.0,0.000236911,4221.0,1.0,0.00011430177320583977,0.0,0.0,11300.0,0.0001673025190489252,0.00051983,58.0,111575.0,0.0001313306051460876
4.0,22.0,0.000236911,4221.0,1.0,0.0001265626958852558,0.0009734510000000001,11.0,11300.0,0.0002479173671440327,0.000448129,50.0,111575.0,0.00016301044463147885
4.0,23.0,0.0009476430000000001,4221.0,4.0,0.00020867072629673022,0.00035398199999999997,4.0,11300.0,0.0002585238304296294,0.000430204,48.0,111575.0,0.00018972980016833098
4.0,24.0,0.000473821,4221.0,2.0,0.0002351857536670572,0.000530973,6.0,11300.0,0.00028576874738666644,0.000483979,54.0,111575.0,0.0002191547201514979
4.0,25.0,0.0021321960000000003,4221.0,9.0,0.00042488677830035155,0.0,0.0,11300.0,0.0002571918726479998,0.00055568,62.0,111575.0,0.00025280724813634813
4.0,26.0,0.001658375,4221.0,7.0,0.0005482356004703165,0.0,0.0,11300.0,0.00023147268538319983,0.00024199,27.0,111575.0,0.00025172552332271335
4.0,27.0,0.004738214,4221.0,20.0,0.0009672334404232849,0.0,0.0,11300.0,0.00020832541684487986,0.000197177,22.0,111575.0,0.000246270670990442
4.0,28.0,0.0014214639999999999,4221.0,6.0,0.0010126564963809565,8.8496e-05,1.0,11300.0,0.00019634247516039187,0.000152364,17.0,111575.0,0.0002368800038913978
4.0,29.0,0.003790571,4221.0,16.0,0.0012904479467428609,0.0,0.0,11300.0,0.00017670822764435267,0.000215102,24.0,111575.0,0.00023470220350225806
4.0,30.0,0.001658375,4221.0,7.0,0.0013272406520685748,0.0,0.0,11300.0,0.0001590374048799174,0.00012547600000000002,14.0,111575.0,0.00022377958315203226
4.0,31.0,0.00331675,4221.0,14.0,0.0015261915868617175,0.0,0.0,11300.0,0.00014313366439192568,0.00012547600000000002,14.0,111575.0,0.00021394922483682904
4.0,32.0,0.0021321960000000003,4221.0,9.0,0.0015867920281755457,0.0,0.0,11300.0,0.00012882029795273313,0.000107551,12.0,111575.0,0.00020330940235314612
4.0,33.0,0.001658375,4221.0,7.0,0.0015939503253579912,0.0,0.0,11300.0,0.00011593826815745982,3.585e-05,4.0,111575.0,0.0001865634621178315
4.0,34.0,0.00355366,4221.0,15.0,0.0017899212928221921,0.0,0.0,11300.0,0.00010434444134171384,1.7925e-05,2.0,111575.0,0.00016969961590604835
4.0,35.0,0.002606018,4221.0,11.0,0.0018715309635399728,0.0,0.0,11300.0,9.390999720754246e-05,0.0,0.0,111575.0,0.0001527296543154435
4.0,36.0,0.0028429279999999998,4221.0,12.0,0.0019686706671859754,0.0,0.0,11300.0,8.451899748678822e-05,0.0,0.0,111575.0,0.00013745668888389916
4.0,37.0,0.001658375,4221.0,7.0,0.0019376411004673778,0.0,0.0,11300.0,7.60670977381094e-05,0.0,0.0,111575.0,0.00012371101999550924
4.0,38.0,0.002369107,4221.0,10.0,0.0019807876904206403,0.0,0.0,11300.0,6.846038796429846e-05,0.0,0.0,111575.0,0.00011133991799595833
4.0,39.0,0.0,4221.0,0.0,0.0017827089213785763,0.0,0.0,11300.0,6.16143491678686e-05,0.0,0.0,111575.0,0.00010020592619636249
4.0,40.0,0.0,4221.0,0.0,0.0016044380292407187,0.0,0.0,11300.0,5.5452914251081745e-05,0.0,0.0,111575.0,9.018533357672625e-05
4.0,41.0,0.0,4221.0,0.0,0.001443994226316647,0.0,0.0,11300.0,4.990762282597357e-05,0.0,0.0,111575.0,8.116680021905363e-05
4.0,42.0,0.0,4221.0,0.0,0.0012995948036849823,0.0,0.0,11300.0,4.491686054337622e-05,0.0,0.0,111575.0,7.305012019714827e-05
4.0,43.0,0.0,4221.0,0.0,0.001169635323316484,0.0,0.0,11300.0,4.0425174489038595e-05,0.0,0.0,111575.0,6.574510817743344e-05
4.0,44.0,0.0,4221.0,0.0,0.0010526717909848356,0.0,0.0,11300.0,3.6382657040134734e-05,0.0,0.0,111575.0,5.91705973596901e-05
4.0,45.0,0.0,4221.0,0.0,0.000947404611886352,0.0,0.0,11300.0,3.274439133612126e-05,0.0,0.0,111575.0,5.325353762372109e-05
4.0,46.0,0.0,4221.0,0.0,0.0008526641506977168,0.0,0.0,11300.0,2.9469952202509135e-05,0.0,0.0,111575.0,4.792818386134898e-05
4.0,47.0,0.0,4221.0,0.0,0.0007673977356279451,0.0,0.0,11300.0,2.6522956982258223e-05,0.0,0.0,111575.0,4.3135365475214084e-05
4.0,48.0,0.0,4221.0,0.0,0.0006906579620651506,0.0,0.0,11300.0,2.3870661284032402e-05,0.0,0.0,111575.0,3.8821828927692674e-05
4.0,49.0,0.0,4221.0,0.0,0.0006215921658586355,0.0,0.0,11300.0,2.1483595155629163e-05,0.0,0.0,111575.0,3.4939646034923405e-05
4.0,50.0,0.0,4221.0,0.0,0.000559432949272772,0.0,0.0,11300.0,1.9335235640066247e-05,0.0,0.0,111575.0,3.1445681431431066e-05
4.0,51.0,0.0,4221.0,0.0,0.0005034896543454949,0.0,0.0,11300.0,1.7401712076059624e-05,0.0,0.0,111575.0,2.830111328828796e-05
4.0,52.0,0.0,4221.0,0.0,0.00045314068891094537,0.0,0.0,11300.0,1.5661540868453664e-05,0.0,0.0,111575.0,2.5471001959459163e-05
5.0,1.0,0.0,4186.0,0.0,0.00040782662001985086,0.0,0.0,11300.0,1.4095386781608298e-05,0.0,0.0,111575.0,2.2923901763513247e-05
5.0,2.0,0.0,4186.0,0.0,0.0003670439580178658,0.0,0.0,11305.0,1.2685848103447467e-05,0.0,0.0,112462.0,2.0631511587161922e-05
5.0,3.0,0.0,4186.0,0.0,0.0003303395622160792,0.0,0.0,11305.0,1.1417263293102721e-05,0.0,0.0,112462.0,1.856836042844573e-05
5.0,4.0,0.0,4186.0,0.0,0.0002973056059944713,0.0,0.0,11305.0,1.027553696379245e-05,0.0,0.0,112462.0,1.6711524385601158e-05
5.0,5.0,0.0,4186.0,0.0,0.00026757504539502415,0.0,0.0,11305.0,9.247983267413204e-06,0.0,0.0,112462.0,1.5040371947041043e-05
5.0,6.0,0.0,4186.0,0.0,0.00024081754085552174,0.0,0.0,11305.0,8.323184940671884e-06,0.0,0.0,112462.0,1.353633475233694e-05
5.0,7.0,0.0,4186.0,0.0,0.00021673578676996956,0.0,0.0,11305.0,7.490866446604695e-06,0.0,0.0,112462.0,1.2182701277103246e-05
5.0,8.0,0.0,4186.0,0.0,0.00019506220809297262,0.0,0.0,11305.0,6.741779801944226e-06,0.0,0.0,112462.0,1.0964431149392921e-05
5.0,9.0,0.0,4186.0,0.0,0.00017555598728367537,0.0,0.0,11305.0,6.067601821749804e-06,0.0,0.0,112462.0,9.867988034453629e-06
5.0,10.0,0.0,4186.0,0.0,0.00015800038855530785,0.0,0.0,11305.0,5.460841639574823e-06,0.0,0.0,112462.0,8.881189231008267e-06
5.0,11.0,0.0,4186.0,0.0,0.00014220034969977707,0.0,0.0,11305.0,4.914757475617341e-06,8.892e-06,1.0,112462.0,8.882270307907441e-06
5.0,12.0,0.0,4186.0,0.0,0.00012798031472979936,0.0,0.0,11305.0,4.423281728055607e-06,0.0,0.0,112462.0,7.994043277116698e-06
5.0,13.0,0.0,4186.0,0.0,0.00011518228325681942,0.0,0.0,11305.0,3.9809535552500465e-06,0.0,0.0,112462.0,7.194638949405028e-06
5.0,14.0,0.0,4186.0,0.0,0.00010366405493113748,0.0,0.0,11305.0,3.582858199725042e-06,0.0,0.0,112462.0,6.475175054464525e-06
5.0,15.0,0.0,4186.0,0.0,9.329764943802373e-05,0.0,0.0,11305.0,3.224572379752538e-06,8.892e-06,1.0,112462.0,6.716857549018073e-06
5.0,16.0,0.0,4186.0,0.0,8.396788449422136e-05,0.0,0.0,11305.0,2.902115141777284e-06,8.892e-06,1.0,112462.0,6.934371794116266e-06
5.0,17.0,0.0,4186.0,0.0,7.557109604479923e-05,0.000265369,3.0,11305.0,2.9148803627599555e-05,0.000160054,18.0,112462.0,2.224633461470464e-05
5.0,18.0,0.0,4186.0,0.0,6.801398644031931e-05,0.0,0.0,11305.0,2.62339232648396e-05,9.7811e-05,11.0,112462.0,2.9802801153234177e-05
5.0,19.0,0.0,4186.0,0.0,6.121258779628737e-05,0.000265369,3.0,11305.0,5.0147430938355644e-05,0.000489054,55.0,112462.0,7.572792103791076e-05
5.0,20.0,0.0,4186.0,0.0,5.5091329016658636e-05,8.845600000000001e-05,1.0,11305.0,5.397828784452008e-05,0.000497946,56.0,112462.0,0.0001179497289341197
5.0,21.0,0.00023889200000000002,4186.0,1.0,7.347139611499278e-05,0.0,0.0,11305.0,4.8580459060068075e-05,0.000293432,33.0,112462.0,0.00013549795604070772
5.0,22.0,0.0,4186.0,0.0,6.61242565034935e-05,0.0,0.0,11305.0,4.372241315406127e-05,0.00023118900000000003,26.0,112462.0,0.00014506706043663695
5.0,23.0,0.0,4186.0,0.0,5.951183085314415e-05,8.845600000000001e-05,1.0,11305.0,4.8195771838655145e-05,0.000133378,15.0,112462.0,0.00014389815439297328
5.0,24.0,0.0,4186.0,0.0,5.3560647767829734e-05,0.0,0.0,11305.0,4.3376194654789635e-05,0.000106703,12.0,112462.0,0.00014017863895367596
5.0,25.0,0.00023889200000000002,4186.0,1.0,7.209378299104677e-05,0.0,0.0,11305.0,3.903857518931067e-05,7.1135e-05,8.0,112462.0,0.0001332742750583084
5.0,26.0,0.00023889200000000002,4186.0,1.0,8.877360469194209e-05,0.0,0.0,11305.0,3.5134717670379605e-05,4.4458999999999996e-05,5.0,112462.0,0.00012439274755247755
5.0,27.0,0.0,4186.0,0.0,7.989624422274788e-05,0.0,0.0,11305.0,3.162124590334165e-05,1.7784e-05,2.0,112462.0,0.00011373187279722979
5.0,28.0,0.0,4186.0,0.0,7.19066198004731e-05,0.0,0.0,11305.0,2.8459121313007484e-05,0.0,0.0,112462.0,0.00010235868551750681
5.0,29.0,0.0,4186.0,0.0,6.471595782042579e-05,0.0,0.0,11305.0,2.5613209181706736e-05,0.0,0.0,112462.0,9.212281696575614e-05
5.0,30.0,0.0,4186.0,0.0,5.8244362038383214e-05,0.0,0.0,11305.0,2.3051888263536062e-05,0.0,0.0,112462.0,8.291053526918052e-05
5.0,31.0,0.0,4186.0,0.0,5.2419925834544894e-05,0.0,0.0,11305.0,2.0746699437182455e-05,0.0,0.0,112462.0,7.461948174226247e-05
5.0,32.0,0.0,4186.0,0.0,4.7177933251090406e-05,0.0,0.0,11305.0,1.867202949346421e-05,8.892e-06,1.0,112462.0,6.804673356803622e-05
5.0,33.0,0.0,4186.0,0.0,4.246013992598137e-05,0.0,0.0,11305.0,1.680482654411779e-05,0.0,0.0,112462.0,6.12420602112326e-05
5.0,34.0,0.0,4186.0,0.0,3.821412593338323e-05,0.0,0.0,11305.0,1.5124343889706011e-05,0.0,0.0,112462.0,5.511785419010934e-05
5.0,35.0,0.0,4186.0,0.0,3.439271334004491e-05,0.0,0.0,11305.0,1.361190950073541e-05,0.0,0.0,112462.0,4.960606877109841e-05
5.0,36.0,0.0,4186.0,0.0,3.095344200604042e-05,0.0,0.0,11305.0,1.2250718550661869e-05,0.0,0.0,112462.0,4.464546189398857e-05
5.0,37.0,0.0,4186.0,0.0,2.7858097805436378e-05,0.0,0.0,11305.0,1.1025646695595683e-05,0.0,0.0,112462.0,4.0180915704589715e-05
5.0,38.0,0.0,4186.0,0.0,2.507228802489274e-05,0.0,0.0,11305.0,9.923082026036115e-06,8.892e-06,1.0,112462.0,3.705202413413074e-05
5.0,39.0,0.0,4186.0,0.0,2.256505922240347e-05,0.0,0.0,11305.0,8.930773823432504e-06,1.7784e-05,2.0,112462.0,3.512522172071767e-05
5.0,40.0,0.0,4186.0,0.0,2.0308553300163122e-05,0.0,0.0,11305.0,8.037696441089255e-06,0.000133378,15.0,112462.0,4.4950499548645906e-05
5.0,41.0,0.0,4186.0,0.0,1.827769797014681e-05,0.0,0.0,11305.0,7.233926796980329e-06,0.0,0.0,112462.0,4.045544959378132e-05
5.0,42.0,0.0,4186.0,0.0,1.6449928173132128e-05,0.0,0.0,11305.0,6.510534117282296e-06,0.0,0.0,112462.0,3.6409904634403184e-05
5.0,43.0,0.0,4186.0,0.0,1.4804935355818916e-05,0.0,0.0,11305.0,5.8594807055540665e-06,0.0,0.0,112462.0,3.276891417096287e-05
5.0,44.0,0.0,4186.0,0.0,1.3324441820237024e-05,0.0,0.0,11305.0,5.27353263499866e-06,0.0,0.0,112462.0,2.9492022753866582e-05
5.0,45.0,0.0,4186.0,0.0,1.1991997638213322e-05,0.0,0.0,11305.0,4.746179371498794e-06,0.0,0.0,112462.0,2.6542820478479924e-05
5.0,46.0,0.0,4186.0,0.0,1.0792797874391989e-05,0.0,0.0,11305.0,4.271561434348915e-06,0.0,0.0,112462.0,2.388853843063193e-05
5.0,47.0,0.0,4186.0,0.0,9.713518086952791e-06,0.0,0.0,11305.0,3.844405290914024e-06,0.0,0.0,112462.0,2.1499684587568737e-05
5.0,48.0,0.0,4186.0,0.0,8.742166278257512e-06,0.0,0.0,11305.0,3.4599647618226218e-06,0.0,0.0,112462.0,1.9349716128811864e-05
5.0,49.0,0.0,4186.0,0.0,7.86794965043176e-06,0.0,0.0,11305.0,3.1139682856403597e-06,0.0,0.0,112462.0,1.7414744515930677e-05
5.0,50.0,0.0,4186.0,0.0,7.081154685388585e-06,0.0,0.0,11305.0,2.8025714570763238e-06,0.0,0.0,112462.0,1.567327006433761e-05
5.0,51.0,0.0,4186.0,0.0,6.373039216849726e-06,0.0,0.0,11305.0,2.5223143113686913e-06,0.0,0.0,112462.0,1.4105943057903849e-05
5.0,52.0,0.0,4186.0,0.0,5.735735295164754e-06,0.0,0.0,11305.0,2.270082880231822e-06,0.0,0.0,112462.0,1.2695348752113464e-05
6.0,1.0,0.0,4184.0,0.0,5.162161765648279e-06,0.0,0.0,11305.0,2.04307459220864e-06,0.0,0.0,112462.0,1.1425813876902118e-05
6.0,2.0,0.0,4184.0,0.0,4.645945589083451e-06,0.0,0.0,11286.0,1.838767132987776e-06,0.0,0.0,113780.0,1.0283232489211906e-05
6.0,3.0,0.0,4184.0,0.0,4.181351030175106e-06,0.0,0.0,11286.0,1.6548904196889985e-06,0.0,0.0,113780.0,9.254909240290716e-06
6.0,4.0,0.0,4184.0,0.0,3.7632159271575957e-06,0.0,0.0,11286.0,1.4894013777200986e-06,0.0,0.0,113780.0,8.329418316261644e-06
6.0,5.0,0.0,4184.0,0.0,3.3868943344418362e-06,0.0,0.0,11286.0,1.3404612399480889e-06,0.0,0.0,113780.0,7.4964764846354805e-06
6.0,6.0,0.0,4184.0,0.0,3.0482049009976526e-06,0.0,0.0,11286.0,1.20641511595328e-06,0.0,0.0,113780.0,6.746828836171933e-06
6.0,7.0,0.000239006,4184.0,1.0,2.6643984410897886e-05,0.0,0.0,11286.0,1.0857736043579521e-06,0.0,0.0,113780.0,6.072145952554739e-06
6.0,8.0,0.0,4184.0,0.0,2.39795859698081e-05,0.0,0.0,11286.0,9.77196243922157e-07,0.0,0.0,113780.0,5.464931357299265e-06
6.0,9.0,0.0,4184.0,0.0,2.158162737282729e-05,0.0,0.0,11286.0,8.794766195299412e-07,0.0,0.0,113780.0,4.918438221569339e-06
6.0,10.0,0.0,4184.0,0.0,1.942346463554456e-05,0.0,0.0,11286.0,7.91528957576947e-07,0.0,0.0,113780.0,4.426594399412405e-06
6.0,11.0,0.0,4184.0,0.0,1.7481118171990105e-05,0.0,0.0,11286.0,7.123760618192523e-07,0.0,0.0,113780.0,3.983934959471164e-06
6.0,12.0,0.0,4184.0,0.0,1.5733006354791093e-05,0.0,0.0,11286.0,6.411384556373271e-07,0.0,0.0,113780.0,3.585541463524048e-06
6.0,13.0,0.0,4184.0,0.0,1.4159705719311984e-05,0.0,0.0,11286.0,5.770246100735944e-07,0.0,0.0,113780.0,3.226987317171643e-06
6.0,14.0,0.0,4184.0,0.0,1.2743735147380786e-05,0.0,0.0,11286.0,5.193221490662349e-07,2.6366999999999997e-05,3.0,113780.0,5.5409885854544785e-06
6.0,15.0,0.0,4184.0,0.0,1.1469361632642707e-05,0.0,0.0,11286.0,4.673899341596115e-07,0.0,0.0,113780.0,4.9868897269090305e-06
6.0,16.0,0.0,4184.0,0.0,1.0322425469378437e-05,8.8605e-05,1.0,11286.0,9.28115094074365e-06,8.7889e-05,10.0,113780.0,1.3277100754218128e-05
6.0,17.0,0.000239006,4184.0,1.0,3.3190782922440596e-05,0.0,0.0,11286.0,8.353035846669286e-06,0.000219722,25.0,113780.0,3.392159067879632e-05
6.0,18.0,0.0,4184.0,0.0,2.9871704630196536e-05,0.0,0.0,11286.0,7.517732262002358e-06,0.000290033,33.0,113780.0,5.9532731610916684e-05
6.0,19.0,0.000478011,4184.0,2.0,7.468563416717688e-05,0.0,0.0,11286.0,6.765959035802122e-06,0.000404289,46.0,113780.0,9.400835844982502e-05
6.0,20.0,0.000478011,4184.0,2.0,0.0001150181707504592,0.0,0.0,11286.0,6.08936313222191e-06,0.00041307800000000005,47.0,113780.0,0.00012591532260484251
6.0,21.0,0.000717017,4184.0,3.0,0.00017521805367541328,0.000354421,4.0,11286.0,4.0922526818999725e-05,0.0003955,45.0,113780.0,0.00015287379034435828
6.0,22.0,0.0,4184.0,0.0,0.00015769624830787196,0.00044302699999999997,5.0,11286.0,8.113297413709974e-05,0.000500967,57.0,113780.0,0.00018768311130992245
6.0,23.0,0.0,4184.0,0.0,0.00014192662347708478,0.000354421,4.0,11286.0,0.00010846177672338978,0.000544911,62.0,113780.0,0.0002234059001789302
6.0,24.0,0.0,4184.0,0.0,0.0001277339611293763,8.8605e-05,1.0,11286.0,0.00010647609905105081,0.0003955,45.0,113780.0,0.0002406153101610372
6.0,25.0,0.0,4184.0,0.0,0.00011496056501643868,8.8605e-05,1.0,11286.0,0.00010468898914594573,0.000140622,16.0,113780.0,0.00023061597914493347
6.0,26.0,0.0,4184.0,0.0,0.0001034645085147948,8.8605e-05,1.0,11286.0,0.00010308059023135116,0.00010546700000000001,12.0,113780.0,0.00021810108123044013
6.0,27.0,0.0,4184.0,0.0,9.311805766331532e-05,0.0,0.0,11286.0,9.277253120821604e-05,7.0311e-05,8.0,113780.0,0.00020332207310739612
6.0,28.0,0.0,4184.0,0.0,8.38062518969838e-05,0.00017721099999999998,2.0,11286.0,0.00010121637808739444,0.0,0.0,113780.0,0.0001829898657966565
6.0,29.0,0.0,4184.0,0.0,7.542562670728542e-05,0.000265816,3.0,11286.0,0.000117676340278655,1.7578e-05,2.0,113780.0,0.00016644867921699084
6.0,30.0,0.000239006,4184.0,1.0,9.178366403655689e-05,0.0,0.0,11286.0,0.0001059087062507895,3.5156e-05,4.0,113780.0,0.00015331941129529178
6.0,31.0,0.0,4184.0,0.0,8.26052976329012e-05,0.0,0.0,11286.0,9.531783562571055e-05,5.2733000000000005e-05,6.0,113780.0,0.0001432607701657626
6.0,32.0,0.0,4184.0,0.0,7.434476786961108e-05,0.0,0.0,11286.0,8.578605206313949e-05,6.1522e-05,7.0,113780.0,0.00013508689314918636
6.0,33.0,0.0,4184.0,0.0,6.691029108264998e-05,0.0,0.0,11286.0,7.720744685682554e-05,8.789e-06,1.0,113780.0,0.00012245710383426773
6.0,34.0,0.0,4184.0,0.0,6.021926197438498e-05,0.0,0.0,11286.0,6.948670217114299e-05,0.0,0.0,113780.0,0.00011021139345084096
6.0,35.0,0.0,4184.0,0.0,5.4197335776946486e-05,0.0,0.0,11286.0,6.253803195402869e-05,0.0,0.0,113780.0,9.919025410575687e-05
6.0,36.0,0.0,4184.0,0.0,4.877760219925184e-05,0.0,0.0,11286.0,5.628422875862582e-05,0.0,0.0,113780.0,8.927122869518118e-05
6.0,37.0,0.0,4184.0,0.0,4.3899841979326654e-05,0.0,0.0,11286.0,5.0655805882763234e-05,0.0,0.0,113780.0,8.034410582566307e-05
6.0,38.0,0.000239006,4184.0,1.0,6.341045778139399e-05,0.0,0.0,11286.0,4.559022529448691e-05,0.0,0.0,113780.0,7.230969524309676e-05
6.0,39.0,0.0,4184.0,0.0,5.706941200325459e-05,0.0,0.0,11286.0,4.103120276503822e-05,0.0,0.0,113780.0,6.50787257187871e-05
6.0,40.0,0.0,4184.0,0.0,5.1362470802929134e-05,0.0,0.0,11286.0,3.69280824885344e-05,0.0,0.0,113780.0,5.857085314690839e-05
6.0,41.0,0.0,4184.0,0.0,4.622622372263622e-05,0.0,0.0,11286.0,3.323527423968096e-05,0.0,0.0,113780.0,5.271376783221755e-05
6.0,42.0,0.0,4184.0,0.0,4.16036013503726e-05,0.0,0.0,11286.0,2.9911746815712867e-05,0.0,0.0,113780.0,4.7442391048995794e-05
6.0,43.0,0.0,4184.0,0.0,3.7443241215335345e-05,0.0,0.0,11286.0,2.692057213414158e-05,0.0,0.0,113780.0,4.269815194409622e-05
6.0,44.0,0.0,4184.0,0.0,3.3698917093801814e-05,0.0,0.0,11286.0,2.422851492072742e-05,0.0,0.0,113780.0,3.84283367496866e-05
6.0,45.0,0.0,4184.0,0.0,3.0329025384421633e-05,0.0,0.0,11286.0,2.180566342865468e-05,0.0,0.0,113780.0,3.458550307471794e-05
6.0,46.0,0.0,4184.0,0.0,2.729612284597947e-05,0.0,0.0,11286.0,1.9625097085789213e-05,0.0,0.0,113780.0,3.112695276724615e-05
6.0,47.0,0.0,4184.0,0.0,2.4566510561381525e-05,0.0,0.0,11286.0,1.766258737721029e-05,0.0,0.0,113780.0,2.8014257490521533e-05
6.0,48.0,0.0,4184.0,0.0,2.2109859505243374e-05,0.0,0.0,11286.0,1.589632863948926e-05,0.0,0.0,113780.0,2.521283174146938e-05
6.0,49.0,0.0,4184.0,0.0,1.9898873554719038e-05,0.0,0.0,11286.0,1.4306695775540335e-05,0.0,0.0,113780.0,2.2691548567322443e-05
6.0,50.0,0.0,4184.0,0.0,1.7908986199247136e-05,0.0,0.0,11286.0,1.2876026197986302e-05,0.0,0.0,113780.0,2.04223937105902e-05
6.0,51.0,0.0,4184.0,0.0,1.6118087579322423e-05,0.0,0.0,11286.0,1.1588423578187672e-05,0.0,0.0,113780.0,1.838015433953118e-05
6.0,52.0,0.0,4184.0,0.0,1.450627882139018e-05,0.0,0.0,11286.0,1.0429581220368905e-05,0.0,0.0,113780.0,1.654213890557806e-05
7.0,1.0,0.0,4125.0,0.0,1.3055650939251163e-05,0.0,0.0,11286.0,9.386623098332015e-06,0.0,0.0,113780.0,1.4887925015020256e-05
7.0,2.0,0.0,4125.0,0.0,1.1750085845326047e-05,0.0,0.0,11466.0,8.447960788498813e-06,0.0,0.0,115896.0,1.339913251351823e-05
7.0,3.0,0.0,4125.0,0.0,1.0575077260793444e-05,0.0,0.0,11466.0,7.603164709648932e-06,0.0,0.0,115896.0,1.2059219262166408e-05
7.0,4.0,0.0,4125.0,0.0,9.517569534714099e-06,0.0,0.0,11466.0,6.842848238684039e-06,5.1771e-05,6.0,115896.0,1.6030397335949767e-05
7.0,5.0,0.0,4125.0,0.0,8.565812581242689e-06,0.0,0.0,11466.0,6.158563414815635e-06,4.3142e-05,5.0,115896.0,1.874155760235479e-05
7.0,6.0,0.0,4125.0,0.0,7.70923132311842e-06,0.0,0.0,11466.0,5.542707073334072e-06,8.628e-06,1.0,115896.0,1.7730201842119314e-05
7.0,7.0,0.0,4125.0,0.0,6.938308190806577e-06,0.0,0.0,11466.0,4.988436366000665e-06,0.0,0.0,115896.0,1.595718165790738e-05
7.0,8.0,0.0,4125.0,0.0,6.244477371725919e-06,0.0,0.0,11466.0,4.489592729400599e-06,0.0,0.0,115896.0,1.4361463492116644e-05
7.0,9.0,0.0,4125.0,0.0,5.620029634553328e-06,0.0,0.0,11466.0,4.040633456460539e-06,0.0,0.0,115896.0,1.292531714290498e-05
7.0,10.0,0.0,4125.0,0.0,5.058026671097995e-06,0.0,0.0,11466.0,3.636570110814485e-06,8.628e-06,1.0,115896.0,1.2495585428614482e-05
7.0,11.0,0.0,4125.0,0.0,4.552224003988196e-06,0.0,0.0,11466.0,3.2729130997330365e-06,0.0,0.0,115896.0,1.1246026885753034e-05
7.0,12.0,0.0,4125.0,0.0,4.0970016035893764e-06,0.0,0.0,11466.0,2.945621789759733e-06,0.0,0.0,115896.0,1.012142419717773e-05
7.0,13.0,0.0,4125.0,0.0,3.687301443230439e-06,0.0,0.0,11466.0,2.6510596107837597e-06,0.0,0.0,115896.0,9.109281777459957e-06
7.0,14.0,0.0,4125.0,0.0,3.3185712989073948e-06,0.0,0.0,11466.0,2.3859536497053836e-06,0.0,0.0,115896.0,8.198353599713962e-06
7.0,15.0,0.0,4125.0,0.0,2.9867141690166554e-06,0.0,0.0,11466.0,2.1473582847348454e-06,0.0,0.0,115896.0,7.378518239742566e-06
7.0,16.0,0.0,4125.0,0.0,2.68804275211499e-06,0.0,0.0,11466.0,1.932622456261361e-06,0.0,0.0,115896.0,6.640666415768309e-06
7.0,17.0,0.0,4125.0,0.0,2.419238476903491e-06,0.0,0.0,11466.0,1.7393602106352248e-06,0.0,0.0,115896.0,5.9765997741914785e-06
7.0,18.0,0.0,4125.0,0.0,2.1773146292131418e-06,0.0,0.0,11466.0,1.5654241895717024e-06,0.0,0.0,115896.0,5.378939796772331e-06
7.0,19.0,0.0,4125.0,0.0,1.959583166291828e-06,0.0,0.0,11466.0,1.4088817706145323e-06,0.0,0.0,115896.0,4.841045817095098e-06
7.0,20.0,0.0,4125.0,0.0,1.763624849662645e-06,0.0,0.0,11466.0,1.267993593553079e-06,0.0,0.0,115896.0,4.356941235385588e-06
7.0,21.0,0.0,4125.0,0.0,1.5872623646963806e-06,0.0,0.0,11466.0,1.1411942341977712e-06,0.0,0.0,115896.0,3.92124711184703e-06
7.0,22.0,0.000242424,4125.0,1.0,2.5670936128226745e-05,0.0,0.0,11466.0,1.027074810777994e-06,8.628e-06,1.0,115896.0,4.391922400662327e-06
7.0,23.0,0.0,4125.0,0.0,2.310384251540407e-05,0.0,0.0,11466.0,9.243673297001947e-07,6.0398999999999995e-05,7.0,115896.0,9.992630160596093e-06
7.0,24.0,0.0,4125.0,0.0,2.0793458263863664e-05,0.0,0.0,11466.0,8.319305967301752e-07,7.7656e-05,9.0,115896.0,1.6758967144536485e-05
7.0,25.0,0.0,4125.0,0.0,1.8714112437477298e-05,0.0,0.0,11466.0,7.487375370571577e-07,6.9027e-05,8.0,115896.0,2.1985770430082836e-05
7.0,26.0,0.0,4125.0,0.0,1.6842701193729567e-05,8.7214e-05,1.0,11466.0,9.395263783351442e-06,0.000215711,25.0,115896.0,4.1358293387074556e-05
7.0,27.0,0.000484848,4125.0,2.0,6.364323107435662e-05,0.000523286,6.0,11466.0,6.07843374050163e-05,0.00018119700000000002,21.0,115896.0,5.53421640483671e-05
7.0,28.0,0.000242424,4125.0,1.0,8.152130796692096e-05,0.000348857,4.0,11466.0,8.959160366451467e-05,0.000371022,43.0,115896.0,8.69101476435304e-05
7.0,29.0,0.0,4125.0,0.0,7.336917717022887e-05,0.000348857,4.0,11466.0,0.00011551814329806322,0.000543591,63.0,115896.0,0.00013257823287917737
7.0,30.0,0.0,4125.0,0.0,6.603225945320598e-05,0.000261643,3.0,11466.0,0.0001301306289682569,0.000414164,48.0,115896.0,0.00016073680959125965
7.0,31.0,0.000242424,4125.0,1.0,8.367143350788538e-05,0.000174429,2.0,11466.0,0.00013456046607143122,0.0005608480000000001,65.0,115896.0,0.00020074792863213368
