year,flu week,RS rate,RS pop,RS count,RS weighted rate,GF rate,GF count,GF pop,GF weighted rate,TR rate,TR count,TR pop,TR weighted rate,BH rate,BH count,BH pop,BH weighted rate,PR rate,PR count,PR pop,PR weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
8.0,48.0,0.0,9248.0,0.0,4.740381320706724e-08,0.0,0.0,1293.0,1.0586739035772384e-08,0.0,0.0,679.0,2.876111323596722e-19,0.0,0.0,13360.0,1.1095762845051883e-06,0.0,0.0,1752.0,1.4960482979249484e-07,0.0,0.0,27141.0,9.526145470261776e-08
8.0,49.0,0.0,9248.0,0.0,2.844228792424034e-08,0.0,0.0,1293.0,6.3520434214634304e-09,0.0,0.0,679.0,1.7256667941580331e-19,0.0,0.0,13360.0,6.65745770703113e-07,0.0,0.0,1752.0,8.97628978754969e-08,0.0,0.0,27141.0,5.715687282157065e-08
8.0,50.0,0.0,9248.0,0.0,1.7065372754544203e-08,0.0,0.0,1293.0,3.811226052878058e-09,0.0,0.0,679.0,1.0354000764948198e-19,0.0,0.0,13360.0,3.994474624218678e-07,0.0,0.0,1752.0,5.3857738725298134e-08,0.0,0.0,27141.0,3.429412369294239e-08
8.0,51.0,0.0,9248.0,0.0,1.023922365272652e-08,0.0,0.0,1293.0,2.2867356317268347e-09,0.0,0.0,679.0,6.212400458968919e-20,0.0,0.0,13360.0,2.3966847745312065e-07,0.0,0.0,1752.0,3.231464323517888e-08,0.0,0.0,27141.0,2.0576474215765435e-08
8.0,52.0,0.0,9248.0,0.0,6.143534191635912e-09,0.0,0.0,1293.0,1.3720413790361008e-09,0.0,0.0,679.0,3.727440275381351e-20,0.0,0.0,13360.0,1.438010864718724e-07,0.0,0.0,1752.0,1.9388785941107328e-08,0.0,0.0,27141.0,1.234588452945926e-08
9.0,1.0,0.0,9231.0,0.0,3.686120514981547e-09,0.0,0.0,1293.0,8.232248274216604e-10,0.0,0.0,679.0,2.2364641652288106e-20,0.0,0.0,13360.0,8.628065188312343e-08,0.0,0.0,1752.0,1.1633271564664397e-08,0.0,0.0,27141.0,7.407530717675555e-09
9.0,2.0,0.0,9231.0,0.0,2.211672308988928e-09,0.0,0.0,1278.0,4.939348964529963e-10,0.0,0.0,673.0,1.3418784991372863e-20,0.0,0.0,13349.0,5.176839112987405e-08,0.0,0.0,1752.0,6.979962938798638e-09,0.0,0.0,27181.0,4.444518430605333e-09
9.0,3.0,0.0,9231.0,0.0,1.3270033853933566e-09,0.0,0.0,1278.0,2.9636093787179777e-10,0.0,0.0,673.0,8.051270994823718e-21,0.0,0.0,13349.0,3.106103467792443e-08,0.0,0.0,1752.0,4.187977763279182e-09,0.0,0.0,27181.0,2.6667110583631998e-09
9.0,4.0,0.0,9231.0,0.0,7.96202031236014e-10,0.0,0.0,1278.0,1.7781656272307865e-10,0.0,0.0,673.0,4.83076259689423e-21,0.0,0.0,13349.0,1.8636620806754656e-08,0.0,0.0,1752.0,2.5127866579675093e-09,0.0,0.0,27181.0,1.6000266350179197e-09
9.0,5.0,0.0,9231.0,0.0,4.777212187416083e-10,0.0,0.0,1278.0,1.0668993763384718e-10,0.0,0.0,673.0,2.898457558136538e-21,0.0,0.0,13349.0,1.1181972484052793e-08,0.0,0.0,1752.0,1.5076719947805055e-09,0.0,0.0,27181.0,9.600159810107519e-10
9.0,6.0,0.0,9231.0,0.0,2.8663273124496497e-10,0.0,0.0,1278.0,6.401396258030831e-11,0.0,0.0,673.0,1.7390745348819228e-21,0.0,0.0,13349.0,6.709183490431676e-09,0.0,0.0,1752.0,9.046031968683032e-10,0.0,0.0,27181.0,5.760095886064511e-10
9.0,7.0,0.0,9231.0,0.0,1.7197963874697898e-10,0.0,0.0,1278.0,3.840837754818498e-11,0.0,0.0,673.0,1.0434447209291536e-21,0.0,0.0,13349.0,4.025510094259005e-09,0.0,0.0,1752.0,5.42761918120982e-10,0.0,0.0,27181.0,3.4560575316387066e-10
9.0,8.0,0.0,9231.0,0.0,1.0318778324818739e-10,0.0,0.0,1278.0,2.304502652891099e-11,0.0,0.0,673.0,6.260668325574922e-22,0.0,0.0,13349.0,2.415306056555403e-09,0.0,0.0,1752.0,3.2565715087258917e-10,0.0,0.0,27181.0,2.073634518983224e-10
9.0,9.0,0.0,9231.0,0.0,6.191266994891243e-11,0.0,0.0,1278.0,1.3827015917346593e-11,0.0,0.0,673.0,3.756400995344953e-22,0.0,0.0,13349.0,1.4491836339332417e-09,0.0,0.0,1752.0,1.953942905235535e-10,3.679e-05,1.0,27181.0,1.4716124418071138e-05
9.0,10.0,0.0,9231.0,0.0,3.714760196934746e-11,0.0,0.0,1278.0,8.296209550407956e-12,0.0,0.0,673.0,2.2538405972069715e-22,0.0,0.0,13349.0,8.69510180359945e-10,0.0,0.0,1752.0,1.172365743141321e-10,0.0,0.0,27181.0,8.829674650842683e-06
9.0,11.0,0.00010833,9231.0,1.0,4.3332022288561185e-05,0.0,0.0,1278.0,4.977725730244773e-12,0.0,0.0,673.0,1.3523043583241829e-22,0.0,0.0,13349.0,5.217061082159669e-10,0.0005707759999999999,1.0,1752.0,0.00022831047034194458,0.0,0.0,27181.0,5.297804790505609e-06
9.0,12.0,0.0,9231.0,0.0,2.599921337313671e-05,0.0,0.0,1278.0,2.9866354381468638e-12,0.0,0.0,673.0,8.113826149945097e-23,0.0,0.0,13349.0,3.1302366492958016e-10,0.0,0.0,1752.0,0.00013698628220516675,0.0,0.0,27181.0,3.1786828743033654e-06
9.0,13.0,0.0,9231.0,0.0,1.5599528023882025e-05,0.0,0.0,1278.0,1.7919812628881183e-12,0.0,0.0,673.0,4.8682956899670577e-23,0.000149824,2.0,13349.0,5.992978781419896e-05,0.0,0.0,1752.0,8.219176932310004e-05,0.0,0.0,27181.0,1.907209724582019e-06
9.0,14.0,0.0,9231.0,0.0,9.359716814329215e-06,0.0,0.0,1278.0,1.075188757732871e-12,0.0,0.0,673.0,2.920977413980235e-23,0.000299648,4.0,13349.0,0.0001558170726885194,0.0,0.0,1752.0,4.931506159386002e-05,3.679e-05,1.0,27181.0,1.586032583474921e-05
9.0,15.0,0.000216661,9231.0,2.0,9.228023008859753e-05,0.0,0.0,1278.0,6.451132546397225e-13,0.001485768,1.0,673.0,0.0005943072,0.000149824,2.0,13349.0,0.00015341984361311162,0.0,0.0,1752.0,2.9589036956316013e-05,0.0,0.0,27181.0,9.516195500849526e-06
9.0,16.0,0.000324991,9231.0,3.0,0.00018536453805315851,0.0,0.0,1278.0,3.870679527838335e-13,0.0,0.0,673.0,0.00035658432000000004,0.000898943,12.0,13349.0,0.00045162910616786703,0.0,0.0,1752.0,1.7753422173789608e-05,3.679e-05,1.0,27181.0,2.0425717300509715e-05
9.0,17.0,0.0007583119999999999,9231.0,7.0,0.0004145435228318951,0.0,0.0,1278.0,2.322407716703001e-13,0.0,0.0,673.0,0.00021395059200000002,0.001048767,14.0,13349.0,0.0006904842637007202,0.0,0.0,1752.0,1.0652053304273765e-05,0.0,0.0,27181.0,1.2255430380305828e-05
9.0,18.0,0.0008666419999999999,9231.0,8.0,0.000595382913699137,0.0,0.0,1278.0,1.3934446300218003e-13,0.0,0.0,673.0,0.0001283703552,0.001797886,24.0,13349.0,0.0011334449582204322,0.0,0.0,1752.0,6.391231982564259e-06,7.3581e-05,2.0,27181.0,3.6785658228183494e-05
9.0,19.0,0.00043332099999999997,9231.0,4.0,0.0005305581482194821,0.0,0.0,1278.0,8.360667780130801e-14,0.0,0.0,673.0,7.702221312e-05,0.002547006,34.0,13349.0,0.0016988693749322593,0.0,0.0,1752.0,3.834739189538555e-06,0.000147162,4.0,27181.0,8.093619493691009e-05
9.0,20.0,0.0008666419999999999,9231.0,8.0,0.0006649916889316892,0.0,0.0,1278.0,5.0164006680784805e-14,0.0,0.0,673.0,4.6213327871999996e-05,0.000824031,11.0,13349.0,0.0013489340249593555,0.0,0.0,1752.0,2.300843513723133e-06,0.000257533,7.0,27181.0,0.00015157491696214607
9.0,21.0,0.001408293,9231.0,13.0,0.0009623122133590135,0.0,0.0,1278.0,3.009840400847088e-14,0.0,0.0,673.0,2.7727996723199995e-05,0.00037456,5.0,13349.0,0.0009591844149756133,0.0,0.0,1752.0,1.3805061082338799e-06,0.000110371,3.0,27181.0,0.00013509335017728764
9.0,22.0,0.001191633,9231.0,11.0,0.001054040528015408,0.000782367,1.0,1278.0,0.00031294680001805905,0.0,0.0,673.0,1.6636798033919998e-05,0.000599295,8.0,13349.0,0.0008152286489853679,0.0,0.0,1752.0,8.283036649403279e-07,0.000367905,10.0,27181.0,0.0002282180101063726
9.0,23.0,0.0007583119999999999,9231.0,7.0,0.0009357491168092448,0.0,0.0,1278.0,0.00018776808001083544,0.001485768,1.0,673.0,0.000604289278820352,0.00022473599999999998,3.0,13349.0,0.0005790315893912208,0.0,0.0,1752.0,4.969821989641967e-07,0.000662229,18.0,27181.0,0.00040182240606382355
9.0,24.0,0.00043332099999999997,9231.0,4.0,0.0007347778700855468,0.0,0.0,1278.0,0.00011266084800650125,0.0,0.0,673.0,0.00036257356729221124,0.000973855,13.0,13349.0,0.0007369609536347324,0.0,0.0,1752.0,2.98189319378518e-07,0.000588648,16.0,27181.0,0.0004765526436382941
