year,flu week,LN rate,LN pop,LN count,LN weighted rate,FL rate,FL count,FL pop,FL weighted rate,SA rate,SA count,SA pop,SA weighted rate
5.0,48.0,0.0,19157.0,0.0,4.3438910275545144e-10,0.0,0.0,94468.0,2.0456978624904736e-07,0.0,0.0,11305.0,1.7551196597986966e-10
5.0,49.0,0.0,19157.0,0.0,2.6063346165327086e-10,0.0,0.0,94468.0,1.227418717494284e-07,0.0,0.0,11305.0,1.0530717958792179e-10
5.0,50.0,0.0,19157.0,0.0,1.563800769919625e-10,0.0,0.0,94468.0,7.364512304965703e-08,0.0,0.0,11305.0,6.318430775275307e-11
5.0,51.0,0.0,19157.0,0.0,9.38280461951775e-11,0.0,0.0,94468.0,4.4187073829794216e-08,0.0,0.0,11305.0,3.7910584651651836e-11
5.0,52.0,0.0,19157.0,0.0,5.62968277171065e-11,0.0,0.0,94468.0,2.6512244297876528e-08,0.0,0.0,11305.0,2.27463507909911e-11
6.0,1.0,0.0,19014.0,0.0,3.37780966302639e-11,0.0,0.0,94468.0,1.5907346578725917e-08,0.0,0.0,11305.0,1.364781047459466e-11
6.0,2.0,0.0,19014.0,0.0,2.0266857978158338e-11,0.0,0.0,95738.0,9.54440794723555e-09,0.0,0.0,11286.0,8.188686284756795e-12
6.0,3.0,0.0,19014.0,0.0,1.2160114786895003e-11,0.0,0.0,95738.0,5.72664476834133e-09,0.0,0.0,11286.0,4.913211770854077e-12
6.0,4.0,0.0,19014.0,0.0,7.296068872137002e-12,0.0,0.0,95738.0,3.435986861004798e-09,0.0,0.0,11286.0,2.9479270625124463e-12
6.0,5.0,0.0,19014.0,0.0,4.377641323282201e-12,0.0,0.0,95738.0,2.061592116602879e-09,0.0,0.0,11286.0,1.7687562375074677e-12
6.0,6.0,0.0,19014.0,0.0,2.6265847939693204e-12,0.0,0.0,95738.0,1.2369552699617272e-09,0.0,0.0,11286.0,1.0612537425044806e-12
6.0,7.0,0.0,19014.0,0.0,1.5759508763815922e-12,0.0,0.0,95738.0,7.421731619770364e-10,0.0,0.0,11286.0,6.367522455026884e-13
6.0,8.0,0.0,19014.0,0.0,9.455705258289552e-13,0.0,0.0,95738.0,4.453038971862218e-10,0.0,0.0,11286.0,3.82051347301613e-13
6.0,9.0,0.0,19014.0,0.0,5.673423154973731e-13,1.0445e-05,1.0,95738.0,4.178267182338313e-06,0.0,0.0,11286.0,2.292308083809678e-13
6.0,10.0,0.0,19014.0,0.0,3.404053892984238e-13,0.0,0.0,95738.0,2.5069603094029876e-06,0.0,0.0,11286.0,1.3753848502858067e-13
6.0,11.0,0.0,19014.0,0.0,2.0424323357905429e-13,0.0,0.0,95738.0,1.5041761856417925e-06,0.0,0.0,11286.0,8.25230910171484e-14
6.0,12.0,0.0,19014.0,0.0,1.2254594014743257e-13,0.0,0.0,95738.0,9.025057113850755e-07,0.0,0.0,11286.0,4.951385461028904e-14
6.0,13.0,0.0,19014.0,0.0,7.352756408845954e-14,2.089e-05,2.0,95738.0,8.897503426831046e-06,0.0,0.0,11286.0,2.9708312766173425e-14
6.0,14.0,5.2593e-05,19014.0,1.0,2.103720004411654e-05,1.0445e-05,1.0,95738.0,9.516502056098628e-06,0.0,0.0,11286.0,1.7824987659704055e-14
6.0,15.0,0.0,19014.0,0.0,1.2622320026469924e-05,4.1781000000000005e-05,4.0,95738.0,2.2422301233659178e-05,0.0,0.0,11286.0,1.0694992595822433e-14
6.0,16.0,0.000262964,19014.0,5.0,0.00011275899201588198,2.089e-05,2.0,95738.0,2.180938074019551e-05,8.8605e-05,1.0,11286.0,3.544200000641699e-05
6.0,17.0,0.000315557,19014.0,6.0,0.00019387819520952918,0.000167123,16.0,95738.0,7.993482844411731e-05,0.0,0.0,11286.0,2.1265200003850193e-05
6.0,18.0,0.000473335,19014.0,9.0,0.0003056609171257175,0.000522259,50.0,95738.0,0.0002568644970664704,0.0,0.0,11286.0,1.2759120002310116e-05
6.0,19.0,0.000683707,19014.0,13.0,0.0004568793502754305,0.000553594,53.0,95738.0,0.0003755562982398822,0.0,0.0,11286.0,7.65547200138607e-06
6.0,20.0,0.0026822340000000004,19014.0,51.0,0.0013470212101652584,0.0006789360000000001,65.0,95738.0,0.0004969081789439293,0.0,0.0,11286.0,4.593283200831641e-06
6.0,21.0,0.0025770479999999998,19014.0,49.0,0.001839031926099155,0.001023627,98.0,95738.0,0.0007075957073663576,0.000354421,4.0,11286.0,0.000144524369920499
6.0,22.0,0.0018933420000000001,19014.0,36.0,0.001860755955659493,0.000919175,88.0,95738.0,0.0007922274244198146,0.00044302699999999997,5.0,11286.0,0.0002639254219522994
6.0,23.0,0.001051857,19014.0,20.0,0.0015371963733956957,0.0006893810000000001,66.0,95738.0,0.0007510888546518888,0.000354421,4.0,11286.0,0.0003001236531713796
6.0,24.0,0.000420743,19014.0,8.0,0.0010906150240374173,0.0005118130000000001,49.0,95738.0,0.0006553785127911333,8.8605e-05,1.0,11286.0,0.00021551619190282776
6.0,25.0,5.2593e-05,19014.0,1.0,0.0006754062144224503,0.000490923,47.0,95738.0,0.00058959630767468,8.8605e-05,1.0,11286.0,0.00016475171514169666
6.0,26.0,0.0,19014.0,0.0,0.0004052437286534702,0.000407362,39.0,95738.0,0.0005167025846048079,8.8605e-05,1.0,11286.0,0.000134293029085018
6.0,27.0,0.000105186,19014.0,2.0,0.0002852206371920821,0.0003238,31.0,95738.0,0.00043954155076288473,0.0,0.0,11286.0,8.057581745101079e-05
6.0,28.0,5.2593e-05,19014.0,1.0,0.00019216958231524925,0.00030291,29.0,95738.0,0.00038488893045773083,0.00017721099999999998,2.0,11286.0,0.00011922989047060648
6.0,29.0,0.0,19014.0,0.0,0.00011530174938914954,0.000313355,30.0,95738.0,0.0003562753582746385,0.000265816,3.0,11286.0,0.00017786433428236388
6.0,30.0,0.0,19014.0,0.0,6.918104963348973e-05,0.000167123,16.0,95738.0,0.0002806144149647831,0.0,0.0,11286.0,0.00010671860056941832
6.0,31.0,0.0,19014.0,0.0,4.1508629780093834e-05,0.00011489700000000001,11.0,95738.0,0.00021432744897886987,0.0,0.0,11286.0,6.403116034165099e-05
6.0,32.0,0.0,19014.0,0.0,2.49051778680563e-05,8.356100000000001e-05,8.0,95738.0,0.00016202086938732192,0.0,0.0,11286.0,3.8418696204990594e-05
6.0,33.0,0.0,19014.0,0.0,1.4943106720833779e-05,7.311600000000001e-05,7.0,95738.0,0.00012645892163239315,0.0,0.0,11286.0,2.3051217722994354e-05
6.0,34.0,0.0,19014.0,0.0,8.965864032500266e-06,7.311600000000001e-05,7.0,95738.0,0.0001051217529794359,0.0,0.0,11286.0,1.3830730633796613e-05
6.0,35.0,0.0,19014.0,0.0,5.379518419500159e-06,7.311600000000001e-05,7.0,95738.0,9.231945178766153e-05,0.0,0.0,11286.0,8.298438380277966e-06
6.0,36.0,0.0,19014.0,0.0,3.2277110517000956e-06,2.089e-05,2.0,95738.0,6.374767107259692e-05,0.0,0.0,11286.0,4.9790630281667796e-06
6.0,37.0,0.0,19014.0,0.0,1.9366266310200573e-06,2.089e-05,2.0,95738.0,4.660460264355815e-05,0.0,0.0,11286.0,2.9874378169000677e-06
6.0,38.0,0.0,19014.0,0.0,1.1619759786120344e-06,2.089e-05,2.0,95738.0,3.631876158613489e-05,0.0,0.0,11286.0,1.7924626901400406e-06
6.0,39.0,0.0,19014.0,0.0,6.971855871672206e-07,0.0,0.0,95738.0,2.1791256951680933e-05,0.0,0.0,11286.0,1.0754776140840242e-06
6.0,40.0,0.0,19014.0,0.0,4.1831135230033234e-07,3.1336e-05,3.0,95738.0,2.560915417100856e-05,0.0,0.0,11286.0,6.452865684504145e-07
6.0,41.0,0.0,19014.0,0.0,2.509868113801994e-07,0.0,0.0,95738.0,1.5365492502605135e-05,0.0,0.0,11286.0,3.8717194107024867e-07
6.0,42.0,0.0,19014.0,0.0,1.5059208682811963e-07,0.0,0.0,95738.0,9.21929550156308e-06,0.0,0.0,11286.0,2.323031646421492e-07
6.0,43.0,0.0,19014.0,0.0,9.035525209687178e-08,0.0,0.0,95738.0,5.5315773009378475e-06,0.0,0.0,11286.0,1.393818987852895e-07
6.0,44.0,0.0,19014.0,0.0,5.421315125812306e-08,0.0,0.0,95738.0,3.3189463805627083e-06,0.0,0.0,11286.0,8.362913927117371e-08
6.0,45.0,0.0,19014.0,0.0,3.2527890754873833e-08,0.0,0.0,95738.0,1.991367828337625e-06,0.0,0.0,11286.0,5.017748356270422e-08
6.0,46.0,0.0,19014.0,0.0,1.95167344529243e-08,0.0,0.0,95738.0,1.194820697002575e-06,0.0,0.0,11286.0,3.0106490137622534e-08
6.0,47.0,0.0,19014.0,0.0,1.171004067175458e-08,0.0,0.0,95738.0,7.168924182015449e-07,0.0,0.0,11286.0,1.806389408257352e-08
6.0,48.0,0.0,19014.0,0.0,7.026024403052747e-09,0.0,0.0,95738.0,4.301354509209269e-07,0.0,0.0,11286.0,1.0838336449544112e-08
6.0,49.0,0.0,19014.0,0.0,4.2156146418316484e-09,0.0,0.0,95738.0,2.580812705525561e-07,0.0,0.0,11286.0,6.503001869726467e-09
6.0,50.0,0.0,19014.0,0.0,2.529368785098989e-09,0.0,0.0,95738.0,1.5484876233153367e-07,0.0,0.0,11286.0,3.90180112183588e-09
6.0,51.0,0.0,19014.0,0.0,1.5176212710593932e-09,0.0,0.0,95738.0,9.290925739892019e-08,0.0,0.0,11286.0,2.341080673101528e-09
6.0,52.0,0.0,19014.0,0.0,9.105727626356358e-10,0.0,0.0,95738.0,5.574555443935211e-08,0.0,0.0,11286.0,1.4046484038609168e-09
7.0,1.0,0.0,19230.0,0.0,5.463436575813814e-10,0.0,0.0,95738.0,3.3447332663611266e-08,0.0,0.0,11286.0,8.4278904231655e-10
7.0,2.0,0.0,19230.0,0.0,3.2780619454882885e-10,0.0,0.0,97693.0,2.006839959816676e-08,0.0,0.0,11466.0,5.0567342538993e-10
7.0,3.0,0.0,19230.0,0.0,1.966837167292973e-10,0.0,0.0,97693.0,1.2041039758900055e-08,0.0,0.0,11466.0,3.03404055233958e-10
7.0,4.0,0.0,19230.0,0.0,1.1801023003757838e-10,0.0,0.0,97693.0,7.2246238553400326e-09,0.0,0.0,11466.0,1.8204243314037477e-10
7.0,5.0,0.0,19230.0,0.0,7.080613802254702e-11,0.0,0.0,97693.0,4.334774313204019e-09,0.0,0.0,11466.0,1.0922545988422486e-10
7.0,6.0,0.0,19230.0,0.0,4.2483682813528214e-11,0.0,0.0,97693.0,2.6008645879224114e-09,0.0,0.0,11466.0,6.553527593053491e-11
7.0,7.0,0.0,19230.0,0.0,2.549020968811693e-11,0.0,0.0,97693.0,1.5605187527534468e-09,0.0,0.0,11466.0,3.932116555832095e-11
7.0,8.0,0.0,19230.0,0.0,1.5294125812870158e-11,0.0,0.0,97693.0,9.363112516520681e-10,0.0,0.0,11466.0,2.3592699334992567e-11
7.0,9.0,0.0,19230.0,0.0,9.176475487722094e-12,0.0,0.0,97693.0,5.617867509912408e-10,0.0,0.0,11466.0,1.415561960099554e-11
7.0,10.0,0.0,19230.0,0.0,5.5058852926332565e-12,0.0,0.0,97693.0,3.3707205059474445e-10,0.0,0.0,11466.0,8.493371760597323e-12
7.0,11.0,0.0,19230.0,0.0,3.303531175579954e-12,0.0,0.0,97693.0,2.0224323035684665e-10,0.0,0.0,11466.0,5.096023056358394e-12
7.0,12.0,0.0,19230.0,0.0,1.9821187053479724e-12,0.0,0.0,97693.0,1.21345938214108e-10,0.0,0.0,11466.0,3.0576138338150365e-12
7.0,13.0,0.0,19230.0,0.0,1.1892712232087833e-12,1.0236e-05,1.0,97693.0,4.0944728075629284e-06,0.0,0.0,11466.0,1.834568300289022e-12
7.0,14.0,0.0,19230.0,0.0,7.1356273392527e-13,0.0,0.0,97693.0,2.456683684537757e-06,0.0,0.0,11466.0,1.100740980173413e-12
7.0,15.0,0.0,19230.0,0.0,4.28137640355162e-13,1.0236e-05,1.0,97693.0,5.568410210722654e-06,0.0,0.0,11466.0,6.604445881040478e-13
7.0,16.0,0.0,19230.0,0.0,2.568825842130972e-13,1.0236e-05,1.0,97693.0,7.435446126433593e-06,0.0,0.0,11466.0,3.962667528624287e-13
7.0,17.0,0.0,19230.0,0.0,1.5412955052785832e-13,0.0,0.0,97693.0,4.461267675860156e-06,0.0,0.0,11466.0,2.377600517174572e-13
7.0,18.0,0.0,19230.0,0.0,9.247773031671499e-14,1.0236e-05,1.0,97693.0,6.7711606055160936e-06,0.0,0.0,11466.0,1.426560310304743e-13
7.0,19.0,0.0,19230.0,0.0,5.548663819002899e-14,1.0236e-05,1.0,97693.0,8.157096363309656e-06,0.0,0.0,11466.0,8.559361861828457e-14
7.0,20.0,0.0,19230.0,0.0,3.329198291401739e-14,0.0,0.0,97693.0,4.8942578179857935e-06,0.0,0.0,11466.0,5.135617117097074e-14
7.0,21.0,0.0,19230.0,0.0,1.9975189748410433e-14,0.0,0.0,97693.0,2.936554690791476e-06,0.0,0.0,11466.0,3.081370270258244e-14
7.0,22.0,0.0,19230.0,0.0,1.198511384904626e-14,0.0,0.0,97693.0,1.7619328144748857e-06,0.0,0.0,11466.0,1.8488221621549465e-14
7.0,23.0,5.2002e-05,19230.0,1.0,2.080080000719107e-05,0.0,0.0,97693.0,1.0571596886849313e-06,0.0,0.0,11466.0,1.1092932972929678e-14
7.0,24.0,0.000104004,19230.0,2.0,5.4082080004314644e-05,2.0472e-05,2.0,97693.0,8.823095813210959e-06,0.0,0.0,11466.0,6.655759783757807e-15
7.0,25.0,0.00041601699999999997,19230.0,8.0,0.00019885604800258877,0.000327557,32.0,97693.0,0.00013631665748792658,0.0,0.0,11466.0,3.993455870254684e-15
7.0,26.0,0.00041601699999999997,19230.0,8.0,0.00028572042880155323,0.000501571,49.0,97693.0,0.000282418394492756,8.7214e-05,1.0,11466.0,3.488560000239607e-05
7.0,27.0,0.000156006,19230.0,3.0,0.00023383465728093195,0.00046062699999999997,45.0,97693.0,0.0003537018366956536,0.000523286,6.0,11466.0,0.00023024576000143764
7.0,28.0,0.000156006,19230.0,3.0,0.00020270319436855916,0.00053228,52.0,97693.0,0.00042513310201739216,0.000348857,4.0,11466.0,0.0002776902560008626
7.0,29.0,0.000364015,19230.0,7.0,0.0002672279166211355,0.000573224,56.0,97693.0,0.0004843694612104353,0.000348857,4.0,11466.0,0.0003061569536005176
7.0,30.0,0.000312012,19230.0,6.0,0.00028514154997268126,0.000696058,68.0,97693.0,0.0005690448767262611,0.000261643,3.0,11466.0,0.00028835137216031055
7.0,31.0,0.0007280289999999999,19230.0,14.0,0.0004622965299836087,0.001044087,102.0,97693.0,0.0007590617260357567,0.000174429,2.0,11466.0,0.00024278242329618633
7.0,32.0,0.000364015,19230.0,7.0,0.0004229839179901652,0.000972434,95.0,97693.0,0.000844410635621454,0.00043607199999999997,5.0,11466.0,0.0003200982539777118
7.0,33.0,0.0,19230.0,0.0,0.0002537903507940991,0.000245668,24.0,97693.0,0.0006049135813728724,8.7214e-05,1.0,11466.0,0.00022694455238662708
7.0,34.0,5.2002e-05,19230.0,1.0,0.00017307501047645945,0.000327557,32.0,97693.0,0.0004939709488237234,0.0,0.0,11466.0,0.00013616673143197625
7.0,35.0,0.0,19230.0,0.0,0.00010384500628587568,0.000163778,16.0,97693.0,0.000361893769294234,8.7214e-05,1.0,11466.0,0.00011658563885918574
7.0,36.0,5.2002e-05,19230.0,1.0,8.310780377152541e-05,8.1889e-05,8.0,97693.0,0.0002498918615765404,8.7214e-05,1.0,11466.0,0.00010483698331551142
7.0,37.0,5.2002e-05,19230.0,1.0,7.066548226291525e-05,3.0708000000000005e-05,3.0,97693.0,0.00016221831694592423,0.0,0.0,11466.0,6.290218998930685e-05
7.0,38.0,0.0,19230.0,0.0,4.2399289357749145e-05,1.0236e-05,1.0,97693.0,0.00010142539016755454,0.0,0.0,11466.0,3.7741313993584114e-05
7.0,39.0,0.0,19230.0,0.0,2.5439573614649488e-05,3.0708000000000005e-05,3.0,97693.0,7.313843410053272e-05,0.0,0.0,11466.0,2.2644788396150466e-05
7.0,40.0,0.0,19230.0,0.0,1.5263744168789693e-05,3.0708000000000005e-05,3.0,97693.0,5.616626046031964e-05,0.0,0.0,11466.0,1.3586873037690279e-05
7.0,41.0,0.0,19230.0,0.0,9.158246501273816e-06,0.0,0.0,97693.0,3.369975627619178e-05,0.0,0.0,11466.0,8.152123822614167e-06
7.0,42.0,0.0,19230.0,0.0,5.494947900764289e-06,0.0,0.0,97693.0,2.0219853765715068e-05,0.0,0.0,11466.0,4.8912742935685005e-06
7.0,43.0,0.0,19230.0,0.0,3.2969687404585735e-06,0.0,0.0,97693.0,1.213191225942904e-05,0.0,0.0,11466.0,2.9347645761411e-06
7.0,44.0,0.0,19230.0,0.0,1.978181244275144e-06,0.0,0.0,97693.0,7.279147355657424e-06,0.0,0.0,11466.0,1.76085874568466e-06
7.0,45.0,0.0,19230.0,0.0,1.1869087465650864e-06,0.0,0.0,97693.0,4.367488413394454e-06,0.0,0.0,11466.0,1.056515247410796e-06
7.0,46.0,0.0,19230.0,0.0,7.121452479390518e-07,0.0,0.0,97693.0,2.6204930480366726e-06,0.0,0.0,11466.0,6.339091484464777e-07
7.0,47.0,0.0,19230.0,0.0,4.2728714876343105e-07,0.0,0.0,97693.0,1.5722958288220036e-06,0.0,0.0,11466.0,3.803454890678866e-07
7.0,48.0,0.0,19230.0,0.0,2.563722892580586e-07,0.0,0.0,97693.0,9.433774972932021e-07,0.0,0.0,11466.0,2.2820729344073195e-07
7.0,49.0,0.0,19230.0,0.0,1.5382337355483516e-07,0.0,0.0,97693.0,5.660264983759212e-07,0.0,0.0,11466.0,1.3692437606443917e-07
7.0,50.0,0.0,19230.0,0.0,9.22940241329011e-08,0.0,0.0,97693.0,3.3961589902555273e-07,0.0,0.0,11466.0,8.21546256386635e-08
7.0,51.0,0.0,19230.0,0.0,5.537641447974065e-08,0.0,0.0,97693.0,2.0376953941533162e-07,0.0,0.0,11466.0,4.9292775383198104e-08
7.0,52.0,0.0,19230.0,0.0,3.322584868784439e-08,0.0,0.0,97693.0,1.2226172364919897e-07,0.0,0.0,11466.0,2.957566522991886e-08
8.0,1.0,0.0,19440.0,0.0,1.9935509212706632e-08,0.0,0.0,97693.0,7.335703418951938e-08,0.0,0.0,11466.0,1.7745399137951315e-08
8.0,2.0,0.0,19440.0,0.0,1.196130552762398e-08,0.0,0.0,100000.0,4.401422051371162e-08,0.0,0.0,11711.0,1.0647239482770789e-08
8.0,3.0,0.0,19440.0,0.0,7.1767833165743874e-09,0.0,0.0,100000.0,2.6408532308226973e-08,0.0,0.0,11711.0,6.388343689662473e-09
8.0,4.0,0.0,19440.0,0.0,4.306069989944633e-09,0.0,0.0,100000.0,1.5845119384936183e-08,0.0,0.0,11711.0,3.833006213797483e-09
8.0,5.0,0.0,19440.0,0.0,2.5836419939667793e-09,0.0,0.0,100000.0,9.50707163096171e-09,0.0,0.0,11711.0,2.29980372827849e-09
8.0,6.0,0.0,19440.0,0.0,1.5501851963800675e-09,0.0,0.0,100000.0,5.704242978577025e-09,0.0,0.0,11711.0,1.379882236967094e-09
8.0,7.0,0.0,19440.0,0.0,9.301111178280405e-10,0.0,0.0,100000.0,3.422545787146215e-09,0.0,0.0,11711.0,8.279293421802563e-10
8.0,8.0,0.0,19440.0,0.0,5.580666706968243e-10,0.0,0.0,100000.0,2.053527472287729e-09,0.0,0.0,11711.0,4.967576053081538e-10
8.0,9.0,0.0,19440.0,0.0,3.3484000241809456e-10,0.0,0.0,100000.0,1.2321164833726374e-09,0.0,0.0,11711.0,2.9805456318489224e-10
8.0,10.0,0.0,19440.0,0.0,2.0090400145085673e-10,0.0,0.0,100000.0,7.392698900235824e-10,0.0,0.0,11711.0,1.7883273791093533e-10
8.0,11.0,0.0,19440.0,0.0,1.2054240087051404e-10,2e-05,2.0,100000.0,8.000443561934015e-06,0.0,0.0,11711.0,1.0729964274656119e-10
8.0,12.0,0.0,19440.0,0.0,7.232544052230843e-11,0.0,0.0,100000.0,4.800266137160409e-06,0.0,0.0,11711.0,6.437978564793671e-11
8.0,13.0,0.0,19440.0,0.0,4.339526431338505e-11,0.0,0.0,100000.0,2.8801596822962456e-06,0.0,0.0,11711.0,3.8627871388762027e-11
8.0,14.0,0.0,19440.0,0.0,2.6037158588031032e-11,0.0,0.0,100000.0,1.7280958093777472e-06,0.0,0.0,11711.0,2.3176722833257216e-11
8.0,15.0,0.0,19440.0,0.0,1.562229515281862e-11,0.0,0.0,100000.0,1.0368574856266483e-06,0.0,0.0,11711.0,1.3906033699954329e-11
8.0,16.0,0.0,19440.0,0.0,9.373377091691171e-12,0.0,0.0,100000.0,6.22114491375989e-07,0.0,0.0,11711.0,8.343620219972597e-12
8.0,17.0,0.0,19440.0,0.0,5.6240262550147026e-12,2e-05,2.0,100000.0,8.373268694825595e-06,0.0,0.0,11711.0,5.006172131983558e-12
8.0,18.0,0.00015432100000000002,19440.0,3.0,6.172840337441575e-05,9e-05,9.0,100000.0,4.1023961216895355e-05,0.0,0.0,11711.0,3.0037032791901348e-12
8.0,19.0,0.000205761,19440.0,4.0,0.00011934144202464946,0.0004,40.0,100000.0,0.00018461437673013723,0.000256169,3.0,11711.0,0.00010246760180222198
8.0,20.0,0.00015432100000000002,19440.0,3.0,0.00013333326521478968,0.00047999999999999996,48.0,100000.0,0.00030276862603808235,0.0,0.0,11711.0,6.148056108133318e-05
8.0,21.0,0.0,19440.0,0.0,7.999995912887381e-05,0.00047999999999999996,48.0,100000.0,0.00037366117562284945,0.000256169,3.0,11711.0,0.0001393559366487999
8.0,22.0,0.00015432100000000002,19440.0,3.0,0.00010972837547732429,0.00091,91.0,100000.0,0.0005881967053737097,0.00017078,2.0,11711.0,0.00015192556198927995
8.0,23.0,0.00015432100000000002,19440.0,3.0,0.0001275654252863946,0.00134,134.0,100000.0,0.0008889180232242258,0.001110067,13.0,11711.0,0.000535182137193568
8.0,24.0,0.000257202,19440.0,5.0,0.00017942005517183676,0.00149,149.0,100000.0,0.0011293508139345355,0.000683118,8.0,11711.0,0.0005943564823161408
8.0,25.0,0.00046296300000000005,19440.0,9.0,0.0002928372331031021,0.0012,120.0,100000.0,0.0011576104883607211,0.000768508,9.0,11711.0,0.0006640170893896845
8.0,26.0,0.0005144030000000001,19440.0,10.0,0.0003814635398618613,0.001,100.0,100000.0,0.0010945662930164327,0.000683118,8.0,11711.0,0.0006716574536338107
8.0,27.0,0.00046296300000000005,19440.0,9.0,0.00041406332391711676,0.00072,72.0,100000.0,0.0009447397758098595,0.00017078,2.0,11711.0,0.0004713064721802864
8.0,28.0,0.000257202,19440.0,5.0,0.00035131879435027006,0.0005099999999999999,51.0,100000.0,0.0007708438654859157,0.000768508,9.0,11711.0,0.0005901870833081718
8.0,29.0,0.00015432100000000002,19440.0,3.0,0.00027251967661016203,0.00047999999999999996,48.0,100000.0,0.0006545063192915494,0.0,0.0,11711.0,0.00035411224998490307
8.0,30.0,0.0009773660000000001,19440.0,19.0,0.0005544582059660973,0.00044,44.0,100000.0,0.0005687037915749297,0.0,0.0,11711.0,0.00021246734999094184
8.0,31.0,0.00036008199999999996,19440.0,7.0,0.00047670772357965836,0.00023999999999999998,24.0,100000.0,0.0004372222749449578,0.00017078,2.0,11711.0,0.00019579240999456507
8.0,32.0,0.00015432100000000002,19440.0,3.0,0.000347753034147795,0.00028,28.0,100000.0,0.0003743333649669747,0.0,0.0,11711.0,0.00011747544599673903
8.0,33.0,0.000102881,19440.0,2.0,0.00024980422048867697,9e-05,9.0,100000.0,0.0002606000189801848,0.0,0.0,11711.0,7.048526759804342e-05
8.0,34.0,0.000102881,19440.0,2.0,0.00019103493229320618,4e-05,4.0,100000.0,0.0001723600113881109,0.0,0.0,11711.0,4.2291160558826046e-05
8.0,35.0,0.0,19440.0,0.0,0.0001146209593759237,0.00011,11.0,100000.0,0.00014741600683286653,0.0,0.0,11711.0,2.5374696335295626e-05
8.0,36.0,0.0,19440.0,0.0,6.877257562555422e-05,5e-05,5.0,100000.0,0.00010844960409971992,0.0,0.0,11711.0,1.5224817801177375e-05
8.0,37.0,0.0,19440.0,0.0,4.126354537533253e-05,1e-05,1.0,100000.0,6.906976245983195e-05,0.0,0.0,11711.0,9.134890680706424e-06
8.0,38.0,0.0,19440.0,0.0,2.4758127225199518e-05,1e-05,1.0,100000.0,4.544185747589917e-05,0.0,0.0,11711.0,5.480934408423854e-06
8.0,39.0,0.0,19440.0,0.0,1.485487633511971e-05,2.9999999999999997e-05,3.0,100000.0,3.92651144855395e-05,0.0,0.0,11711.0,3.2885606450543126e-06
8.0,40.0,0.0,19440.0,0.0,8.912925801071826e-06,0.0,0.0,100000.0,2.35590686913237e-05,0.0,0.0,11711.0,1.9731363870325877e-06
8.0,41.0,0.0,19440.0,0.0,5.3477554806430955e-06,0.0,0.0,100000.0,1.4135441214794219e-05,0.0,0.0,11711.0,1.1838818322195526e-06
8.0,42.0,0.0,19440.0,0.0,3.2086532883858572e-06,0.0,0.0,100000.0,8.481264728876531e-06,0.0,0.0,11711.0,7.103290993317316e-07
8.0,43.0,0.0,19440.0,0.0,1.925191973031514e-06,0.0,0.0,100000.0,5.088758837325919e-06,0.0,0.0,11711.0,4.2619745959903894e-07
8.0,44.0,0.0,19440.0,0.0,1.1551151838189084e-06,0.0,0.0,100000.0,3.053255302395551e-06,0.0,0.0,11711.0,2.5571847575942337e-07
8.0,45.0,0.0,19440.0,0.0,6.93069110291345e-07,0.0,0.0,100000.0,1.8319531814373306e-06,0.0,0.0,11711.0,1.5343108545565403e-07
8.0,46.0,0.0,19440.0,0.0,4.15841466174807e-07,0.0,0.0,100000.0,1.0991719088623983e-06,0.0,0.0,11711.0,9.205865127339241e-08
8.0,47.0,0.0,19440.0,0.0,2.4950487970488416e-07,0.0,0.0,100000.0,6.595031453174389e-07,0.0,0.0,11711.0,5.5235190764035444e-08
8.0,48.0,0.0,19440.0,0.0,1.497029278229305e-07,0.0,0.0,100000.0,3.9570188719046334e-07,0.0,0.0,11711.0,3.314111445842127e-08
8.0,49.0,0.0,19440.0,0.0,8.98217566937583e-08,0.0,0.0,100000.0,2.37421132314278e-07,0.0,0.0,11711.0,1.988466867505276e-08
8.0,50.0,0.0,19440.0,0.0,5.3893054016254975e-08,0.0,0.0,100000.0,1.424526793885668e-07,0.0,0.0,11711.0,1.1930801205031656e-08
8.0,51.0,0.0,19440.0,0.0,3.233583240975298e-08,0.0,0.0,100000.0,8.547160763314007e-08,0.0,0.0,11711.0,7.1584807230189935e-09
8.0,52.0,0.0,19440.0,0.0,1.940149944585179e-08,0.0,0.0,100000.0,5.128296457988404e-08,0.0,0.0,11711.0,4.295088433811396e-09
9.0,1.0,0.0,19652.0,0.0,1.1640899667511073e-08,0.0,0.0,100000.0,3.076977874793042e-08,0.0,0.0,11711.0,2.5770530602868376e-09
9.0,2.0,0.0,19652.0,0.0,6.984539800506643e-09,0.0,0.0,102361.0,1.846186724875825e-08,0.0,0.0,11961.0,1.5462318361721025e-09
9.0,3.0,0.0,19652.0,0.0,4.190723880303986e-09,0.0,0.0,102361.0,1.107712034925495e-08,0.0,0.0,11961.0,9.277391017032614e-10
9.0,4.0,0.0,19652.0,0.0,2.5144343281823914e-09,0.0,0.0,102361.0,6.64627220955297e-09,0.0,0.0,11961.0,5.566434610219568e-10
9.0,5.0,0.0,19652.0,0.0,1.5086605969094349e-09,0.0,0.0,102361.0,3.987763325731782e-09,0.0,0.0,11961.0,3.339860766131741e-10
9.0,6.0,0.0,19652.0,0.0,9.051963581456609e-10,0.0,0.0,102361.0,2.3926579954390693e-09,0.0,0.0,11961.0,2.0039164596790443e-10
