year,flu week,RI rate,RI pop,RI count,RI weighted rate,RO rate,RO count,RO pop,RO weighted rate,MC rate,MC count,MC pop,MC weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,WI rate,WI count,WI pop,WI weighted rate
5.0,13.0,0.0,11532.0,0.0,1.3574135692990949e-12,0.0,0.0,11280.0,6.919075650187685e-13,0.0,0.0,1714.0,1.8572581129943763e-13,0.0,0.0,27230.0,3.446489498868652e-11,0.0,0.0,1085.0,1.9970574997703678e-11
5.0,14.0,0.0,11532.0,0.0,8.144481415794569e-13,0.0,0.0,11280.0,4.151445390112611e-13,0.0,0.0,1714.0,1.1143548677966257e-13,0.0,0.0,27230.0,2.067893699321191e-11,0.0,0.0,1085.0,1.1982344998622206e-11
5.0,15.0,0.0,11532.0,0.0,4.886688849476742e-13,0.0,0.0,11280.0,2.490867234067566e-13,0.0,0.0,1714.0,6.686129206779753e-14,0.0,0.0,27230.0,1.2407362195927147e-11,0.0,0.0,1085.0,7.1894069991733235e-12
5.0,16.0,0.0,11532.0,0.0,2.932013309686045e-13,8.8652e-05,1.0,11280.0,3.5460800149452036e-05,0.0,0.0,1714.0,4.011677524067852e-14,0.0,0.0,27230.0,7.444417317556288e-12,0.0,0.0,1085.0,4.313644199503994e-12
5.0,17.0,0.0,11532.0,0.0,1.759207985811627e-13,0.000177305,2.0,11280.0,9.219848008967121e-05,0.003500583,6.0,1714.0,0.00140023320002407,0.00011017299999999999,3.0,27230.0,4.406920446665039e-05,0.0,0.0,1085.0,2.588186519702396e-12
5.0,18.0,0.00017343,11532.0,2.0,6.937200010555247e-05,0.0,0.0,11280.0,5.5319088053802724e-05,0.003500583,6.0,1714.0,0.002240373120014442,0.000146897,4.0,27230.0,8.520032267999024e-05,0.0,0.0,1085.0,1.5529119118214376e-12
5.0,19.0,0.00017343,11532.0,2.0,0.00011099520006333148,0.000177305,2.0,11280.0,0.00010411345283228163,0.0011668610000000002,2.0,1714.0,0.0018109682720086652,0.000514139,14.0,27230.0,0.00025677579360799415,0.0,0.0,1085.0,9.317471470928625e-13
5.0,20.0,8.6715e-05,11532.0,1.0,0.00010128312003799888,0.000531915,6.0,11280.0,0.00027523407169936895,0.0,0.0,1714.0,0.0010865809632051992,0.000587587,16.0,27230.0,0.0003891002761647965,0.0,0.0,1085.0,5.590482882557175e-13
5.0,21.0,8.6715e-05,11532.0,1.0,9.545587202279933e-05,0.000177305,2.0,11280.0,0.00023606244301962136,0.0,0.0,1714.0,0.0006519485779231195,0.000624311,17.0,27230.0,0.00048318456569887793,0.0,0.0,1085.0,3.354289729534305e-13
5.0,22.0,0.0,11532.0,0.0,5.7273523213679595e-05,8.8652e-05,1.0,11280.0,0.0001770982658117728,0.0,0.0,1714.0,0.00039116914675387166,0.000367242,10.0,27230.0,0.0004368075394193268,0.0,0.0,1085.0,2.0125738377205828e-13
5.0,23.0,0.0,11532.0,0.0,3.4364113928207754e-05,0.0,0.0,11280.0,0.00010625895948706368,0.0,0.0,1714.0,0.00023470148805232298,7.3448e-05,2.0,27230.0,0.0002914637236515961,0.0009216589999999999,1.0,1085.0,0.0003686636001207544
5.0,24.0,0.0,11532.0,0.0,2.0618468356924653e-05,0.0,0.0,11280.0,6.37553756922382e-05,0.0,0.0,1714.0,0.00014082089283139378,0.0,0.0,27230.0,0.00017487823419095767,0.0,0.0,1085.0,0.0002211981600724526
5.0,25.0,0.0,11532.0,0.0,1.2371081014154792e-05,0.000265957,3.0,11280.0,0.00014463602541534291,0.0,0.0,1714.0,8.449253569883626e-05,3.6724e-05,1.0,27230.0,0.0001196165405145746,0.0,0.0,1085.0,0.00013271889604347156
5.0,26.0,0.0,11532.0,0.0,7.422648608492875e-06,8.8652e-05,1.0,11280.0,0.00012224241524920573,0.0,0.0,1714.0,5.069552141930175e-05,0.0,0.0,27230.0,7.176992430874476e-05,0.0,0.0,1085.0,7.963133762608293e-05
5.0,27.0,0.0,11532.0,0.0,4.4535891650957245e-06,0.0,0.0,11280.0,7.334544914952344e-05,0.0,0.0,1714.0,3.041731285158105e-05,7.3448e-05,2.0,27230.0,7.244115458524686e-05,0.0,0.0,1085.0,4.777880257564976e-05
5.0,28.0,0.0,11532.0,0.0,2.6721534990574348e-06,0.0,0.0,11280.0,4.400726948971406e-05,0.0,0.0,1714.0,1.825038771094863e-05,0.0,0.0,27230.0,4.3464692751148115e-05,0.0,0.0,1085.0,2.8667281545389855e-05
5.0,29.0,0.0,11532.0,0.0,1.6032920994344608e-06,0.0,0.0,11280.0,2.6404361693828435e-05,0.0,0.0,1714.0,1.0950232626569177e-05,7.3448e-05,2.0,27230.0,5.545801565068887e-05,0.0,0.0,1085.0,1.720036892723391e-05
5.0,30.0,0.0,11532.0,0.0,9.619752596606764e-07,0.0,0.0,11280.0,1.584261701629706e-05,0.0,0.0,1714.0,6.570139575941506e-06,3.6724e-05,1.0,27230.0,4.7964409390413324e-05,0.0,0.0,1085.0,1.0320221356340346e-05
5.0,31.0,0.0,11532.0,0.0,5.771851557964058e-07,0.0,0.0,11280.0,9.505570209778235e-06,0.0,0.0,1714.0,3.942083745564904e-06,0.0,0.0,27230.0,2.8778645634247994e-05,0.0,0.0,1085.0,6.192132813804208e-06
5.0,32.0,0.0,11532.0,0.0,3.4631109347784345e-07,0.0,0.0,11280.0,5.703342125866941e-06,0.0,0.0,1714.0,2.365250247338942e-06,0.0,0.0,27230.0,1.7267187380548797e-05,0.0009216589999999999,1.0,1085.0,0.0003723788796882825
5.0,33.0,0.0,11532.0,0.0,2.0778665608670605e-07,0.0,0.0,11280.0,3.4220052755201644e-06,0.0,0.0,1714.0,1.4191501484033652e-06,0.0,0.0,27230.0,1.0360312428329278e-05,0.0,0.0,1085.0,0.00022342732781296948
5.0,34.0,0.0,11532.0,0.0,1.2467199365202362e-07,0.0,0.0,11280.0,2.0532031653120986e-06,0.0,0.0,1714.0,8.514900890420191e-07,0.0,0.0,27230.0,6.216187456997567e-06,0.0,0.0,1085.0,0.00013405639668778168
5.0,35.0,0.0,11532.0,0.0,7.480319619121416e-08,0.0,0.0,11280.0,1.2319218991872592e-06,0.0,0.0,1714.0,5.108940534252115e-07,0.0,0.0,27230.0,3.72971247419854e-06,0.0,0.0,1085.0,8.0433838012669e-05
5.0,36.0,0.0,11532.0,0.0,4.488191771472849e-08,0.0,0.0,11280.0,7.391531395123555e-07,0.0,0.0,1714.0,3.065364320551269e-07,0.0,0.0,27230.0,2.2378274845191238e-06,0.0,0.0,1085.0,4.8260302807601403e-05
5.0,37.0,0.0,11532.0,0.0,2.6929150628837095e-08,0.0,0.0,11280.0,4.434918837074133e-07,0.0,0.0,1714.0,1.839218592330761e-07,0.0,0.0,27230.0,1.3426964907114743e-06,0.0,0.0,1085.0,2.895618168456084e-05
5.0,38.0,0.0,11532.0,0.0,1.6157490377302258e-08,0.0,0.0,11280.0,2.6609513022444795e-07,0.0,0.0,1714.0,1.1035311553984566e-07,0.0,0.0,27230.0,8.056178944268846e-07,0.0,0.0,1085.0,1.7373709010736502e-05
5.0,39.0,0.0,11532.0,0.0,9.694494226381355e-09,0.0,0.0,11280.0,1.5965707813466877e-07,0.0,0.0,1714.0,6.62118693239074e-08,0.0,0.0,27230.0,4.833707366561307e-07,0.0,0.0,1085.0,1.0424225406441901e-05
5.0,40.0,0.0,11532.0,0.0,5.816696535828813e-09,8.8652e-05,1.0,11280.0,3.5556594246880805e-05,0.0,0.0,1714.0,3.9727121594344435e-08,0.0,0.0,27230.0,2.900224419936784e-07,0.0,0.0,1085.0,6.254535243865141e-06
5.0,41.0,0.0,11532.0,0.0,3.4900179214972876e-09,0.0,0.0,11280.0,2.1333956548128484e-05,0.0,0.0,1714.0,2.383627295660666e-08,0.0,0.0,27230.0,1.7401346519620703e-07,0.0,0.0,1085.0,3.7527211463190844e-06
5.0,42.0,0.0,11532.0,0.0,2.0940107528983723e-09,0.0,0.0,11280.0,1.280037392887709e-05,0.0,0.0,1714.0,1.4301763773963996e-08,0.0,0.0,27230.0,1.0440807911772421e-07,0.0,0.0,1085.0,2.2516326877914505e-06
5.0,43.0,0.0,11532.0,0.0,1.2564064517390233e-09,0.0,0.0,11280.0,7.680224357326253e-06,0.0,0.0,1714.0,8.581058264378398e-09,0.0,0.0,27230.0,6.264484747063452e-08,0.0,0.0,1085.0,1.3509796126748703e-06
5.0,44.0,0.0,11532.0,0.0,7.538438710434139e-10,0.0,0.0,11280.0,4.608134614395752e-06,0.0,0.0,1714.0,5.148634958627039e-09,0.0,0.0,27230.0,3.758690848238071e-08,0.0,0.0,1085.0,8.105877676049221e-07
5.0,45.0,0.0,11532.0,0.0,4.5230632262604833e-10,0.0,0.0,11280.0,2.7648807686374513e-06,0.0,0.0,1714.0,3.089180975176223e-09,0.0,0.0,27230.0,2.2552145089428427e-08,0.0,0.0,1085.0,4.863526605629533e-07
5.0,46.0,0.0,11532.0,0.0,2.71383793575629e-10,0.0,0.0,11280.0,1.6589284611824707e-06,0.0,0.0,1714.0,1.8535085851057339e-09,0.0,0.0,27230.0,1.3531287053657055e-08,0.0,0.0,1085.0,2.9181159633777195e-07
5.0,47.0,0.0,11532.0,0.0,1.628302761453774e-10,0.0,0.0,11280.0,9.953570767094824e-07,0.0,0.0,1714.0,1.1121051510634403e-09,0.0,0.0,27230.0,8.118772232194233e-09,0.0,0.0,1085.0,1.7508695780266315e-07
5.0,48.0,0.0,11532.0,0.0,9.769816568722644e-11,0.0,0.0,11280.0,5.972142460256894e-07,0.0,0.0,1714.0,6.672630906380641e-10,0.0,0.0,27230.0,4.8712633393165395e-09,0.0,0.0,1085.0,1.0505217468159789e-07
5.0,49.0,0.0,11532.0,0.0,5.861889941233587e-11,0.0,0.0,11280.0,3.5832854761541367e-07,0.0,0.0,1714.0,4.0035785438283844e-10,0.0,0.0,27230.0,2.9227580035899235e-09,0.0,0.0,1085.0,6.303130480895873e-08
5.0,50.0,0.0,11532.0,0.0,3.517133964740152e-11,0.0,0.0,11280.0,2.149971285692482e-07,0.0,0.0,1714.0,2.4021471262970305e-10,0.0,0.0,27230.0,1.753654802153954e-09,0.0,0.0,1085.0,3.7818782885375236e-08
5.0,51.0,0.0,11532.0,0.0,2.110280378844091e-11,0.0,0.0,11280.0,1.2899827714154892e-07,0.0,0.0,1714.0,1.4412882757782182e-10,0.0,0.0,27230.0,1.0521928812923724e-09,0.0,0.0,1085.0,2.269126973122514e-08
5.0,52.0,0.0,11532.0,0.0,1.2661682273064545e-11,0.0,0.0,11280.0,7.739896628492935e-08,0.0,0.0,1714.0,8.647729654669309e-11,0.0,0.0,27230.0,6.313157287754234e-10,0.0,0.0,1085.0,1.3614761838735085e-08
6.0,1.0,0.0,11894.0,0.0,7.597009363838727e-12,0.0,0.0,11280.0,4.643937977095761e-08,0.0,0.0,1714.0,5.188637792801585e-11,0.0,0.0,27230.0,3.78789437265254e-10,0.0,0.0,1085.0,8.16885710324105e-09
6.0,2.0,0.0,11894.0,0.0,4.558205618303236e-12,0.0,0.0,11405.0,2.7863627862574567e-08,0.0,0.0,1699.0,3.113182675680951e-11,0.0,0.0,26982.0,2.272736623591524e-10,0.0,0.0,1072.0,4.90131426194463e-09
6.0,3.0,0.0,11894.0,0.0,2.7349233709819417e-12,0.0,0.0,11405.0,1.671817671754474e-08,0.0,0.0,1699.0,1.8679096054085704e-11,0.0,0.0,26982.0,1.3636419741549145e-10,0.0,0.0,1072.0,2.9407885571667777e-09
6.0,4.0,0.0,11894.0,0.0,1.6409540225891648e-12,0.0,0.0,11405.0,1.0030906030526843e-08,0.0,0.0,1699.0,1.1207457632451422e-11,0.0,0.0,26982.0,8.181851844929487e-11,0.0,0.0,1072.0,1.7644731343000665e-09
6.0,5.0,0.0,11894.0,0.0,9.845724135534988e-13,0.0,0.0,11405.0,6.018543618316106e-09,0.0,0.0,1699.0,6.724474579470852e-12,0.0,0.0,26982.0,4.909111106957692e-11,0.0,0.0,1072.0,1.0586838805800398e-09
6.0,6.0,0.0,11894.0,0.0,5.907434481320993e-13,0.0,0.0,11405.0,3.611126170989663e-09,0.0,0.0,1699.0,4.0346847476825116e-12,0.0,0.0,26982.0,2.945466664174615e-11,0.0,0.0,1072.0,6.352103283480238e-10
6.0,7.0,0.0,11894.0,0.0,3.5444606887925956e-13,0.0,0.0,11405.0,2.1666757025937978e-09,0.0,0.0,1699.0,2.4208108486095067e-12,0.0,0.0,26982.0,1.767279998504769e-11,0.0,0.0,1072.0,3.811261970088143e-10
6.0,8.0,0.0,11894.0,0.0,2.1266764132755573e-13,0.0,0.0,11405.0,1.3000054215562787e-09,0.0,0.0,1699.0,1.452486509165704e-12,0.0,0.0,26982.0,1.0603679991028613e-11,0.0,0.0,1072.0,2.2867571820528855e-10
6.0,9.0,0.0,11894.0,0.0,1.2760058479653343e-13,0.0,0.0,11405.0,7.800032529337672e-10,0.0,0.0,1699.0,8.714919054994224e-13,0.0,0.0,26982.0,6.362207994617168e-12,0.0,0.0,1072.0,1.3720543092317313e-10
6.0,10.0,0.0,11894.0,0.0,7.656035087792006e-14,0.0,0.0,11405.0,4.680019517602602e-10,0.0,0.0,1699.0,5.228951432996534e-13,0.0,0.0,26982.0,3.8173247967703004e-12,0.0,0.0,1072.0,8.232325855390388e-11
6.0,11.0,0.0,11894.0,0.0,4.5936210526752036e-14,0.0,0.0,11405.0,2.8080117105615614e-10,0.0,0.0,1699.0,3.1373708597979205e-13,3.7062e-05,1.0,26982.0,1.482480229039488e-05,0.0,0.0,1072.0,4.9393955132342325e-11
6.0,12.0,0.0,11894.0,0.0,2.756172631605122e-14,0.0,0.0,11405.0,1.6848070263369368e-10,0.0,0.0,1699.0,1.8824225158787522e-13,0.0,0.0,26982.0,8.894881374236927e-06,0.0,0.0,1072.0,2.963637307940539e-11
6.0,13.0,8.4076e-05,11894.0,1.0,3.363040001653704e-05,0.0,0.0,11405.0,1.0108842158021621e-10,0.0,0.0,1699.0,1.1294535095272513e-13,0.0,0.0,26982.0,5.336928824542156e-06,0.0,0.0,1072.0,1.7781823847643233e-11
6.0,14.0,8.4076e-05,11894.0,1.0,5.3808640009922226e-05,0.0,0.0,11405.0,6.065305294812972e-11,0.0,0.0,1699.0,6.776721057163508e-14,3.7062e-05,1.0,26982.0,1.8026957294725295e-05,0.0,0.0,1072.0,1.066909430858594e-11
6.0,15.0,8.4076e-05,11894.0,1.0,6.591558400595335e-05,0.0,0.0,11405.0,3.639183176887783e-11,0.0,0.0,1699.0,4.0660326342981044e-14,3.7062e-05,1.0,26982.0,2.5640974376835176e-05,0.0,0.0,1072.0,6.401456585151564e-12
6.0,16.0,0.0,11894.0,0.0,3.9549350403572007e-05,0.0,0.0,11405.0,2.1835099061326696e-11,0.0,0.0,1699.0,2.4396195805788626e-14,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05,0.0,0.0,1072.0,3.840873951090938e-12
6.0,17.0,0.00042038,11894.0,5.0,0.0001918816102421432,0.000789128,9.0,11405.0,0.0003156512131010595,0.0,0.0,1699.0,1.4637717483473174e-14,3.7062e-05,1.0,26982.0,4.184507077566067e-05,0.0,0.0,1072.0,2.304524370654563e-12
6.0,18.0,0.000168152,11894.0,2.0,0.00018238976614528592,0.001139851,13.0,11405.0,0.0006453311278606358,0.0,0.0,1699.0,8.782630490083904e-15,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05,0.0,0.0,1072.0,1.3827146223927377e-12
6.0,19.0,0.000756684,11894.0,9.0,0.00041210745968717156,0.0009644889999999999,11.0,11405.0,0.0007729942767163814,0.0029429079999999997,5.0,1699.0,0.0011771632000052697,0.000185309,5.0,26982.0,0.00010697734547923784,0.000932836,1.0,1072.0,0.00037313440082962883
6.0,20.0,0.000588532,11894.0,7.0,0.00048267727581230294,0.000613766,7.0,11405.0,0.0007093029660298288,0.001177163,2.0,1699.0,0.0011771631200031619,3.7062e-05,1.0,26982.0,7.901120728754271e-05,0.002798507,3.0,1072.0,0.0013432834404977774
6.0,21.0,8.4076e-05,11894.0,1.0,0.0003232367654873818,0.001139851,13.0,11405.0,0.0008815221796178974,0.0005885819999999999,1.0,1699.0,0.000941730672001897,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.0,0.0,1072.0,0.0008059700642986664
6.0,22.0,0.000504456,11894.0,6.0,0.0003957244592924291,0.00043840400000000004,5.0,11405.0,0.0007042749077707385,0.001765745,3.0,1699.0,0.0012713364032011384,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.000932836,1.0,1072.0,0.0008567164385791999
6.0,23.0,0.000252228,11894.0,3.0,0.00033832587557545746,0.0009644889999999999,11.0,11405.0,0.0008083605446624431,0.002354326,4.0,1699.0,0.001704532241920683,0.000111185,3.0,26982.0,0.00020563646877410925,0.0,0.0,1072.0,0.0005140298631475199
6.0,24.0,8.4076e-05,11894.0,1.0,0.0002366259253452745,0.00026304299999999997,3.0,11405.0,0.0005902335267974658,0.0,0.0,1699.0,0.0010227193451524097,0.000148247,4.0,26982.0,0.00018268068126446556,0.0,0.0,1072.0,0.0003084179178885119
6.0,25.0,8.4076e-05,11894.0,1.0,0.00017560595520716468,0.000175362,2.0,11405.0,0.0004242849160784795,0.0005885819999999999,1.0,1699.0,0.0008490644070914458,0.000704173,19.0,26982.0,0.00039127760875867936,0.0,0.0,1072.0,0.00018505075073310713
6.0,26.0,0.0,11894.0,0.0,0.00010536357312429881,8.7681e-05,1.0,11405.0,0.00028964334964708767,0.0,0.0,1699.0,0.0005094386442548674,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,0.0,0.0,1072.0,0.00011103045043986428
6.0,27.0,8.4076e-05,11894.0,1.0,9.684854387457929e-05,0.0,0.0,11405.0,0.00017378600978825258,0.0,0.0,1699.0,0.00030566318655292043,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,0.0,0.0,1072.0,6.661827026391856e-05
6.0,28.0,8.4076e-05,11894.0,1.0,9.173952632474758e-05,0.0,0.0,11405.0,0.00010427160587295155,0.0,0.0,1699.0,0.00018339791193175225,0.000185309,5.0,26982.0,0.00021378729149187475,0.001865672,2.0,1072.0,0.0007862397621583512
6.0,29.0,0.0,11894.0,0.0,5.5043715794848546e-05,8.7681e-05,1.0,11405.0,9.763536352377092e-05,0.0,0.0,1699.0,0.00011003874715905134,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,0.000932836,1.0,1072.0,0.0008448782572950107
6.0,30.0,0.0,11894.0,0.0,3.3026229476909126e-05,8.7681e-05,1.0,11405.0,9.365361811426255e-05,0.0,0.0,1699.0,6.60232482954308e-05,0.000148247,4.0,26982.0,0.00019852590493707491,0.0,0.0,1072.0,0.0005069269543770063
6.0,31.0,8.4076e-05,11894.0,1.0,5.3446137686145474e-05,0.0,0.0,11405.0,5.619217086855753e-05,0.0,0.0,1699.0,3.961394897725848e-05,3.7062e-05,1.0,26982.0,0.00013394034296224496,0.0,0.0,1072.0,0.0003041561726262038
6.0,32.0,8.4076e-05,11894.0,1.0,6.569808261168729e-05,8.7681e-05,1.0,11405.0,6.878770252113452e-05,0.0,0.0,1699.0,2.3768369386355085e-05,0.0,0.0,26982.0,8.036420577734698e-05,0.0,0.0,1072.0,0.00018249370357572228
6.0,33.0,0.0,11894.0,0.0,3.941884956701237e-05,0.0,0.0,11405.0,4.127262151268071e-05,0.0,0.0,1699.0,1.426102163181305e-05,0.0,0.0,26982.0,4.8218523466408185e-05,0.0,0.0,1072.0,0.00010949622214543337
6.0,34.0,0.0,11894.0,0.0,2.365130974020742e-05,0.0,0.0,11405.0,2.4763572907608425e-05,0.0,0.0,1699.0,8.55661297908783e-06,0.0,0.0,26982.0,2.893111407984491e-05,0.0,0.0,1072.0,6.569773328726002e-05
6.0,35.0,8.4076e-05,11894.0,1.0,4.7821185844124454e-05,8.7681e-05,1.0,11405.0,4.993054374456506e-05,0.0,0.0,1699.0,5.133967787452698e-06,0.000185309,5.0,26982.0,9.148226844790696e-05,0.0,0.0,1072.0,3.941863997235601e-05
6.0,36.0,0.0,11894.0,0.0,2.869271150647467e-05,0.0,0.0,11405.0,2.9958326246739033e-05,0.0,0.0,1699.0,3.0803806724716186e-06,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,1072.0,2.3651183983413605e-05
6.0,37.0,0.0,11894.0,0.0,1.7215626903884802e-05,0.0,0.0,11405.0,1.7974995748043418e-05,0.0,0.0,1699.0,1.8482284034829711e-06,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.0,0.0,1072.0,1.4190710390048162e-05
6.0,38.0,0.0,11894.0,0.0,1.032937614233088e-05,0.0,0.0,11405.0,1.0784997448826051e-05,0.0,0.0,1699.0,1.1089370420897827e-06,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.0,0.0,1072.0,8.514426234028897e-06
6.0,39.0,0.0,11894.0,0.0,6.197625685398528e-06,0.0,0.0,11405.0,6.47099846929563e-06,0.0,0.0,1699.0,6.653622252538696e-07,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,1072.0,5.108655740417338e-06
6.0,40.0,0.0,11894.0,0.0,3.7185754112391167e-06,0.0,0.0,11405.0,3.882599081577378e-06,0.0,0.0,1699.0,3.992173351523218e-07,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,1072.0,3.0651934442504027e-06
6.0,41.0,0.0,11894.0,0.0,2.2311452467434698e-06,0.0,0.0,11405.0,2.3295594489464267e-06,0.0,0.0,1699.0,2.3953040109139306e-07,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,1072.0,1.8391160665502414e-06
6.0,42.0,0.0,11894.0,0.0,1.3386871480460817e-06,0.0,0.0,11405.0,1.397735669367856e-06,0.0,0.0,1699.0,1.4371824065483584e-07,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,1072.0,1.1034696399301449e-06
6.0,43.0,0.0,11894.0,0.0,8.03212288827649e-07,0.0,0.0,11405.0,8.386414016207135e-07,0.0,0.0,1699.0,8.62309443929015e-08,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,1072.0,6.620817839580869e-07
6.0,44.0,0.0,11894.0,0.0,4.819273732965894e-07,0.0,0.0,11405.0,5.031848409724281e-07,0.0,0.0,1699.0,5.1738566635740894e-08,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,1072.0,3.972490703748521e-07
6.0,45.0,0.0,11894.0,0.0,2.891564239779536e-07,0.0,0.0,11405.0,3.0191090458345687e-07,0.0,0.0,1699.0,3.104313998144453e-08,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,1072.0,2.3834944222491126e-07
6.0,46.0,0.0,11894.0,0.0,1.7349385438677216e-07,0.0,0.0,11405.0,1.8114654275007413e-07,0.0,0.0,1699.0,1.8625883988866718e-08,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,1072.0,1.4300966533494675e-07
6.0,47.0,0.0,11894.0,0.0,1.0409631263206329e-07,0.0,0.0,11405.0,1.0868792565004447e-07,0.0,0.0,1699.0,1.1175530393320031e-08,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,1072.0,8.580579920096805e-08
6.0,48.0,0.0,11894.0,0.0,6.245778757923797e-08,0.0,0.0,11405.0,6.521275539002668e-08,0.0,0.0,1699.0,6.705318235992019e-09,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,1072.0,5.148347952058083e-08
6.0,49.0,0.0,11894.0,0.0,3.747467254754278e-08,0.0,0.0,11405.0,3.912765323401601e-08,0.0,0.0,1699.0,4.023190941595211e-09,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,1072.0,3.0890087712348493e-08
6.0,50.0,0.0,11894.0,0.0,2.248480352852567e-08,0.0,0.0,11405.0,2.3476591940409606e-08,0.0,0.0,1699.0,2.4139145649571264e-09,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,1072.0,1.8534052627409095e-08
6.0,51.0,0.0,11894.0,0.0,1.3490882117115401e-08,0.0,0.0,11405.0,1.4085955164245763e-08,0.0,0.0,1699.0,1.4483487389742758e-09,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,1072.0,1.1120431576445456e-08
6.0,52.0,0.0,11894.0,0.0,8.09452927026924e-09,0.0,0.0,11405.0,8.451573098547457e-09,0.0,0.0,1699.0,8.690092433845654e-10,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,1072.0,6.672258945867273e-09
7.0,1.0,0.0,11408.0,0.0,4.8567175621615446e-09,0.0,0.0,11405.0,5.070943859128474e-09,0.0,0.0,1699.0,5.214055460307392e-10,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,1072.0,4.003355367520364e-09
7.0,2.0,0.0,11408.0,0.0,2.914030537296927e-09,0.0,0.0,11219.0,3.0425663154770843e-09,0.0,0.0,1739.0,3.128433276184435e-10,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,1047.0,2.4020132205122183e-09
7.0,3.0,0.0,11408.0,0.0,1.748418322378156e-09,0.0,0.0,11219.0,1.8255397892862504e-09,0.0,0.0,1739.0,1.877059965710661e-10,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,1047.0,1.4412079323073309e-09
7.0,4.0,0.0,11408.0,0.0,1.0490509934268936e-09,0.0,0.0,11219.0,1.0953238735717501e-09,0.0,0.0,1739.0,1.1262359794263964e-10,0.0,0.0,27103.0,8.598050696005591e-09,0.0,0.0,1047.0,8.647247593843985e-10
7.0,5.0,0.0,11408.0,0.0,6.294305960561361e-10,0.0,0.0,11219.0,6.571943241430501e-10,0.0,0.0,1739.0,6.757415876558378e-11,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,1047.0,5.188348556306391e-10
7.0,6.0,0.0,11408.0,0.0,3.7765835763368163e-10,0.0,0.0,11219.0,3.9431659448583003e-10,0.0,0.0,1739.0,4.054449525935027e-11,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,1047.0,3.1130091337838344e-10
7.0,7.0,0.0,11408.0,0.0,2.2659501458020896e-10,0.0,0.0,11219.0,2.3658995669149803e-10,0.0,0.0,1739.0,2.4326697155610158e-11,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,1047.0,1.8678054802703005e-10
7.0,8.0,0.0,11408.0,0.0,1.3595700874812538e-10,0.0,0.0,11219.0,1.419539740148988e-10,0.0,0.0,1739.0,1.4596018293366094e-11,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,1047.0,1.1206832881621802e-10
7.0,9.0,0.0,11408.0,0.0,8.157420524887523e-11,0.0,0.0,11219.0,8.517238440893928e-11,0.0,0.0,1739.0,8.757610976019656e-12,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,1047.0,6.724099728973081e-11
7.0,10.0,0.0,11408.0,0.0,4.8944523149325133e-11,0.0,0.0,11219.0,5.1103430645363567e-11,0.0,0.0,1739.0,5.254566585611793e-12,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,1047.0,4.0344598373838486e-11
7.0,11.0,0.0,11408.0,0.0,2.936671388959508e-11,0.0,0.0,11219.0,3.066205838721814e-11,0.0,0.0,1739.0,3.152739951367076e-12,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,1047.0,2.420675902430309e-11
7.0,12.0,0.0,11408.0,0.0,1.7620028333757047e-11,0.0,0.0,11219.0,1.8397235032330883e-11,0.0,0.0,1739.0,1.8916439708202455e-12,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,1047.0,1.4524055414581854e-11
