year,flu week,LC rate,LC pop,LC count,LC weighted rate,FL rate,FL count,FL pop,FL weighted rate,TE rate,TE count,TE pop,TE weighted rate,CS rate,CS count,CS pop,CS weighted rate,ME rate,ME count,ME pop,ME weighted rate,BR rate,BR count,BR pop,BR weighted rate,JE rate,JE count,JE pop,JE weighted rate,PW rate,PW count,PW pop,PW weighted rate
6.0,1.0,0.0,66138.0,0.0,1.7890575648970576e-08,0.0,0.0,94468.0,1.5907346578725917e-08,0.0,0.0,6018.0,3.398626153867631e-08,0.0,0.0,81991.0,2.424501742866357e-08,0.0,0.0,1854.0,3.796862529965281e-07,0.0,0.0,5657.0,1.1797960309535335e-10,0.0,0.0,11478.0,2.0958034762348035e-11,0.0,0.0,6876.0,5.723691634222386e-11
6.0,2.0,0.0,66138.0,0.0,1.0734345389382346e-08,0.0,0.0,95738.0,9.54440794723555e-09,0.0,0.0,6050.0,2.0391756923205786e-08,0.0,0.0,81829.0,1.4547010457198141e-08,0.0,0.0,1819.0,2.2781175179791687e-07,0.0,0.0,5715.0,7.0787761857212e-11,0.0,0.0,11553.0,1.257482085740882e-11,0.0,0.0,6793.0,3.4342149805334315e-11
6.0,3.0,0.0,66138.0,0.0,6.4406072336294076e-09,0.0,0.0,95738.0,5.72664476834133e-09,0.0,0.0,6050.0,1.2235054153923471e-08,0.0,0.0,81829.0,8.728206274318884e-09,0.0,0.0,1819.0,1.3668705107875012e-07,0.0,0.0,5715.0,4.24726571143272e-11,0.0,0.0,11553.0,7.544892514445292e-12,0.0,0.0,6793.0,2.0605289883200587e-11
6.0,4.0,0.0,66138.0,0.0,3.864364340177644e-09,0.0,0.0,95738.0,3.435986861004798e-09,0.0,0.0,6050.0,7.341032492354082e-09,0.0,0.0,81829.0,5.23692376459133e-09,0.0,0.0,1819.0,8.201223064725007e-08,0.0,0.0,5715.0,2.5483594268596317e-11,0.0,0.0,11553.0,4.5269355086671745e-12,0.0,0.0,6793.0,1.2363173929920352e-11
6.0,5.0,0.0,66138.0,0.0,2.3186186041065865e-09,0.0,0.0,95738.0,2.061592116602879e-09,0.0,0.0,6050.0,4.4046194954124496e-09,0.0,0.0,81829.0,3.1421542587547978e-09,0.0,0.0,1819.0,4.920733838835004e-08,0.0,0.0,5715.0,1.529015656115779e-11,0.0,0.0,11553.0,2.7161613052003047e-12,0.0,0.0,6793.0,7.417904357952211e-12
6.0,6.0,0.0,66138.0,0.0,1.391171162463952e-09,0.0,0.0,95738.0,1.2369552699617272e-09,0.0,0.0,6050.0,2.6427716972474697e-09,0.0,0.0,81829.0,1.8852925552528787e-09,0.0,0.0,1819.0,2.9524403033010025e-08,0.0,0.0,5715.0,9.174093936694673e-12,0.0,0.0,11553.0,1.6296967831201828e-12,0.0,0.0,6793.0,4.4507426147713265e-12
6.0,7.0,0.0,66138.0,0.0,8.347026974783711e-10,0.0,0.0,95738.0,7.421731619770364e-10,0.0,0.0,6050.0,1.5856630183484819e-09,1.2220999999999999e-05,1.0,81829.0,4.889531175533151e-06,0.0,0.0,1819.0,1.7714641819806014e-08,0.0,0.0,5715.0,5.5044563620168034e-12,0.0,0.0,11553.0,9.778180698721097e-13,0.0,0.0,6793.0,2.6704455688627957e-12
6.0,8.0,0.0,66138.0,0.0,5.008216184870227e-10,0.0,0.0,95738.0,4.453038971862218e-10,0.0,0.0,6050.0,9.51397811009089e-10,3.6661999999999996e-05,3.0,81829.0,1.759851870531989e-05,0.0,0.0,1819.0,1.0628785091883608e-08,0.0,0.0,5715.0,3.302673817210082e-12,0.0,0.0,11553.0,5.866908419232658e-13,0.0,0.0,6793.0,1.6022673413176773e-12
6.0,9.0,1.512e-05,66138.0,1.0,6.048300492971093e-06,1.0445e-05,1.0,95738.0,4.178267182338313e-06,0.0,0.0,6050.0,5.708386866054533e-10,1.2220999999999999e-05,1.0,81829.0,1.5447511223191932e-05,0.0,0.0,1819.0,6.377271055130164e-09,0.0,0.0,5715.0,1.981604290326049e-12,0.0,0.0,11553.0,3.520145051539595e-13,0.0,0.0,6793.0,9.613604047906063e-13
6.0,10.0,1.512e-05,66138.0,1.0,9.676980295782656e-06,0.0,0.0,95738.0,2.5069603094029876e-06,0.0,0.0,6050.0,3.42503211963272e-10,7.332399999999999e-05,6.0,81829.0,3.8598106733915155e-05,0.0,0.0,1819.0,3.826362633078099e-09,0.0,0.0,5715.0,1.1889625741956293e-12,0.0,0.0,11553.0,2.112087030923757e-13,0.0,0.0,6793.0,5.768162428743638e-13
6.0,11.0,0.0,66138.0,0.0,5.8061881774695936e-06,0.0,0.0,95738.0,1.5041761856417925e-06,0.00016528900000000002,1.0,6050.0,6.611580550192719e-05,6.1103e-05,5.0,81829.0,4.760006404034909e-05,0.0,0.0,1819.0,2.295817579846859e-09,0.0,0.0,5715.0,7.133775445173776e-13,0.0,0.0,11553.0,1.2672522185542542e-13,0.0,0.0,6793.0,3.4608974572461825e-13
6.0,12.0,3.024e-05,66138.0,2.0,1.5579712906481757e-05,0.0,0.0,95738.0,9.025057113850755e-07,0.0,0.0,6050.0,3.9669483301156314e-05,0.0,0.0,81829.0,2.8560038424209453e-05,0.0,0.0,1819.0,1.3774905479081154e-09,0.0,0.0,5715.0,4.280265267104265e-13,0.0,0.0,11553.0,7.603513311325525e-14,0.0,0.0,6793.0,2.0765384743477093e-13
6.0,13.0,0.0,66138.0,0.0,9.347827743889053e-06,2.089e-05,2.0,95738.0,8.897503426831046e-06,0.0,0.0,6050.0,2.3801689980693787e-05,2.4441e-05,2.0,81829.0,2.6912423054525672e-05,0.0,0.0,1819.0,8.264943287448692e-10,0.0,0.0,5715.0,2.568159160262559e-13,0.0,0.0,11553.0,4.5621079867953154e-14,0.0,0.0,6793.0,1.2459230846086255e-13
6.0,14.0,3.024e-05,66138.0,2.0,1.7704696646333433e-05,1.0445e-05,1.0,95738.0,9.516502056098628e-06,0.0,0.0,6050.0,1.4281013988416271e-05,2.4441e-05,2.0,81829.0,2.5923853832715403e-05,0.000549753,1.0,1819.0,0.00021990169589659729,0.0,0.0,5715.0,1.5408954961575352e-13,0.0,0.0,11553.0,2.7372647920771892e-14,0.0,0.0,6793.0,7.475538507651753e-14
6.0,15.0,4.536e-05,66138.0,3.0,2.8766817987800062e-05,4.1781000000000005e-05,4.0,95738.0,2.2422301233659178e-05,0.0,0.0,6050.0,8.568608393049762e-06,3.6661999999999996e-05,3.0,81829.0,3.021911229962924e-05,0.001099505,2.0,1819.0,0.0005717430175379584,0.0,0.0,5715.0,9.245372976945212e-14,8.6558e-05,1.0,11553.0,3.462320001642359e-05,0.0,0.0,6793.0,4.4853231045910517e-14
6.0,16.0,6.048e-05,66138.0,4.0,4.145209079268004e-05,2.089e-05,2.0,95738.0,2.180938074019551e-05,0.000495868,3.0,6050.0,0.00020348836503582987,0.000134427,11.0,81829.0,7.190226737977754e-05,0.004947774,9.0,1819.0,0.0023221554105227753,0.0,0.0,5715.0,5.547223786167127e-14,0.0,0.0,11553.0,2.077392000985415e-05,0.0,0.0,6793.0,2.691193862754631e-14
6.0,17.0,0.00042335699999999997,66138.0,28.0,0.00019421405447560803,0.000167123,16.0,95738.0,7.993482844411731e-05,0.000330579,2.0,6050.0,0.0002543246190214979,0.00040328,33.0,81829.0,0.00020445336042786654,0.00219901,4.0,1819.0,0.002272897246313665,0.0,0.0,5715.0,3.328334271700276e-14,0.0,0.0,11553.0,1.2464352005912489e-05,0.0,0.0,6793.0,1.6147163176527787e-14
6.0,18.0,0.000892074,66138.0,59.0,0.00047335803268536483,0.000522259,50.0,95738.0,0.0002568644970664704,0.00214876,13.0,6050.0,0.0010120987714128987,0.0007332360000000001,60.0,81829.0,0.00041596641625672,0.000549753,1.0,1819.0,0.001583639547788199,0.0,0.0,5715.0,1.9970005630201655e-14,0.0,0.0,11553.0,7.478611203547493e-06,0.00014721,1.0,6793.0,5.8884000009688296e-05
6.0,19.0,0.001723669,66138.0,114.0,0.0009734824196112189,0.000553594,53.0,95738.0,0.0003755562982398822,0.0008264460000000001,5.0,6050.0,0.0009378376628477393,0.000574369,47.0,81829.0,0.000479327449754032,0.0,0.0,1819.0,0.0009501837286729194,0.000174978,1.0,5715.0,6.999120001198201e-05,0.000173115,2.0,11553.0,7.37331667221285e-05,0.000294421,2.0,6793.0,0.00015309880000581298
6.0,20.0,0.0010735130000000001,66138.0,71.0,0.0010134946517667315,0.0006789360000000001,65.0,95738.0,0.0004969081789439293,0.000661157,4.0,6050.0,0.0008271653977086435,0.000415501,34.0,81829.0,0.0004537968698524192,0.001099505,2.0,1819.0,0.0010099122372037516,0.0,0.0,5715.0,4.19947200071892e-05,8.6558e-05,1.0,11553.0,7.88631000332771e-05,0.00014721,1.0,6793.0,0.0001507432800034878
6.0,21.0,0.001436391,66138.0,95.0,0.001182653191060039,0.001023627,98.0,95738.0,0.0007075957073663576,0.000991736,6.0,6050.0,0.0008929936386251861,0.000476604,39.0,81829.0,0.0004629197219114515,0.001099505,2.0,1819.0,0.001045749342322251,0.000174978,1.0,5715.0,9.518803200431352e-05,8.6558e-05,1.0,11553.0,8.194106001996626e-05,0.00014721,1.0,6793.0,0.00014932996800209267
6.0,22.0,0.0010735130000000001,66138.0,71.0,0.0011389971146360234,0.000919175,88.0,95738.0,0.0007922274244198146,0.0008264460000000001,5.0,6050.0,0.0008663745831751118,0.00036661800000000003,30.0,81829.0,0.00042439903314687094,0.001099505,2.0,1819.0,0.0010672516053933504,0.0,0.0,5715.0,5.711281920258811e-05,0.0,0.0,11553.0,4.9164636011979755e-05,0.000294421,2.0,6793.0,0.0002073663808012556
6.0,23.0,0.0,66138.0,0.0,0.000683398268781614,0.0006893810000000001,66.0,95738.0,0.0007510888546518888,0.000991736,6.0,6050.0,0.0009165191499050671,0.00023219200000000002,19.0,81829.0,0.00034751621988812255,0.0,0.0,1819.0,0.0006403509632360102,0.000174978,1.0,5715.0,0.00010425889152155287,8.6558e-05,1.0,11553.0,6.412198160718785e-05,0.00014721,1.0,6793.0,0.00018330382848075335
6.0,24.0,0.000317518,66138.0,21.0,0.0005370461612689683,0.0005118130000000001,49.0,95738.0,0.0006553785127911333,0.000330579,2.0,6050.0,0.0006821430899430402,0.000293295,24.0,81829.0,0.0003258277319328735,0.000549753,1.0,1819.0,0.0006041117779416062,0.0,0.0,5715.0,6.255533491293172e-05,0.0,0.0,11553.0,3.8473188964312706e-05,0.0,0.0,6793.0,0.000109982297088452
6.0,25.0,0.000181439,66138.0,12.0,0.000394803296761381,0.000490923,47.0,95738.0,0.00058959630767468,0.000330579,2.0,6050.0,0.0005415174539658242,0.00020775,17.0,81829.0,0.00027859663915972416,0.0,0.0,1819.0,0.00036246706676496367,0.000174978,1.0,5715.0,0.00010752440094775903,0.0,0.0,11553.0,2.3083913378587623e-05,0.00014721,1.0,6793.0,0.00012487337825307118
6.0,26.0,0.000105839,66138.0,7.0,0.0002792175780568286,0.000407362,39.0,95738.0,0.0005167025846048079,0.000330579,2.0,6050.0,0.0004571420723794945,9.7765e-05,8.0,81829.0,0.0002062639834958345,0.0,0.0,1819.0,0.0002174802400589782,0.0,0.0,5715.0,6.451464056865541e-05,0.0,0.0,11553.0,1.3850348027152573e-05,0.000883262,6.0,6793.0,0.00042822882695184273
6.0,27.0,0.00021167900000000002,66138.0,14.0,0.00025220214683409716,0.0003238,31.0,95738.0,0.00043954155076288473,0.000661157,4.0,6050.0,0.0005387480434276967,7.332399999999999e-05,6.0,81829.0,0.0001530879900975007,0.0,0.0,1819.0,0.00013048814403538692,0.0,0.0,5715.0,3.870878434119325e-05,0.0,0.0,11553.0,8.310208816291544e-06,0.000294421,2.0,6793.0,0.00037470569617110565
6.0,28.0,0.00046871699999999995,66138.0,31.0,0.00033880808810045826,0.00030291,29.0,95738.0,0.00038488893045773083,0.000495868,3.0,6050.0,0.0005215960260566181,0.0,0.0,81829.0,9.185279405850042e-05,0.0,0.0,1819.0,7.829288642123215e-05,0.000174978,1.0,5715.0,9.321647060471595e-05,0.000259673,3.0,11553.0,0.00010885532528977492,0.0,0.0,6793.0,0.0002248234177026634
6.0,29.0,0.00042335699999999997,66138.0,28.0,0.00037262765286027495,0.000313355,30.0,95738.0,0.0003562753582746385,0.000991736,6.0,6050.0,0.0007096520156339709,9.7765e-05,8.0,81829.0,9.421767643510024e-05,0.0,0.0,1819.0,4.697573185273929e-05,0.0,0.0,5715.0,5.5929882362829564e-05,8.6558e-05,1.0,11553.0,9.993639517386494e-05,0.0,0.0,6793.0,0.00013489405062159802
6.0,30.0,0.000317518,66138.0,21.0,0.00035058379171616497,0.000167123,16.0,95738.0,0.0002806144149647831,0.0,0.0,6050.0,0.0004257912093803825,1.2220999999999999e-05,1.0,81829.0,6.141900586106015e-05,0.0,0.0,1819.0,2.8185439111643574e-05,0.0,0.0,5715.0,3.3557929417697735e-05,0.0,0.0,11553.0,5.9961837104318965e-05,0.0,0.0,6793.0,8.093643037295881e-05
6.0,31.0,0.000272158,66138.0,18.0,0.000319213475029699,0.00011489700000000001,11.0,95738.0,0.00021432744897886987,0.00016528900000000002,1.0,6050.0,0.00032159032562822953,3.6661999999999996e-05,3.0,81829.0,5.151620351663609e-05,0.0,0.0,1819.0,1.6911263466986144e-05,0.0,0.0,5715.0,2.013475765061864e-05,0.0,0.0,11553.0,3.597710226259138e-05,0.0,0.0,6793.0,4.856185822377529e-05
6.0,32.0,0.000257038,66138.0,17.0,0.00029434328501781943,8.356100000000001e-05,8.0,95738.0,0.00016202086938732192,0.000330579,2.0,6050.0,0.0003251857953769377,3.6661999999999996e-05,3.0,81829.0,4.5574522109981654e-05,0.0,0.0,1819.0,1.0146758080191686e-05,0.000174978,1.0,5715.0,8.207205459037119e-05,0.0,0.0,11553.0,2.1586261357554827e-05,0.00014721,1.0,6793.0,8.802111493426518e-05
6.0,33.0,0.000272158,66138.0,18.0,0.00028546917101069166,7.311600000000001e-05,7.0,95738.0,0.00012645892163239315,0.00016528900000000002,1.0,6050.0,0.0002612270772261626,6.1103e-05,5.0,81829.0,5.178591326598899e-05,0.0,0.0,1819.0,6.088054848115012e-06,0.000174978,1.0,5715.0,0.00011923443275422272,8.6558e-05,1.0,11553.0,4.7574956814532893e-05,0.00014721,1.0,6793.0,0.00011169666896055912
6.0,34.0,0.000105839,66138.0,7.0,0.000213617102606415,7.311600000000001e-05,7.0,95738.0,0.0001051217529794359,0.000330579,2.0,6050.0,0.00028896784633569754,7.332399999999999e-05,6.0,81829.0,6.040114795959339e-05,0.0,0.0,1819.0,3.652832908869007e-06,0.0,0.0,5715.0,7.154065965253363e-05,0.0,0.0,11553.0,2.8544974088719736e-05,0.000294421,2.0,6793.0,0.00018478640137633548
6.0,35.0,0.00022679900000000002,66138.0,15.0,0.00021888986156384902,7.311600000000001e-05,7.0,95738.0,9.231945178766153e-05,0.00016528900000000002,1.0,6050.0,0.00023949630780141853,0.0,0.0,81829.0,3.6240688775756033e-05,0.0,0.0,1819.0,2.191699745321404e-06,0.0,0.0,5715.0,4.2924395791520175e-05,0.0,0.0,11553.0,1.712698445323184e-05,0.0,0.0,6793.0,0.00011087184082580128
6.0,36.0,0.000151199,66138.0,10.0,0.00019181351693830942,2.089e-05,2.0,95738.0,6.374767107259692e-05,0.0,0.0,6050.0,0.00014369778468085112,0.0,0.0,81829.0,2.174441326545362e-05,0.0,0.0,1819.0,1.3150198471928423e-06,0.0,0.0,5715.0,2.5754637474912105e-05,0.0,0.0,11553.0,1.0276190671939103e-05,0.0,0.0,6793.0,6.652310449548076e-05
6.0,37.0,0.000136079,66138.0,9.0,0.00016951971016298566,2.089e-05,2.0,95738.0,4.660460264355815e-05,0.0,0.0,6050.0,8.621867080851066e-05,6.1103e-05,5.0,81829.0,3.748784795927218e-05,0.000549753,1.0,1819.0,0.00022069021190831574,0.0,0.0,5715.0,1.5452782484947263e-05,0.0,0.0,11553.0,6.165714403163462e-06,0.00014721,1.0,6793.0,9.879786269728847e-05
6.0,38.0,0.000105839,66138.0,7.0,0.0001440474260977914,2.089e-05,2.0,95738.0,3.631876158613489e-05,0.000330579,2.0,6050.0,0.00018396280248510639,1.2220999999999999e-05,1.0,81829.0,2.7381108775563305e-05,0.0,0.0,1819.0,0.00013241412714498944,0.0,0.0,5715.0,9.271669490968358e-06,8.6558e-05,1.0,11553.0,3.8322628641898076e-05,0.00014721,1.0,6793.0,0.00011816271761837308
6.0,39.0,4.536e-05,66138.0,3.0,0.00010457245565867484,0.0,0.0,95738.0,2.1791256951680933e-05,0.0,0.0,6050.0,0.00011037768149106382,0.0,0.0,81829.0,1.6428665265337982e-05,0.0,0.0,1819.0,7.944847628699367e-05,0.0,0.0,5715.0,5.563001694581015e-06,0.0,0.0,11553.0,2.2993577185138844e-05,0.0,0.0,6793.0,7.089763057102385e-05
6.0,40.0,0.0,66138.0,0.0,6.27434733952049e-05,3.1336e-05,3.0,95738.0,2.560915417100856e-05,0.0,0.0,6050.0,6.62266088946383e-05,3.6661999999999996e-05,3.0,81829.0,2.4521999159202787e-05,0.0,0.0,1819.0,4.76690857721962e-05,0.0,0.0,5715.0,3.337801016748609e-06,0.0,0.0,11553.0,1.3796146311083306e-05,0.0,0.0,6793.0,4.25385783426143e-05
6.0,41.0,0.0,66138.0,0.0,3.764608403712294e-05,0.0,0.0,95738.0,1.5365492502605135e-05,0.0,0.0,6050.0,3.9735965336782974e-05,0.0,0.0,81829.0,1.4713199495521671e-05,0.0,0.0,1819.0,2.8601451463317718e-05,0.0,0.0,5715.0,2.0026806100491653e-06,0.0,0.0,11553.0,8.277687786649984e-06,0.0,0.0,6793.0,2.5523147005568583e-05
6.0,42.0,0.0,66138.0,0.0,2.2587650422273765e-05,0.0,0.0,95738.0,9.21929550156308e-06,0.0,0.0,6050.0,2.3841579202069784e-05,0.0,0.0,81829.0,8.827919697313002e-06,0.0,0.0,1819.0,1.716087087799063e-05,0.0,0.0,5715.0,1.2016083660294991e-06,0.0,0.0,11553.0,4.96661267198999e-06,0.0,0.0,6793.0,1.5313888203341148e-05
6.0,43.0,0.0,66138.0,0.0,1.3552590253364259e-05,0.0,0.0,95738.0,5.5315773009378475e-06,0.0,0.0,6050.0,1.430494752124187e-05,0.0,0.0,81829.0,5.296751818387801e-06,0.0,0.0,1819.0,1.0296522526794378e-05,0.0,0.0,5715.0,7.209650196176994e-07,0.0,0.0,11553.0,2.979967603193994e-06,0.0,0.0,6793.0,9.188332922004688e-06
6.0,44.0,0.0,66138.0,0.0,8.131554152018554e-06,0.0,0.0,95738.0,3.3189463805627083e-06,0.0,0.0,6050.0,8.582968512745121e-06,0.0,0.0,81829.0,3.1780510910326805e-06,0.0,0.0,1819.0,6.177913516076627e-06,0.0,0.0,5715.0,4.3257901177061966e-07,0.0,0.0,11553.0,1.7879805619163962e-06,0.0,0.0,6793.0,5.5129997532028126e-06
6.0,45.0,0.0,66138.0,0.0,4.8789324912111325e-06,0.0,0.0,95738.0,1.991367828337625e-06,0.0,0.0,6050.0,5.149781107647073e-06,0.0,0.0,81829.0,1.9068306546196081e-06,0.0,0.0,1819.0,3.706748109645976e-06,0.0,0.0,5715.0,2.595474070623718e-07,0.0,0.0,11553.0,1.0727883371498377e-06,0.0,0.0,6793.0,3.3077998519216874e-06
6.0,46.0,0.0,66138.0,0.0,2.9273594947266792e-06,0.0,0.0,95738.0,1.194820697002575e-06,0.0,0.0,6050.0,3.0898686645882433e-06,0.0,0.0,81829.0,1.1440983927717648e-06,0.0,0.0,1819.0,2.2240488657875856e-06,0.0,0.0,5715.0,1.5572844423742307e-07,0.0,0.0,11553.0,6.436730022899026e-07,0.0,0.0,6793.0,1.984679911153012e-06
6.0,47.0,0.0,66138.0,0.0,1.7564156968360075e-06,0.0,0.0,95738.0,7.168924182015449e-07,0.0,0.0,6050.0,1.853921198752946e-06,0.0,0.0,81829.0,6.864590356630588e-07,0.0,0.0,1819.0,1.3344293194725512e-06,0.0,0.0,5715.0,9.343706654245384e-08,0.0,0.0,11553.0,3.8620380137394157e-07,0.0,0.0,6793.0,1.1908079466918073e-06
6.0,48.0,0.0,66138.0,0.0,1.0538494181016044e-06,0.0,0.0,95738.0,4.301354509209269e-07,0.0,0.0,6050.0,1.1123527192517675e-06,0.0,0.0,81829.0,4.118754213978353e-07,0.0,0.0,1819.0,8.006575916835307e-07,0.0,0.0,5715.0,5.6062239925472304e-08,0.0,0.0,11553.0,2.3172228082436494e-07,0.0,0.0,6793.0,7.144847680150844e-07
6.0,49.0,0.0,66138.0,0.0,6.323096508609626e-07,0.0,0.0,95738.0,2.580812705525561e-07,0.0,0.0,6050.0,6.674116315510605e-07,0.0,0.0,81829.0,2.4712525283870116e-07,0.0,0.0,1819.0,4.803945550101184e-07,0.0,0.0,5715.0,3.363734395528338e-08,0.0,0.0,11553.0,1.3903336849461897e-07,0.0,0.0,6793.0,4.286908608090506e-07
6.0,50.0,0.0,66138.0,0.0,3.793857905165776e-07,0.0,0.0,95738.0,1.5484876233153367e-07,0.0,0.0,6050.0,4.004469789306363e-07,0.0,0.0,81829.0,1.482751517032207e-07,0.0,0.0,1819.0,2.88236733006071e-07,0.0,0.0,5715.0,2.018240637317003e-08,0.0,0.0,11553.0,8.342002109677138e-08,0.0,0.0,6793.0,2.572145164854304e-07
6.0,51.0,0.0,66138.0,0.0,2.2763147430994654e-07,0.0,0.0,95738.0,9.290925739892019e-08,0.0,0.0,6050.0,2.4026818735838177e-07,0.0,0.0,81829.0,8.896509102193241e-08,0.0,0.0,1819.0,1.729420398036426e-07,0.0,0.0,5715.0,1.2109443823902016e-08,0.0,0.0,11553.0,5.005201265806283e-08,0.0,0.0,6793.0,1.5432870989125821e-07
6.0,52.0,0.0,66138.0,0.0,1.3657888458596791e-07,0.0,0.0,95738.0,5.574555443935211e-08,0.0,0.0,6050.0,1.4416091241502906e-07,0.0,0.0,81829.0,5.337905461315944e-08,0.0,0.0,1819.0,1.0376522388218556e-07,0.0,0.0,5715.0,7.265666294341209e-09,0.0,0.0,11553.0,3.00312075948377e-08,0.0,0.0,6793.0,9.259722593475492e-08
7.0,1.0,0.0,66792.0,0.0,8.194733075158074e-08,0.0,0.0,95738.0,3.3447332663611266e-08,0.0,0.0,6050.0,8.649654744901743e-08,0.0,0.0,81829.0,3.202743276789566e-08,0.0,0.0,1819.0,6.225913432931133e-08,0.0,0.0,5715.0,4.3593997766047254e-09,0.0,0.0,11553.0,1.801872455690262e-08,0.0,0.0,6793.0,5.555833556085295e-08
7.0,2.0,0.0,66792.0,0.0,4.9168398450948445e-08,0.0,0.0,97693.0,2.006839959816676e-08,0.0,0.0,6012.0,5.1897928469410455e-08,0.0,0.0,81488.0,1.9216459660737397e-08,0.0,0.0,1842.0,3.73554805975868e-08,0.0,0.0,5788.0,2.6156398659628353e-09,0.0,0.0,11770.0,1.081123473414157e-08,0.0,0.0,6848.0,3.333500133651177e-08
7.0,3.0,2.9944e-05,66792.0,2.0,1.2007101039070569e-05,0.0,0.0,97693.0,1.2041039758900055e-08,0.0,0.0,6012.0,3.113875708164627e-08,0.0,0.0,81488.0,1.1529875796442438e-08,0.0,0.0,1842.0,2.241328835855208e-08,0.0,0.0,5788.0,1.5693839195777012e-09,0.0,0.0,11770.0,6.486740840484942e-09,0.0,0.0,6848.0,2.000100080190706e-08
7.0,4.0,1.4972e-05,66792.0,1.0,1.3193060623442341e-05,0.0,0.0,97693.0,7.2246238553400326e-09,0.0,0.0,6012.0,1.868325424898776e-08,1.2272e-05,1.0,81488.0,4.915717925477865e-06,0.0,0.0,1842.0,1.3447973015131248e-08,0.00017277099999999998,1.0,5788.0,6.910934163035174e-05,0.0,0.0,11770.0,3.892044504290965e-09,0.0,0.0,6848.0,1.2000600481144235e-08
7.0,5.0,1.4972e-05,66792.0,1.0,1.3904636374065403e-05,0.0,0.0,97693.0,4.334774313204019e-09,0.0,0.0,6012.0,1.1209952549392656e-08,0.0,0.0,81488.0,2.9494307552867193e-06,0.0,0.0,1842.0,8.068783809078749e-09,0.0,0.0,5788.0,4.1465604978211045e-05,0.0,0.0,11770.0,2.3352267025745788e-09,0.0,0.0,6848.0,7.2003602886865406e-09
7.0,6.0,0.0,66792.0,0.0,8.342781824439242e-06,0.0,0.0,97693.0,2.6008645879224114e-09,0.0,0.0,6012.0,6.725971529635593e-09,0.0,0.0,81488.0,1.7696584531720315e-06,0.0,0.0,1842.0,4.841270285447249e-09,0.0,0.0,5788.0,2.4879362986926626e-05,0.0,0.0,11770.0,1.4011360215447472e-09,0.0,0.0,6848.0,4.320216173211924e-09
7.0,7.0,1.4972e-05,66792.0,1.0,1.0994469094663545e-05,0.0,0.0,97693.0,1.5605187527534468e-09,0.0,0.0,6012.0,4.035582917781356e-09,0.0,0.0,81488.0,1.061795071903219e-06,0.0,0.0,1842.0,2.9047621712683493e-09,0.0,0.0,5788.0,1.4927617792155975e-05,0.0,0.0,11770.0,8.406816129268483e-10,0.0,0.0,6848.0,2.5921297039271542e-09
7.0,8.0,0.0,66792.0,0.0,6.5966814567981265e-06,0.0,0.0,97693.0,9.363112516520681e-10,0.0,0.0,6012.0,2.421349750668813e-09,0.0,0.0,81488.0,6.370770431419313e-07,0.0,0.0,1842.0,1.7428573027610094e-09,0.0,0.0,5788.0,8.956570675293585e-06,0.0,0.0,11770.0,5.04408967756109e-10,0.0,0.0,6848.0,1.5552778223562925e-09
7.0,9.0,0.0,66792.0,0.0,3.9580088740788756e-06,0.0,0.0,97693.0,5.617867509912408e-10,0.0,0.0,6012.0,1.4528098504012879e-09,0.0,0.0,81488.0,3.822462258851588e-07,0.0,0.0,1842.0,1.0457143816566055e-09,0.0,0.0,5788.0,5.3739424051761506e-06,0.0,0.0,11770.0,3.026453806536654e-10,0.0,0.0,6848.0,9.331666934137754e-10
7.0,10.0,0.0,66792.0,0.0,2.3748053244473252e-06,0.0,0.0,97693.0,3.3707205059474445e-10,0.0,0.0,6012.0,8.716859102407727e-10,0.0,0.0,81488.0,2.2934773553109526e-07,0.0,0.0,1842.0,6.274286289939633e-10,0.0,0.0,5788.0,3.2243654431056903e-06,0.0,0.0,11770.0,1.8158722839219923e-10,0.0,0.0,6848.0,5.599000160482652e-10
7.0,11.0,0.0,66792.0,0.0,1.424883194668395e-06,0.0,0.0,97693.0,2.0224323035684665e-10,0.0,0.0,6012.0,5.230115461444636e-10,0.0,0.0,81488.0,1.3760864131865715e-07,0.0,0.0,1842.0,3.7645717739637795e-10,0.0,0.0,5788.0,1.934619265863414e-06,0.0,0.0,11770.0,1.0895233703531953e-10,0.0,0.0,6848.0,3.359400096289591e-10
7.0,12.0,0.0,66792.0,0.0,8.54929916801037e-07,0.0,0.0,97693.0,1.21345938214108e-10,0.0,0.0,6012.0,3.1380692768667816e-10,0.0,0.0,81488.0,8.256518479119429e-08,0.0,0.0,1842.0,2.2587430643782676e-10,0.0,0.0,5788.0,1.1607715595180483e-06,0.0,0.0,11770.0,6.537140222119171e-11,0.0,0.0,6848.0,2.0156400577737545e-10
7.0,13.0,0.0,66792.0,0.0,5.129579500806222e-07,1.0236e-05,1.0,97693.0,4.0944728075629284e-06,0.0,0.0,6012.0,1.8828415661200689e-10,0.0,0.0,81488.0,4.953911087471657e-08,0.0,0.0,1842.0,1.3552458386269606e-10,0.0,0.0,5788.0,6.96462935710829e-07,0.0,0.0,11770.0,3.922284133271503e-11,0.0,0.0,6848.0,1.2093840346642527e-10
7.0,14.0,0.0,66792.0,0.0,3.077747700483733e-07,0.0,0.0,97693.0,2.456683684537757e-06,0.0,0.0,6012.0,1.1297049396720412e-10,0.0,0.0,81488.0,2.9723466524829943e-08,0.0,0.0,1842.0,8.131475031761764e-11,0.0,0.0,5788.0,4.178777614264974e-07,0.0,0.0,11770.0,2.3533704799629017e-11,0.0,0.0,6848.0,7.256304207985515e-11
