year,flu week,TO rate,TO pop,TO count,TO weighted rate,GL rate,GL count,GL pop,GL weighted rate,PO rate,PO count,PO pop,PO weighted rate,LI rate,LI count,LI pop,LI weighted rate
5.0,17.0,0.0,5113.0,0.0,5.915263482694657e-12,7.3067e-05,1.0,13686.0,2.922680293548854e-05,0.0,0.0,6128.0,1.839744531922252e-12,0.0,0.0,2348.0,1.6430000036589936e-12
5.0,18.0,0.0,5113.0,0.0,3.549158089616794e-12,0.000146135,2.0,13686.0,7.599008176129313e-05,0.0004895559999999999,3.0,6128.0,0.0001958224011038467,0.0008517889999999999,2.0,2348.0,0.0003407156009858
5.0,19.0,0.00058674,5113.0,3.0,0.00023469600212949485,0.0,0.0,13686.0,4.559404905677587e-05,0.001795039,11.0,6128.0,0.0008355090406623081,0.0,0.0,2348.0,0.00020442936059148
5.0,20.0,0.0,5113.0,0.0,0.0001408176012776969,0.000584539,8.0,13686.0,0.00026117202943406554,0.000326371,2.0,6128.0,0.0006318538243973848,0.000425894,1.0,2348.0,0.000293015216354888
5.0,21.0,0.00019558,5113.0,1.0,0.00016272256076661816,0.00043840400000000004,6.0,13686.0,0.0003320648176604393,0.0004895559999999999,3.0,6128.0,0.0005749346946384308,0.000425894,1.0,2348.0,0.0003461667298129328
5.0,22.0,0.00039116,5113.0,2.0,0.0002540975364599709,0.00043840400000000004,6.0,13686.0,0.0003746004905962636,0.000326371,2.0,6128.0,0.00047550921678305845,0.0,0.0,2348.0,0.0002077000378877597
5.0,23.0,0.00019558,5113.0,1.0,0.00023069052187598256,0.00021920200000000002,3.0,13686.0,0.00031244109435775815,0.000326371,2.0,6128.0,0.00041585393006983505,0.0,0.0,2348.0,0.0001246200227326558
5.0,24.0,0.00019558,5113.0,1.0,0.00021664631312558956,0.000146135,2.0,13686.0,0.00024591865661465487,0.0,0.0,6128.0,0.000249512358041901,0.0,0.0,2348.0,7.477201363959348e-05
5.0,25.0,0.0,5113.0,0.0,0.00012998778787535372,0.000146135,2.0,13686.0,0.00020600519396879295,0.0,0.0,6128.0,0.00014970741482514058,0.0,0.0,2348.0,4.486320818375608e-05
5.0,26.0,0.0,5113.0,0.0,7.799267272521223e-05,0.0,0.0,13686.0,0.00012360311638127575,0.0,0.0,6128.0,8.982444889508435e-05,0.0,0.0,2348.0,2.6917924910253648e-05
5.0,27.0,0.0,5113.0,0.0,4.679560363512734e-05,0.00021920200000000002,3.0,13686.0,0.00016184266982876547,0.0,0.0,6128.0,5.389466933705061e-05,0.000425894,1.0,2348.0,0.0001865083549461522
5.0,28.0,0.0,5113.0,0.0,2.8077362181076402e-05,0.000292269,4.0,13686.0,0.00021401320189725929,0.0,0.0,6128.0,3.2336801602230364e-05,0.0,0.0,2348.0,0.00011190501296769131
5.0,29.0,0.0,5113.0,0.0,1.684641730864584e-05,7.3067e-05,1.0,13686.0,0.00015763472113835558,0.0,0.0,6128.0,1.9402080961338218e-05,0.0,0.0,2348.0,6.714300778061478e-05
5.0,30.0,0.0,5113.0,0.0,1.0107850385187504e-05,0.000146135,2.0,13686.0,0.00015303483268301333,0.0,0.0,6128.0,1.1641248576802931e-05,0.0,0.0,2348.0,4.028580466836887e-05
5.0,31.0,0.0,5113.0,0.0,6.064710231112502e-06,0.0,0.0,13686.0,9.182089960980799e-05,0.0,0.0,6128.0,6.984749146081759e-06,0.0,0.0,2348.0,2.417148280102132e-05
5.0,32.0,0.0,5113.0,0.0,3.6388261386675013e-06,0.000146135,2.0,13686.0,0.00011354653976588481,0.0,0.0,6128.0,4.190849487649055e-06,0.0,0.0,2348.0,1.450288968061279e-05
5.0,33.0,0.0,5113.0,0.0,2.1832956832005008e-06,7.3067e-05,1.0,13686.0,9.735472385953087e-05,0.0,0.0,6128.0,2.514509692589433e-06,0.0,0.0,2348.0,8.701733808367674e-06
5.0,34.0,0.0,5113.0,0.0,1.3099774099203005e-06,0.0,0.0,13686.0,5.841283431571852e-05,0.0,0.0,6128.0,1.5087058155536598e-06,0.0,0.0,2348.0,5.221040285020604e-06
5.0,35.0,0.0,5113.0,0.0,7.859864459521803e-07,0.0,0.0,13686.0,3.504770058943111e-05,0.0,0.0,6128.0,9.052234893321958e-07,0.0,0.0,2348.0,3.1326241710123624e-06
5.0,36.0,0.0,5113.0,0.0,4.7159186757130816e-07,0.0,0.0,13686.0,2.1028620353658667e-05,0.0,0.0,6128.0,5.431340935993175e-07,0.0,0.0,2348.0,1.8795745026074173e-06
5.0,37.0,0.0,5113.0,0.0,2.829551205427849e-07,0.0,0.0,13686.0,1.26171722121952e-05,0.0,0.0,6128.0,3.2588045615959045e-07,0.0,0.0,2348.0,1.1277447015644503e-06
5.0,38.0,0.0,5113.0,0.0,1.6977307232567092e-07,0.0,0.0,13686.0,7.570303327317119e-06,0.0,0.0,6128.0,1.9552827369575425e-07,0.0,0.0,2348.0,6.766468209386702e-07
5.0,39.0,0.0,5113.0,0.0,1.0186384339540255e-07,0.0,0.0,13686.0,4.542181996390271e-06,0.0,0.0,6128.0,1.1731696421745254e-07,0.0,0.0,2348.0,4.059880925632021e-07
5.0,40.0,0.0,5113.0,0.0,6.111830603724153e-08,0.0,0.0,13686.0,2.7253091978341625e-06,0.0,0.0,6128.0,7.039017853047152e-08,0.0,0.0,2348.0,2.4359285553792125e-07
5.0,41.0,0.0,5113.0,0.0,3.6670983622344914e-08,0.0,0.0,13686.0,1.6351855187004975e-06,0.0,0.0,6128.0,4.223410711828291e-08,0.0,0.0,2348.0,1.4615571332275274e-07
5.0,42.0,0.0,5113.0,0.0,2.2002590173406948e-08,0.0,0.0,13686.0,9.811113112202985e-07,0.0,0.0,6128.0,2.5340464270969744e-08,0.0,0.0,2348.0,8.769342799365164e-08
5.0,43.0,0.0,5113.0,0.0,1.3201554104044169e-08,0.0,0.0,13686.0,5.886667867321791e-07,0.0,0.0,6128.0,1.5204278562581844e-08,0.0,0.0,2348.0,5.261605679619098e-08
5.0,44.0,0.0,5113.0,0.0,7.9209324624265e-09,0.0,0.0,13686.0,3.532000720393074e-07,0.0,0.0,6128.0,9.122567137549106e-09,0.0,0.0,2348.0,3.156963407771459e-08
5.0,45.0,0.0,5113.0,0.0,4.7525594774559e-09,0.0,0.0,13686.0,2.1192004322358444e-07,0.0,0.0,6128.0,5.473540282529463e-09,0.0,0.0,2348.0,1.8941780446628755e-08
5.0,46.0,0.0,5113.0,0.0,2.85153568647354e-09,0.0,0.0,13686.0,1.2715202593415067e-07,0.0,0.0,6128.0,3.284124169517678e-09,0.0,0.0,2348.0,1.1365068267977253e-08
5.0,47.0,0.0,5113.0,0.0,1.7109214118841239e-09,0.0,0.0,13686.0,7.62912155604904e-08,0.0,0.0,6128.0,1.9704745017106065e-09,0.0,0.0,2348.0,6.819040960786351e-09
5.0,48.0,0.0,5113.0,0.0,1.0265528471304743e-09,0.0,0.0,13686.0,4.5774729336294236e-08,0.0,0.0,6128.0,1.1822847010263639e-09,0.0,0.0,2348.0,4.091424576471811e-09
5.0,49.0,0.0,5113.0,0.0,6.159317082782846e-10,0.0,0.0,13686.0,2.7464837601776542e-08,0.0,0.0,6128.0,7.093708206158183e-10,0.0,0.0,2348.0,2.4548547458830864e-09
5.0,50.0,0.0,5113.0,0.0,3.6955902496697074e-10,0.0,0.0,13686.0,1.6478902561065926e-08,0.0,0.0,6128.0,4.2562249236949097e-10,0.0,0.0,2348.0,1.4729128475298519e-09
5.0,51.0,0.0,5113.0,0.0,2.2173541498018243e-10,0.0,0.0,13686.0,9.887341536639556e-09,0.0,0.0,6128.0,2.553734954216946e-10,0.0,0.0,2348.0,8.83747708517911e-10
5.0,52.0,0.0,5113.0,0.0,1.3304124898810946e-10,0.0,0.0,13686.0,5.932404921983733e-09,0.0,0.0,6128.0,1.5322409725301673e-10,0.0,0.0,2348.0,5.302486251107466e-10
6.0,1.0,0.0,5076.0,0.0,7.982474939286568e-11,0.0,0.0,13686.0,3.55944295319024e-09,0.0,0.0,6128.0,9.193445835181004e-11,0.0,0.0,2348.0,3.1814917506644796e-10
6.0,2.0,0.0,5076.0,0.0,4.789484963571941e-11,0.0,0.0,13622.0,2.135665771914144e-09,0.0,0.0,6084.0,5.516067501108602e-11,0.0,0.0,2393.0,1.9088950503986878e-10
6.0,3.0,0.0,5076.0,0.0,2.8736909781431642e-11,0.0,0.0,13622.0,1.2813994631484862e-09,0.0,0.0,6084.0,3.309640500665161e-11,0.0,0.0,2393.0,1.1453370302392126e-10
6.0,4.0,0.0,5076.0,0.0,1.7242145868858984e-11,0.0,0.0,13622.0,7.688396778890917e-10,0.0,0.0,6084.0,1.9857843003990967e-11,0.0,0.0,2393.0,6.872022181435276e-11
6.0,5.0,0.0,5076.0,0.0,1.034528752131539e-11,0.0,0.0,13622.0,4.61303806733455e-10,0.0,0.0,6084.0,1.191470580239458e-11,0.0,0.0,2393.0,4.123213308861166e-11
6.0,6.0,0.0,5076.0,0.0,6.207172512789234e-12,0.0,0.0,13622.0,2.7678228404007297e-10,0.0,0.0,6084.0,7.148823481436747e-12,0.0,0.0,2393.0,2.4739279853166993e-11
6.0,7.0,0.0,5076.0,0.0,3.72430350767354e-12,0.0,0.0,13622.0,1.660693704240438e-10,0.0,0.0,6084.0,4.289294088862048e-12,0.0,0.0,2393.0,1.4843567911900194e-11
6.0,8.0,0.0,5076.0,0.0,2.234582104604124e-12,0.0,0.0,13622.0,9.964162225442627e-11,0.0,0.0,6084.0,2.5735764533172285e-12,0.0,0.0,2393.0,8.906140747140117e-12
6.0,9.0,0.0,5076.0,0.0,1.3407492627624744e-12,7.3411e-05,1.0,13622.0,2.9364459784973355e-05,0.0,0.0,6084.0,1.5441458719903371e-12,0.0,0.0,2393.0,5.34368444828407e-12
6.0,10.0,0.0,5076.0,0.0,8.044495576574847e-13,0.0,0.0,13622.0,1.7618675870984013e-05,0.0,0.0,6084.0,9.264875231942023e-13,0.0,0.0,2393.0,3.2062106689704417e-12
6.0,11.0,0.0,5076.0,0.0,4.826697345944908e-13,0.0,0.0,13622.0,1.0571205522590407e-05,0.0,0.0,6084.0,5.558925139165214e-13,0.0,0.0,2393.0,1.923726401382265e-12
6.0,12.0,0.0,5076.0,0.0,2.896018407566945e-13,0.0,0.0,13622.0,6.342723313554245e-06,0.0,0.0,6084.0,3.335355083499128e-13,0.0,0.0,2393.0,1.1542358408293591e-12
6.0,13.0,0.0,5076.0,0.0,1.7376110445401668e-13,0.0,0.0,13622.0,3.8056339881325468e-06,0.0,0.0,6084.0,2.0012130500994767e-13,0.0,0.0,2393.0,6.925415044976154e-13
6.0,14.0,0.0,5076.0,0.0,1.0425666267241e-13,0.0,0.0,13622.0,2.283380392879528e-06,0.002794214,17.0,6084.0,0.001117685600120073,0.0,0.0,2393.0,4.1552490269856924e-13
6.0,15.0,0.000394011,5076.0,2.0,0.000157604400062554,0.0,0.0,13622.0,1.3700282357277168e-06,0.000164366,1.0,6084.0,0.0007363577600720438,0.0,0.0,2393.0,2.4931494161914155e-13
6.0,16.0,0.000394011,5076.0,2.0,0.0002521670400375324,0.000440464,6.0,13622.0,0.00017700761694143665,0.000164366,1.0,6084.0,0.0005075610560432263,0.000835771,2.0,2393.0,0.000334308400149589
6.0,17.0,0.000788022,5076.0,4.0,0.0004665090240225195,0.0011745710000000001,16.0,13622.0,0.000576032970164862,0.0013149239999999999,8.0,6084.0,0.0008305062336259356,0.002089427,5.0,2393.0,0.0010363558400897535
6.0,18.0,0.000788022,5076.0,4.0,0.0005951142144135118,0.000220232,3.0,13622.0,0.00043371258209891724,0.002465483,15.0,6084.0,0.0014844969401755614,0.0012536560000000001,3.0,2393.0,0.0011232759040538521
6.0,19.0,0.00019700599999999998,5076.0,1.0,0.0004358709286481071,0.000660696,9.0,13622.0,0.0005245059492593504,0.0013149239999999999,8.0,6084.0,0.0014166677641053367,0.0012536560000000001,3.0,2393.0,0.0011754279424323114
6.0,20.0,0.000591017,5076.0,3.0,0.0004979293571888642,0.0018352660000000001,25.0,13622.0,0.0010488099695556102,0.00032873099999999997,2.0,6084.0,0.000981493058463202,0.0012536560000000001,3.0,2393.0,0.0012067191654593868
6.0,21.0,0.0,5076.0,0.0,0.00029875761431331856,0.000146821,2.0,13622.0,0.0006880143817333661,0.00032873099999999997,2.0,6084.0,0.0007203882350779211,0.0,0.0,2393.0,0.0007240314992756321
6.0,22.0,0.0,5076.0,0.0,0.00017925456858799112,0.001468213,20.0,13622.0,0.0010000938290400197,0.00032873099999999997,2.0,6084.0,0.0005637253410467526,0.0,0.0,2393.0,0.00043441889956537927
6.0,23.0,0.00019700599999999998,5076.0,1.0,0.00018635514115279467,0.000220232,3.0,13622.0,0.0006881490974240119,0.000164366,1.0,6084.0,0.0004039816046280516,0.0,0.0,2393.0,0.00026065133973922756
6.0,24.0,0.0,5076.0,0.0,0.00011181308469167679,7.3411e-05,1.0,13622.0,0.00044225385845440715,0.000493097,3.0,6084.0,0.00043962776277683095,0.002089427,5.0,2393.0,0.0009921616038435367
6.0,25.0,0.0,5076.0,0.0,6.708785081500607e-05,7.3411e-05,1.0,13622.0,0.0002947167150726443,0.001643655,10.0,6084.0,0.0009212386576660987,0.000417885,1.0,2393.0,0.000762450962306122
6.0,26.0,0.0,5076.0,0.0,4.025271048900364e-05,0.0,0.0,13622.0,0.00017683002904358657,0.00147929,9.0,6084.0,0.0011444591945996593,0.0,0.0,2393.0,0.0004574705773836732
6.0,27.0,0.0,5076.0,0.0,2.4151626293402186e-05,0.0,0.0,13622.0,0.00010609801742615194,0.000986193,6.0,6084.0,0.0010811527167597956,0.000417885,1.0,2393.0,0.0004416363464302039
6.0,28.0,0.0,5076.0,0.0,1.449097577604131e-05,0.0,0.0,13622.0,6.365881045569116e-05,0.00032873099999999997,2.0,6084.0,0.0007801840300558773,0.000417885,1.0,2393.0,0.00043213580785812235
6.0,29.0,0.0,5076.0,0.0,8.694585465624786e-06,0.0,0.0,13622.0,3.819528627341469e-05,0.0,0.0,6084.0,0.0004681104180335264,0.0,0.0,2393.0,0.0002592814847148734
6.0,30.0,0.0,5076.0,0.0,5.216751279374871e-06,0.0,0.0,13622.0,2.2917171764048813e-05,0.0,0.0,6084.0,0.0002808662508201158,0.000835771,2.0,2393.0,0.0004898772908289241
6.0,31.0,0.0,5076.0,0.0,3.1300507676249224e-06,0.0,0.0,13622.0,1.3750303058429287e-05,0.0,0.0,6084.0,0.00016851975049206948,0.0,0.0,2393.0,0.0002939263744973544
6.0,32.0,0.0,5076.0,0.0,1.8780304605749533e-06,0.0,0.0,13622.0,8.250181835057572e-06,0.000164366,1.0,6084.0,0.0001668582502952417,0.0,0.0,2393.0,0.00017635582469841264
6.0,33.0,0.0,5076.0,0.0,1.126818276344972e-06,0.0,0.0,13622.0,4.950109101034543e-06,0.0,0.0,6084.0,0.00010011495017714502,0.000417885,1.0,2393.0,0.0002729674948190476
6.0,34.0,0.0,5076.0,0.0,6.760909658069831e-07,0.0,0.0,13622.0,2.970065460620726e-06,0.0,0.0,6084.0,6.006897010628701e-05,0.000417885,1.0,2393.0,0.00033093449689142857
6.0,35.0,0.0,5076.0,0.0,4.056545794841899e-07,0.0,0.0,13622.0,1.7820392763724355e-06,0.0,0.0,6084.0,3.6041382063772204e-05,0.0,0.0,2393.0,0.00019856069813485713
6.0,36.0,0.0,5076.0,0.0,2.4339274769051393e-07,0.0,0.0,13622.0,1.0692235658234612e-06,0.0,0.0,6084.0,2.162482923826332e-05,0.001671542,4.0,2393.0,0.0007877532188809143
6.0,37.0,0.0,5076.0,0.0,1.4603564861430836e-07,0.0,0.0,13622.0,6.415341394940767e-07,0.0,0.0,6084.0,1.2974897542957992e-05,0.000417885,1.0,2393.0,0.0006398059313285486
6.0,38.0,0.0,5076.0,0.0,8.762138916858502e-08,0.0,0.0,13622.0,3.8492048369644604e-07,0.0,0.0,6084.0,7.784938525774795e-06,0.0,0.0,2393.0,0.00038388355879712913
6.0,39.0,0.0,5076.0,0.0,5.257283350115101e-08,0.0,0.0,13622.0,2.309522902178676e-07,0.0,0.0,6084.0,4.670963115464877e-06,0.0,0.0,2393.0,0.00023033013527827746
6.0,40.0,0.0,5076.0,0.0,3.15437001006906e-08,0.0,0.0,13622.0,1.3857137413072057e-07,0.0,0.0,6084.0,2.802577869278926e-06,0.0,0.0,2393.0,0.00013819808116696648
6.0,41.0,0.0,5076.0,0.0,1.892622006041436e-08,0.0,0.0,13622.0,8.314282447843233e-08,0.0,0.0,6084.0,1.6815467215673555e-06,0.0,0.0,2393.0,8.291884870017988e-05
6.0,42.0,0.0,5076.0,0.0,1.1355732036248616e-08,0.0,0.0,13622.0,4.98856946870594e-08,0.0,0.0,6084.0,1.0089280329404133e-06,0.0,0.0,2393.0,4.975130922010793e-05
6.0,43.0,0.0,5076.0,0.0,6.81343922174917e-09,0.0,0.0,13622.0,2.993141681223564e-08,0.0,0.0,6084.0,6.05356819764248e-07,0.0,0.0,2393.0,2.9850785532064757e-05
6.0,44.0,0.0,5076.0,0.0,4.088063533049501e-09,0.0,0.0,13622.0,1.7958850087341383e-08,0.0,0.0,6084.0,3.632140918585488e-07,0.0,0.0,2393.0,1.7910471319238852e-05
6.0,45.0,0.0,5076.0,0.0,2.4528381198297008e-09,0.0,0.0,13622.0,1.077531005240483e-08,0.0,0.0,6084.0,2.1792845511512925e-07,0.0,0.0,2393.0,1.074628279154331e-05
6.0,46.0,0.0,5076.0,0.0,1.4717028718978205e-09,0.0,0.0,13622.0,6.465186031442898e-09,0.0,0.0,6084.0,1.3075707306907753e-07,0.0,0.0,2393.0,6.447769674925986e-06
6.0,47.0,0.0,5076.0,0.0,8.830217231386923e-10,0.0,0.0,13622.0,3.8791116188657385e-09,0.0,0.0,6084.0,7.845424384144652e-08,0.0,0.0,2393.0,3.868661804955591e-06
6.0,48.0,0.0,5076.0,0.0,5.298130338832153e-10,0.0,0.0,13622.0,2.3274669713194432e-09,0.0,0.0,6084.0,4.707254630486791e-08,0.0,0.0,2393.0,2.3211970829733545e-06
6.0,49.0,0.0,5076.0,0.0,3.178878203299292e-10,0.0,0.0,13622.0,1.3964801827916658e-09,0.0,0.0,6084.0,2.8243527782920745e-08,0.0,0.0,2393.0,1.3927182497840127e-06
6.0,50.0,0.0,5076.0,0.0,1.907326921979575e-10,0.0,0.0,13622.0,8.378881096749994e-10,0.0,0.0,6084.0,1.6946116669752448e-08,0.0,0.0,2393.0,8.356309498704076e-07
6.0,51.0,0.0,5076.0,0.0,1.144396153187745e-10,0.0,0.0,13622.0,5.027328658049997e-10,0.0,0.0,6084.0,1.0167670001851468e-08,0.0,0.0,2393.0,5.013785699222446e-07
6.0,52.0,0.0,5076.0,0.0,6.866376919126469e-11,0.0,0.0,13622.0,3.016397194829998e-10,0.0,0.0,6084.0,6.1006020011108804e-09,0.0,0.0,2393.0,3.0082714195334673e-07
7.0,1.0,0.0,4961.0,0.0,4.1198261514758814e-11,0.0,0.0,13622.0,1.8098383168979987e-10,0.0,0.0,6084.0,3.660361200666528e-09,0.0,0.0,2393.0,1.8049628517200804e-07
7.0,2.0,0.0,4961.0,0.0,2.4718956908855287e-11,0.0,0.0,13669.0,1.0859029901387992e-10,0.0,0.0,6028.0,2.1962167203999166e-09,0.0,0.0,2428.0,1.0829777110320482e-07
7.0,3.0,0.0,4961.0,0.0,1.483137414531317e-11,0.0,0.0,13669.0,6.515417940832794e-11,0.0,0.0,6028.0,1.31773003223995e-09,0.0,0.0,2428.0,6.497866266192289e-08
7.0,4.0,0.0,4961.0,0.0,8.898824487187903e-12,0.0,0.0,13669.0,3.909250764499676e-11,0.0,0.0,6028.0,7.906380193439699e-10,0.0,0.0,2428.0,3.898719759715373e-08
7.0,5.0,0.0,4961.0,0.0,5.339294692312741e-12,0.0,0.0,13669.0,2.3455504586998057e-11,0.0,0.0,6028.0,4.743828116063819e-10,0.0,0.0,2428.0,2.3392318558292238e-08
7.0,6.0,0.0,4961.0,0.0,3.2035768153876444e-12,0.0,0.0,13669.0,1.4073302752198833e-11,0.0,0.0,6028.0,2.8462968696382916e-10,0.0,0.0,2428.0,1.4035391134975342e-08
7.0,7.0,0.0,4961.0,0.0,1.9221460892325867e-12,0.0,0.0,13669.0,8.4439816513193e-12,0.0,0.0,6028.0,1.707778121782975e-10,0.0,0.0,2428.0,8.421234680985206e-09
7.0,8.0,0.0,4961.0,0.0,1.153287653539552e-12,0.0,0.0,13669.0,5.0663889907915795e-12,0.0,0.0,6028.0,1.0246668730697849e-10,0.0,0.0,2428.0,5.052740808591123e-09
7.0,9.0,0.0,4961.0,0.0,6.919725921237311e-13,0.0,0.0,13669.0,3.0398333944749476e-12,0.0,0.0,6028.0,6.14800123841871e-11,0.0,0.0,2428.0,3.0316444851546738e-09
7.0,10.0,0.0,4961.0,0.0,4.1518355527423867e-13,0.0,0.0,13669.0,1.8239000366849686e-12,0.0,0.0,6028.0,3.688800743051226e-11,0.0,0.0,2428.0,1.8189866910928041e-09
7.0,11.0,0.0,4961.0,0.0,2.491101331645432e-13,0.0,0.0,13669.0,1.094340022010981e-12,0.0,0.0,6028.0,2.2132804458307353e-11,0.0,0.0,2428.0,1.0913920146556824e-09
7.0,12.0,0.0,4961.0,0.0,1.4946607989872593e-13,0.0,0.0,13669.0,6.566040132065886e-13,0.0,0.0,6028.0,1.3279682674984411e-11,0.0,0.0,2428.0,6.548352087934095e-10
7.0,13.0,0.0,4961.0,0.0,8.967964793923555e-14,0.0,0.0,13669.0,3.9396240792395314e-13,0.0,0.0,6028.0,7.967809604990647e-12,0.0,0.0,2428.0,3.929011252760457e-10
7.0,14.0,0.0,4961.0,0.0,5.380778876354133e-14,0.0,0.0,13669.0,2.363774447543719e-13,0.0,0.0,6028.0,4.780685762994388e-12,0.0,0.0,2428.0,2.357406751656274e-10
7.0,15.0,0.0,4961.0,0.0,3.22846732581248e-14,0.0,0.0,13669.0,1.4182646685262314e-13,0.0,0.0,6028.0,2.8684114577966328e-12,0.0,0.0,2428.0,1.4144440509937645e-10
7.0,16.0,0.0,4961.0,0.0,1.937080395487488e-14,0.0,0.0,13669.0,8.509588011157388e-14,0.0,0.0,6028.0,1.7210468746779796e-12,0.0,0.0,2428.0,8.486664305962587e-11
7.0,17.0,0.0,4961.0,0.0,1.1622482372924927e-14,0.0,0.0,13669.0,5.105752806694433e-14,0.0,0.0,6028.0,1.0326281248067876e-12,0.0,0.0,2428.0,5.0919985835775525e-11
7.0,18.0,0.0,4961.0,0.0,6.973489423754956e-15,0.0,0.0,13669.0,3.0634516840166594e-14,0.0,0.0,6028.0,6.195768748840725e-13,0.0,0.0,2428.0,3.0551991501465315e-11
7.0,19.0,0.0,4961.0,0.0,4.184093654252974e-15,0.0,0.0,13669.0,1.8380710104099954e-14,0.0,0.0,6028.0,3.717461249304435e-13,0.0,0.0,2428.0,1.8331194900879188e-11
7.0,20.0,0.0,4961.0,0.0,2.510456192551784e-15,0.0,0.0,13669.0,1.1028426062459972e-14,0.0,0.0,6028.0,2.230476749582661e-13,0.0,0.0,2428.0,1.0998716940527512e-11
7.0,21.0,0.0,4961.0,0.0,1.5062737155310705e-15,0.0,0.0,13669.0,6.617055637475983e-15,0.0,0.0,6028.0,1.3382860497495965e-13,0.0,0.0,2428.0,6.599230164316507e-12
7.0,22.0,0.0,4961.0,0.0,9.037642293186422e-16,0.0,0.0,13669.0,3.9702333824855895e-15,0.0,0.0,6028.0,8.029716298497579e-14,0.0,0.0,2428.0,3.959538098589904e-12
7.0,23.0,0.0,4961.0,0.0,5.422585375911853e-16,7.3158e-05,1.0,13669.0,2.9263200002382146e-05,0.0,0.0,6028.0,4.817829779098547e-14,0.0,0.0,2428.0,2.3757228591539425e-12
7.0,24.0,0.0,4961.0,0.0,3.253551225547112e-16,0.0,0.0,13669.0,1.7557920001429288e-05,0.000165893,1.0,6028.0,6.635720002890699e-05,0.0,0.0,2428.0,1.4254337154923655e-12
7.0,25.0,0.0,4961.0,0.0,1.9521307353282673e-16,0.0,0.0,13669.0,1.0534752000857573e-05,0.00066357,4.0,6028.0,0.00030524232001734417,0.0,0.0,2428.0,8.552602292954192e-13
7.0,26.0,0.00020157200000000001,4961.0,1.0,8.062880000011715e-05,7.3158e-05,1.0,13669.0,3.558405120051455e-05,0.000165893,1.0,6028.0,0.0002495025920104065,0.0,0.0,2428.0,5.131561375772515e-13
7.0,27.0,0.00020157200000000001,4961.0,1.0,0.0001290060800000703,0.0,0.0,13669.0,2.1350430720308728e-05,0.000497678,3.0,6028.0,0.0003487727552062439,0.0,0.0,2428.0,3.078936825463509e-13
7.0,28.0,0.000403145,4961.0,2.0,0.00023866164800004217,7.3158e-05,1.0,13669.0,4.207345843218524e-05,0.000331785,2.0,6028.0,0.0003419776531237463,0.001235585,3.0,2428.0,0.0004942340001847362
7.0,29.0,0.00020157200000000001,4961.0,1.0,0.0002238257888000253,7.3158e-05,1.0,13669.0,5.450727505931115e-05,0.000331785,2.0,6028.0,0.0003379005918742478,0.0008237230000000001,2.0,2428.0,0.0006260296001108418
7.0,30.0,0.0,4961.0,0.0,0.00013429547328001518,0.000292633,4.0,13669.0,0.0001497575650355867,0.000497678,3.0,6028.0,0.00040181155512454867,0.0,0.0,2428.0,0.0003756177600665051
7.0,31.0,0.000806289,4961.0,4.0,0.0004030928839680091,0.00036579099999999997,5.0,13669.0,0.000236170939021352,0.00066357,4.0,6028.0,0.0005065149330747293,0.000411862,1.0,2428.0,0.000390115456039903
7.0,32.0,0.000403145,4961.0,2.0,0.00040311373038080545,0.00036579099999999997,5.0,13669.0,0.0002880189634128112,0.000165893,1.0,6028.0,0.0003702661598448375,0.000411862,1.0,2428.0,0.00039881407362394184
7.0,33.0,0.0,4961.0,0.0,0.00024186823822848325,0.00036579099999999997,5.0,13669.0,0.0003191277780476867,0.000165893,1.0,6028.0,0.00028851689590690254,0.0,0.0,2428.0,0.00023928844417436508
7.0,34.0,0.0,4961.0,0.0,0.00014512094293708995,0.000512108,7.0,13669.0,0.00039631986682861205,0.000331785,2.0,6028.0,0.00030582413754414155,0.000411862,1.0,2428.0,0.00030831786650461904
7.0,35.0,0.0,4961.0,0.0,8.707256576225396e-05,7.3158e-05,1.0,13669.0,0.0002670551200971672,0.0,0.0,6028.0,0.00018349448252648492,0.0016474460000000001,4.0,2428.0,0.0008439691199027715
7.0,36.0,0.0,4961.0,0.0,5.224353945735238e-05,0.000219475,3.0,13669.0,0.00024802307205830035,0.000165893,1.0,6028.0,0.00017645388951589093,0.0,0.0,2428.0,0.0005063814719416629
7.0,37.0,0.0,4961.0,0.0,3.1346123674411425e-05,7.3158e-05,1.0,13669.0,0.00017807704323498022,0.000165893,1.0,6028.0,0.00017222953370953455,0.0,0.0,2428.0,0.00030382888316499775
7.0,38.0,0.0,4961.0,0.0,1.8807674204646855e-05,7.3158e-05,1.0,13669.0,0.00013610942594098814,0.000165893,1.0,6028.0,0.00016969492022572073,0.0,0.0,2428.0,0.00018229732989899866
7.0,39.0,0.0,4961.0,0.0,1.1284604522788113e-05,0.000219475,3.0,13669.0,0.0001694556555645929,0.0,0.0,6028.0,0.00010181695213543243,0.002883031,7.0,2428.0,0.001262590797939399
7.0,40.0,0.0,4961.0,0.0,6.770762713672868e-06,0.000219475,3.0,13669.0,0.00018946339333875573,0.0,0.0,6028.0,6.109017128125945e-05,0.0,0.0,2428.0,0.0007575544787636394
7.0,41.0,0.0,4961.0,0.0,4.06245762820372e-06,0.0,0.0,13669.0,0.00011367803600325343,0.0,0.0,6028.0,3.665410276875567e-05,0.000411862,1.0,2428.0,0.0006192774872581837
7.0,42.0,0.0,4961.0,0.0,2.437474576922232e-06,0.0,0.0,13669.0,6.820682160195206e-05,0.0,0.0,6028.0,2.19924616612534e-05,0.0,0.0,2428.0,0.0003715664923549102
