year,flu week,BR rate,BR pop,BR count,BR weighted rate,LC rate,LC count,LC pop,LC weighted rate,JE rate,JE count,JE pop,JE weighted rate,GA rate,GA count,GA pop,GA weighted rate,ME rate,ME count,ME pop,ME weighted rate
9.0,1.0,0.0,6088.0,0.0,7.0739408296753695e-09,0.0,0.0,67773.0,3.01869287151303e-08,0.0,0.0,11891.0,2.6131735648113694e-09,0.0,0.0,107810.0,1.6544160456068425e-07,0.0,0.0,1851.0,3.132014362632063e-08
9.0,2.0,0.0,6088.0,0.0,4.244364497805221e-09,0.0,0.0,68768.0,1.811215722907818e-08,0.0,0.0,12013.0,1.5679041388868217e-09,0.0,0.0,111682.0,9.926496273641054e-08,0.0,0.0,1860.0,1.8792086175792376e-08
9.0,3.0,0.0,6088.0,0.0,2.5466186986831326e-09,0.0,0.0,68768.0,1.0867294337446907e-08,0.0,0.0,12013.0,9.407424833320929e-10,0.0,0.0,111682.0,5.955897764184632e-08,0.0,0.0,1860.0,1.1275251705475425e-08
9.0,4.0,0.0,6088.0,0.0,1.5279712192098795e-09,0.0,0.0,68768.0,6.520376602468144e-09,0.0,0.0,12013.0,5.644454899992557e-10,0.0,0.0,111682.0,3.5735386585107794e-08,0.0,0.0,1860.0,6.765151023285255e-09
9.0,5.0,0.0,6088.0,0.0,9.167827315259277e-10,0.0,0.0,68768.0,3.912225961480886e-09,0.0,0.0,12013.0,3.386672939995534e-10,0.0,0.0,111682.0,2.1441231951064674e-08,0.0,0.0,1860.0,4.059090613971153e-09
9.0,6.0,0.0,6088.0,0.0,5.500696389155566e-10,0.0,0.0,68768.0,2.3473355768885316e-09,0.0,0.0,12013.0,2.0320037639973205e-10,0.0,0.0,111682.0,1.2864739170638805e-08,0.0,0.0,1860.0,2.4354543683826916e-09
9.0,7.0,0.0,6088.0,0.0,3.3004178334933397e-10,1.4542e-05,1.0,68768.0,5.818208401346134e-06,0.0,0.0,12013.0,1.2192022583983921e-10,0.0,0.0,111682.0,7.718843502383282e-09,0.0,0.0,1860.0,1.461272621029615e-09
9.0,8.0,0.0,6088.0,0.0,1.9802507000960039e-10,0.0,0.0,68768.0,3.4909250408076803e-06,0.0,0.0,12013.0,7.315213550390353e-11,0.0,0.0,111682.0,4.631306101429969e-09,0.0,0.0,1860.0,8.767635726177689e-10
9.0,9.0,0.000164263,6088.0,1.0,6.5705318815042e-05,0.0,0.0,68768.0,2.094555024484608e-06,0.0,0.0,12013.0,4.389128130234211e-11,0.0,0.0,111682.0,2.778783660857981e-09,0.0,0.0,1860.0,5.260581435706613e-10
9.0,10.0,0.0,6088.0,0.0,3.94231912890252e-05,1.4542e-05,1.0,68768.0,7.073533014690765e-06,8.3241e-05,1.0,12013.0,3.3296426334768786e-05,0.0,0.0,111682.0,1.6672701965147887e-09,0.0,0.0,1860.0,3.156348861423968e-10
9.0,11.0,0.0,6088.0,0.0,2.365391477341512e-05,0.0,0.0,68768.0,4.244119808814459e-06,8.3241e-05,1.0,12013.0,5.327425580086127e-05,8.954e-06,1.0,111682.0,3.5826003621179087e-06,0.0,0.0,1860.0,1.8938093168543807e-10
9.0,12.0,0.0,6088.0,0.0,1.4192348864049071e-05,0.0,0.0,68768.0,2.5464718852886753e-06,8.3241e-05,1.0,12013.0,6.526095348051677e-05,1.7908e-05,2.0,111682.0,9.312760217270745e-06,0.0,0.0,1860.0,1.1362855901126284e-10
9.0,13.0,0.000164263,6088.0,1.0,7.422060931842944e-05,1.4542e-05,1.0,68768.0,7.344683131173206e-06,0.00016648299999999998,2.0,12013.0,0.00010574977208831005,4.477e-05,5.0,111682.0,2.349565613036245e-05,0.0,0.0,1860.0,6.81771354067577e-11
9.0,14.0,0.0,6088.0,0.0,4.4532365591057664e-05,0.0,0.0,68768.0,4.406809878703923e-06,8.3241e-05,1.0,12013.0,9.674626325298603e-05,0.0,0.0,111682.0,1.4097393678217469e-05,0.0,0.0,1860.0,4.090628124405462e-11
9.0,15.0,0.0,6088.0,0.0,2.6719419354634598e-05,4.3625e-05,3.0,68768.0,2.0094085927222353e-05,0.0,0.0,12013.0,5.8047757951791616e-05,8.954e-06,1.0,111682.0,1.2040036206930481e-05,0.0,0.0,1860.0,2.4543768746432773e-11
9.0,16.0,0.0,6088.0,0.0,1.6031651612780758e-05,5.8166000000000005e-05,4.0,68768.0,3.5322851556333414e-05,0.0,0.0,12013.0,3.482865477107497e-05,8.0586e-05,9.0,111682.0,3.9458421724158295e-05,0.0,0.0,1860.0,1.4726261247859663e-11
9.0,17.0,0.0,6088.0,0.0,9.618990967668455e-06,5.8166000000000005e-05,4.0,68768.0,4.4460110933800053e-05,0.0,0.0,12013.0,2.0897192862644983e-05,0.00013431,15.0,111682.0,7.739905303449498e-05,0.0,0.0,1860.0,8.835756748715797e-12
9.0,18.0,0.0,6088.0,0.0,5.771394580601073e-06,8.724899999999999e-05,6.0,68768.0,6.157566656028003e-05,0.0,0.0,12013.0,1.253831571758699e-05,0.000232803,26.0,111682.0,0.000139560631820697,0.000537622,1.0,1860.0,0.00021504880530145404
9.0,19.0,0.0,6088.0,0.0,3.4628367483606438e-06,0.00046533,32.0,68768.0,0.00022307739993616802,0.00016648299999999998,2.0,12013.0,7.411618943055218e-05,0.000259665,29.0,111682.0,0.0001876023790924182,0.000537622,1.0,1860.0,0.0003440780831808724
9.0,20.0,0.000164263,6088.0,1.0,6.778290204901638e-05,0.0004944130000000001,34.0,68768.0,0.0003316116399617008,0.000416207,5.0,12013.0,0.0002109525136583313,0.000456653,51.0,111682.0,0.0002952226274554509,0.0,0.0,1860.0,0.00020644684990852344
9.0,21.0,0.00147837,6088.0,9.0,0.0006320177412294098,0.0008579519999999999,59.0,68768.0,0.0005421477839770204,0.00016648299999999998,2.0,12013.0,0.00019316470819499875,0.000331297,37.0,111682.0,0.0003096523764732705,0.000537622,1.0,1860.0,0.00033891690994511403
9.0,22.0,0.00049279,6088.0,3.0,0.0005763266447376459,0.000887035,61.0,68768.0,0.0006801026703862123,0.001248622,15.0,12013.0,0.0006153476249169993,0.0005820080000000001,65.0,111682.0,0.00041859462588396233,0.000537622,1.0,1860.0,0.0004183989459670684
9.0,23.0,0.0,6088.0,0.0,0.00034579598684258755,0.00093066,64.0,68768.0,0.0007803256022317274,0.0015815879999999999,19.0,12013.0,0.0010018437749501996,0.000671548,75.0,111682.0,0.0005197759755303774,0.000537622,1.0,1860.0,0.00046608816758024105
9.0,24.0,0.000164263,6088.0,1.0,0.0002731827921055525,0.0014250729999999998,98.0,68768.0,0.0010382245613390364,0.000749173,9.0,12013.0,0.0009007754649701198,0.000626778,70.0,111682.0,0.0005625767853182264,0.0,0.0,1860.0,0.0002796529005481446
