year,flu week,WI rate,WI pop,WI count,WI weighted rate,RI rate,RI count,RI pop,RI weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,FA rate,FA count,FA pop,FA weighted rate
7.0,30.0,0.0,1047.0,0.0,8.85037463132763e-16,8.765799999999999e-05,1.0,11408.0,6.0645310722982486e-05,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.00064704,2.0,3091.0,0.00041410560000571434
7.0,31.0,0.0,1047.0,0.0,5.310224778796578e-16,0.0,0.0,11408.0,3.638718643378949e-05,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.00032352,1.0,3091.0,0.00037787136000342854
7.0,32.0,0.0,1047.0,0.0,3.186134867277947e-16,8.765799999999999e-05,1.0,11408.0,5.689551186027369e-05,0.000258274,7.0,27103.0,0.00028987063767567996,0.00064704,2.0,3091.0,0.0004855388160020571
7.0,33.0,0.00095511,1047.0,1.0,0.00038204400000019115,8.765799999999999e-05,1.0,11408.0,6.920050711616422e-05,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.0,0.0,3091.0,0.00029132328960123423
7.0,34.0,0.0,1047.0,0.0,0.00022922640000011467,0.00017531599999999999,2.0,11408.0,0.00011164670426969853,0.0,0.0,27103.0,0.00012206374956324477,0.0,0.0,3091.0,0.00017479397376074054
7.0,35.0,0.0,1047.0,0.0,0.0001375358400000688,8.765799999999999e-05,1.0,11408.0,0.00010205122256181912,0.000147585,4.0,27103.0,0.00013227224973794686,0.0,0.0,3091.0,0.00010487638425644432
7.0,36.0,0.0,1047.0,0.0,8.252150400004126e-05,0.0,0.0,11408.0,6.123073353709147e-05,7.3793e-05,2.0,27103.0,0.0001088805498427681,0.0,0.0,3091.0,6.292583055386659e-05
7.0,37.0,0.0,1047.0,0.0,4.951290240002476e-05,0.0,0.0,11408.0,3.673844012225488e-05,7.3793e-05,2.0,27103.0,9.484552990566086e-05,0.0,0.0,3091.0,3.7755498332319956e-05
7.0,38.0,0.0,1047.0,0.0,2.970774144001485e-05,0.0,0.0,11408.0,2.2043064073352925e-05,0.0,0.0,27103.0,5.6907317943396514e-05,0.0,0.0,3091.0,2.2653298999391972e-05
7.0,39.0,0.0,1047.0,0.0,1.782464486400891e-05,0.0,0.0,11408.0,1.3225838444011754e-05,0.0,0.0,27103.0,3.4144390766037906e-05,0.0,0.0,3091.0,1.3591979399635183e-05
7.0,40.0,0.0,1047.0,0.0,1.0694786918405346e-05,0.0,0.0,11408.0,7.935503066407051e-06,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,3091.0,8.15518763978111e-06
7.0,41.0,0.0,1047.0,0.0,6.416872151043207e-06,0.0,0.0,11408.0,4.761301839844231e-06,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,3091.0,4.8931125838686655e-06
7.0,42.0,0.0,1047.0,0.0,3.850123290625924e-06,0.0,0.0,11408.0,2.8567811039065384e-06,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,3091.0,2.935867550321199e-06
7.0,43.0,0.0,1047.0,0.0,2.310073974375554e-06,0.0,0.0,11408.0,1.714068662343923e-06,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,3091.0,1.7615205301927194e-06
7.0,44.0,0.0,1047.0,0.0,1.3860443846253325e-06,0.0,0.0,11408.0,1.0284411974063537e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,3091.0,1.0569123181156316e-06
7.0,45.0,0.0,1047.0,0.0,8.316266307751994e-07,0.0,0.0,11408.0,6.170647184438122e-07,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,3091.0,6.34147390869379e-07
7.0,46.0,0.0,1047.0,0.0,4.989759784651197e-07,0.0,0.0,11408.0,3.702388310662873e-07,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,3091.0,3.8048843452162737e-07
7.0,47.0,0.0,1047.0,0.0,2.993855870790718e-07,0.0,0.0,11408.0,2.2214329863977238e-07,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,3091.0,2.282930607129764e-07
7.0,48.0,0.0,1047.0,0.0,1.7963135224744308e-07,0.0,0.0,11408.0,1.3328597918386343e-07,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,3091.0,1.3697583642778585e-07
7.0,49.0,0.0,1047.0,0.0,1.0777881134846584e-07,0.0,0.0,11408.0,7.997158751031805e-08,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,3091.0,8.21855018566715e-08
7.0,50.0,0.0,1047.0,0.0,6.46672868090795e-08,0.0,0.0,11408.0,4.7982952506190825e-08,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,3091.0,4.93113011140029e-08
7.0,51.0,0.0,1047.0,0.0,3.88003720854477e-08,0.0,0.0,11408.0,2.8789771503714494e-08,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,3091.0,2.958678066840174e-08
7.0,52.0,0.0,1047.0,0.0,2.328022325126862e-08,0.0,0.0,11408.0,1.7273862902228697e-08,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,3091.0,1.7752068401041044e-08
8.0,1.0,0.0,1020.0,0.0,1.3968133950761172e-08,0.0,0.0,11408.0,1.0364317741337218e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,3091.0,1.0651241040624626e-08
8.0,2.0,0.0,1020.0,0.0,8.380880370456702e-09,0.0,0.0,11039.0,6.218590644802331e-09,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,3009.0,6.3907446243747756e-09
8.0,3.0,0.0,1020.0,0.0,5.028528222274021e-09,0.0,0.0,11039.0,3.731154386881399e-09,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,3009.0,3.834446774624865e-09
8.0,4.0,0.0,1020.0,0.0,3.0171169333644126e-09,0.0,0.0,11039.0,2.2386926321288392e-09,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,3009.0,2.300668064774919e-09
8.0,5.0,0.0,1020.0,0.0,1.8102701600186474e-09,0.0,0.0,11039.0,1.3432155792773035e-09,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,3009.0,1.3804008388649512e-09
8.0,6.0,0.0,1020.0,0.0,1.0861620960111884e-09,0.0,0.0,11039.0,8.05929347566382e-10,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,3009.0,8.282405033189707e-10
8.0,7.0,0.0,1020.0,0.0,6.51697257606713e-10,0.0,0.0,11039.0,4.835576085398292e-10,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,3009.0,4.969443019913824e-10
8.0,8.0,0.0,1020.0,0.0,3.9101835456402776e-10,0.0,0.0,11039.0,2.901345651238975e-10,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,3009.0,2.9816658119482944e-10
8.0,9.0,0.0,1020.0,0.0,2.3461101273841666e-10,0.0,0.0,11039.0,1.7408073907433852e-10,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,3009.0,1.7889994871689766e-10
8.0,10.0,0.0,1020.0,0.0,1.4076660764304998e-10,0.0,0.0,11039.0,1.044484434446031e-10,0.0,0.0,27141.0,2.696485733569247e-10,0.0,0.0,3009.0,1.0733996923013859e-10
8.0,11.0,0.0,1020.0,0.0,8.445996458582999e-11,0.0,0.0,11039.0,6.266906606676186e-11,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,3009.0,6.440398153808316e-11
8.0,12.0,0.0,1020.0,0.0,5.067597875149799e-11,0.0,0.0,11039.0,3.7601439640057115e-11,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,3009.0,3.864238892284989e-11
8.0,13.0,0.0,1020.0,0.0,3.0405587250898795e-11,0.0,0.0,11039.0,2.256086378403427e-11,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,3009.0,2.3185433353709933e-11
8.0,14.0,0.0,1020.0,0.0,1.8243352350539278e-11,0.0,0.0,11039.0,1.353651827042056e-11,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,3009.0,1.391126001222596e-11
8.0,15.0,0.0,1020.0,0.0,1.0946011410323566e-11,0.0,0.0,11039.0,8.121910962252336e-12,0.0,0.0,27141.0,2.096787306423446e-11,0.0,0.0,3009.0,8.346756007335575e-12
8.0,16.0,0.0,1020.0,0.0,6.567606846194139e-12,0.0,0.0,11039.0,4.873146577351402e-12,0.0,0.0,27141.0,1.2580723838540677e-11,0.0,0.0,3009.0,5.008053604401345e-12
8.0,17.0,0.0,1020.0,0.0,3.9405641077164835e-12,9.0588e-05,1.0,11039.0,3.623520292388795e-05,0.0,0.0,27141.0,7.548434303124407e-12,0.0,0.0,3009.0,3.0048321626408068e-12
8.0,18.0,0.0,1020.0,0.0,2.36433846462989e-12,0.0,0.0,11039.0,2.174112175433277e-05,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,0.00033233599999999997,1.0,3009.0,0.0001329344018028993
8.0,19.0,0.0,1020.0,0.0,1.4186030787779338e-12,0.0,0.0,11039.0,1.304467305259966e-05,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.0,0.0,3009.0,7.976064108173958e-05
8.0,20.0,0.0,1020.0,0.0,8.511618472667602e-13,0.0,0.0,11039.0,7.826803831559796e-06,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.00033233599999999997,1.0,3009.0,0.00018079078464904375
8.0,21.0,0.0,1020.0,0.0,5.106971083600561e-13,0.0,0.0,11039.0,4.696082298935877e-06,0.000700048,19.0,27141.0,0.000620640314578277,0.0,0.0,3009.0,0.00010847447078942625
8.0,22.0,0.001960784,1020.0,2.0,0.0007843136003064184,0.0,0.0,11039.0,2.8176493793615264e-06,0.0008842710000000001,24.0,27141.0,0.0007260925887469662,0.0,0.0,3009.0,6.508468247365574e-05
8.0,23.0,0.0,1020.0,0.0,0.000470588160183851,0.000362352,4.0,11039.0,0.0001466313896276169,0.000147379,4.0,27141.0,0.0004946071532481798,0.0009970089999999999,3.0,3009.0,0.0004378544094841934
8.0,24.0,0.0029411759999999998,1020.0,3.0,0.0014588232961103105,0.000181176,2.0,11039.0,0.00016044923377657016,0.00033160199999999996,9.0,27141.0,0.0004294050919489078,0.00033233599999999997,1.0,3009.0,0.00039564704569051604
8.0,25.0,0.001960784,1020.0,2.0,0.0016596075776661864,0.000181176,2.0,11039.0,0.0001687399402659421,0.000257912,7.0,27141.0,0.00036080785516934467,0.0,0.0,3009.0,0.0002373882274143096
8.0,26.0,0.0,1020.0,0.0,0.0009957645465997118,0.000271764,3.0,11039.0,0.00020994956415956527,0.00033160199999999996,9.0,27141.0,0.00034912551310160676,0.0006646730000000001,2.0,3009.0,0.00040830213644858576
8.0,27.0,0.000980392,1020.0,1.0,0.000989615527959827,0.000181176,2.0,11039.0,0.00019844013849573916,0.000221068,6.0,27141.0,0.00029790250786096407,0.00033233599999999997,1.0,3009.0,0.00037791568186915146
8.0,28.0,0.0,1020.0,0.0,0.0005937693167758962,9.0588e-05,1.0,11039.0,0.00015529928309744348,0.000184223,5.0,27141.0,0.00025243070471657843,0.0,0.0,3009.0,0.00022674940912149086
8.0,29.0,0.000980392,1020.0,1.0,0.0007484183900655377,0.0,0.0,11039.0,9.317956985846609e-05,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708,0.0006646730000000001,2.0,3009.0,0.0004019188454728945
8.0,30.0,0.0,1020.0,0.0,0.00044905103403932264,9.0588e-05,1.0,11039.0,9.214294191507965e-05,0.000184223,5.0,27141.0,0.00018224961369796825,0.0006646730000000001,2.0,3009.0,0.0005070205072837367
8.0,31.0,0.0,1020.0,0.0,0.00026943062042359355,9.0588e-05,1.0,11039.0,9.152096514904779e-05,0.000221068,6.0,27141.0,0.00019777696821878096,0.0,0.0,3009.0,0.000304212304370242
8.0,32.0,0.0,1020.0,0.0,0.00016165837225415612,9.0588e-05,1.0,11039.0,9.114777908942867e-05,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856,0.0,0.0,3009.0,0.00018252738262214519
8.0,33.0,0.0,1020.0,0.0,9.699502335249367e-05,9.0588e-05,1.0,11039.0,9.09238674536572e-05,0.0,0.0,27141.0,8.888506855876114e-05,0.0006646730000000001,2.0,3009.0,0.00037538562957328716
8.0,34.0,0.0,1020.0,0.0,5.81970140114962e-05,0.0,0.0,11039.0,5.455432047219432e-05,0.0,0.0,27141.0,5.333104113525668e-05,0.0,0.0,3009.0,0.00022523137774397228
8.0,35.0,0.001960784,1020.0,2.0,0.0008192318084068979,0.0,0.0,11039.0,3.2732592283316594e-05,0.0,0.0,27141.0,3.199862468115401e-05,0.00033233599999999997,1.0,3009.0,0.0002680732266463834
8.0,36.0,0.0,1020.0,0.0,0.0004915390850441387,0.0,0.0,11039.0,1.9639555369989956e-05,0.0,0.0,27141.0,1.9199174808692404e-05,0.0,0.0,3009.0,0.00016084393598783003
8.0,37.0,0.0,1020.0,0.0,0.0002949234510264832,0.0,0.0,11039.0,1.1783733221993973e-05,3.6845e-05,1.0,27141.0,2.6257504885215442e-05,0.0,0.0,3009.0,9.650636159269802e-05
8.0,38.0,0.0,1020.0,0.0,0.0001769540706158899,0.0,0.0,11039.0,7.070239933196383e-06,0.0,0.0,27141.0,1.5754502931129263e-05,0.0,0.0,3009.0,5.790381695561881e-05
8.0,39.0,0.0,1020.0,0.0,0.00010617244236953393,0.0,0.0,11039.0,4.24214395991783e-06,0.0,0.0,27141.0,9.452701758677558e-06,0.0,0.0,3009.0,3.474229017337128e-05
8.0,40.0,0.0,1020.0,0.0,6.370346542172035e-05,0.0,0.0,11039.0,2.5452863759506977e-06,0.0,0.0,27141.0,5.6716210552065345e-06,0.0,0.0,3009.0,2.084537410402277e-05
8.0,41.0,0.0,1020.0,0.0,3.822207925303221e-05,0.0,0.0,11039.0,1.5271718255704186e-06,0.0,0.0,27141.0,3.4029726331239205e-06,0.0,0.0,3009.0,1.2507224462413662e-05
8.0,42.0,0.0,1020.0,0.0,2.2933247551819327e-05,0.0,0.0,11039.0,9.163030953422511e-07,0.0,0.0,27141.0,2.0417835798743522e-06,0.0,0.0,3009.0,7.504334677448196e-06
8.0,43.0,0.0,1020.0,0.0,1.3759948531091596e-05,0.0,0.0,11039.0,5.497818572053506e-07,0.0,0.0,27141.0,1.2250701479246114e-06,0.0,0.0,3009.0,4.502600806468918e-06
8.0,44.0,0.0,1020.0,0.0,8.255969118654957e-06,0.0,0.0,11039.0,3.2986911432321035e-07,0.0,0.0,27141.0,7.350420887547668e-07,0.0,0.0,3009.0,2.7015604838813505e-06
8.0,45.0,0.0,1020.0,0.0,4.953581471192974e-06,0.0,0.0,11039.0,1.979214685939262e-07,0.0,0.0,27141.0,4.4102525325286005e-07,0.0,0.0,3009.0,1.6209362903288103e-06
8.0,46.0,0.0,1020.0,0.0,2.9721488827157843e-06,0.0,0.0,11039.0,1.1875288115635571e-07,0.0,0.0,27141.0,2.6461515195171604e-07,0.0,0.0,3009.0,9.72561774197286e-07
8.0,47.0,0.0,1020.0,0.0,1.7832893296294705e-06,0.0,0.0,11039.0,7.125172869381342e-08,0.0,0.0,27141.0,1.587690911710296e-07,0.0,0.0,3009.0,5.835370645183717e-07
8.0,48.0,0.0,1020.0,0.0,1.0699735977776823e-06,0.0,0.0,11039.0,4.2751037216288055e-08,0.0,0.0,27141.0,9.526145470261776e-08,0.0,0.0,3009.0,3.50122238711023e-07
8.0,49.0,0.0,1020.0,0.0,6.419841586666094e-07,0.0,0.0,11039.0,2.5650622329772834e-08,0.0,0.0,27141.0,5.715687282157065e-08,0.0,0.0,3009.0,2.100733432266138e-07
8.0,50.0,0.0,1020.0,0.0,3.8519049519996565e-07,0.0,0.0,11039.0,1.53903733978637e-08,0.0,0.0,27141.0,3.429412369294239e-08,0.0,0.0,3009.0,1.2604400593596826e-07
8.0,51.0,0.0,1020.0,0.0,2.311142971199794e-07,0.0,0.0,11039.0,9.23422403871822e-09,0.0,0.0,27141.0,2.0576474215765435e-08,0.0,0.0,3009.0,7.562640356158095e-08
8.0,52.0,0.0,1020.0,0.0,1.3866857827198764e-07,0.0,0.0,11039.0,5.540534423230932e-09,0.0,0.0,27141.0,1.234588452945926e-08,0.0,0.0,3009.0,4.537584213694857e-08
9.0,1.0,0.0,994.0,0.0,8.320114696319258e-08,0.0,0.0,11039.0,3.324320653938559e-09,0.0,0.0,27141.0,7.407530717675555e-09,0.0,0.0,3009.0,2.722550528216914e-08
9.0,2.0,0.0,994.0,0.0,4.9920688177915546e-08,0.0,0.0,10682.0,1.9945923923631354e-09,0.0,0.0,27181.0,4.444518430605333e-09,0.0,0.0,2929.0,1.6335303169301482e-08
9.0,3.0,0.0,994.0,0.0,2.995241290674933e-08,0.0,0.0,10682.0,1.1967554354178812e-09,0.0,0.0,27181.0,2.6667110583631998e-09,0.0,0.0,2929.0,9.801181901580889e-09
9.0,4.0,0.0,994.0,0.0,1.7971447744049596e-08,0.0,0.0,10682.0,7.180532612507287e-10,0.0,0.0,27181.0,1.6000266350179197e-09,0.0,0.0,2929.0,5.880709140948533e-09
9.0,5.0,0.0,994.0,0.0,1.0782868646429758e-08,0.0,0.0,10682.0,4.308319567504372e-10,0.0,0.0,27181.0,9.600159810107519e-10,0.0,0.0,2929.0,3.5284254845691196e-09
9.0,6.0,0.0,994.0,0.0,6.4697211878578545e-09,0.0,0.0,10682.0,2.584991740502623e-10,0.0,0.0,27181.0,5.760095886064511e-10,0.0,0.0,2929.0,2.1170552907414715e-09
9.0,7.0,0.0,994.0,0.0,3.881832712714712e-09,0.0,0.0,10682.0,1.550995044301574e-10,0.0,0.0,27181.0,3.4560575316387066e-10,0.0,0.0,2929.0,1.2702331744448829e-09
9.0,8.0,0.0,994.0,0.0,2.329099627628827e-09,0.0,0.0,10682.0,9.305970265809443e-11,0.0,0.0,27181.0,2.073634518983224e-10,0.0,0.0,2929.0,7.621399046669297e-10
9.0,9.0,0.0,994.0,0.0,1.3974597765772963e-09,0.0,0.0,10682.0,5.583582159485666e-11,3.679e-05,1.0,27181.0,1.4716124418071138e-05,0.0,0.0,2929.0,4.572839428001578e-10
9.0,10.0,0.0,994.0,0.0,8.384758659463777e-10,0.0,0.0,10682.0,3.3501492956913994e-11,0.0,0.0,27181.0,8.829674650842683e-06,0.0,0.0,2929.0,2.743703656800947e-10
9.0,11.0,0.0,994.0,0.0,5.030855195678266e-10,0.0,0.0,10682.0,2.0100895774148396e-11,0.0,0.0,27181.0,5.297804790505609e-06,0.0,0.0,2929.0,1.6462221940805682e-10
9.0,12.0,0.0,994.0,0.0,3.0185131174069597e-10,0.0,0.0,10682.0,1.2060537464489038e-11,0.0,0.0,27181.0,3.1786828743033654e-06,0.0,0.0,2929.0,9.877333164483409e-11
9.0,13.0,0.0,994.0,0.0,1.8111078704441759e-10,0.0,0.0,10682.0,7.236322478693423e-12,0.0,0.0,27181.0,1.907209724582019e-06,0.0,0.0,2929.0,5.926399898690046e-11
9.0,14.0,0.0,994.0,0.0,1.0866647222665054e-10,0.000280848,3.0,10682.0,0.00011233920434179348,3.679e-05,1.0,27181.0,1.586032583474921e-05,0.0,0.0,2929.0,3.555839939214027e-11
9.0,15.0,0.0,994.0,0.0,6.519988333599032e-11,9.3616e-05,1.0,10682.0,0.00010484992260507609,0.0,0.0,27181.0,9.516195500849526e-06,0.0,0.0,2929.0,2.133503963528416e-11
9.0,16.0,0.007044406,994.0,7.0,0.00281776243911993,9.3616e-05,1.0,10682.0,0.00010035635356304566,3.679e-05,1.0,27181.0,2.0425717300509715e-05,0.0,0.0,2929.0,1.2801023781170497e-11
9.0,17.0,0.004025375,994.0,4.0,0.003300807463471958,0.001497856,16.0,10682.0,0.0006593562121378275,0.0,0.0,27181.0,1.2255430380305828e-05,0.0010241789999999998,3.0,2929.0,0.00040967160768061423
9.0,18.0,0.007044406,994.0,7.0,0.004798246878083175,0.000187232,2.0,10682.0,0.00047050652728269655,7.3581e-05,2.0,27181.0,3.6785658228183494e-05,0.001365572,4.0,2929.0,0.0007920317646083685
9.0,19.0,0.0050317190000000005,994.0,5.0,0.004891635726849905,0.000280848,3.0,10682.0,0.0003946431163696179,0.000147162,4.0,27181.0,8.093619493691009e-05,0.0010241789999999998,3.0,2929.0,0.000884890658765021
9.0,20.0,0.001006344,994.0,1.0,0.003337519036109943,0.000561696,6.0,10682.0,0.0004614642698217707,0.000257533,7.0,27181.0,0.00015157491696214607,0.001365572,4.0,2929.0,0.0010771631952590124
9.0,21.0,0.001006344,994.0,1.0,0.0024050490216659657,0.00140424,15.0,10682.0,0.0008385745618930624,0.000110371,3.0,27181.0,0.00013509335017728764,0.000682786,2.0,2929.0,0.0009194123171554074
9.0,22.0,0.002012687,994.0,2.0,0.0022481042129995797,0.002246784,24.0,10682.0,0.0014018583371358372,0.000367905,10.0,27181.0,0.0002282180101063726,0.001365572,4.0,2929.0,0.0010978761902932445
9.0,23.0,0.010063437,994.0,10.0,0.005374237327799748,0.0027148640000000004,29.0,10682.0,0.0019270606022815024,0.000662229,18.0,27181.0,0.00040182240606382355,0.001365572,4.0,2929.0,0.0012049545141759467
9.0,24.0,0.0,994.0,0.0,0.0032245423966798486,0.0017787039999999999,19.0,10682.0,0.0018677179613689012,0.000588648,16.0,27181.0,0.0004765526436382941,0.0020483579999999997,6.0,2929.0,0.001542315908505568
