year,flu week,SH rate,SH pop,SH count,SH weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,RO rate,RO count,RO pop,RO weighted rate
5.0,31.0,0.0,3651.0,0.0,1.5008838738651333e-05,0.0,0.0,27230.0,2.8778645634247994e-05,0.0,0.0,11280.0,9.505570209778235e-06
5.0,32.0,0.0,3651.0,0.0,9.0053032431908e-06,0.0,0.0,27230.0,1.7267187380548797e-05,0.0,0.0,11280.0,5.703342125866941e-06
5.0,33.0,0.0,3651.0,0.0,5.403181945914479e-06,0.0,0.0,27230.0,1.0360312428329278e-05,0.0,0.0,11280.0,3.4220052755201644e-06
5.0,34.0,0.0,3651.0,0.0,3.2419091675486873e-06,0.0,0.0,27230.0,6.216187456997567e-06,0.0,0.0,11280.0,2.0532031653120986e-06
5.0,35.0,0.0,3651.0,0.0,1.9451455005292123e-06,0.0,0.0,27230.0,3.72971247419854e-06,0.0,0.0,11280.0,1.2319218991872592e-06
5.0,36.0,0.0,3651.0,0.0,1.1670873003175274e-06,0.0,0.0,27230.0,2.2378274845191238e-06,0.0,0.0,11280.0,7.391531395123555e-07
5.0,37.0,0.0,3651.0,0.0,7.002523801905164e-07,0.0,0.0,27230.0,1.3426964907114743e-06,0.0,0.0,11280.0,4.434918837074133e-07
5.0,38.0,0.0,3651.0,0.0,4.201514281143098e-07,0.0,0.0,27230.0,8.056178944268846e-07,0.0,0.0,11280.0,2.6609513022444795e-07
5.0,39.0,0.0,3651.0,0.0,2.5209085686858587e-07,0.0,0.0,27230.0,4.833707366561307e-07,0.0,0.0,11280.0,1.5965707813466877e-07
5.0,40.0,0.0,3651.0,0.0,1.5125451412115152e-07,0.0,0.0,27230.0,2.900224419936784e-07,8.8652e-05,1.0,11280.0,3.5556594246880805e-05
5.0,41.0,0.0,3651.0,0.0,9.075270847269091e-08,0.0,0.0,27230.0,1.7401346519620703e-07,0.0,0.0,11280.0,2.1333956548128484e-05
5.0,42.0,0.0,3651.0,0.0,5.4451625083614546e-08,0.0,0.0,27230.0,1.0440807911772421e-07,0.0,0.0,11280.0,1.280037392887709e-05
5.0,43.0,0.0,3651.0,0.0,3.2670975050168726e-08,0.0,0.0,27230.0,6.264484747063452e-08,0.0,0.0,11280.0,7.680224357326253e-06
5.0,44.0,0.0,3651.0,0.0,1.9602585030101235e-08,0.0,0.0,27230.0,3.758690848238071e-08,0.0,0.0,11280.0,4.608134614395752e-06
5.0,45.0,0.0,3651.0,0.0,1.1761551018060741e-08,0.0,0.0,27230.0,2.2552145089428427e-08,0.0,0.0,11280.0,2.7648807686374513e-06
5.0,46.0,0.0,3651.0,0.0,7.056930610836444e-09,0.0,0.0,27230.0,1.3531287053657055e-08,0.0,0.0,11280.0,1.6589284611824707e-06
5.0,47.0,0.0,3651.0,0.0,4.234158366501866e-09,0.0,0.0,27230.0,8.118772232194233e-09,0.0,0.0,11280.0,9.953570767094824e-07
5.0,48.0,0.0,3651.0,0.0,2.5404950199011195e-09,0.0,0.0,27230.0,4.8712633393165395e-09,0.0,0.0,11280.0,5.972142460256894e-07
5.0,49.0,0.0,3651.0,0.0,1.5242970119406717e-09,0.0,0.0,27230.0,2.9227580035899235e-09,0.0,0.0,11280.0,3.5832854761541367e-07
5.0,50.0,0.0,3651.0,0.0,9.14578207164403e-10,0.0,0.0,27230.0,1.753654802153954e-09,0.0,0.0,11280.0,2.149971285692482e-07
5.0,51.0,0.0,3651.0,0.0,5.487469242986418e-10,0.0,0.0,27230.0,1.0521928812923724e-09,0.0,0.0,11280.0,1.2899827714154892e-07
5.0,52.0,0.0,3651.0,0.0,3.2924815457918507e-10,0.0,0.0,27230.0,6.313157287754234e-10,0.0,0.0,11280.0,7.739896628492935e-08
6.0,1.0,0.0,3652.0,0.0,1.9754889274751103e-10,0.0,0.0,27230.0,3.78789437265254e-10,0.0,0.0,11280.0,4.643937977095761e-08
6.0,2.0,0.0,3652.0,0.0,1.1852933564850662e-10,0.0,0.0,26982.0,2.272736623591524e-10,0.0,0.0,11405.0,2.7863627862574567e-08
6.0,3.0,0.0,3652.0,0.0,7.111760138910396e-11,0.0,0.0,26982.0,1.3636419741549145e-10,0.0,0.0,11405.0,1.671817671754474e-08
6.0,4.0,0.0,3652.0,0.0,4.267056083346238e-11,0.0,0.0,26982.0,8.181851844929487e-11,0.0,0.0,11405.0,1.0030906030526843e-08
6.0,5.0,0.0,3652.0,0.0,2.5602336500077424e-11,0.0,0.0,26982.0,4.909111106957692e-11,0.0,0.0,11405.0,6.018543618316106e-09
6.0,6.0,0.0,3652.0,0.0,1.5361401900046455e-11,0.0,0.0,26982.0,2.945466664174615e-11,0.0,0.0,11405.0,3.611126170989663e-09
6.0,7.0,0.0,3652.0,0.0,9.216841140027873e-12,0.0,0.0,26982.0,1.767279998504769e-11,0.0,0.0,11405.0,2.1666757025937978e-09
6.0,8.0,0.0,3652.0,0.0,5.530104684016723e-12,0.0,0.0,26982.0,1.0603679991028613e-11,0.0,0.0,11405.0,1.3000054215562787e-09
6.0,9.0,0.0,3652.0,0.0,3.3180628104100338e-12,0.0,0.0,26982.0,6.362207994617168e-12,0.0,0.0,11405.0,7.800032529337672e-10
6.0,10.0,0.0,3652.0,0.0,1.9908376862460203e-12,0.0,0.0,26982.0,3.8173247967703004e-12,0.0,0.0,11405.0,4.680019517602602e-10
6.0,11.0,0.0,3652.0,0.0,1.194502611747612e-12,3.7062e-05,1.0,26982.0,1.482480229039488e-05,0.0,0.0,11405.0,2.8080117105615614e-10
6.0,12.0,0.0,3652.0,0.0,7.167015670485672e-13,0.0,0.0,26982.0,8.894881374236927e-06,0.0,0.0,11405.0,1.6848070263369368e-10
6.0,13.0,0.0,3652.0,0.0,4.300209402291403e-13,0.0,0.0,26982.0,5.336928824542156e-06,0.0,0.0,11405.0,1.0108842158021621e-10
6.0,14.0,0.0,3652.0,0.0,2.580125641374842e-13,3.7062e-05,1.0,26982.0,1.8026957294725295e-05,0.0,0.0,11405.0,6.065305294812972e-11
6.0,15.0,0.0,3652.0,0.0,1.548075384824905e-13,3.7062e-05,1.0,26982.0,2.5640974376835176e-05,0.0,0.0,11405.0,3.639183176887783e-11
6.0,16.0,0.00027382299999999997,3652.0,1.0,0.00010952920009288451,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05,0.0,0.0,11405.0,2.1835099061326696e-11
6.0,17.0,0.00027382299999999997,3652.0,1.0,0.0001752467200557307,3.7062e-05,1.0,26982.0,4.184507077566067e-05,0.000789128,9.0,11405.0,0.0003156512131010595
6.0,18.0,0.002464403,3652.0,9.0,0.0010909092320334384,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05,0.001139851,13.0,11405.0,0.0006453311278606358
6.0,19.0,0.00109529,3652.0,4.0,0.0010926615392200631,0.000185309,5.0,26982.0,0.00010697734547923784,0.0009644889999999999,11.0,11405.0,0.0007729942767163814
6.0,20.0,0.003833516,3652.0,14.0,0.002189003323532038,3.7062e-05,1.0,26982.0,7.901120728754271e-05,0.000613766,7.0,11405.0,0.0007093029660298288
6.0,21.0,0.0032858709999999997,3652.0,12.0,0.002627750394119223,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.001139851,13.0,11405.0,0.0008815221796178974
6.0,22.0,0.000821468,3652.0,3.0,0.0019052374364715338,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.00043840400000000004,5.0,11405.0,0.0007042749077707385
6.0,23.0,0.0,3652.0,0.0,0.0011431424618829201,0.000111185,3.0,26982.0,0.00020563646877410925,0.0009644889999999999,11.0,11405.0,0.0008083605446624431
6.0,24.0,0.0,3652.0,0.0,0.0006858854771297521,0.000148247,4.0,26982.0,0.00018268068126446556,0.00026304299999999997,3.0,11405.0,0.0005902335267974658
6.0,25.0,0.0,3652.0,0.0,0.0004115312862778512,0.000704173,19.0,26982.0,0.00039127760875867936,0.000175362,2.0,11405.0,0.0004242849160784795
6.0,26.0,0.0,3652.0,0.0,0.0002469187717667107,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,8.7681e-05,1.0,11405.0,0.00028964334964708767
6.0,27.0,0.00027382299999999997,3652.0,1.0,0.0002576804630600264,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,0.0,0.0,11405.0,0.00017378600978825258
6.0,28.0,0.0,3652.0,0.0,0.00015460827783601584,0.000185309,5.0,26982.0,0.00021378729149187475,0.0,0.0,11405.0,0.00010427160587295155
6.0,29.0,0.0,3652.0,0.0,9.27649667016095e-05,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,8.7681e-05,1.0,11405.0,9.763536352377092e-05
6.0,30.0,0.0,3652.0,0.0,5.56589800209657e-05,0.000148247,4.0,26982.0,0.00019852590493707491,8.7681e-05,1.0,11405.0,9.365361811426255e-05
6.0,31.0,0.00109529,3652.0,4.0,0.00047151138801257946,3.7062e-05,1.0,26982.0,0.00013394034296224496,0.0,0.0,11405.0,5.619217086855753e-05
6.0,32.0,0.0,3652.0,0.0,0.0002829068328075477,0.0,0.0,26982.0,8.036420577734698e-05,8.7681e-05,1.0,11405.0,6.878770252113452e-05
6.0,33.0,0.0,3652.0,0.0,0.0001697440996845286,0.0,0.0,26982.0,4.8218523466408185e-05,0.0,0.0,11405.0,4.127262151268071e-05
6.0,34.0,0.0,3652.0,0.0,0.00010184645981071716,0.0,0.0,26982.0,2.893111407984491e-05,0.0,0.0,11405.0,2.4763572907608425e-05
6.0,35.0,0.0,3652.0,0.0,6.110787588643029e-05,0.000185309,5.0,26982.0,9.148226844790696e-05,8.7681e-05,1.0,11405.0,4.993054374456506e-05
6.0,36.0,0.0,3652.0,0.0,3.666472553185817e-05,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,11405.0,2.9958326246739033e-05
6.0,37.0,0.0,3652.0,0.0,2.1998835319114902e-05,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.0,0.0,11405.0,1.7974995748043418e-05
6.0,38.0,0.0,3652.0,0.0,1.319930119146894e-05,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.0,0.0,11405.0,1.0784997448826051e-05
6.0,39.0,0.0,3652.0,0.0,7.919580714881364e-06,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,11405.0,6.47099846929563e-06
6.0,40.0,0.0,3652.0,0.0,4.751748428928818e-06,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,11405.0,3.882599081577378e-06
6.0,41.0,0.0,3652.0,0.0,2.8510490573572906e-06,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,11405.0,2.3295594489464267e-06
6.0,42.0,0.0,3652.0,0.0,1.7106294344143743e-06,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,11405.0,1.397735669367856e-06
6.0,43.0,0.0,3652.0,0.0,1.0263776606486245e-06,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,11405.0,8.386414016207135e-07
6.0,44.0,0.0,3652.0,0.0,6.158265963891747e-07,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,11405.0,5.031848409724281e-07
6.0,45.0,0.0,3652.0,0.0,3.694959578335048e-07,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,11405.0,3.0191090458345687e-07
6.0,46.0,0.0,3652.0,0.0,2.2169757470010287e-07,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,11405.0,1.8114654275007413e-07
6.0,47.0,0.0,3652.0,0.0,1.3301854482006172e-07,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,11405.0,1.0868792565004447e-07
6.0,48.0,0.0,3652.0,0.0,7.981112689203703e-08,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,11405.0,6.521275539002668e-08
6.0,49.0,0.0,3652.0,0.0,4.788667613522222e-08,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,11405.0,3.912765323401601e-08
6.0,50.0,0.0,3652.0,0.0,2.873200568113333e-08,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,11405.0,2.3476591940409606e-08
6.0,51.0,0.0,3652.0,0.0,1.7239203408679998e-08,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,11405.0,1.4085955164245763e-08
6.0,52.0,0.0,3652.0,0.0,1.0343522045208e-08,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,11405.0,8.451573098547457e-09
7.0,1.0,0.0,3596.0,0.0,6.206113227124799e-09,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,11405.0,5.070943859128474e-09
7.0,2.0,0.0,3596.0,0.0,3.723667936274879e-09,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,11219.0,3.0425663154770843e-09
7.0,3.0,0.0,3596.0,0.0,2.2342007617649272e-09,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,11219.0,1.8255397892862504e-09
7.0,4.0,0.0,3596.0,0.0,1.3405204570589563e-09,0.0,0.0,27103.0,8.598050696005591e-09,0.0,0.0,11219.0,1.0953238735717501e-09
7.0,5.0,0.0,3596.0,0.0,8.043122742353738e-10,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,11219.0,6.571943241430501e-10
7.0,6.0,0.0,3596.0,0.0,4.825873645412243e-10,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,11219.0,3.9431659448583003e-10
7.0,7.0,0.0,3596.0,0.0,2.8955241872473454e-10,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,11219.0,2.3658995669149803e-10
7.0,8.0,0.0,3596.0,0.0,1.737314512348407e-10,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,11219.0,1.419539740148988e-10
7.0,9.0,0.0,3596.0,0.0,1.0423887074090442e-10,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,11219.0,8.517238440893928e-11
7.0,10.0,0.0,3596.0,0.0,6.254332244454265e-11,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,11219.0,5.1103430645363567e-11
7.0,11.0,0.0,3596.0,0.0,3.752599346672558e-11,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,11219.0,3.066205838721814e-11
7.0,12.0,0.0,3596.0,0.0,2.251559608003535e-11,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,11219.0,1.8397235032330883e-11
7.0,13.0,0.0,3596.0,0.0,1.3509357648021209e-11,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,11219.0,1.103834101939853e-11
7.0,14.0,0.0,3596.0,0.0,8.105614588812725e-12,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,11219.0,6.623004611639118e-12
7.0,15.0,0.0,3596.0,0.0,4.863368753287634e-12,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,11219.0,3.97380276698347e-12
7.0,16.0,0.0,3596.0,0.0,2.9180212519725806e-12,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,11219.0,2.384281660190082e-12
7.0,17.0,0.0,3596.0,0.0,1.7508127511835483e-12,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,11219.0,1.4305689961140493e-12
7.0,18.0,0.0,3596.0,0.0,1.0504876507101289e-12,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,11219.0,8.583413976684295e-13
7.0,19.0,0.0,3596.0,0.0,6.302925904260773e-13,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,11219.0,5.150048386010577e-13
7.0,20.0,0.0,3596.0,0.0,3.7817555425564636e-13,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,11219.0,3.090029031606346e-13
7.0,21.0,0.0,3596.0,0.0,2.2690533255338782e-13,0.0,0.0,27103.0,1.4553627601986185e-12,0.0,0.0,11219.0,1.8540174189638076e-13
7.0,22.0,0.0,3596.0,0.0,1.3614319953203268e-13,0.0,0.0,27103.0,8.73217656119171e-13,0.0,0.0,11219.0,1.1124104513782845e-13
7.0,23.0,0.0,3596.0,0.0,8.168591971921961e-14,0.0,0.0,27103.0,5.239305936715026e-13,0.0,0.0,11219.0,6.674462708269707e-14
7.0,24.0,0.0,3596.0,0.0,4.9011551831531763e-14,0.0,0.0,27103.0,3.1435835620290154e-13,0.000267404,3.0,11219.0,0.00010696160004004679
7.0,25.0,0.0,3596.0,0.0,2.9406931098919057e-14,0.0,0.0,27103.0,1.8861501372174092e-13,8.9135e-05,1.0,11219.0,9.983096002402807e-05
7.0,26.0,0.000556174,3596.0,2.0,0.00022246960001764417,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,0.00035653800000000005,4.0,11219.0,0.00020251377601441687
7.0,27.0,0.000556174,3596.0,2.0,0.0003559513600105865,0.000147585,4.0,27103.0,6.78890400679014e-05,8.9135e-05,1.0,11219.0,0.00015716226560865012
7.0,28.0,0.0013904339999999999,3596.0,5.0,0.0007697444160063519,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.00035653800000000005,4.0,11219.0,0.0002369125593651901
7.0,29.0,0.0013904339999999999,3596.0,5.0,0.001018020249603811,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.001069614,12.0,11219.0,0.0005699931356191141
7.0,30.0,0.000278087,3596.0,1.0,0.0007220469497622867,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.000802211,9.0,11219.0,0.0006628802813714685
7.0,31.0,0.000278087,3596.0,1.0,0.000544462969857372,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.00017826900000000002,2.0,11219.0,0.00046903576882288103
7.0,32.0,0.0,3596.0,0.0,0.0003266777819144232,0.000258274,7.0,27103.0,0.00028987063767567996,0.000267404,3.0,11219.0,0.0003883830612937286
7.0,33.0,0.000278087,3596.0,1.0,0.00030724146914865393,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.00035653800000000005,4.0,11219.0,0.0003756450367762372
7.0,34.0,0.0,3596.0,0.0,0.00018434488148919234,0.0,0.0,27103.0,0.00012206374956324477,0.001247883,14.0,11219.0,0.0007245402220657423
7.0,35.0,0.0,3596.0,0.0,0.0001106069288935154,0.000147585,4.0,27103.0,0.00013227224973794686,0.00044567300000000005,5.0,11219.0,0.0006129933332394454
7.0,36.0,0.0,3596.0,0.0,6.636415733610923e-05,7.3793e-05,2.0,27103.0,0.0001088805498427681,8.9135e-05,1.0,11219.0,0.0004034499999436672
7.0,37.0,0.0,3596.0,0.0,3.981849440166554e-05,7.3793e-05,2.0,27103.0,9.484552990566086e-05,0.0,0.0,11219.0,0.00024206999996620031
7.0,38.0,0.0,3596.0,0.0,2.3891096640999323e-05,0.0,0.0,27103.0,5.6907317943396514e-05,0.0,0.0,11219.0,0.00014524199997972018
7.0,39.0,0.0,3596.0,0.0,1.4334657984599593e-05,0.0,0.0,27103.0,3.4144390766037906e-05,0.0,0.0,11219.0,8.71451999878321e-05
7.0,40.0,0.0,3596.0,0.0,8.600794790759755e-06,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,11219.0,5.228711999269926e-05
7.0,41.0,0.0,3596.0,0.0,5.160476874455853e-06,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,11219.0,3.1372271995619553e-05
7.0,42.0,0.0,3596.0,0.0,3.096286124673512e-06,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,11219.0,1.882336319737173e-05
7.0,43.0,0.0,3596.0,0.0,1.857771674804107e-06,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,11219.0,1.1294017918423038e-05
7.0,44.0,0.0,3596.0,0.0,1.114663004882464e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,11219.0,6.776410751053823e-06
7.0,45.0,0.0,3596.0,0.0,6.687978029294784e-07,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,11219.0,4.065846450632294e-06
7.0,46.0,0.0,3596.0,0.0,4.0127868175768705e-07,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,11219.0,2.4395078703793764e-06
7.0,47.0,0.0,3596.0,0.0,2.4076720905461223e-07,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,11219.0,1.4637047222276257e-06
7.0,48.0,0.0,3596.0,0.0,1.4446032543276734e-07,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,11219.0,8.782228333365754e-07
7.0,49.0,0.0,3596.0,0.0,8.66761952596604e-08,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,11219.0,5.269337000019452e-07
7.0,50.0,0.0,3596.0,0.0,5.200571715579624e-08,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,11219.0,3.161602200011671e-07
7.0,51.0,0.0,3596.0,0.0,3.120343029347774e-08,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,11219.0,1.8969613200070027e-07
7.0,52.0,0.0,3596.0,0.0,1.8722058176086644e-08,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,11219.0,1.1381767920042015e-07
8.0,1.0,0.0,3469.0,0.0,1.1233234905651987e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,11219.0,6.829060752025209e-08
8.0,2.0,0.0,3469.0,0.0,6.739940943391192e-09,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,11098.0,4.097436451215125e-08
8.0,3.0,0.0,3469.0,0.0,4.043964566034715e-09,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,11098.0,2.4584618707290747e-08
8.0,4.0,0.0,3469.0,0.0,2.426378739620829e-09,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,11098.0,1.4750771224374447e-08
8.0,5.0,0.0,3469.0,0.0,1.4558272437724972e-09,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,11098.0,8.850462734624669e-09
8.0,6.0,0.0,3469.0,0.0,8.734963462634983e-10,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,11098.0,5.310277640774801e-09
8.0,7.0,0.0,3469.0,0.0,5.240978077580989e-10,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,11098.0,3.1861665844648807e-09
8.0,8.0,0.0,3469.0,0.0,3.1445868465485936e-10,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,11098.0,1.9116999506789282e-09
8.0,9.0,0.0,3469.0,0.0,1.8867521079291561e-10,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,11098.0,1.147019970407357e-09
8.0,10.0,0.0,3469.0,0.0,1.1320512647574937e-10,0.0,0.0,27141.0,2.696485733569247e-10,0.0,0.0,11098.0,6.882119822444142e-10
8.0,11.0,0.0,3469.0,0.0,6.792307588544961e-11,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,11098.0,4.129271893466485e-10
8.0,12.0,0.0,3469.0,0.0,4.075384553126977e-11,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,11098.0,2.477563136079891e-10
8.0,13.0,0.0,3469.0,0.0,2.445230731876186e-11,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,11098.0,1.4865378816479344e-10
8.0,14.0,0.0,3469.0,0.0,1.4671384391257115e-11,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,11098.0,8.919227289887606e-11
8.0,15.0,0.0,3469.0,0.0,8.802830634754268e-12,0.0,0.0,27141.0,2.096787306423446e-11,0.0,0.0,11098.0,5.3515363739325635e-11
8.0,16.0,0.0,3469.0,0.0,5.281698380852561e-12,0.0,0.0,27141.0,1.2580723838540677e-11,0.0,0.0,11098.0,3.210921824359538e-11
8.0,17.0,0.0,3469.0,0.0,3.169019028511537e-12,0.0,0.0,27141.0,7.548434303124407e-12,0.0,0.0,11098.0,1.9265530946157228e-11
8.0,18.0,0.000288268,3469.0,1.0,0.00011530720190141141,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,9.010600000000001e-05,1.0,11098.0,3.604241155931857e-05
8.0,19.0,0.000288268,3469.0,1.0,0.00018449152114084685,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.00027031900000000004,3.0,11098.0,0.00012975304693559116
8.0,20.0,0.000576535,3469.0,2.0,0.00034130891268450807,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.00045053199999999996,5.0,11098.0,0.00025806462816135465
8.0,21.0,0.0,3469.0,0.0,0.00020478534761070484,0.000700048,19.0,27141.0,0.000620640314578277,0.0007208510000000001,8.0,11098.0,0.0004431791768968129
8.0,22.0,0.0,3469.0,0.0,0.0001228712085664229,0.0008842710000000001,24.0,27141.0,0.0007260925887469662,0.0007208510000000001,8.0,11098.0,0.0005542479061380879
8.0,23.0,0.000576535,3469.0,2.0,0.00030433672513985376,0.000147379,4.0,27141.0,0.0004946071532481798,0.002252658,25.0,11098.0,0.0012336119436828527
8.0,24.0,0.000288268,3469.0,1.0,0.00029790923508391225,0.00033160199999999996,9.0,27141.0,0.0004294050919489078,0.002613083,29.0,11098.0,0.0017854003662097118
8.0,25.0,0.000288268,3469.0,1.0,0.00029405274105034733,0.000257912,7.0,27141.0,0.00036080785516934467,0.000630744,7.0,11098.0,0.001323537819725827
8.0,26.0,0.000288268,3469.0,1.0,0.0002917388446302084,0.00033160199999999996,9.0,27141.0,0.00034912551310160676,0.00045053199999999996,5.0,11098.0,0.0009743354918354962
8.0,27.0,0.0,3469.0,0.0,0.000175043306778125,0.000221068,6.0,27141.0,0.00029790250786096407,0.0005406380000000001,6.0,11098.0,0.0008008564951012977
8.0,28.0,0.000576535,3469.0,2.0,0.000335639984066875,0.000184223,5.0,27141.0,0.00025243070471657843,0.000901063,10.0,11098.0,0.0008409390970607787
8.0,29.0,0.000864803,3469.0,3.0,0.000547305190440125,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708,0.000630744,7.0,11098.0,0.0007568610582364672
8.0,30.0,0.0,3469.0,0.0,0.000328383114264075,0.000184223,5.0,27141.0,0.00018224961369796825,0.000180213,2.0,11098.0,0.0005262018349418803
8.0,31.0,0.0,3469.0,0.0,0.000197029868558445,0.000221068,6.0,27141.0,0.00019777696821878096,9.010600000000001e-05,1.0,11098.0,0.00035176350096512816
8.0,32.0,0.000288268,3469.0,1.0,0.00023352512113506698,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856,0.0,0.0,11098.0,0.00021105810057907688
8.0,33.0,0.0,3469.0,0.0,0.00014011507268104018,0.0,0.0,27141.0,8.888506855876114e-05,0.0,0.0,11098.0,0.00012663486034744613
8.0,34.0,0.000288268,3469.0,1.0,0.0001993762436086241,0.0,0.0,27141.0,5.333104113525668e-05,0.0,0.0,11098.0,7.598091620846767e-05
8.0,35.0,0.0,3469.0,0.0,0.00011962574616517446,0.0,0.0,27141.0,3.199862468115401e-05,0.0,0.0,11098.0,4.55885497250806e-05
8.0,36.0,0.0,3469.0,0.0,7.177544769910467e-05,0.0,0.0,27141.0,1.9199174808692404e-05,0.0,0.0,11098.0,2.735312983504836e-05
8.0,37.0,0.0,3469.0,0.0,4.30652686194628e-05,3.6845e-05,1.0,27141.0,2.6257504885215442e-05,0.0,0.0,11098.0,1.6411877901029016e-05
8.0,38.0,0.0,3469.0,0.0,2.583916117167768e-05,0.0,0.0,27141.0,1.5754502931129263e-05,0.0,0.0,11098.0,9.847126740617408e-06
8.0,39.0,0.0,3469.0,0.0,1.5503496703006606e-05,0.0,0.0,27141.0,9.452701758677558e-06,9.010600000000001e-05,1.0,11098.0,4.195067604437045e-05
8.0,40.0,0.000288268,3469.0,1.0,0.00012460929802180396,0.0,0.0,27141.0,5.6716210552065345e-06,0.0,0.0,11098.0,2.517040562662227e-05
8.0,41.0,0.0,3469.0,0.0,7.476557881308238e-05,0.0,0.0,27141.0,3.4029726331239205e-06,0.0,0.0,11098.0,1.5102243375973361e-05
