year,flu week,CMHD rate,CMHD pop,CMHD count,CMHD weighted rate,YE rate,YE count,YE pop,YE weighted rate,RS rate,RS count,RS pop,RS weighted rate,GF rate,GF count,GF pop,GF weighted rate,PH rate,PH count,PH pop,PH weighted rate,BL rate,BL count,BL pop,BL weighted rate,CS rate,CS count,CS pop,CS weighted rate,ME rate,ME count,ME pop,ME weighted rate,SG rate,SG count,SG pop,SG weighted rate
3.0,15.0,0.0,27439.0,0.0,2.8569981852100837e-11,0.0,0.0,151606.0,1.9344539360797282e-13,0.0,0.0,9355.0,4.1859564104103735e-11,0.0,0.0,1244.0,4.616715335710351e-28,0.0,0.0,4116.0,3.240815146718002e-14,0.0,0.0,6656.0,2.1362593477772093e-13,0.0,0.0,81596.0,7.0337883269468494e-12,0.0,0.0,1887.0,4.74782215219197e-13,0.0,0.0,3582.0,3.8446656285470623e-11
3.0,16.0,0.0,27439.0,0.0,1.7141989111260503e-11,0.0,0.0,151606.0,1.1606723616478367e-13,0.0,0.0,9355.0,2.5115738462462242e-11,0.0,0.0,1244.0,2.7700292014262105e-28,0.0,0.0,4116.0,1.9444890880308012e-14,0.0,0.0,6656.0,1.2817556086663255e-13,0.0,0.0,81596.0,4.2202729961681095e-12,0.0,0.0,1887.0,2.848693291315182e-13,0.0,0.0,3582.0,2.3067993771282373e-11
3.0,17.0,0.0,27439.0,0.0,1.0285193466756301e-11,0.0,0.0,151606.0,6.96403416988702e-14,0.0,0.0,9355.0,1.5069443077477343e-11,0.0,0.0,1244.0,1.6620175208557262e-28,0.0,0.0,4116.0,1.1666934528184808e-14,0.0,0.0,6656.0,7.690533651997953e-14,0.0,0.0,81596.0,2.5321637977008658e-12,0.0,0.0,1887.0,1.7092159747891092e-13,0.0,0.0,3582.0,1.3840796262769423e-11
3.0,18.0,0.0,27439.0,0.0,6.1711160800537805e-12,0.0,0.0,151606.0,4.178420501932212e-14,0.0,0.0,9355.0,9.041665846486406e-12,0.0,0.0,1244.0,9.972105125134357e-29,0.0,0.0,4116.0,7.000160716910884e-15,0.0,0.0,6656.0,4.6143201911987714e-14,0.0,0.0,81596.0,1.5192982786205195e-12,0.0,0.0,1887.0,1.0255295848734654e-13,0.0,0.0,3582.0,8.304477757661653e-12
3.0,19.0,7.2889e-05,27439.0,2.0,2.915560370266965e-05,0.0,0.0,151606.0,2.507052301159327e-14,0.0,0.0,9355.0,5.424999507891843e-12,0.0,0.0,1244.0,5.983263075080614e-29,0.0,0.0,4116.0,4.2000964301465305e-15,0.0,0.0,6656.0,2.7685921147192628e-14,0.0,0.0,81596.0,9.115789671723116e-13,0.0,0.0,1887.0,6.153177509240792e-14,0.0,0.0,3582.0,4.982686654596992e-12
3.0,20.0,7.2889e-05,27439.0,2.0,4.664896222160179e-05,0.0,0.0,151606.0,1.5042313806955962e-14,0.0,0.0,9355.0,3.2549997047351057e-12,0.0,0.0,1244.0,3.589957845048368e-29,0.0,0.0,4116.0,2.520057858087918e-15,0.0,0.0,6656.0,1.6611552688315575e-14,0.0,0.0,81596.0,5.469473803033869e-13,0.0,0.0,1887.0,3.691906505544475e-14,0.0,0.0,3582.0,2.989611992758195e-12
3.0,21.0,7.2889e-05,27439.0,2.0,5.7144977332961075e-05,0.0,0.0,151606.0,9.025388284173577e-15,0.0,0.0,9355.0,1.9529998228410632e-12,0.0,0.0,1244.0,2.153974707029021e-29,0.0,0.0,4116.0,1.5120347148527508e-15,0.0,0.0,6656.0,9.966931612989345e-15,1.2256e-05,1.0,81596.0,4.902400328168428e-06,0.0,0.0,1887.0,2.2151439033266847e-14,0.0,0.0,3582.0,1.793767195654917e-12
3.0,22.0,0.0,27439.0,0.0,3.428698639977664e-05,0.0,0.0,151606.0,5.415232970504146e-15,0.0,0.0,9355.0,1.1717998937046378e-12,0.0,0.0,1244.0,1.2923848242174125e-29,0.0,0.0,4116.0,9.072208289116504e-16,0.0,0.0,6656.0,5.980158967793607e-15,0.0,0.0,81596.0,2.9414401969010563e-06,0.0,0.0,1887.0,1.3290863419960107e-14,0.0,0.0,3582.0,1.0762603173929501e-12
3.0,23.0,0.00010933299999999999,27439.0,3.0,6.430539183986598e-05,0.0,0.0,151606.0,3.249139782302487e-15,0.0,0.0,9355.0,7.030799362227827e-13,0.0,0.0,1244.0,7.754308945304476e-30,0.0,0.0,4116.0,5.443324973469902e-16,0.0,0.0,6656.0,3.588095380676164e-15,0.0,0.0,81596.0,1.7648641181406336e-06,0.0,0.0,1887.0,7.974518051976064e-15,0.0,0.0,3582.0,6.4575619043577e-13
3.0,24.0,0.0,27439.0,0.0,3.858323510391958e-05,6.596e-06,1.0,151606.0,2.638400001949484e-06,0.00042757900000000003,4.0,9355.0,0.000171031600421848,0.0,0.0,1244.0,4.6525853671826855e-30,0.0,0.0,4116.0,3.2659949840819413e-16,0.0,0.0,6656.0,2.1528572284056984e-15,0.0,0.0,81596.0,1.0589184708843801e-06,0.0,0.0,1887.0,4.7847108311856385e-15,0.0,0.0,3582.0,3.87453714261462e-13
3.0,25.0,3.6444e-05,27439.0,1.0,3.772754106235175e-05,1.3192e-05,2.0,151606.0,6.859840001169691e-06,0.00042757900000000003,4.0,9355.0,0.00027365056025310884,0.0,0.0,1244.0,2.7915512203096114e-30,0.000242954,1.0,4116.0,9.718160000019596e-05,0.0,0.0,6656.0,1.291714337043419e-15,2.4511e-05,2.0,81596.0,1.0439751082530629e-05,0.0,0.0,1887.0,2.870826498711383e-15,0.0,0.0,3582.0,2.324722285568772e-13
3.0,26.0,0.000328,27439.0,9.0,0.00015383652463741107,0.0,0.0,151606.0,4.115904000701814e-06,0.0013896310000000001,13.0,9355.0,0.0007200427361518653,0.0,0.0,1244.0,1.6749307321857667e-30,0.0,0.0,4116.0,5.830896000011757e-05,0.0,0.0,6656.0,7.750286022260513e-16,0.0,0.0,81596.0,6.263850649518377e-06,0.0,0.0,1887.0,1.7224958992268298e-15,0.0,0.0,3582.0,1.394833371341263e-13
3.0,27.0,0.000145778,27439.0,4.0,0.00015061311478244664,0.0,0.0,151606.0,2.4695424004210883e-06,0.000748263,7.0,9355.0,0.0007313308416911192,0.0,0.0,1244.0,1.00495843931146e-30,0.0,0.0,4116.0,3.498537600007054e-05,0.0,0.0,6656.0,4.650171613356308e-16,0.0,0.0,81596.0,3.758310389711026e-06,0.0,0.0,1887.0,1.0334975395360979e-15,0.0,0.0,3582.0,8.369000228047578e-14
3.0,28.0,0.00010933299999999999,27439.0,3.0,0.00013410106886946799,1.3192e-05,2.0,151606.0,6.758525440252653e-06,0.0,0.0,9355.0,0.00043879850501467153,0.0,0.0,1244.0,6.02975063586876e-31,0.0,0.0,4116.0,2.0991225600042322e-05,0.0,0.0,6656.0,2.7901029680137844e-16,1.2256e-05,1.0,81596.0,7.157386233826615e-06,0.0,0.0,1887.0,6.200985237216587e-16,0.0,0.0,3582.0,5.0214001368285463e-14
3.0,29.0,0.0,27439.0,0.0,8.046064132168079e-05,1.3192e-05,2.0,151606.0,9.33191526415159e-06,0.0,0.0,9355.0,0.00026327910300880293,0.0,0.0,1244.0,3.617850381521256e-31,0.0,0.0,4116.0,1.2594735360025393e-05,0.0,0.0,6656.0,1.6740617808082706e-16,1.2256e-05,1.0,81596.0,9.196831740295969e-06,0.0,0.0,1887.0,3.720591142329952e-16,0.0,0.0,3582.0,3.012840082097128e-14
3.0,30.0,0.000145778,27439.0,4.0,0.00010658758479300848,6.596e-06,1.0,151606.0,8.237549158490955e-06,0.0,0.0,9355.0,0.00015796746180528175,0.0,0.0,1244.0,2.1707102289127537e-31,0.0,0.0,4116.0,7.556841216015235e-06,0.0,0.0,6656.0,1.0044370684849623e-16,2.4511e-05,2.0,81596.0,1.532249904417758e-05,0.0,0.0,1887.0,2.232354685397971e-16,0.0,0.0,3582.0,1.8077040492582767e-14
3.0,31.0,0.000145778,27439.0,4.0,0.0001222637508758051,0.0,0.0,151606.0,4.9425294950945726e-06,0.0,0.0,9355.0,9.478047708316904e-05,0.0,0.0,1244.0,1.3024261373476522e-31,0.0,0.0,4116.0,4.534104729609141e-06,0.0,0.0,6656.0,6.026622410909774e-17,8.5789e-05,7.0,81596.0,4.350909942650655e-05,0.0,0.0,1887.0,1.3394128112387825e-16,0.0,0.0,3582.0,1.0846224295549659e-14
3.0,32.0,0.000145778,27439.0,4.0,0.00013166945052548305,0.0,0.0,151606.0,2.9655176970567435e-06,0.0,0.0,9355.0,5.6868286249901425e-05,0.0,0.0,1244.0,7.814556824085913e-32,0.0,0.0,4116.0,2.7204628377654847e-06,0.0,0.0,6656.0,3.615973446545864e-17,4.9022e-05,4.0,81596.0,4.571425965590393e-05,0.0,0.0,1887.0,8.036476867432694e-17,0.0,0.0,3582.0,6.5077345773297955e-15
3.0,33.0,7.2889e-05,27439.0,2.0,0.00010815727031528983,1.9788e-05,3.0,151606.0,9.694510618234047e-06,0.0,0.0,9355.0,3.4120971749940855e-05,0.0,0.0,1244.0,4.6887340944515473e-32,0.0,0.0,4116.0,1.6322777026592907e-06,0.0,0.0,6656.0,2.1695840679275183e-17,6.1278e-05,5.0,81596.0,5.1939755793542367e-05,0.0,0.0,1887.0,4.821886120459617e-17,0.0,0.0,3582.0,3.9046407463978774e-15
3.0,34.0,0.0,27439.0,0.0,6.48943621891739e-05,1.9788e-05,3.0,151606.0,1.3731906370940427e-05,0.0,0.0,9355.0,2.0472583049964513e-05,0.0,0.0,1244.0,2.813240456670928e-32,0.0,0.0,4116.0,9.793666215955743e-07,0.0,0.0,6656.0,1.301750440756511e-17,6.1278e-05,5.0,81596.0,5.567505347612542e-05,0.0,0.0,1887.0,2.8931316722757696e-17,0.0,0.0,3582.0,2.3427844478387264e-15
3.0,35.0,0.0,27439.0,0.0,3.893661731350434e-05,6.596e-06,1.0,151606.0,1.0877543822564256e-05,0.0,0.0,9355.0,1.2283549829978707e-05,0.0,0.0,1244.0,1.6879442740025567e-32,0.0,0.0,4116.0,5.876199729573446e-07,0.0,0.0,6656.0,7.810502644539065e-18,6.1278e-05,5.0,81596.0,5.7916232085675255e-05,0.0,0.0,1887.0,1.7358790033654617e-17,0.0,0.0,3582.0,1.4056706687032358e-15
3.0,36.0,0.0,27439.0,0.0,2.33619703881026e-05,0.0,0.0,151606.0,6.526526293538553e-06,0.0,0.0,9355.0,7.370129897987224e-06,0.0,0.0,1244.0,1.012766564401534e-32,0.0,0.0,4116.0,3.5257198377440673e-07,0.0,0.0,6656.0,4.686301586723439e-18,4.9022e-05,4.0,81596.0,5.435853925140515e-05,0.0,0.0,1887.0,1.041527402019277e-17,0.0,0.0,3582.0,8.434024012219414e-16
3.0,37.0,0.0,27439.0,0.0,1.401718223286156e-05,6.596e-06,1.0,151606.0,6.554315776123132e-06,0.0,0.0,9355.0,4.422077938792334e-06,0.0,0.0,1244.0,6.0765993864092035e-33,0.0,0.0,4116.0,2.1154319026464404e-07,0.0,0.0,6656.0,2.8117809520340634e-18,0.0,0.0,81596.0,3.261512355084309e-05,0.0,0.0,1887.0,6.249164412115662e-18,0.0,0.0,3582.0,5.060414407331648e-16
3.0,38.0,0.000145778,27439.0,4.0,6.672150933971694e-05,6.596e-06,1.0,151606.0,6.570989465673879e-06,0.0,0.0,9355.0,2.6532467632754002e-06,0.0,0.0,1244.0,3.645959631845522e-33,0.0,0.0,4116.0,1.2692591415878642e-07,0.0,0.0,6656.0,1.687068571220438e-18,0.0,0.0,81596.0,1.9569074130505854e-05,0.0,0.0,1887.0,3.749498647269397e-18,0.0,0.0,3582.0,3.036248644398989e-16
3.0,39.0,0.000145778,27439.0,4.0,9.834410560383017e-05,0.0,0.0,151606.0,3.942593679404327e-06,0.0,0.0,9355.0,1.59194805796524e-06,0.0,0.0,1244.0,2.187575779107313e-33,0.0,0.0,4116.0,7.615554849527185e-08,0.0,0.0,6656.0,1.0122411427322628e-18,0.0,0.0,81596.0,1.1741444478303511e-05,0.0,0.0,1887.0,2.2496991883616383e-18,0.0,0.0,3582.0,1.8217491866393933e-16
3.0,40.0,0.0,27439.0,0.0,5.90064633622981e-05,0.0,0.0,151606.0,2.365556207642596e-06,0.0,0.0,9355.0,9.55168834779144e-07,0.0,0.0,1244.0,1.3125454674643877e-33,0.0,0.0,4116.0,4.569332909716311e-08,0.0,0.0,6656.0,6.073446856393576e-19,0.0,0.0,81596.0,7.0448666869821065e-06,0.0,0.0,1887.0,1.3498195130169829e-18,0.0,0.0,3582.0,1.093049511983636e-16
3.0,41.0,0.0,27439.0,0.0,3.540387801737886e-05,0.0,0.0,151606.0,1.4193337245855575e-06,0.0,0.0,9355.0,5.731013008674865e-07,0.0,0.0,1244.0,7.875272804786326e-34,0.0,0.0,4116.0,2.7415997458297864e-08,0.0,0.0,6656.0,3.6440681138361454e-19,0.0,0.0,81596.0,4.226920012189264e-06,0.0,0.0,1887.0,8.098917078101897e-19,0.0,0.0,3582.0,6.558297071901816e-17
3.0,42.0,0.0,27439.0,0.0,2.1242326810427317e-05,0.0,0.0,151606.0,8.516002347513345e-07,0.0,0.0,9355.0,3.438607805204919e-07,0.0,0.0,1244.0,4.725163682871796e-34,0.0,0.0,4116.0,1.6449598474978717e-08,0.0,0.0,6656.0,2.186440868301687e-19,0.0,0.0,81596.0,2.536152007313558e-06,0.0,0.0,1887.0,4.859350246861138e-19,0.0,0.0,3582.0,3.9349782431410895e-17
3.0,43.0,0.0,27439.0,0.0,1.274539608625639e-05,0.0,0.0,151606.0,5.109601408508007e-07,0.0,0.0,9355.0,2.0631646831229513e-07,0.0,0.0,1244.0,2.8350982097230775e-34,0.0,0.0,4116.0,9.86975908498723e-09,0.0,0.0,6656.0,1.3118645209810122e-19,0.0,0.0,81596.0,1.5216912043881349e-06,0.0,0.0,1887.0,2.9156101481166827e-19,0.0,0.0,3582.0,2.3609869458846536e-17
3.0,44.0,0.0,27439.0,0.0,7.647237651753833e-06,0.0,0.0,151606.0,3.0657608451048036e-07,0.0,0.0,9355.0,1.2378988098737708e-07,0.0,0.0,1244.0,1.7010589258338464e-34,0.0,0.0,4116.0,5.921855450992338e-09,0.0,0.0,6656.0,7.871187125886073e-20,0.0,0.0,81596.0,9.130147226328809e-07,0.0,0.0,1887.0,1.7493660888700096e-19,0.0,0.0,3582.0,1.4165921675307922e-17
3.0,45.0,0.0,27439.0,0.0,4.5883425910523e-06,0.0,0.0,151606.0,1.839456507062882e-07,0.0,0.0,9355.0,7.427392859242625e-08,0.0,0.0,1244.0,1.0206353555003079e-34,0.0,0.0,4116.0,3.5531132705954028e-09,0.0,0.0,6656.0,4.722712275531644e-20,0.0,0.0,81596.0,5.478088335797285e-07,0.0,0.0,1887.0,1.0496196533220057e-19,0.0,0.0,3582.0,8.499553005184753e-18
3.0,46.0,0.0,27439.0,0.0,2.75300555463138e-06,0.0,0.0,151606.0,1.1036739042377292e-07,0.0,0.0,9355.0,4.456435715545575e-08,0.0,0.0,1244.0,6.123812133001847e-35,0.0,0.0,4116.0,2.1318679623572414e-09,0.0,0.0,6656.0,2.8336273653189865e-20,0.0,0.0,81596.0,3.286853001478371e-07,0.0,0.0,1887.0,6.297717919932034e-20,0.0,0.0,3582.0,5.099731803110852e-18
3.0,47.0,0.0,27439.0,0.0,1.6518033327788278e-06,0.0,0.0,151606.0,6.622043425426375e-08,0.0,0.0,9355.0,2.673861429327345e-08,0.0,0.0,1244.0,3.674287279801108e-35,0.0,0.0,4116.0,1.2791207774143449e-09,0.0,0.0,6656.0,1.700176419191392e-20,0.0,0.0,81596.0,1.9721118008870227e-07,0.0,0.0,1887.0,3.7786307519592203e-20,0.0,0.0,3582.0,3.059839081866511e-18
3.0,48.0,0.0,27439.0,0.0,9.910819996672965e-07,0.0,0.0,151606.0,3.973226055255825e-08,0.0,0.0,9355.0,1.6043168575964068e-08,0.0,0.0,1244.0,2.2045723678806646e-35,0.0,0.0,4116.0,7.674724664486069e-10,0.0,0.0,6656.0,1.020105851514835e-20,0.0,0.0,81596.0,1.1832670805322135e-07,0.0,0.0,1887.0,2.2671784511755322e-20,0.0,0.0,3582.0,1.8359034491199066e-18
3.0,49.0,0.0,27439.0,0.0,5.946491998003779e-07,0.0,0.0,151606.0,2.383935633153495e-08,0.0,0.0,9355.0,9.62590114557844e-09,0.0,0.0,1244.0,1.3227434207283986e-35,0.0,0.0,4116.0,4.6048347986916416e-10,0.0,0.0,6656.0,6.12063510908901e-21,0.0,0.0,81596.0,7.099602483193282e-08,0.0,0.0,1887.0,1.360307070705319e-20,0.0,0.0,3582.0,1.1015420694719439e-18
3.0,50.0,0.0,27439.0,0.0,3.5678951988022675e-07,0.0,0.0,151606.0,1.4303613798920969e-08,0.0,0.0,9355.0,5.775540687347064e-09,0.0,0.0,1244.0,7.936460524370392e-36,0.0,0.0,4116.0,2.762900879214985e-10,0.0,0.0,6656.0,3.672381065453406e-21,0.0,0.0,81596.0,4.259761489915969e-08,0.0,0.0,1887.0,8.161842424231914e-21,0.0,0.0,3582.0,6.609252416831663e-19
3.0,51.0,0.0,27439.0,0.0,2.1407371192813603e-07,0.0,0.0,151606.0,8.58216827935258e-09,0.0,0.0,9355.0,3.465324412408238e-09,0.0,0.0,1244.0,4.761876314622235e-36,0.0,0.0,4116.0,1.6577405275289907e-10,0.0,0.0,6656.0,2.2034286392720437e-21,0.0,0.0,81596.0,2.5558568939495814e-08,0.0,0.0,1887.0,4.897105454539148e-21,0.0,0.0,3582.0,3.9655514500989975e-19
3.0,52.0,0.0,27439.0,0.0,1.284442271568816e-07,0.0,0.0,151606.0,5.149300967611548e-09,0.0,0.0,9355.0,2.079194647444943e-09,0.0,0.0,1244.0,2.857125788773341e-36,0.0,0.0,4116.0,9.946443165173943e-11,0.0,0.0,6656.0,1.3220571835632262e-21,0.0,0.0,81596.0,1.5335141363697488e-08,0.0,0.0,1887.0,2.9382632727234887e-21,0.0,0.0,3582.0,2.3793308700593984e-19
4.0,1.0,0.0,27437.0,0.0,7.706653629412896e-08,0.0,0.0,151606.0,3.089580580566929e-09,0.0,0.0,9355.0,1.2475167884669657e-09,0.0,0.0,1244.0,1.7142754732640046e-36,0.0,0.0,4116.0,5.967865899104365e-11,0.0,0.0,6656.0,7.932343101379357e-22,0.0,0.0,81596.0,9.201084818218492e-09,0.0,0.0,1887.0,1.762957963634093e-21,0.0,0.0,3582.0,1.427598522035639e-19
4.0,2.0,0.0,27437.0,0.0,4.623992177647737e-08,0.0,0.0,153613.0,1.8537483483401573e-09,0.0,0.0,9294.0,7.485100730801794e-10,0.0,0.0,1254.0,1.0285652839584027e-36,0.0,0.0,4153.0,3.580719539462619e-11,0.0,0.0,6596.0,4.759405860827614e-22,0.0,0.0,82119.0,5.520650890931095e-09,0.0,0.0,1903.0,1.0577747781804558e-21,0.0,0.0,3655.0,8.565591132213834e-20
4.0,3.0,0.0,27437.0,0.0,2.7743953065886423e-08,0.0,0.0,153613.0,1.1122490090040943e-09,0.0,0.0,9294.0,4.4910604384810765e-10,0.0,0.0,1254.0,6.171391703750416e-37,0.0,0.0,4153.0,2.1484317236775714e-11,0.0,0.0,6596.0,2.855643516496568e-22,0.0,0.0,82119.0,3.312390534558657e-09,0.0,0.0,1903.0,6.346648669082735e-22,0.0,0.0,3655.0,5.1393546793283e-20
4.0,4.0,0.0,27437.0,0.0,1.6646371839531853e-08,0.0,0.0,153613.0,6.673494054024566e-10,0.0,0.0,9294.0,2.6946362630886457e-10,0.0,0.0,1254.0,3.7028350222502495e-37,0.0,0.0,4153.0,1.2890590342065428e-11,0.0,0.0,6596.0,1.7133861098979408e-22,0.0,0.0,82119.0,1.9874343207351942e-09,0.0,0.0,1903.0,3.8079892014496407e-22,0.0,0.0,3655.0,3.08361280759698e-20
4.0,5.0,3.6447e-05,27437.0,1.0,1.4588787823103719e-05,0.0,0.0,153613.0,4.004096432414739e-10,0.0,0.0,9294.0,1.6167817578531872e-10,0.0,0.0,1254.0,2.2217010133501496e-37,0.0,0.0,4153.0,7.734354205239257e-12,0.0,0.0,6596.0,1.0280316659387644e-22,0.0,0.0,82119.0,1.1924605924411165e-09,0.0,0.0,1903.0,2.2847935208697845e-22,0.0,0.0,3655.0,1.850167684558188e-20
4.0,6.0,0.0,27437.0,0.0,8.753272693862231e-06,0.0,0.0,153613.0,2.4024578594488434e-10,0.0,0.0,9294.0,9.700690547119123e-11,0.0,0.0,1254.0,1.3330206080100897e-37,0.0,0.0,4153.0,4.640612523143554e-12,0.0,0.0,6596.0,6.168189995632586e-23,0.0,0.0,82119.0,7.154763554646698e-10,0.0,0.0,1903.0,1.3708761125218706e-22,0.0,0.0,3655.0,1.1101006107349128e-20
4.0,7.0,3.6447e-05,27437.0,1.0,1.983076361631734e-05,0.0,0.0,153613.0,1.441474715669306e-10,0.0,0.0,9294.0,5.820414328271474e-11,0.0,0.0,1254.0,7.998123648060538e-38,0.0,0.0,4153.0,2.7843675138861325e-12,0.000606428,4.0,6596.0,0.0002425712,0.0,0.0,82119.0,4.292858132788019e-10,0.0,0.0,1903.0,8.225256675131223e-23,0.0,0.0,3655.0,6.6606036644094766e-21
4.0,8.0,0.00021868299999999998,27437.0,6.0,9.93716581697904e-05,0.0,0.0,153613.0,8.648848294015836e-11,0.0,0.0,9294.0,3.4922485969628844e-11,0.0,0.0,1254.0,4.798874188836322e-38,0.0009631589999999999,4.0,4153.0,0.0003852636016706205,0.000303214,2.0,6596.0,0.00026682832,0.0,0.0,82119.0,2.5757148796728113e-10,0.0,0.0,1903.0,4.9351540050787335e-23,0.0,0.0,3655.0,3.996362198645686e-21
4.0,9.0,7.2894e-05,27437.0,2.0,8.878059490187424e-05,0.0,0.0,153613.0,5.189308976409501e-11,0.0,0.0,9294.0,2.0953491581777307e-11,0.0,0.0,1254.0,2.8793245133017934e-38,0.0,0.0,4153.0,0.0002311581610023723,0.0,0.0,6596.0,0.000160096992,0.0,0.0,82119.0,1.5454289278036868e-10,0.0,0.0,1903.0,2.96109240304724e-23,0.0,0.0,3655.0,2.3978173191874116e-21
4.0,10.0,3.6447e-05,27437.0,1.0,6.784715694112454e-05,0.0,0.0,153613.0,3.113585385845701e-11,0.0,0.0,9294.0,1.2572094949066384e-11,0.0,0.0,1254.0,1.727594707981076e-38,0.0,0.0,4153.0,0.00013869489660142337,0.0,0.0,6596.0,9.60581952e-05,0.0,0.0,82119.0,9.272573566822121e-11,0.0,0.0,1903.0,1.776655441828344e-23,0.0,0.0,3655.0,1.438690391512447e-21
4.0,11.0,3.6447e-05,27437.0,1.0,5.528709416467473e-05,0.0,0.0,153613.0,1.8681512315074204e-11,0.0,0.0,9294.0,7.54325696943983e-12,0.0,0.0,1254.0,1.0365568247886456e-38,0.00048158,2.0,4153.0,0.00027584893796085404,0.0,0.0,6596.0,5.763491712e-05,0.0,0.0,82119.0,5.5635441400932724e-11,0.0,0.0,1903.0,1.0659932650970064e-23,0.0,0.0,3655.0,8.632142349074682e-22
4.0,12.0,0.0,27437.0,0.0,3.3172256498804835e-05,0.0,0.0,153613.0,1.1208907389044523e-11,0.0,0.0,9294.0,4.525954181663898e-12,0.0,0.0,1254.0,6.219340948731873e-39,0.0,0.0,4153.0,0.0001655093627765124,0.0,0.0,6596.0,3.4580950271999996e-05,0.0,0.0,82119.0,3.338126484055963e-11,0.0,0.0,1903.0,6.395959590582038e-24,0.0,0.0,3655.0,5.179285409444809e-22
4.0,13.0,0.00010934100000000001,27437.0,3.0,6.36397538992829e-05,0.0,0.0,153613.0,6.725344433426713e-12,0.0,0.0,9294.0,2.7155725089983386e-12,0.0,0.0,1254.0,3.7316045692391236e-39,0.0,0.0,4153.0,9.930561766590745e-05,0.0,0.0,6596.0,2.0748570163199997e-05,0.0,0.0,82119.0,2.002875890433578e-11,0.0,0.0,1903.0,3.837575754349223e-24,0.0,0.0,3655.0,3.1075712456668856e-22
4.0,14.0,7.2894e-05,27437.0,2.0,6.734145233956975e-05,0.0,0.0,153613.0,4.035206660056028e-12,0.0,0.0,9294.0,1.6293435053990032e-12,0.0,0.0,1254.0,2.238962741543474e-39,0.0,0.0,4153.0,5.958337059954446e-05,0.0,0.0,6596.0,1.2449142097919998e-05,1.2177e-05,1.0,82119.0,4.870812017255343e-06,0.0,0.0,1903.0,2.3025454526095336e-24,0.0,0.0,3655.0,1.8645427474001313e-22
4.0,15.0,0.0,27437.0,0.0,4.040487140374185e-05,0.0,0.0,153613.0,2.4211239960336164e-12,0.0,0.0,9294.0,9.77606103239402e-13,0.0,0.0,1254.0,1.3433776449260843e-39,0.00024079,1.0,4153.0,0.00013206602235972667,0.0,0.0,6596.0,7.469485258751998e-06,6.0886999999999995e-05,5.0,82119.0,2.7277287210353204e-05,0.0,0.0,1903.0,1.3815272715657201e-24,0.0,0.0,3655.0,1.1187256484400787e-22
4.0,16.0,7.2894e-05,27437.0,2.0,5.340052284224511e-05,0.0,0.0,153613.0,1.4526743976201699e-12,0.000107596,1.0,9294.0,4.3038400586563666e-05,0.0,0.0,1254.0,8.060265869556505e-40,0.0,0.0,4153.0,7.9239613415836e-05,0.0,0.0,6596.0,4.481691155251199e-06,0.00012177399999999999,10.0,82119.0,6.507597232621192e-05,0.0,0.0,1903.0,8.28916362939432e-25,0.0,0.0,3655.0,6.712353890640472e-23
4.0,17.0,0.000291577,27437.0,8.0,0.00014867111370534707,0.0,0.0,153613.0,8.716046385721019e-13,0.000107596,1.0,9294.0,6.88614403519382e-05,0.0,0.0,1254.0,4.836159521733903e-40,0.00024079,1.0,4153.0,0.0001438597680495016,0.0,0.0,6596.0,2.689014693150719e-06,0.00020701700000000001,17.0,82119.0,0.00012185238339572715,0.0,0.0,1903.0,4.9734981776365925e-25,0.0,0.0,3655.0,4.0274123343842833e-23
4.0,18.0,0.000692496,27437.0,19.0,0.00036620106822320825,0.0,0.0,153613.0,5.229627831432611e-13,0.000430385,4.0,9294.0,0.00021347086421116292,0.0,0.0,1254.0,2.9016957130403416e-40,0.002407898,10.0,4153.0,0.0010494750608297009,0.0,0.0,6596.0,1.6134088158904315e-06,0.000292259,24.0,82119.0,0.00019001503003743627,0.001050972,2.0,1903.0,0.00042038880000000006,0.000820793,3.0,3655.0,0.0003283172
4.0,19.0,0.00153078,27437.0,42.0,0.000832032640933925,0.0031898340000000003,490.0,153613.0,0.0012759336003137778,0.0,0.0,9294.0,0.00012808251852669775,0.0,0.0,1254.0,1.7410174278242049e-40,0.0007223689999999999,3.0,4153.0,0.0009186326364978206,0.0,0.0,6596.0,9.680452895342588e-07,0.000584518,48.0,82119.0,0.00034781621802246177,0.000525486,1.0,1903.0,0.00046242768000000006,0.000273598,1.0,3655.0,0.00030642952
4.0,20.0,0.0018952510000000001,27437.0,52.0,0.001257319984560355,0.00050126,77.0,153613.0,0.0009660641601882666,0.000537981,5.0,9294.0,0.00029204191111601867,0.0,0.0,1254.0,1.0446104566945228e-40,0.003130267,13.0,4153.0,0.0018032863818986922,0.000606428,4.0,6596.0,0.00024315202717372055,0.000657582,54.0,82119.0,0.0004717225308134771,0.0052548609999999996,10.0,1903.0,0.0023794010079999997,0.0,0.0,3655.0,0.000183857712
4.0,21.0,0.002113934,27437.0,58.0,0.001599965590736213,0.000449181,69.0,153613.0,0.0007593108961129599,0.001183559,11.0,9294.0,0.0006486487466696113,0.0,0.0,1254.0,6.267662740167137e-41,0.0,0.0,4153.0,0.0010819718291392153,0.000303214,2.0,6596.0,0.0002671768163042323,0.000304436,25.0,82119.0,0.00040480791848808624,0.001576458,3.0,1903.0,0.0020582238047999997,0.001367989,5.0,3655.0,0.0006575102272
