year,flu week,SB rate,SB pop,SB count,SB weighted rate,JE rate,JE count,JE pop,JE weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,BE rate,BE count,BE pop,BE weighted rate,MA rate,MA count,MA pop,MA weighted rate
5.0,10.0,0.0,34578.0,0.0,2.4335511672098956e-11,0.0,0.0,11478.0,2.770065708684402e-12,0.0,0.0,27230.0,1.5955969902169685e-10,0.0,0.0,9333.0,4.33027194447859e-11,0.0,0.0,7777.0,2.2393350819753786e-12
5.0,11.0,0.0,34578.0,0.0,1.4601307003259374e-11,0.0,0.0,11478.0,1.6620394252106412e-12,0.0,0.0,27230.0,9.573581941301811e-11,0.0,0.0,9333.0,2.5981631666871538e-11,0.0,0.0,7777.0,1.3436010491852271e-12
5.0,12.0,0.0,34578.0,0.0,8.760784201955624e-12,0.0,0.0,11478.0,9.972236551263848e-13,0.0,0.0,27230.0,5.7441491647810864e-11,0.0,0.0,9333.0,1.5588979000122923e-11,0.0,0.0,7777.0,8.061606295111362e-13
5.0,13.0,0.0,34578.0,0.0,5.256470521173374e-12,0.0,0.0,11478.0,5.983341930758309e-13,0.0,0.0,27230.0,3.446489498868652e-11,0.0,0.0,9333.0,9.353387400073754e-12,0.0,0.0,7777.0,4.836963777066818e-13
5.0,14.0,0.0,34578.0,0.0,3.1538823127040244e-12,0.0,0.0,11478.0,3.590005158454985e-13,0.0,0.0,27230.0,2.067893699321191e-11,0.0,0.0,9333.0,5.612032440044252e-12,0.0,0.0,7777.0,2.9021782662400904e-13
5.0,15.0,0.0,34578.0,0.0,1.8923293876224146e-12,0.0,0.0,11478.0,2.154003095072991e-13,0.0,0.0,27230.0,1.2407362195927147e-11,0.0,0.0,9333.0,3.3672194640265513e-12,0.000257169,2.0,7777.0,0.00010286760017413072
5.0,16.0,0.00011568,34578.0,4.0,4.627200113539764e-05,0.0,0.0,11478.0,1.2924018570437945e-13,0.0,0.0,27230.0,7.444417317556288e-12,0.0,0.0,9333.0,2.0203316784159307e-12,0.000257169,2.0,7777.0,0.00016458816010447847
5.0,17.0,0.000375962,34578.0,13.0,0.00017814800068123858,0.0,0.0,11478.0,7.754411142262768e-14,0.00011017299999999999,3.0,27230.0,4.406920446665039e-05,0.00010714700000000001,1.0,9333.0,4.285880121219901e-05,0.0,0.0,7777.0,9.875289606268708e-05
5.0,18.0,0.00043380199999999995,34578.0,15.0,0.00028040960040874314,0.000174246,2.0,11478.0,6.969840004652646e-05,0.000146897,4.0,27230.0,8.520032267999024e-05,0.00010714700000000001,1.0,9333.0,6.857408072731941e-05,0.0,0.0,7777.0,5.9251737637612245e-05
5.0,19.0,0.000318121,34578.0,11.0,0.0002954941602452459,0.00026137,3.0,11478.0,0.00014636704002791588,0.000514139,14.0,27230.0,0.00025677579360799415,0.001071467,10.0,9333.0,0.00046973124843639166,0.000128584,1.0,7777.0,8.698464258256735e-05
5.0,20.0,0.0006651630000000001,34578.0,23.0,0.00044336169614714755,8.7123e-05,1.0,11478.0,0.00012266942401674953,0.000587587,16.0,27230.0,0.0003891002761647965,0.000535733,5.0,9333.0,0.000496131949061835,0.000128584,1.0,7777.0,0.00010362438554954041
5.0,21.0,0.001156805,34578.0,40.0,0.0007287390176882885,8.7123e-05,1.0,11478.0,0.00010845085441004972,0.000624311,17.0,27230.0,0.00048318456569887793,0.00010714700000000001,1.0,9333.0,0.000340537969437101,0.000771506,6.0,7777.0,0.0003707770313297243
5.0,22.0,0.000578402,34578.0,20.0,0.0006686042106129731,8.7123e-05,1.0,11478.0,9.991971264602982e-05,0.000367242,10.0,27230.0,0.0004368075394193268,0.000214293,2.0,9333.0,0.00029003998166226056,0.000642921,5.0,7777.0,0.00047963461879783453
5.0,23.0,0.00034704099999999997,34578.0,12.0,0.0005399789263677838,8.7123e-05,1.0,11478.0,9.480102758761789e-05,7.3448e-05,2.0,27230.0,0.0002914637236515961,0.00032144,3.0,9333.0,0.0003025999889973563,0.00090009,7.0,7777.0,0.0006478167712787007
5.0,24.0,0.000173521,34578.0,6.0,0.00039339575582067026,0.0,0.0,11478.0,5.688061655257073e-05,0.0,0.0,27230.0,0.00017487823419095767,0.0,0.0,9333.0,0.00018155999339841377,0.000257169,2.0,7777.0,0.0004915576627672204
5.0,25.0,0.000173521,34578.0,6.0,0.00030544585349240213,0.0,0.0,11478.0,3.412836993154243e-05,3.6724e-05,1.0,27230.0,0.0001196165405145746,0.00010714700000000001,1.0,9333.0,0.00015179479603904828,0.000128584,1.0,7777.0,0.0003463681976603323
5.0,26.0,2.892e-05,34578.0,1.0,0.00019483551209544127,0.0,0.0,11478.0,2.047702195892546e-05,0.0,0.0,27230.0,7.176992430874476e-05,0.00010714700000000001,1.0,9333.0,0.00013393567762342895,0.0,0.0,7777.0,0.00020782091859619935
5.0,27.0,8.676e-05,34578.0,3.0,0.00015160530725726477,0.0,0.0,11478.0,1.2286213175355275e-05,7.3448e-05,2.0,27230.0,7.244115458524686e-05,0.0,0.0,9333.0,8.036140657405737e-05,0.000128584,1.0,7777.0,0.0001761261511577196
5.0,28.0,2.892e-05,34578.0,1.0,0.00010253118435435887,0.0,0.0,11478.0,7.371727905213164e-06,0.0,0.0,27230.0,4.3464692751148115e-05,0.00010714700000000001,1.0,9333.0,9.107564394443443e-05,0.0,0.0,7777.0,0.00010567569069463174
5.0,29.0,2.892e-05,34578.0,1.0,7.308671061261531e-05,0.0,0.0,11478.0,4.423036743127898e-06,7.3448e-05,2.0,27230.0,5.545801565068887e-05,0.000214293,2.0,9333.0,0.00014036258636666065,0.0,0.0,7777.0,6.340541441677904e-05
5.0,30.0,5.784e-05,34578.0,2.0,6.698802636756918e-05,0.0,0.0,11478.0,2.653822045876739e-06,3.6724e-05,1.0,27230.0,4.7964409390413324e-05,0.0,0.0,9333.0,8.421755181999639e-05,0.0,0.0,7777.0,3.804324865006742e-05
5.0,31.0,2.892e-05,34578.0,1.0,5.176081582054151e-05,0.0,0.0,11478.0,1.5922932275260433e-06,0.0,0.0,27230.0,2.8778645634247994e-05,0.0,0.0,9333.0,5.053053109199783e-05,0.0,0.0,7777.0,2.2825949190040453e-05
5.0,32.0,0.0,34578.0,0.0,3.1056489492324904e-05,0.0,0.0,11478.0,9.55375936515626e-07,0.0,0.0,27230.0,1.7267187380548797e-05,0.00010714700000000001,1.0,9333.0,7.31771186551987e-05,0.0,0.0,7777.0,1.3695569514024272e-05
5.0,33.0,0.0,34578.0,0.0,1.8633893695394943e-05,0.0,0.0,11478.0,5.732255619093756e-07,0.0,0.0,27230.0,1.0360312428329278e-05,0.0,0.0,9333.0,4.390627119311922e-05,0.0,0.0,7777.0,8.217341708414563e-06
5.0,34.0,0.0,34578.0,0.0,1.1180336217236965e-05,0.0,0.0,11478.0,3.439353371456253e-07,0.0,0.0,27230.0,6.216187456997567e-06,0.0,0.0,9333.0,2.634376271587153e-05,0.0,0.0,7777.0,4.930405025048738e-06
5.0,35.0,0.0,34578.0,0.0,6.708201730342179e-06,0.0,0.0,11478.0,2.063612022873752e-07,0.0,0.0,27230.0,3.72971247419854e-06,0.0,0.0,9333.0,1.5806257629522917e-05,0.0,0.0,7777.0,2.9582430150292423e-06
5.0,36.0,0.0,34578.0,0.0,4.024921038205307e-06,0.0,0.0,11478.0,1.238167213724251e-07,0.0,0.0,27230.0,2.2378274845191238e-06,0.0,0.0,9333.0,9.48375457771375e-06,0.0,0.0,7777.0,1.7749458090175452e-06
5.0,37.0,2.892e-05,34578.0,1.0,1.3982952622923186e-05,0.0,0.0,11478.0,7.429003282345507e-08,0.0,0.0,27230.0,1.3426964907114743e-06,0.0,0.0,9333.0,5.690252746628249e-06,0.0,0.0,7777.0,1.064967485410527e-06
5.0,38.0,0.0,34578.0,0.0,8.38977157375391e-06,0.0,0.0,11478.0,4.457401969407304e-08,0.0,0.0,27230.0,8.056178944268846e-07,0.0,0.0,9333.0,3.4141516479769495e-06,0.0,0.0,7777.0,6.389804912463162e-07
5.0,39.0,0.0,34578.0,0.0,5.033862944252346e-06,0.0,0.0,11478.0,2.6744411816443825e-08,0.0,0.0,27230.0,4.833707366561307e-07,0.0,0.0,9333.0,2.0484909887861697e-06,0.0,0.0,7777.0,3.8338829474778975e-07
5.0,40.0,0.0,34578.0,0.0,3.0203177665514074e-06,0.0,0.0,11478.0,1.6046647089866293e-08,0.0,0.0,27230.0,2.900224419936784e-07,0.0,0.0,9333.0,1.2290945932717017e-06,0.0,0.0,7777.0,2.3003297684867383e-07
5.0,41.0,0.0,34578.0,0.0,1.8121906599308444e-06,0.0,0.0,11478.0,9.627988253919775e-09,0.0,0.0,27230.0,1.7401346519620703e-07,0.0,0.0,9333.0,7.37456755963021e-07,0.0,0.0,7777.0,1.3801978610920428e-07
5.0,42.0,0.0,34578.0,0.0,1.0873143959585067e-06,0.0,0.0,11478.0,5.776792952351864e-09,0.0,0.0,27230.0,1.0440807911772421e-07,0.0,0.0,9333.0,4.4247405357781253e-07,0.0,0.0,7777.0,8.281187166552257e-08
5.0,43.0,0.0,34578.0,0.0,6.52388637575104e-07,0.0,0.0,11478.0,3.4660757714111185e-09,0.0,0.0,27230.0,6.264484747063452e-08,0.0,0.0,9333.0,2.6548443214668753e-07,0.0,0.0,7777.0,4.968712299931354e-08
5.0,44.0,0.0,34578.0,0.0,3.9143318254506237e-07,0.0,0.0,11478.0,2.079645462846671e-09,0.0,0.0,27230.0,3.758690848238071e-08,0.0,0.0,9333.0,1.592906592880125e-07,0.0,0.0,7777.0,2.9812273799588124e-08
5.0,45.0,0.0,34578.0,0.0,2.3485990952703741e-07,0.0,0.0,11478.0,1.2477872777080024e-09,0.0,0.0,27230.0,2.2552145089428427e-08,0.0,0.0,9333.0,9.557439557280751e-08,0.0,0.0,7777.0,1.7887364279752874e-08
5.0,46.0,0.0,34578.0,0.0,1.4091594571622245e-07,0.0,0.0,11478.0,7.486723666248015e-10,0.0,0.0,27230.0,1.3531287053657055e-08,0.0,0.0,9333.0,5.73446373436845e-08,0.0,0.0,7777.0,1.0732418567851724e-08
5.0,47.0,0.0,34578.0,0.0,8.454956742973346e-08,0.0,0.0,11478.0,4.4920341997488085e-10,0.0,0.0,27230.0,8.118772232194233e-09,0.0,0.0,9333.0,3.44067824062107e-08,0.0,0.0,7777.0,6.439451140711034e-09
5.0,48.0,0.0,34578.0,0.0,5.0729740457840077e-08,0.0,0.0,11478.0,2.695220519849285e-10,0.0,0.0,27230.0,4.8712633393165395e-09,0.0,0.0,9333.0,2.064406944372642e-08,0.0,0.0,7777.0,3.86367068442662e-09
5.0,49.0,0.0,34578.0,0.0,3.043784427470404e-08,0.0,0.0,11478.0,1.617132311909571e-10,0.0,0.0,27230.0,2.9227580035899235e-09,0.0,0.0,9333.0,1.2386441666235852e-08,0.0,0.0,7777.0,2.318202410655972e-09
5.0,50.0,0.0,34578.0,0.0,1.8262706564822426e-08,0.0,0.0,11478.0,9.702793871457425e-11,0.0,0.0,27230.0,1.753654802153954e-09,0.0,0.0,9333.0,7.431864999741511e-09,0.0,0.0,7777.0,1.3909214463935831e-09
5.0,51.0,0.0,34578.0,0.0,1.0957623938893455e-08,0.0,0.0,11478.0,5.821676322874455e-11,0.0,0.0,27230.0,1.0521928812923724e-09,0.0,0.0,9333.0,4.4591189998449064e-09,0.0,0.0,7777.0,8.345528678361498e-10
5.0,52.0,0.0,34578.0,0.0,6.574574363336073e-09,0.0,0.0,11478.0,3.493005793724673e-11,0.0,0.0,27230.0,6.313157287754234e-10,0.0,0.0,9333.0,2.675471399906944e-09,0.0,0.0,7777.0,5.007317207016899e-10
6.0,1.0,0.0,34488.0,0.0,3.944744618001643e-09,0.0,0.0,11478.0,2.0958034762348035e-11,0.0,0.0,27230.0,3.78789437265254e-10,0.0,0.0,9333.0,1.6052828399441662e-09,0.0,0.0,7777.0,3.004390324210139e-10
6.0,2.0,0.0,34488.0,0.0,2.366846770800986e-09,0.0,0.0,11553.0,1.257482085740882e-11,0.0,0.0,26982.0,2.272736623591524e-10,0.0,0.0,9288.0,9.631697039664998e-10,0.0,0.0,7922.0,1.8026341945260833e-10
6.0,3.0,0.0,34488.0,0.0,1.4201080624805916e-09,0.0,0.0,11553.0,7.544892514445292e-12,0.0,0.0,26982.0,1.3636419741549145e-10,0.0,0.0,9288.0,5.779018223798998e-10,0.0,0.0,7922.0,1.08158051671565e-10
6.0,4.0,0.0,34488.0,0.0,8.520648374883549e-10,0.0,0.0,11553.0,4.5269355086671745e-12,0.0,0.0,26982.0,8.181851844929487e-11,0.0,0.0,9288.0,3.467410934279399e-10,0.0,0.0,7922.0,6.4894831002939e-11
6.0,5.0,0.0,34488.0,0.0,5.112389024930129e-10,0.0,0.0,11553.0,2.7161613052003047e-12,0.0,0.0,26982.0,4.909111106957692e-11,0.0,0.0,9288.0,2.0804465605676394e-10,0.0,0.0,7922.0,3.89368986017634e-11
6.0,6.0,0.0,34488.0,0.0,3.067433414958077e-10,0.0,0.0,11553.0,1.6296967831201828e-12,0.0,0.0,26982.0,2.945466664174615e-11,0.0,0.0,9288.0,1.2482679363405837e-10,0.0,0.0,7922.0,2.3362139161058038e-11
6.0,7.0,0.0,34488.0,0.0,1.8404600489748463e-10,0.0,0.0,11553.0,9.778180698721097e-13,0.0,0.0,26982.0,1.767279998504769e-11,0.0,0.0,9288.0,7.489607618043502e-11,0.0,0.0,7922.0,1.4017283496634822e-11
6.0,8.0,0.0,34488.0,0.0,1.1042760293849077e-10,0.0,0.0,11553.0,5.866908419232658e-13,0.0,0.0,26982.0,1.0603679991028613e-11,0.0,0.0,9288.0,4.493764570826101e-11,0.0,0.0,7922.0,8.410370097980893e-12
6.0,9.0,0.0,34488.0,0.0,6.625656176309446e-11,0.0,0.0,11553.0,3.520145051539595e-13,0.0,0.0,26982.0,6.362207994617168e-12,0.0,0.0,9288.0,2.6962587424956605e-11,0.0,0.0,7922.0,5.046222058788535e-12
6.0,10.0,2.8995999999999998e-05,34488.0,1.0,1.159843975393706e-05,0.0,0.0,11553.0,2.112087030923757e-13,0.0,0.0,26982.0,3.8173247967703004e-12,0.0,0.0,9288.0,1.6177552454973963e-11,0.0,0.0,7922.0,3.027733235273121e-12
6.0,11.0,0.0,34488.0,0.0,6.959063852362235e-06,0.0,0.0,11553.0,1.2672522185542542e-13,3.7062e-05,1.0,26982.0,1.482480229039488e-05,0.0,0.0,9288.0,9.706531472984377e-12,0.0,0.0,7922.0,1.8166399411638725e-12
6.0,12.0,0.0,34488.0,0.0,4.175438311417341e-06,0.0,0.0,11553.0,7.603513311325525e-14,0.0,0.0,26982.0,8.894881374236927e-06,0.0,0.0,9288.0,5.823918883790626e-12,0.0,0.0,7922.0,1.0899839646983234e-12
6.0,13.0,0.0,34488.0,0.0,2.5052629868504047e-06,0.0,0.0,11553.0,4.5621079867953154e-14,0.0,0.0,26982.0,5.336928824542156e-06,0.00010766600000000001,1.0,9288.0,4.306640349435134e-05,0.0,0.0,7922.0,6.53990378818994e-13
6.0,14.0,5.7991e-05,34488.0,2.0,2.4699557792110242e-05,0.0,0.0,11553.0,2.7372647920771892e-14,3.7062e-05,1.0,26982.0,1.8026957294725295e-05,0.0,0.0,9288.0,2.5839842096610804e-05,0.000126231,1.0,7922.0,5.049240039239423e-05
6.0,15.0,5.7991e-05,34488.0,2.0,3.801613467526615e-05,8.6558e-05,1.0,11553.0,3.462320001642359e-05,3.7062e-05,1.0,26982.0,2.5640974376835176e-05,0.00010766600000000001,1.0,9288.0,5.857030525796649e-05,0.0,0.0,7922.0,3.029544023543654e-05
6.0,16.0,2.8995999999999998e-05,34488.0,1.0,3.440808080515969e-05,0.0,0.0,11553.0,2.077392000985415e-05,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05,0.000322997,3.0,9288.0,0.00016434098315477988,0.000126231,1.0,7922.0,6.866966414126193e-05
6.0,17.0,0.000347947,34488.0,12.0,0.00015982364848309583,0.0,0.0,11553.0,1.2464352005912489e-05,3.7062e-05,1.0,26982.0,4.184507077566067e-05,0.00129199,12.0,9288.0,0.000615400589892868,0.000126231,1.0,7922.0,9.169419848475716e-05
6.0,18.0,0.00028995599999999996,34488.0,10.0,0.00021187658908985746,0.0,0.0,11553.0,7.478611203547493e-06,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05,0.0023686479999999997,22.0,9288.0,0.0013166995539357208,0.0,0.0,7922.0,5.5016519090854295e-05
6.0,19.0,0.00020296900000000003,34488.0,7.0,0.0002083135534539145,0.000173115,2.0,11553.0,7.37331667221285e-05,0.000185309,5.0,26982.0,0.00010697734547923784,0.001830319,17.0,9288.0,0.0015221473323614324,0.000504923,4.0,7922.0,0.0002349791114545126
6.0,20.0,0.000492925,34488.0,17.0,0.0003221581320723487,8.6558e-05,1.0,11553.0,7.88631000332771e-05,3.7062e-05,1.0,26982.0,7.901120728754271e-05,0.000538329,5.0,9288.0,0.0011286199994168594,0.000252461,2.0,7922.0,0.00024197186687270757
6.0,21.0,0.0008988630000000001,34488.0,31.0,0.0005528400792434092,8.6558e-05,1.0,11553.0,8.194106001996626e-05,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.001830319,17.0,9288.0,0.0014092995996501157,0.00037869199999999997,3.0,7922.0,0.00029665992012362454
6.0,22.0,0.00072489,34488.0,25.0,0.0006216600475460456,0.0,0.0,11553.0,4.9164636011979755e-05,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.001399655,13.0,9288.0,0.0014054417597900695,0.001262307,10.0,7922.0,0.0006829187520741748
6.0,23.0,0.00020296900000000003,34488.0,7.0,0.00045418362852762734,8.6558e-05,1.0,11553.0,6.412198160718785e-05,0.000111185,3.0,26982.0,0.00020563646877410925,0.00129199,12.0,9288.0,0.0013600610558740416,0.001009846,8.0,7922.0,0.0008136896512445049
6.0,24.0,0.00028995599999999996,34488.0,10.0,0.00038849257711657636,0.0,0.0,11553.0,3.8473188964312706e-05,0.000148247,4.0,26982.0,0.00018268068126446556,0.000430663,4.0,9288.0,0.0009883018335244249,0.0,0.0,7922.0,0.0004882137907467029
6.0,25.0,0.00040593800000000006,34488.0,14.0,0.0003954707462699459,0.0,0.0,11553.0,2.3083913378587623e-05,0.000704173,19.0,26982.0,0.00039127760875867936,0.00021533200000000002,2.0,9288.0,0.0006791139001146549,0.0,0.0,7922.0,0.00029292827444802173
6.0,26.0,0.000115982,34488.0,4.0,0.0002836752477619675,0.0,0.0,11553.0,1.3850348027152573e-05,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,0.00010766600000000001,1.0,9288.0,0.0004505347400687929,0.000252461,2.0,7922.0,0.00027674136466881305
6.0,27.0,5.7991e-05,34488.0,2.0,0.0001934015486571805,0.0,0.0,11553.0,8.310208816291544e-06,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,0.000322997,3.0,9288.0,0.0003995196440412757,0.000252461,2.0,7922.0,0.00026702921880128786
6.0,28.0,0.0,34488.0,0.0,0.0001160409291943083,0.000259673,3.0,11553.0,0.00010885532528977492,0.000185309,5.0,26982.0,0.00021378729149187475,0.0,0.0,9288.0,0.0002397117864247654,0.00037869199999999997,3.0,7922.0,0.0003116943312807727
6.0,29.0,0.00014497799999999998,34488.0,5.0,0.00012761575751658497,8.6558e-05,1.0,11553.0,9.993639517386494e-05,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,0.00010766600000000001,1.0,9288.0,0.00018689347185485924,0.00037869199999999997,3.0,7922.0,0.0003384933987684636
6.0,30.0,5.7991e-05,34488.0,2.0,9.976585450995098e-05,0.0,0.0,11553.0,5.9961837104318965e-05,0.000148247,4.0,26982.0,0.00019852590493707491,0.0,0.0,9288.0,0.00011213608311291554,0.000126231,1.0,7922.0,0.00025358843926107815
6.0,31.0,5.7991e-05,34488.0,2.0,8.305591270597059e-05,0.0,0.0,11553.0,3.597710226259138e-05,3.7062e-05,1.0,26982.0,0.00013394034296224496,0.000322997,3.0,9288.0,0.0001964804498677493,0.000126231,1.0,7922.0,0.0002026454635566469
6.0,32.0,0.0,34488.0,0.0,4.983354762358235e-05,0.0,0.0,11553.0,2.1586261357554827e-05,0.0,0.0,26982.0,8.036420577734698e-05,0.0,0.0,9288.0,0.00011788826992064957,0.0,0.0,7922.0,0.00012158727813398813
6.0,33.0,0.0,34488.0,0.0,2.9900128574149406e-05,8.6558e-05,1.0,11553.0,4.7574956814532893e-05,0.0,0.0,26982.0,4.8218523466408185e-05,0.0,0.0,9288.0,7.073296195238975e-05,0.0,0.0,7922.0,7.295236688039288e-05
6.0,34.0,0.00017397400000000003,34488.0,6.0,8.752967714448966e-05,0.0,0.0,11553.0,2.8544974088719736e-05,0.0,0.0,26982.0,2.893111407984491e-05,0.0,0.0,9288.0,4.243977717143385e-05,0.0,0.0,7922.0,4.377142012823573e-05
6.0,35.0,0.000115982,34488.0,4.0,9.89106062866938e-05,0.0,0.0,11553.0,1.712698445323184e-05,0.000185309,5.0,26982.0,9.148226844790696e-05,0.00010766600000000001,1.0,9288.0,6.853026630286032e-05,0.0,0.0,7922.0,2.6262852076941435e-05
6.0,36.0,8.698700000000001e-05,34488.0,3.0,9.414116377201629e-05,0.0,0.0,11553.0,1.0276190671939103e-05,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,9288.0,4.1118159781716194e-05,0.0,0.0,7922.0,1.575771124616486e-05
6.0,37.0,0.000231965,34488.0,8.0,0.00014927069826320977,0.0,0.0,11553.0,6.165714403163462e-06,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.00010766600000000001,1.0,9288.0,6.773729586902972e-05,0.0,0.0,7922.0,9.454626747698915e-06
6.0,38.0,0.0,34488.0,0.0,8.956241895792585e-05,8.6558e-05,1.0,11553.0,3.8322628641898076e-05,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.00021533200000000002,2.0,9288.0,0.00012677517752141785,0.0,0.0,7922.0,5.672776048619349e-06
6.0,39.0,0.0,34488.0,0.0,5.373745137475551e-05,0.0,0.0,11553.0,2.2993577185138844e-05,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,9288.0,7.60651065128507e-05,0.0,0.0,7922.0,3.4036656291716096e-06
6.0,40.0,0.0,34488.0,0.0,3.22424708248533e-05,0.0,0.0,11553.0,1.3796146311083306e-05,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,9288.0,4.563906390771042e-05,0.0,0.0,7922.0,2.0421993775029655e-06
6.0,41.0,0.0,34488.0,0.0,1.934548249491198e-05,0.0,0.0,11553.0,8.277687786649984e-06,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,9288.0,2.738343834462625e-05,0.0,0.0,7922.0,1.2253196265017793e-06
6.0,42.0,0.0,34488.0,0.0,1.1607289496947188e-05,0.0,0.0,11553.0,4.96661267198999e-06,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,9288.0,1.643006300677575e-05,0.0,0.0,7922.0,7.351917759010676e-07
6.0,43.0,0.0,34488.0,0.0,6.964373698168312e-06,0.0,0.0,11553.0,2.979967603193994e-06,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,9288.0,9.85803780406545e-06,0.0,0.0,7922.0,4.4111506554064055e-07
6.0,44.0,0.0,34488.0,0.0,4.178624218900987e-06,0.0,0.0,11553.0,1.7879805619163962e-06,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,9288.0,5.91482268243927e-06,0.0,0.0,7922.0,2.646690393243843e-07
6.0,45.0,0.0,34488.0,0.0,2.507174531340592e-06,0.0,0.0,11553.0,1.0727883371498377e-06,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,9288.0,3.5488936094635617e-06,0.0,0.0,7922.0,1.5880142359463057e-07
6.0,46.0,0.0,34488.0,0.0,1.504304718804355e-06,0.0,0.0,11553.0,6.436730022899026e-07,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,9288.0,2.129336165678137e-06,0.0,0.0,7922.0,9.528085415677834e-08
6.0,47.0,0.0,34488.0,0.0,9.02582831282613e-07,0.0,0.0,11553.0,3.8620380137394157e-07,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,9288.0,1.2776016994068822e-06,0.0,0.0,7922.0,5.7168512494067e-08
6.0,48.0,0.0,34488.0,0.0,5.415496987695678e-07,0.0,0.0,11553.0,2.3172228082436494e-07,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,9288.0,7.665610196441293e-07,0.0,0.0,7922.0,3.43011074964402e-08
6.0,49.0,0.0,34488.0,0.0,3.2492981926174066e-07,0.0,0.0,11553.0,1.3903336849461897e-07,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,9288.0,4.5993661178647757e-07,0.0,0.0,7922.0,2.0580664497864122e-08
6.0,50.0,0.0,34488.0,0.0,1.9495789155704438e-07,0.0,0.0,11553.0,8.342002109677138e-08,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,9288.0,2.7596196707188655e-07,0.0,0.0,7922.0,1.2348398698718473e-08
6.0,51.0,0.0,34488.0,0.0,1.1697473493422663e-07,0.0,0.0,11553.0,5.005201265806283e-08,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,9288.0,1.6557718024313193e-07,0.0,0.0,7922.0,7.409039219231084e-09
6.0,52.0,0.0,34488.0,0.0,7.018484096053598e-08,0.0,0.0,11553.0,3.00312075948377e-08,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,9288.0,9.934630814587915e-08,0.0,0.0,7922.0,4.44542353153865e-09
7.0,1.0,0.0,34467.0,0.0,4.211090457632158e-08,0.0,0.0,11553.0,1.801872455690262e-08,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,9288.0,5.960778488752749e-08,0.0,0.0,7922.0,2.66725411892319e-09
7.0,2.0,0.0,34467.0,0.0,2.526654274579295e-08,0.0,0.0,11770.0,1.081123473414157e-08,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,9444.0,3.576467093251649e-08,0.0,0.0,7969.0,1.600352471353914e-09
7.0,3.0,0.0,34467.0,0.0,1.5159925647475767e-08,0.0,0.0,11770.0,6.486740840484942e-09,0.0,0.0,27103.0,1.4330084493342652e-08,0.00010588700000000001,1.0,9444.0,4.237625880255952e-05,0.0,0.0,7969.0,9.602114828123482e-10
7.0,4.0,0.0,34467.0,0.0,9.09595538848546e-09,0.0,0.0,11770.0,3.892044504290965e-09,0.0,0.0,27103.0,8.598050696005591e-09,0.000211775,2.0,9444.0,0.00011013575528153572,0.000125486,1.0,7969.0,5.0194976126889693e-05
7.0,5.0,0.0,34467.0,0.0,5.4575732330912764e-09,0.0,0.0,11770.0,2.3352267025745788e-09,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,9444.0,6.608145316892143e-05,0.0,0.0,7969.0,3.0116985676133813e-05
7.0,6.0,0.0,34467.0,0.0,3.2745439398547656e-09,0.0,0.0,11770.0,1.4011360215447472e-09,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,9444.0,3.964887190135286e-05,0.0,0.0,7969.0,1.8070191405680288e-05
7.0,7.0,0.0,34467.0,0.0,1.964726363912859e-09,0.0,0.0,11770.0,8.406816129268483e-10,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,9444.0,2.3789323140811715e-05,0.0,0.0,7969.0,1.0842114843408172e-05
7.0,8.0,0.0,34467.0,0.0,1.1788358183477154e-09,0.0,0.0,11770.0,5.04408967756109e-10,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,9444.0,1.4273593884487029e-05,0.0,0.0,7969.0,6.505268906044903e-06
