year,flu week,PR rate,PR pop,PR count,PR weighted rate,BH rate,BH count,BH pop,BH weighted rate,RS rate,RS count,RS pop,RS weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
4.0,39.0,0.0,1753.0,0.0,3.0056317618863187e-06,0.0,0.0,13116.0,2.328021809104902e-06,0.0,0.0,9294.0,5.9249091154127735e-06,0.0,0.0,27437.0,2.0204329828575762e-05
4.0,40.0,0.0,1753.0,0.0,1.8033790571317912e-06,0.0,0.0,13116.0,1.396813085462941e-06,0.0,0.0,9294.0,3.554945469247664e-06,0.0,0.0,27437.0,1.2122597897145458e-05
4.0,41.0,0.0,1753.0,0.0,1.0820274342790747e-06,0.0,0.0,13116.0,8.380878512777646e-07,0.0,0.0,9294.0,2.132967281548598e-06,0.0,0.0,27437.0,7.273558738287274e-06
4.0,42.0,0.0,1753.0,0.0,6.492164605674448e-07,0.0,0.0,13116.0,5.028527107666587e-07,0.0,0.0,9294.0,1.2797803689291589e-06,0.0,0.0,27437.0,4.364135242972364e-06
4.0,43.0,0.0,1753.0,0.0,3.8952987634046685e-07,0.0,0.0,13116.0,3.017116264599952e-07,0.0,0.0,9294.0,7.678682213574953e-07,0.0,0.0,27437.0,2.6184811457834183e-06
4.0,44.0,0.0,1753.0,0.0,2.337179258042801e-07,0.0,0.0,13116.0,1.8102697587599712e-07,0.0,0.0,9294.0,4.607209328144972e-07,0.0,0.0,27437.0,1.571088687470051e-06
4.0,45.0,0.0,1753.0,0.0,1.4023075548256806e-07,0.0,0.0,13116.0,1.0861618552559827e-07,0.0,0.0,9294.0,2.764325596886983e-07,0.0,0.0,27437.0,9.426532124820306e-07
4.0,46.0,0.0,1753.0,0.0,8.413845328954083e-08,0.0,0.0,13116.0,6.516971131535896e-08,0.0,0.0,9294.0,1.6585953581321898e-07,0.0,0.0,27437.0,5.655919274892184e-07
4.0,47.0,0.0,1753.0,0.0,5.04830719737245e-08,0.0,0.0,13116.0,3.910182678921538e-08,0.0,0.0,9294.0,9.951572148793138e-08,0.0,0.0,27437.0,3.39355156493531e-07
4.0,48.0,0.0,1753.0,0.0,3.02898431842347e-08,0.0,0.0,13116.0,2.3461096073529224e-08,0.0,0.0,9294.0,5.970943289275883e-08,0.0,0.0,27437.0,2.036130938961186e-07
4.0,49.0,0.0,1753.0,0.0,1.8173905910540818e-08,0.0,0.0,13116.0,1.4076657644117533e-08,0.0,0.0,9294.0,3.5825659735655294e-08,0.0,0.0,27437.0,1.2216785633767116e-07
4.0,50.0,0.0,1753.0,0.0,1.090434354632449e-08,0.0,0.0,13116.0,8.44599458647052e-09,0.0,0.0,9294.0,2.1495395841393175e-08,0.0,0.0,27437.0,7.330071380260269e-08
4.0,51.0,0.0,1753.0,0.0,6.542606127794693e-09,0.0,0.0,13116.0,5.0675967518823115e-09,0.0,0.0,9294.0,1.2897237504835906e-08,0.0,0.0,27437.0,4.398042828156161e-08
4.0,52.0,0.0,1753.0,0.0,3.925563676676816e-09,0.0,0.0,13116.0,3.040558051129387e-09,0.0,0.0,9294.0,7.738342502901542e-09,0.0,0.0,27437.0,2.6388256968936966e-08
5.0,1.0,0.0,1777.0,0.0,2.3553382060060895e-09,0.0,0.0,13116.0,1.824334830677632e-09,0.0,0.0,9294.0,4.6430055017409256e-09,0.0,0.0,27437.0,1.583295418136218e-08
5.0,2.0,0.0,1777.0,0.0,1.4132029236036537e-09,0.0,0.0,13327.0,1.0946008984065792e-09,0.0,0.0,9315.0,2.7858033010445553e-09,0.0,0.0,27230.0,9.499772508817308e-09
5.0,3.0,0.0,1777.0,0.0,8.479217541621921e-10,0.0,0.0,13327.0,6.567605390439475e-10,0.0,0.0,9315.0,1.671481980626733e-09,0.0,0.0,27230.0,5.699863505290384e-09
5.0,4.0,0.0,1777.0,0.0,5.087530524973153e-10,0.0,0.0,13327.0,3.940563234263685e-10,0.0,0.0,9315.0,1.0028891883760399e-09,0.0,0.0,27230.0,3.4199181031742305e-09
5.0,5.0,0.0,1777.0,0.0,3.052518314983892e-10,0.0,0.0,13327.0,2.364337940558211e-10,0.0,0.0,9315.0,6.017335130256239e-10,0.0,0.0,27230.0,2.051950861904538e-09
5.0,6.0,0.0,1777.0,0.0,1.831510988990335e-10,0.0,0.0,13327.0,1.4186027643349265e-10,0.0,0.0,9315.0,3.6104010781537433e-10,0.0,0.0,27230.0,1.2311705171427228e-09
5.0,7.0,0.0,1777.0,0.0,1.098906593394201e-10,0.0,0.0,13327.0,8.511616586009559e-11,0.0,0.0,9315.0,2.1662406468922458e-10,0.0,0.0,27230.0,7.387023102856336e-10
5.0,8.0,0.0,1777.0,0.0,6.593439560365206e-11,0.0,0.0,13327.0,5.1069699516057355e-11,0.0,0.0,9315.0,1.2997443881353475e-10,0.0,0.0,27230.0,4.4322138617138015e-10
5.0,9.0,0.0,1777.0,0.0,3.956063736219123e-11,0.0,0.0,13327.0,3.064181970963441e-11,0.0,0.0,9315.0,7.798466328812085e-11,0.0,0.0,27230.0,2.659328317028281e-10
5.0,10.0,0.0,1777.0,0.0,2.3736382417314738e-11,0.0,0.0,13327.0,1.8385091825780645e-11,0.0,0.0,9315.0,4.6790797972872505e-11,0.0,0.0,27230.0,1.5955969902169685e-10
5.0,11.0,0.0,1777.0,0.0,1.4241829450388841e-11,0.0,0.0,13327.0,1.1031055095468388e-11,0.0,0.0,9315.0,2.8074478783723503e-11,0.0,0.0,27230.0,9.573581941301811e-11
5.0,12.0,0.0,1777.0,0.0,8.545097670233304e-12,0.0,0.0,13327.0,6.6186330572810326e-12,0.0,0.0,9315.0,1.68446872702341e-11,0.0,0.0,27230.0,5.7441491647810864e-11
5.0,13.0,0.0,1777.0,0.0,5.127058602139983e-12,0.0,0.0,13327.0,3.97117983436862e-12,0.0,0.0,9315.0,1.010681236214046e-11,0.0,0.0,27230.0,3.446489498868652e-11
5.0,14.0,0.0,1777.0,0.0,3.0762351612839894e-12,0.0,0.0,13327.0,2.382707900621172e-12,0.0,0.0,9315.0,6.064087417284276e-12,0.0,0.0,27230.0,2.067893699321191e-11
5.0,15.0,0.0,1777.0,0.0,1.8457410967703937e-12,0.0,0.0,13327.0,1.4296247403727032e-12,0.0,0.0,9315.0,3.6384524503705655e-12,0.0,0.0,27230.0,1.2407362195927147e-11
5.0,16.0,0.0,1777.0,0.0,1.1074446580622362e-12,0.0,0.0,13327.0,8.577748442236218e-13,0.000322061,3.0,9315.0,0.00012882440218307147,0.0,0.0,27230.0,7.444417317556288e-12
5.0,17.0,0.0,1777.0,0.0,6.644667948373417e-13,0.0,0.0,13327.0,5.14664906534173e-13,0.001180891,11.0,9315.0,0.000549651041309843,0.00011017299999999999,3.0,27230.0,4.406920446665039e-05
5.0,18.0,0.0,1777.0,0.0,3.98680076902405e-13,0.0,0.0,13327.0,3.087989439205038e-13,0.0009661839999999999,9.0,9315.0,0.0007162642247859058,0.000146897,4.0,27230.0,8.520032267999024e-05
5.0,19.0,0.0,1777.0,0.0,2.39208046141443e-13,0.000450214,6.0,13327.0,0.00018008560018527937,0.0024691360000000002,23.0,9315.0,0.0014174129348715435,0.000514139,14.0,27230.0,0.00025677579360799415
5.0,20.0,0.0,1777.0,0.0,1.435248276848658e-13,0.000450214,6.0,13327.0,0.00028813696011116763,0.0024691360000000002,23.0,9315.0,0.0018381021609229261,0.000587587,16.0,27230.0,0.0003891002761647965
5.0,21.0,0.0,1777.0,0.0,8.611489661091947e-14,0.00120057,16.0,13327.0,0.0006531101760667006,0.00171766,16.0,9315.0,0.0017899252965537557,0.000624311,17.0,27230.0,0.00048318456569887793
5.0,22.0,0.0,1777.0,0.0,5.166893796655168e-14,0.001275606,17.0,13327.0,0.0009021085056400205,0.0019323670000000002,18.0,9315.0,0.0018469019779322534,0.000367242,10.0,27230.0,0.0004368075394193268
5.0,23.0,0.0,1777.0,0.0,3.100136277993101e-14,0.000450214,6.0,13327.0,0.0007213507033840122,0.000429415,4.0,9315.0,0.001279907186759352,7.3448e-05,2.0,27230.0,0.0002914637236515961
5.0,24.0,0.0,1777.0,0.0,1.8600817667958605e-14,0.000150071,2.0,13327.0,0.0004928388220304073,0.000322061,3.0,9315.0,0.0008967687120556111,0.0,0.0,27230.0,0.00017487823419095767
5.0,25.0,0.0,1777.0,0.0,1.1160490600775163e-14,0.0,0.0,13327.0,0.00029570329321824436,0.0,0.0,9315.0,0.0005380612272333666,3.6724e-05,1.0,27230.0,0.0001196165405145746
5.0,26.0,0.0,1777.0,0.0,6.696294360465097e-15,0.0,0.0,13327.0,0.0001774219759309466,0.000107354,1.0,9315.0,0.00036577833634001994,0.0,0.0,27230.0,7.176992430874476e-05
5.0,27.0,0.0,1777.0,0.0,4.0177766162790585e-15,0.0,0.0,13327.0,0.00010645318555856796,0.0,0.0,9315.0,0.00021946700180401195,7.3448e-05,2.0,27230.0,7.244115458524686e-05
5.0,28.0,0.0,1777.0,0.0,2.410665969767435e-15,0.0,0.0,13327.0,6.387191133514077e-05,0.0,0.0,9315.0,0.00013168020108240717,0.0,0.0,27230.0,4.3464692751148115e-05
5.0,29.0,0.0,1777.0,0.0,1.4463995818604609e-15,0.0,0.0,13327.0,3.8323146801084464e-05,0.0,0.0,9315.0,7.900812064944429e-05,7.3448e-05,2.0,27230.0,5.545801565068887e-05
5.0,30.0,0.0,1777.0,0.0,8.678397491162765e-16,0.0,0.0,13327.0,2.2993888080650676e-05,0.0,0.0,9315.0,4.740487238966657e-05,3.6724e-05,1.0,27230.0,4.7964409390413324e-05
5.0,31.0,0.0,1777.0,0.0,5.207038494697658e-16,0.0,0.0,13327.0,1.3796332848390405e-05,0.000107354,1.0,9315.0,7.138452343379995e-05,0.0,0.0,27230.0,2.8778645634247994e-05
5.0,32.0,0.0,1777.0,0.0,3.124223096818595e-16,0.0,0.0,13327.0,8.277799709034242e-06,0.000322061,3.0,9315.0,0.00017165511406028,0.0,0.0,27230.0,1.7267187380548797e-05
5.0,33.0,0.0,1777.0,0.0,1.8745338580911567e-16,0.000225107,3.0,13327.0,9.500947982542055e-05,0.0,0.0,9315.0,0.000102993068436168,0.0,0.0,27230.0,1.0360312428329278e-05
5.0,34.0,0.0,1777.0,0.0,1.124720314854694e-16,0.0,0.0,13327.0,5.700568789525233e-05,0.0,0.0,9315.0,6.17958410617008e-05,0.0,0.0,27230.0,6.216187456997567e-06
5.0,35.0,0.0,1777.0,0.0,6.748321889128164e-17,0.0,0.0,13327.0,3.42034127371514e-05,0.0,0.0,9315.0,3.7077504637020475e-05,0.0,0.0,27230.0,3.72971247419854e-06
5.0,36.0,0.0,1777.0,0.0,4.0489931334768983e-17,0.0,0.0,13327.0,2.052204764229084e-05,0.0,0.0,9315.0,2.2246502782212284e-05,0.0,0.0,27230.0,2.2378274845191238e-06
5.0,37.0,0.0,1777.0,0.0,2.429395880086139e-17,0.0,0.0,13327.0,1.2313228585374503e-05,0.0,0.0,9315.0,1.334790166932737e-05,0.0,0.0,27230.0,1.3426964907114743e-06
5.0,38.0,0.0,1777.0,0.0,1.4576375280516834e-17,7.5036e-05,1.0,13327.0,3.74023371512247e-05,0.0,0.0,9315.0,8.008741001596422e-06,0.0,0.0,27230.0,8.056178944268846e-07
5.0,39.0,0.0,1777.0,0.0,8.7458251683101e-18,0.0,0.0,13327.0,2.244140229073482e-05,0.000107354,1.0,9315.0,4.774684460095786e-05,0.0,0.0,27230.0,4.833707366561307e-07
5.0,40.0,0.0,1777.0,0.0,5.24749510098606e-18,0.0,0.0,13327.0,1.3464841374440891e-05,0.000107354,1.0,9315.0,7.158970676057472e-05,0.0,0.0,27230.0,2.900224419936784e-07
5.0,41.0,0.0,1777.0,0.0,3.1484970605916355e-18,0.0,0.0,13327.0,8.078904824664534e-06,0.0,0.0,9315.0,4.295382405634483e-05,0.0,0.0,27230.0,1.7401346519620703e-07
5.0,42.0,0.0,1777.0,0.0,1.889098236354981e-18,0.0,0.0,13327.0,4.84734289479872e-06,0.0,0.0,9315.0,2.5772294433806898e-05,0.0,0.0,27230.0,1.0440807911772421e-07
5.0,43.0,0.0,1777.0,0.0,1.1334589418129887e-18,0.0,0.0,13327.0,2.908405736879232e-06,0.0,0.0,9315.0,1.5463376660284137e-05,0.0,0.0,27230.0,6.264484747063452e-08
5.0,44.0,0.0,1777.0,0.0,6.800753650877932e-19,0.0,0.0,13327.0,1.745043442127539e-06,0.0,0.0,9315.0,9.278025996170482e-06,0.0,0.0,27230.0,3.758690848238071e-08
5.0,45.0,0.0,1777.0,0.0,4.0804521905267587e-19,0.0,0.0,13327.0,1.0470260652765233e-06,0.0,0.0,9315.0,5.566815597702289e-06,0.0,0.0,27230.0,2.2552145089428427e-08
5.0,46.0,0.0,1777.0,0.0,2.4482713143160553e-19,0.0,0.0,13327.0,6.28215639165914e-07,0.0,0.0,9315.0,3.3400893586213734e-06,0.0,0.0,27230.0,1.3531287053657055e-08
5.0,47.0,0.0,1777.0,0.0,1.4689627885896332e-19,0.0,0.0,13327.0,3.769293834995484e-07,0.0,0.0,9315.0,2.004053615172824e-06,0.0,0.0,27230.0,8.118772232194233e-09
5.0,48.0,0.0,1777.0,0.0,8.813776731537799e-20,0.0,0.0,13327.0,2.26157630099729e-07,0.0,0.0,9315.0,1.2024321691036942e-06,0.0,0.0,27230.0,4.8712633393165395e-09
5.0,49.0,0.0,1777.0,0.0,5.288266038922679e-20,0.0,0.0,13327.0,1.356945780598374e-07,0.0,0.0,9315.0,7.214593014622165e-07,0.0,0.0,27230.0,2.9227580035899235e-09
5.0,50.0,0.0,1777.0,0.0,3.172959623353607e-20,0.0,0.0,13327.0,8.141674683590244e-08,0.0,0.0,9315.0,4.328755808773299e-07,0.0,0.0,27230.0,1.753654802153954e-09
5.0,51.0,0.0,1777.0,0.0,1.9037757740121642e-20,0.0,0.0,13327.0,4.885004810154146e-08,0.0,0.0,9315.0,2.597253485263979e-07,0.0,0.0,27230.0,1.0521928812923724e-09
5.0,52.0,0.0,1777.0,0.0,1.1422654644072985e-20,0.0,0.0,13327.0,2.9310028860924875e-08,0.0,0.0,9315.0,1.5583520911583875e-07,0.0,0.0,27230.0,6.313157287754234e-10
6.0,1.0,0.0,1767.0,0.0,6.853592786443792e-21,0.0,0.0,13327.0,1.7586017316554925e-08,0.0,0.0,9315.0,9.350112546950324e-08,0.0,0.0,27230.0,3.78789437265254e-10
6.0,2.0,0.0,1767.0,0.0,4.112155671866275e-21,0.0,0.0,13277.0,1.0551610389932955e-08,0.0,0.0,9339.0,5.610067528170194e-08,0.0,0.0,26982.0,2.272736623591524e-10
6.0,3.0,0.0,1767.0,0.0,2.467293403119765e-21,0.0,0.0,13277.0,6.330966233959772e-09,0.0,0.0,9339.0,3.366040516902116e-08,0.0,0.0,26982.0,1.3636419741549145e-10
6.0,4.0,0.0,1767.0,0.0,1.480376041871859e-21,0.0,0.0,13277.0,3.7985797403758634e-09,0.0,0.0,9339.0,2.0196243101412696e-08,0.0,0.0,26982.0,8.181851844929487e-11
6.0,5.0,0.0,1767.0,0.0,8.882256251231152e-22,0.0,0.0,13277.0,2.279147844225518e-09,0.0,0.0,9339.0,1.2117745860847617e-08,0.0,0.0,26982.0,4.909111106957692e-11
6.0,6.0,0.0,1767.0,0.0,5.3293537507386915e-22,0.0,0.0,13277.0,1.3674887065353108e-09,0.0,0.0,9339.0,7.27064751650857e-09,0.0,0.0,26982.0,2.945466664174615e-11
6.0,7.0,0.0,1767.0,0.0,3.1976122504432147e-22,0.0,0.0,13277.0,8.204932239211865e-10,0.0,0.0,9339.0,4.3623885099051415e-09,0.0,0.0,26982.0,1.767279998504769e-11
6.0,8.0,0.0,1767.0,0.0,1.9185673502659288e-22,0.0,0.0,13277.0,4.922959343527119e-10,0.0,0.0,9339.0,2.617433105943085e-09,0.0,0.0,26982.0,1.0603679991028613e-11
6.0,9.0,0.0,1767.0,0.0,1.1511404101595573e-22,0.0,0.0,13277.0,2.953775606116271e-10,0.0,0.0,9339.0,1.5704598635658509e-09,0.0,0.0,26982.0,6.362207994617168e-12
6.0,10.0,0.0,1767.0,0.0,6.906842460957344e-23,0.0,0.0,13277.0,1.7722653636697626e-10,0.0,0.0,9339.0,9.422759181395105e-10,0.0,0.0,26982.0,3.8173247967703004e-12
6.0,11.0,0.0,1767.0,0.0,4.144105476574406e-23,0.0,0.0,13277.0,1.0633592182018575e-10,0.0,0.0,9339.0,5.653655508837063e-10,3.7062e-05,1.0,26982.0,1.482480229039488e-05
6.0,12.0,0.0,1767.0,0.0,2.4864632859446435e-23,0.0,0.0,13277.0,6.380155309211145e-11,0.0,0.0,9339.0,3.3921933053022376e-10,0.0,0.0,26982.0,8.894881374236927e-06
6.0,13.0,0.0,1767.0,0.0,1.491877971566786e-23,0.0,0.0,13277.0,3.828093185526687e-11,0.000107078,1.0,9339.0,4.283140353159832e-05,0.0,0.0,26982.0,5.336928824542156e-06
6.0,14.0,0.000565931,1767.0,1.0,0.0002263724,7.5318e-05,1.0,13277.0,3.0127222968559114e-05,0.000107078,1.0,9339.0,6.853004211895899e-05,3.7062e-05,1.0,26982.0,1.8026957294725295e-05
6.0,15.0,0.000565931,1767.0,1.0,0.00036219583999999995,0.00037659099999999996,5.0,13277.0,0.00016871273378113547,0.000535389,5.0,9339.0,0.00025527362527137545,3.7062e-05,1.0,26982.0,2.5640974376835176e-05
6.0,16.0,0.0,1767.0,0.0,0.00021731750399999996,0.000150636,2.0,13277.0,0.00016148204026868128,0.001284934,12.0,9339.0,0.0006671377751628253,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05
6.0,17.0,0.0,1767.0,0.0,0.00013039050239999997,0.000225955,3.0,13277.0,0.00018727122416120878,0.0009637010000000001,9.0,9339.0,0.0007857630650976951,3.7062e-05,1.0,26982.0,4.184507077566067e-05
6.0,18.0,0.00565931,1767.0,10.0,0.00234195830144,0.001958274,26.0,13277.0,0.0008956723344967253,0.002034479,19.0,9339.0,0.0012852494390586172,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05
6.0,19.0,0.000565931,1767.0,1.0,0.001631547380864,0.002334865,31.0,13277.0,0.0014713494006980353,0.001070778,10.0,9339.0,0.0011994608634351704,0.000185309,5.0,26982.0,0.00010697734547923784
6.0,20.0,0.0,1767.0,0.0,0.0009789284285184,0.001581683,21.0,13277.0,0.0015154828404188212,0.001070778,10.0,9339.0,0.0011479877180611024,3.7062e-05,1.0,26982.0,7.901120728754271e-05
6.0,21.0,0.0,1767.0,0.0,0.00058735705711104,0.0013557279999999998,18.0,13277.0,0.0014515809042512926,0.00149909,14.0,9339.0,0.0012884286308366614,0.00025943200000000003,7.0,26982.0,0.00015117952437252564
6.0,22.0,0.0,1767.0,0.0,0.000352414234266624,0.0008285,11.0,13277.0,0.0012023485425507756,0.0011778560000000001,11.0,9339.0,0.0012441995785019968,0.00044474099999999996,12.0,26982.0,0.0002686041146235154
6.0,23.0,0.0,1767.0,0.0,0.0002114485405599744,0.000602546,8.0,13277.0,0.0009624275255304654,0.000856623,8.0,9339.0,0.001089168947101198,0.000111185,3.0,26982.0,0.00020563646877410925
6.0,24.0,0.0,1767.0,0.0,0.00012686912433598464,0.000301273,4.0,13277.0,0.0006979657153182793,0.000321234,3.0,9339.0,0.0007819949682607188,0.000148247,4.0,26982.0,0.00018268068126446556
6.0,25.0,0.000565931,1767.0,1.0,0.0003024938746015908,0.000225955,3.0,13277.0,0.0005091614291909675,0.002141557,20.0,9339.0,0.0013258197809564312,0.000704173,19.0,26982.0,0.00039127760875867936
6.0,26.0,0.0,1767.0,0.0,0.00018149632476095447,0.0006778639999999999,9.0,13277.0,0.0005766424575145805,0.001070778,10.0,9339.0,0.0012238030685738587,0.00025943200000000003,7.0,26982.0,0.0003385393652552076
6.0,27.0,0.0,1767.0,0.0,0.00010889779485657268,7.5318e-05,1.0,13277.0,0.0003761126745087483,0.001070778,10.0,9339.0,0.0011625930411443153,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458
6.0,28.0,0.000565931,1767.0,1.0,0.0002917110769139436,0.0,0.0,13277.0,0.00022566760470524896,0.000535389,5.0,9339.0,0.0009117114246865892,0.000185309,5.0,26982.0,0.00021378729149187475
6.0,29.0,0.0,1767.0,0.0,0.00017502664614836615,0.000225955,3.0,13277.0,0.00022578256282314936,0.0,0.0,9339.0,0.0005470268548119535,0.00025943200000000003,7.0,26982.0,0.00023204517489512486
6.0,30.0,0.0,1767.0,0.0,0.00010501598768901969,0.000301273,4.0,13277.0,0.0002559787376938896,0.000214156,2.0,9339.0,0.0004138785128871721,0.000148247,4.0,26982.0,0.00019852590493707491
6.0,31.0,0.0,1767.0,0.0,6.300959261341181e-05,0.000225955,3.0,13277.0,0.00024396924261633378,0.000214156,2.0,9339.0,0.0003339895077323032,3.7062e-05,1.0,26982.0,0.00013394034296224496
6.0,32.0,0.0,1767.0,0.0,3.780575556804709e-05,7.5318e-05,1.0,13277.0,0.00017650874556980026,0.0,0.0,9339.0,0.00020039370463938194,0.0,0.0,26982.0,8.036420577734698e-05
6.0,33.0,0.0,1767.0,0.0,2.2683453340828252e-05,0.000225955,3.0,13277.0,0.00019628724734188017,0.0,0.0,9339.0,0.00012023622278362916,0.0,0.0,26982.0,4.8218523466408185e-05
6.0,34.0,0.0,1767.0,0.0,1.3610072004496951e-05,0.0,0.0,13277.0,0.0001177723484051281,0.0,0.0,9339.0,7.21417336701775e-05,0.0,0.0,26982.0,2.893111407984491e-05
6.0,35.0,0.0,1767.0,0.0,8.16604320269817e-06,0.0,0.0,13277.0,7.066340904307686e-05,0.0,0.0,9339.0,4.328504020210649e-05,0.000185309,5.0,26982.0,9.148226844790696e-05
6.0,36.0,0.0,1767.0,0.0,4.8996259216189015e-06,7.5318e-05,1.0,13277.0,7.252524542584611e-05,0.0,0.0,9339.0,2.5971024121263895e-05,0.0,0.0,26982.0,5.4889361068744174e-05
6.0,37.0,0.0,1767.0,0.0,2.939775552971341e-06,0.0,0.0,13277.0,4.3515147255507666e-05,0.0,0.0,9339.0,1.5582614472758335e-05,3.7062e-05,1.0,26982.0,4.775841664124651e-05
6.0,38.0,0.0,1767.0,0.0,1.7638653317828044e-06,0.0,0.0,13277.0,2.61090883533046e-05,0.0,0.0,9339.0,9.349568683655e-06,3.7062e-05,1.0,26982.0,4.3479849984747905e-05
6.0,39.0,0.0,1767.0,0.0,1.0583191990696826e-06,0.0,0.0,13277.0,1.5665453011982757e-05,0.0,0.0,9339.0,5.609741210193e-06,0.0,0.0,26982.0,2.6087909990848743e-05
6.0,40.0,0.0,1767.0,0.0,6.349915194418095e-07,0.0,0.0,13277.0,9.399271807189655e-06,0.0,0.0,9339.0,3.3658447261158e-06,3.7062e-05,1.0,26982.0,3.0477545994509244e-05
6.0,41.0,0.0,1767.0,0.0,3.809949116650857e-07,0.0,0.0,13277.0,5.639563084313792e-06,0.0,0.0,9339.0,2.01950683566948e-06,0.0,0.0,26982.0,1.8286527596705545e-05
6.0,42.0,0.0,1767.0,0.0,2.2859694699905141e-07,0.0,0.0,13277.0,3.383737850588275e-06,0.0,0.0,9339.0,1.211704101401688e-06,0.0,0.0,26982.0,1.0971916558023327e-05
6.0,43.0,0.0,1767.0,0.0,1.3715816819943085e-07,0.0,0.0,13277.0,2.030242710352965e-06,0.0,0.0,9339.0,7.270224608410127e-07,0.0,0.0,26982.0,6.583149934813996e-06
6.0,44.0,0.0,1767.0,0.0,8.229490091965851e-08,0.0,0.0,13277.0,1.2181456262117791e-06,0.0,0.0,9339.0,4.362134765046076e-07,0.0,0.0,26982.0,3.949889960888397e-06
6.0,45.0,0.0,1767.0,0.0,4.937694055179511e-08,0.0,0.0,13277.0,7.308873757270675e-07,0.0,0.0,9339.0,2.617280859027646e-07,0.0,0.0,26982.0,2.3699339765330382e-06
6.0,46.0,0.0,1767.0,0.0,2.9626164331077064e-08,0.0,0.0,13277.0,4.3853242543624045e-07,0.0,0.0,9339.0,1.5703685154165874e-07,0.0,0.0,26982.0,1.4219603859198228e-06
6.0,47.0,0.0,1767.0,0.0,1.777569859864624e-08,0.0,0.0,13277.0,2.6311945526174427e-07,0.0,0.0,9339.0,9.422211092499525e-08,0.0,0.0,26982.0,8.531762315518936e-07
6.0,48.0,0.0,1767.0,0.0,1.0665419159187744e-08,0.0,0.0,13277.0,1.5787167315704656e-07,0.0,0.0,9339.0,5.653326655499714e-08,0.0,0.0,26982.0,5.119057389311362e-07
6.0,49.0,0.0,1767.0,0.0,6.399251495512646e-09,0.0,0.0,13277.0,9.472300389422793e-08,0.0,0.0,9339.0,3.391995993299829e-08,0.0,0.0,26982.0,3.071434433586817e-07
6.0,50.0,0.0,1767.0,0.0,3.839550897307587e-09,0.0,0.0,13277.0,5.683380233653676e-08,0.0,0.0,9339.0,2.035197595979897e-08,0.0,0.0,26982.0,1.8428606601520902e-07
6.0,51.0,0.0,1767.0,0.0,2.3037305383845524e-09,0.0,0.0,13277.0,3.410028140192205e-08,0.0,0.0,9339.0,1.2211185575879382e-08,0.0,0.0,26982.0,1.1057163960912541e-07
6.0,52.0,0.0,1767.0,0.0,1.3822383230307314e-09,0.0,0.0,13277.0,2.046016884115323e-08,0.0,0.0,9339.0,7.3267113455276295e-09,0.0,0.0,26982.0,6.634298376547525e-08
7.0,1.0,0.0,1752.0,0.0,8.293429938184388e-10,0.0,0.0,13277.0,1.2276101304691938e-08,0.0,0.0,9339.0,4.3960268073165775e-09,0.0,0.0,26982.0,3.980579025928515e-08
7.0,2.0,0.0,1752.0,0.0,4.976057962910633e-10,0.0,0.0,13371.0,7.365660782815163e-09,0.0,0.0,9265.0,2.6376160843899465e-09,0.0,0.0,27103.0,2.388347415557109e-08
7.0,3.0,0.0,1752.0,0.0,2.9856347777463796e-10,0.0,0.0,13371.0,4.419396469689098e-09,0.0,0.0,9265.0,1.582569650633968e-09,0.0,0.0,27103.0,1.4330084493342652e-08
7.0,4.0,0.0,1752.0,0.0,1.7913808666478276e-10,0.0,0.0,13371.0,2.6516378818134585e-09,0.0,0.0,9265.0,9.495417903803808e-10,0.0,0.0,27103.0,8.598050696005591e-09
7.0,5.0,0.0,1752.0,0.0,1.0748285199886965e-10,0.0,0.0,13371.0,1.5909827290880751e-09,0.0,0.0,9265.0,5.697250742282284e-10,0.0,0.0,27103.0,5.1588304176033545e-09
7.0,6.0,0.0,1752.0,0.0,6.448971119932179e-11,0.0,0.0,13371.0,9.545896374528451e-10,0.0,0.0,9265.0,3.4183504453693704e-10,0.0,0.0,27103.0,3.0952982505620127e-09
7.0,7.0,0.0,1752.0,0.0,3.869382671959307e-11,7.478899999999999e-05,1.0,13371.0,2.991617275378247e-05,0.0,0.0,9265.0,2.051010267221622e-10,0.0,0.0,27103.0,1.8571789503372075e-09
7.0,8.0,0.0,1752.0,0.0,2.321629603175584e-11,0.0,0.0,13371.0,1.794970365226948e-05,0.0,0.0,9265.0,1.230606160332973e-10,0.0,0.0,27103.0,1.1143073702023244e-09
7.0,9.0,0.0,1752.0,0.0,1.3929777619053504e-11,0.0,0.0,13371.0,1.0769822191361688e-05,0.0,0.0,9265.0,7.383636961997839e-11,0.0,0.0,27103.0,6.685844221213946e-10
7.0,10.0,0.0,1752.0,0.0,8.357866571432103e-12,0.0,0.0,13371.0,6.461893314817013e-06,0.0,0.0,9265.0,4.4301821771987034e-11,0.0,0.0,27103.0,4.011506532728367e-10
7.0,11.0,0.0,1752.0,0.0,5.0147199428592614e-12,0.0,0.0,13371.0,3.877135988890208e-06,0.0,0.0,9265.0,2.658109306319222e-11,0.0,0.0,27103.0,2.40690391963702e-10
7.0,12.0,0.0,1752.0,0.0,3.008831965715557e-12,0.0,0.0,13371.0,2.326281593334125e-06,0.0,0.0,9265.0,1.594865583791533e-11,0.0,0.0,27103.0,1.444142351782212e-10
