year,flu week,PW rate,PW pop,PW count,PW weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,MS rate,MS count,MS pop,MS weighted rate,FL rate,FL count,FL pop,FL weighted rate,LC rate,LC count,LC pop,LC weighted rate,JE rate,JE count,JE pop,JE weighted rate
6.0,24.0,0.00014721,6793.0,1.0,0.00012487337825307118,0.000148247,4.0,26982.0,0.00018268068126446556,0.0003955,45.0,113780.0,0.0004378053445049093,0.0005118130000000001,49.0,95738.0,0.0006553785127911333,0.0,0.0,66138.0,0.000683398268781614,0.0,0.0,11553.0,3.8473188964312706e-05
6.0,25.0,0.000883262,6793.0,6.0,0.00042822882695184273,0.000704173,19.0,26982.0,0.00039127760875867936,0.000140622,16.0,113780.0,0.00031893200670294556,0.000490923,47.0,95738.0,0.00058959630767468,0.000317518,21.0,66138.0,0.0005370461612689683,0.0,0.0,11553.0,2.3083913378587623e-05
6.0,26.0,0.000294421,6793.0,2.0,0.00037470569617110565,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,0.00010546700000000001,12.0,113780.0,0.00023354600402176735,0.000407362,39.0,95738.0,0.0005167025846048079,0.000181439,12.0,66138.0,0.000394803296761381,0.0,0.0,11553.0,1.3850348027152573e-05
6.0,27.0,0.0,6793.0,0.0,0.0002248234177026634,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,7.0311e-05,8.0,113780.0,0.00016825200241306042,0.0003238,31.0,95738.0,0.00043954155076288473,0.000105839,7.0,66138.0,0.0002792175780568286,0.0,0.0,11553.0,8.310208816291544e-06
6.0,28.0,0.0,6793.0,0.0,0.00013489405062159802,0.000185309,5.0,26982.0,0.00021378729149187475,0.0,0.0,113780.0,0.00010095120144783625,0.00030291,29.0,95738.0,0.00038488893045773083,0.00021167900000000002,14.0,66138.0,0.00025220214683409716,0.000259673,3.0,11553.0,0.00010885532528977492
6.0,29.0,0.0,6793.0,0.0,8.093643037295881e-05,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,1.7578e-05,2.0,113780.0,6.760192086870175e-05,0.000313355,30.0,95738.0,0.0003562753582746385,0.00046871699999999995,31.0,66138.0,0.00033880808810045826,8.6558e-05,1.0,11553.0,9.993639517386494e-05
6.0,30.0,0.0,6793.0,0.0,4.856185822377529e-05,0.000148247,4.0,26982.0,0.00019852590493707491,3.5156e-05,4.0,113780.0,5.462355252122105e-05,0.000167123,16.0,95738.0,0.0002806144149647831,0.00042335699999999997,28.0,66138.0,0.00037262765286027495,0.0,0.0,11553.0,5.9961837104318965e-05
6.0,31.0,0.00014721,6793.0,1.0,8.802111493426518e-05,3.7062e-05,1.0,26982.0,0.00013394034296224496,5.2733000000000005e-05,6.0,113780.0,5.3867331512732634e-05,0.00011489700000000001,11.0,95738.0,0.00021432744897886987,0.000317518,21.0,66138.0,0.00035058379171616497,0.0,0.0,11553.0,3.597710226259138e-05
6.0,32.0,0.00014721,6793.0,1.0,0.00011169666896055912,0.0,0.0,26982.0,8.036420577734698e-05,6.1522e-05,7.0,113780.0,5.692919890763958e-05,8.356100000000001e-05,8.0,95738.0,0.00016202086938732192,0.000272158,18.0,66138.0,0.000319213475029699,0.0,0.0,11553.0,2.1586261357554827e-05
6.0,33.0,0.000294421,6793.0,2.0,0.00018478640137633548,0.0,0.0,26982.0,4.8218523466408185e-05,8.789e-06,1.0,113780.0,3.7673119344583746e-05,7.311600000000001e-05,7.0,95738.0,0.00012645892163239315,0.000257038,17.0,66138.0,0.00029434328501781943,8.6558e-05,1.0,11553.0,4.7574956814532893e-05
6.0,34.0,0.0,6793.0,0.0,0.00011087184082580128,0.0,0.0,26982.0,2.893111407984491e-05,0.0,0.0,113780.0,2.2603871606750245e-05,7.311600000000001e-05,7.0,95738.0,0.0001051217529794359,0.000272158,18.0,66138.0,0.00028546917101069166,0.0,0.0,11553.0,2.8544974088719736e-05
6.0,35.0,0.0,6793.0,0.0,6.652310449548076e-05,0.000185309,5.0,26982.0,9.148226844790696e-05,0.0,0.0,113780.0,1.3562322964050146e-05,7.311600000000001e-05,7.0,95738.0,9.231945178766153e-05,0.000105839,7.0,66138.0,0.000213617102606415,0.0,0.0,11553.0,1.712698445323184e-05
6.0,36.0,0.00014721,6793.0,1.0,9.879786269728847e-05,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,113780.0,8.137393778430087e-06,2.089e-05,2.0,95738.0,6.374767107259692e-05,0.00022679900000000002,15.0,66138.0,0.00021888986156384902,0.0,0.0,11553.0,1.0276190671939103e-05
6.0,37.0,0.00014721,6793.0,1.0,0.00011816271761837308,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.0,0.0,113780.0,4.882436267058052e-06,2.089e-05,2.0,95738.0,4.660460264355815e-05,0.000151199,10.0,66138.0,0.00019181351693830942,0.0,0.0,11553.0,6.165714403163462e-06
6.0,38.0,0.0,6793.0,0.0,7.089763057102385e-05,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.0,0.0,113780.0,2.929461760234831e-06,2.089e-05,2.0,95738.0,3.631876158613489e-05,0.000136079,9.0,66138.0,0.00016951971016298566,8.6558e-05,1.0,11553.0,3.8322628641898076e-05
6.0,39.0,0.0,6793.0,0.0,4.25385783426143e-05,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,113780.0,1.7576770561408983e-06,0.0,0.0,95738.0,2.1791256951680933e-05,0.000105839,7.0,66138.0,0.0001440474260977914,0.0,0.0,11553.0,2.2993577185138844e-05
6.0,40.0,0.0,6793.0,0.0,2.5523147005568583e-05,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,113780.0,1.0546062336845389e-06,3.1336e-05,3.0,95738.0,2.560915417100856e-05,4.536e-05,3.0,66138.0,0.00010457245565867484,0.0,0.0,11553.0,1.3796146311083306e-05
6.0,41.0,0.0,6793.0,0.0,1.5313888203341148e-05,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,113780.0,6.327637402107233e-07,0.0,0.0,95738.0,1.5365492502605135e-05,0.0,0.0,66138.0,6.27434733952049e-05,0.0,0.0,11553.0,8.277687786649984e-06
6.0,42.0,0.0,6793.0,0.0,9.188332922004688e-06,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,113780.0,3.79658244126434e-07,0.0,0.0,95738.0,9.21929550156308e-06,0.0,0.0,66138.0,3.764608403712294e-05,0.0,0.0,11553.0,4.96661267198999e-06
6.0,43.0,0.0,6793.0,0.0,5.5129997532028126e-06,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,113780.0,2.2779494647586038e-07,0.0,0.0,95738.0,5.5315773009378475e-06,0.0,0.0,66138.0,2.2587650422273765e-05,0.0,0.0,11553.0,2.979967603193994e-06
6.0,44.0,0.0,6793.0,0.0,3.3077998519216874e-06,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,113780.0,1.3667696788551623e-07,0.0,0.0,95738.0,3.3189463805627083e-06,0.0,0.0,66138.0,1.3552590253364259e-05,0.0,0.0,11553.0,1.7879805619163962e-06
6.0,45.0,0.0,6793.0,0.0,1.984679911153012e-06,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,113780.0,8.200618073130974e-08,0.0,0.0,95738.0,1.991367828337625e-06,0.0,0.0,66138.0,8.131554152018554e-06,0.0,0.0,11553.0,1.0727883371498377e-06
6.0,46.0,0.0,6793.0,0.0,1.1908079466918073e-06,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,113780.0,4.920370843878584e-08,0.0,0.0,95738.0,1.194820697002575e-06,0.0,0.0,66138.0,4.8789324912111325e-06,0.0,0.0,11553.0,6.436730022899026e-07
6.0,47.0,0.0,6793.0,0.0,7.144847680150844e-07,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,113780.0,2.9522225063271502e-08,0.0,0.0,95738.0,7.168924182015449e-07,0.0,0.0,66138.0,2.9273594947266792e-06,0.0,0.0,11553.0,3.8620380137394157e-07
6.0,48.0,0.0,6793.0,0.0,4.286908608090506e-07,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,113780.0,1.77133350379629e-08,0.0,0.0,95738.0,4.301354509209269e-07,0.0,0.0,66138.0,1.7564156968360075e-06,0.0,0.0,11553.0,2.3172228082436494e-07
6.0,49.0,0.0,6793.0,0.0,2.572145164854304e-07,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,113780.0,1.062800102277774e-08,0.0,0.0,95738.0,2.580812705525561e-07,0.0,0.0,66138.0,1.0538494181016044e-06,0.0,0.0,11553.0,1.3903336849461897e-07
6.0,50.0,0.0,6793.0,0.0,1.5432870989125821e-07,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,113780.0,6.376800613666643e-09,0.0,0.0,95738.0,1.5484876233153367e-07,0.0,0.0,66138.0,6.323096508609626e-07,0.0,0.0,11553.0,8.342002109677138e-08
6.0,51.0,0.0,6793.0,0.0,9.259722593475492e-08,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,113780.0,3.826080368199986e-09,0.0,0.0,95738.0,9.290925739892019e-08,0.0,0.0,66138.0,3.793857905165776e-07,0.0,0.0,11553.0,5.005201265806283e-08
6.0,52.0,0.0,6793.0,0.0,5.555833556085295e-08,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,113780.0,2.2956482209199915e-09,0.0,0.0,95738.0,5.574555443935211e-08,0.0,0.0,66138.0,2.2763147430994654e-07,0.0,0.0,11553.0,3.00312075948377e-08
7.0,1.0,0.0,6848.0,0.0,3.333500133651177e-08,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,113780.0,1.3773889325519948e-09,0.0,0.0,95738.0,3.3447332663611266e-08,0.0,0.0,66138.0,1.3657888458596791e-07,0.0,0.0,11553.0,1.801872455690262e-08
7.0,2.0,0.0,6848.0,0.0,2.000100080190706e-08,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,115896.0,8.264333595311968e-10,0.0,0.0,97693.0,2.006839959816676e-08,0.0,0.0,66792.0,8.194733075158074e-08,0.0,0.0,11770.0,1.081123473414157e-08
7.0,3.0,0.0,6848.0,0.0,1.2000600481144235e-08,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,115896.0,4.95860015718718e-10,0.0,0.0,97693.0,1.2041039758900055e-08,0.0,0.0,66792.0,4.9168398450948445e-08,0.0,0.0,11770.0,6.486740840484942e-09
7.0,4.0,0.0,6848.0,0.0,7.2003602886865406e-09,0.0,0.0,27103.0,8.598050696005591e-09,5.1771e-05,6.0,115896.0,2.0708697516009435e-05,0.0,0.0,97693.0,7.2246238553400326e-09,2.9944e-05,2.0,66792.0,1.2007101039070569e-05,0.0,0.0,11770.0,3.892044504290965e-09
7.0,5.0,0.0,6848.0,0.0,4.320216173211924e-09,0.0,0.0,27103.0,5.1588304176033545e-09,4.3142e-05,5.0,115896.0,2.968201850960566e-05,0.0,0.0,97693.0,4.334774313204019e-09,1.4972e-05,1.0,66792.0,1.3193060623442341e-05,0.0,0.0,11770.0,2.3352267025745788e-09
7.0,6.0,0.0,6848.0,0.0,2.5921297039271542e-09,0.0,0.0,27103.0,3.0952982505620127e-09,8.628e-06,1.0,115896.0,2.1260411105763394e-05,0.0,0.0,97693.0,2.6008645879224114e-09,1.4972e-05,1.0,66792.0,1.3904636374065403e-05,0.0,0.0,11770.0,1.4011360215447472e-09
7.0,7.0,0.0,6848.0,0.0,1.5552778223562925e-09,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,115896.0,1.2756246663458037e-05,0.0,0.0,97693.0,1.5605187527534468e-09,0.0,0.0,66792.0,8.342781824439242e-06,0.0,0.0,11770.0,8.406816129268483e-10
7.0,8.0,0.0,6848.0,0.0,9.331666934137754e-10,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,115896.0,7.653747998074822e-06,0.0,0.0,97693.0,9.363112516520681e-10,1.4972e-05,1.0,66792.0,1.0994469094663545e-05,0.0,0.0,11770.0,5.04408967756109e-10
7.0,9.0,0.0,6848.0,0.0,5.599000160482652e-10,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,115896.0,4.5922487988448925e-06,0.0,0.0,97693.0,5.617867509912408e-10,0.0,0.0,66792.0,6.5966814567981265e-06,0.0,0.0,11770.0,3.026453806536654e-10
7.0,10.0,0.0,6848.0,0.0,3.359400096289591e-10,0.0,0.0,27103.0,4.011506532728367e-10,8.628e-06,1.0,115896.0,6.2065492793069354e-06,0.0,0.0,97693.0,3.3707205059474445e-10,0.0,0.0,66792.0,3.9580088740788756e-06,0.0,0.0,11770.0,1.8158722839219923e-10
7.0,11.0,0.0,6848.0,0.0,2.0156400577737545e-10,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,115896.0,3.723929567584161e-06,0.0,0.0,97693.0,2.0224323035684665e-10,0.0,0.0,66792.0,2.3748053244473252e-06,0.0,0.0,11770.0,1.0895233703531953e-10
7.0,12.0,0.0,6848.0,0.0,1.2093840346642527e-10,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,115896.0,2.2343577405504966e-06,0.0,0.0,97693.0,1.21345938214108e-10,0.0,0.0,66792.0,1.424883194668395e-06,0.0,0.0,11770.0,6.537140222119171e-11
7.0,13.0,0.0,6848.0,0.0,7.256304207985515e-11,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,115896.0,1.3406146443302978e-06,1.0236e-05,1.0,97693.0,4.0944728075629284e-06,0.0,0.0,66792.0,8.54929916801037e-07,0.0,0.0,11770.0,3.922284133271503e-11
7.0,14.0,0.0,6848.0,0.0,4.353782524791309e-11,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,115896.0,8.043687865981787e-07,0.0,0.0,97693.0,2.456683684537757e-06,0.0,0.0,66792.0,5.129579500806222e-07,0.0,0.0,11770.0,2.3533704799629017e-11
7.0,15.0,0.0,6848.0,0.0,2.6122695148747855e-11,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,115896.0,4.826212719589072e-07,1.0236e-05,1.0,97693.0,5.568410210722654e-06,0.0,0.0,66792.0,3.077747700483733e-07,0.0,0.0,11770.0,1.412022287977741e-11
7.0,16.0,0.0,6848.0,0.0,1.5673617089248713e-11,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,115896.0,2.8957276317534427e-07,1.0236e-05,1.0,97693.0,7.435446126433593e-06,0.0,0.0,66792.0,1.8466486202902398e-07,0.0,0.0,11770.0,8.472133727866445e-12
7.0,17.0,0.0,6848.0,0.0,9.404170253549228e-12,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,115896.0,1.7374365790520656e-07,0.0,0.0,97693.0,4.461267675860156e-06,1.4972e-05,1.0,66792.0,6.099598917217415e-06,0.0,0.0,11770.0,5.083280236719867e-12
7.0,18.0,0.0,6848.0,0.0,5.642502152129536e-12,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,115896.0,1.0424619474312393e-07,1.0236e-05,1.0,97693.0,6.7711606055160936e-06,0.0,0.0,66792.0,3.659759350330449e-06,0.0,0.0,11770.0,3.04996814203192e-12
7.0,19.0,0.0,6848.0,0.0,3.3855012912777217e-12,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,115896.0,6.254771684587435e-08,1.0236e-05,1.0,97693.0,8.157096363309656e-06,0.0,0.0,66792.0,2.1958556101982694e-06,0.0,0.0,11770.0,1.829980885219152e-12
7.0,20.0,0.0,6848.0,0.0,2.031300774766633e-12,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,115896.0,3.752863010752461e-08,0.0,0.0,97693.0,4.8942578179857935e-06,0.0,0.0,66792.0,1.3175133661189616e-06,0.0,0.0,11770.0,1.0979885311314912e-12
7.0,21.0,0.0,6848.0,0.0,1.2187804648599797e-12,0.0,0.0,27103.0,1.4553627601986185e-12,0.0,0.0,115896.0,2.2517178064514767e-08,0.0,0.0,97693.0,2.936554690791476e-06,1.4972e-05,1.0,66792.0,6.779308019671377e-06,0.0,0.0,11770.0,6.587931186788947e-13
7.0,22.0,0.0,6848.0,0.0,7.312682789159878e-13,0.0,0.0,27103.0,8.73217656119171e-13,8.628e-06,1.0,115896.0,3.464710306838709e-06,0.0,0.0,97693.0,1.7619328144748857e-06,5.9887e-05,4.0,66792.0,2.8022384811802825e-05,0.0,0.0,11770.0,3.952758712073368e-13
7.0,23.0,0.0,6848.0,0.0,4.3876096734959266e-13,0.0,0.0,27103.0,5.239305936715026e-13,6.0398999999999995e-05,7.0,115896.0,2.6238426184103225e-05,0.0,0.0,97693.0,1.0571596886849313e-06,0.000134747,9.0,66792.0,7.071223088708171e-05,0.0,0.0,11770.0,2.371655227244021e-13
7.0,24.0,0.0,6848.0,0.0,2.632565804097556e-13,0.0,0.0,27103.0,3.1435835620290154e-13,7.7656e-05,9.0,115896.0,4.680545571046194e-05,2.0472e-05,2.0,97693.0,8.823095813210959e-06,0.000194634,13.0,66792.0,0.00012028093853224902,0.0,0.0,11770.0,1.4229931363464125e-13
7.0,25.0,0.000146028,6848.0,1.0,5.841120015795395e-05,0.0,0.0,27103.0,1.8861501372174092e-13,6.9027e-05,8.0,115896.0,5.569407342627716e-05,0.000327557,32.0,97693.0,0.00013631665748792658,0.00034435300000000004,23.0,66792.0,0.00020990976311934944,0.0,0.0,11770.0,8.537958818078475e-14
7.0,26.0,0.0,6848.0,0.0,3.504672009477237e-05,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,0.000215711,25.0,115896.0,0.0001197008440557663,0.000501571,49.0,97693.0,0.000282418394492756,0.000389268,26.0,66792.0,0.00028165305787160967,0.0,0.0,11770.0,5.122775290847085e-14
7.0,27.0,0.000146028,6848.0,1.0,7.943923205686343e-05,0.000147585,4.0,27103.0,6.78890400679014e-05,0.00018119700000000002,21.0,115896.0,0.0001442993064334598,0.00046062699999999997,45.0,97693.0,0.0003537018366956536,0.000389268,26.0,66792.0,0.00032469903472296584,0.0,0.0,11770.0,3.073665174508251e-14
7.0,28.0,0.0,6848.0,0.0,4.766353923411805e-05,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.000371022,43.0,115896.0,0.00023498838386007588,0.00053228,52.0,97693.0,0.00042513310201739216,0.000658762,44.0,66792.0,0.0004583242208337795,8.4962e-05,1.0,11770.0,3.3984800018441995e-05
7.0,29.0,0.0,6848.0,0.0,2.859812354047083e-05,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.000543591,63.0,115896.0,0.00035842943031604555,0.000573224,56.0,97693.0,0.0004843694612104353,0.001317523,88.0,66792.0,0.0008020037325002677,0.000254885,3.0,11770.0,0.0001223448800110652
7.0,30.0,0.0,6848.0,0.0,1.7158874124282496e-05,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.000414164,48.0,115896.0,0.00038072325818962736,0.000696058,68.0,97693.0,0.0005690448767262611,0.001302551,87.0,66792.0,0.0010022226395001608,0.000424809,5.0,11770.0,0.0002433305280066391
7.0,31.0,0.000876168,6848.0,6.0,0.0003607625244745695,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.0005608480000000001,65.0,115896.0,0.0004527731549137764,0.001044087,102.0,97693.0,0.0007590617260357567,0.001152833,77.0,66792.0,0.0010624667837000965,0.000169924,2.0,11770.0,0.00021396791680398345
7.0,32.0,0.0013142520000000001,6848.0,9.0,0.0007421583146847417,0.000258274,7.0,27103.0,0.00028987063767567996,0.000474563,55.0,115896.0,0.0004614890929482659,0.000972434,95.0,97693.0,0.000844410635621454,0.001063002,71.0,66792.0,0.0010626808702200578,8.4962e-05,1.0,11770.0,0.00016236555008239007
7.0,33.0,0.00073014,6848.0,5.0,0.000737350988810845,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.000293366,34.0,115896.0,0.0003942398557689595,0.000245668,24.0,97693.0,0.0006049135813728724,0.000509043,34.0,66792.0,0.0008412257221320346,0.0,0.0,11770.0,9.741933004943404e-05
7.0,34.0,0.000146028,6848.0,1.0,0.0005008217932865069,0.0,0.0,27103.0,0.00012206374956324477,0.000129426,15.0,115896.0,0.0002883143134613757,0.000327557,32.0,97693.0,0.0004939709488237234,0.000254521,17.0,66792.0,0.0006065438332792208,0.0,0.0,11770.0,5.845159802966042e-05
7.0,35.0,0.000146028,6848.0,1.0,0.00035890427597190413,0.000147585,4.0,27103.0,0.00013227224973794686,0.00018119700000000002,21.0,115896.0,0.0002454673880768254,0.000163778,16.0,97693.0,0.000361893769294234,7.4859e-05,5.0,66792.0,0.00039386989996753244,0.0,0.0,11770.0,3.507095881779625e-05
7.0,36.0,0.0,6848.0,0.0,0.00021534256558314248,7.3793e-05,2.0,27103.0,0.0001088805498427681,6.0398999999999995e-05,7.0,115896.0,0.00017144003284609523,8.1889e-05,8.0,97693.0,0.0002498918615765404,0.00010480299999999999,7.0,66792.0,0.00027824313998051943,0.0,0.0,11770.0,2.104257529067775e-05
7.0,37.0,0.0,6848.0,0.0,0.0001292055393498855,7.3793e-05,2.0,27103.0,9.484552990566086e-05,8.6284e-05,10.0,115896.0,0.00013737761970765715,3.0708000000000005e-05,3.0,97693.0,0.00016221831694592423,2.9944e-05,2.0,66792.0,0.00017892348398831166,0.0,0.0,11770.0,1.262554517440665e-05
7.0,38.0,0.0,6848.0,0.0,7.752332360993129e-05,0.0,0.0,27103.0,5.6907317943396514e-05,3.4514e-05,4.0,115896.0,9.623217182459429e-05,1.0236e-05,1.0,97693.0,0.00010142539016755454,0.0,0.0,66792.0,0.00010735409039298699,0.0,0.0,11770.0,7.575327104643989e-06
7.0,39.0,0.0,6848.0,0.0,4.651399416595877e-05,0.0,0.0,27103.0,3.4144390766037906e-05,3.4514e-05,4.0,115896.0,7.154490309475657e-05,3.0708000000000005e-05,3.0,97693.0,7.313843410053272e-05,0.0,0.0,66792.0,6.441245423579219e-05,0.0,0.0,11770.0,4.545196262786393e-06
7.0,40.0,0.0,6848.0,0.0,2.7908396499575263e-05,0.0,0.0,27103.0,2.048663445962274e-05,2.5885e-05,3.0,115896.0,5.328094185685395e-05,3.0708000000000005e-05,3.0,97693.0,5.616626046031964e-05,0.0,0.0,66792.0,3.8647472541475314e-05,0.0,0.0,11770.0,2.727117757671836e-06
7.0,41.0,0.0,6848.0,0.0,1.6745037899745157e-05,0.0,0.0,27103.0,1.2291980675773645e-05,1.7257e-05,2.0,115896.0,3.8871365114112366e-05,0.0,0.0,97693.0,3.369975627619178e-05,0.0,0.0,66792.0,2.318848352488519e-05,0.0,0.0,11770.0,1.6362706546031016e-06
7.0,42.0,0.0,6848.0,0.0,1.0047022739847093e-05,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,115896.0,2.332281906846742e-05,0.0,0.0,97693.0,2.0219853765715068e-05,0.0,0.0,66792.0,1.3913090114931112e-05,0.0,0.0,11770.0,9.817623927618608e-07
7.0,43.0,0.0,6848.0,0.0,6.028213643908255e-06,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,115896.0,1.399369144108045e-05,0.0,0.0,97693.0,1.213191225942904e-05,0.0,0.0,66792.0,8.347854068958668e-06,0.0,0.0,11770.0,5.890574356571165e-07
7.0,44.0,0.0,6848.0,0.0,3.616928186344953e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,115896.0,8.39621486464827e-06,0.0,0.0,97693.0,7.279147355657424e-06,0.0,0.0,66792.0,5.008712441375201e-06,0.0,0.0,11770.0,3.534344613942699e-07
7.0,45.0,0.0,6848.0,0.0,2.1701569118069717e-06,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,115896.0,5.037728918788962e-06,0.0,0.0,97693.0,4.367488413394454e-06,0.0,0.0,66792.0,3.0052274648251203e-06,0.0,0.0,11770.0,2.1206067683656192e-07
7.0,46.0,0.0,6848.0,0.0,1.302094147084183e-06,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,115896.0,3.022637351273377e-06,0.0,0.0,97693.0,2.6204930480366726e-06,0.0,0.0,66792.0,1.8031364788950721e-06,0.0,0.0,11770.0,1.2723640610193714e-07
7.0,47.0,0.0,6848.0,0.0,7.812564882505098e-07,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,115896.0,1.813582410764026e-06,0.0,0.0,97693.0,1.5722958288220036e-06,0.0,0.0,66792.0,1.0818818873370433e-06,0.0,0.0,11770.0,7.634184366116228e-08
7.0,48.0,0.0,6848.0,0.0,4.687538929503059e-07,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,115896.0,1.0881494464584155e-06,0.0,0.0,97693.0,9.433774972932021e-07,0.0,0.0,66792.0,6.49129132402226e-07,0.0,0.0,11770.0,4.580510619669737e-08
7.0,49.0,0.0,6848.0,0.0,2.812523357701835e-07,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,115896.0,6.528896678750493e-07,0.0,0.0,97693.0,5.660264983759212e-07,0.0,0.0,66792.0,3.8947747944133554e-07,0.0,0.0,11770.0,2.748306371801842e-08
7.0,50.0,0.0,6848.0,0.0,1.687514014621101e-07,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,115896.0,3.917338007250296e-07,0.0,0.0,97693.0,3.3961589902555273e-07,0.0,0.0,66792.0,2.336864876648013e-07,0.0,0.0,11770.0,1.648983823081105e-08
7.0,51.0,0.0,6848.0,0.0,1.0125084087726605e-07,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,115896.0,2.3504028043501775e-07,0.0,0.0,97693.0,2.0376953941533162e-07,0.0,0.0,66792.0,1.402118925988808e-07,0.0,0.0,11770.0,9.89390293848663e-09
7.0,52.0,0.0,6848.0,0.0,6.075050452635963e-08,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,115896.0,1.4102416826101064e-07,0.0,0.0,97693.0,1.2226172364919897e-07,0.0,0.0,66792.0,8.412713555932848e-08,0.0,0.0,11770.0,5.9363417630919786e-09
8.0,1.0,0.0,6795.0,0.0,3.6450302715815774e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,115896.0,8.461450095660638e-08,0.0,0.0,97693.0,7.335703418951938e-08,0.0,0.0,66792.0,5.047628133559708e-08,0.0,0.0,11770.0,3.561805057855187e-09
8.0,2.0,0.0,6795.0,0.0,2.1870181629489464e-08,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,117441.0,5.0768700573963825e-08,0.0,0.0,100000.0,4.401422051371162e-08,0.0,0.0,67773.0,3.028576880135825e-08,0.0,0.0,11891.0,2.137083034713112e-09
8.0,3.0,0.0,6795.0,0.0,1.3122108977693678e-08,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,117441.0,3.046122034437829e-08,0.0,0.0,100000.0,2.6408532308226973e-08,0.0,0.0,67773.0,1.8171461280814946e-08,0.0,0.0,11891.0,1.2822498208278672e-09
8.0,4.0,0.0,6795.0,0.0,7.873265386616207e-09,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,117441.0,1.8276732206626974e-08,0.0,0.0,100000.0,1.5845119384936183e-08,0.0,0.0,67773.0,1.0902876768488967e-08,0.0,0.0,11891.0,7.693498924967203e-10
8.0,5.0,0.0,6795.0,0.0,4.723959231969724e-09,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,117441.0,1.0966039323976184e-08,0.0,0.0,100000.0,9.50707163096171e-09,0.0,0.0,67773.0,6.54172606109338e-09,0.0,0.0,11891.0,4.6160993549803215e-10
8.0,6.0,0.0,6795.0,0.0,2.8343755391818343e-09,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,117441.0,6.57962359438571e-09,0.0,0.0,100000.0,5.704242978577025e-09,0.0,0.0,67773.0,3.925035636656028e-09,0.0,0.0,11891.0,2.7696596129881927e-10
