year,flu week,FL rate,FL pop,FL count,FL weighted rate,LI rate,LI count,LI pop,LI weighted rate,SA rate,SA count,SA pop,SA weighted rate,LA rate,LA count,LA pop,LA weighted rate,MS rate,MS count,MS pop,MS weighted rate,PW rate,PW count,PW pop,PW weighted rate,LC rate,LC count,LC pop,LC weighted rate,TE rate,TE count,TE pop,TE weighted rate,PO rate,PO count,PO pop,PO weighted rate,GL rate,GL count,GL pop,GL weighted rate
,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,0.0,90853.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0
1.0,2.0,4.4027e-05,90853.0,4.0,1.76108e-05,0.0,0.0,2347.0,0.0,0.0,0.0,11394.0,0.0,0.000347391,10.0,28786.0,0.000347391,0.0,0.0,109432.0,0.0,0.0,0.0,7012.0,0.0,0.0007236689999999999,46.0,63565.0,0.0007236689999999999,0.0,0.0,6072.0,0.0,0.000324781,2.0,6158.0,0.000324781,0.00022361400000000002,3.0,13416.0,0.00022361400000000002
1.0,3.0,8.8054e-05,90853.0,8.0,4.578808e-05,0.0,0.0,2347.0,0.0,0.0,0.0,11394.0,0.0,0.00045160800000000004,13.0,28786.0,0.00038907780000000004,0.00017362400000000002,19.0,109432.0,6.94496e-05,0.0,0.0,7012.0,0.0,0.000802328,51.0,63565.0,0.0007551325999999999,0.0,0.0,6072.0,0.0,0.0,0.0,6158.0,0.0001948686,0.00044722699999999997,6.0,13416.0,0.0003130592
1.0,4.0,0.000121075,90853.0,11.0,7.5902848e-05,0.0,0.0,2347.0,0.0,0.0,0.0,11394.0,0.0,0.000312652,9.0,28786.0,0.00035850748,0.001060019,116.0,109432.0,0.00046567736,0.00014261299999999998,1.0,7012.0,5.7045199999999994e-05,0.001588925,101.0,63565.0,0.00108864956,0.0,0.0,6072.0,0.0,0.0,0.0,6158.0,0.00011692115999999998,0.000670841,9.0,13416.0,0.00045617192
1.0,5.0,0.000484299,90853.0,44.0,0.0002392613088,0.000852152,2.0,2347.0,0.0003408608,8.7765e-05,1.0,11394.0,3.5106e-05,0.00027791299999999997,8.0,28786.0,0.000326269688,0.00020103799999999998,22.0,109432.0,0.00035982161599999995,0.0,0.0,7012.0,3.422712e-05,0.0007865960000000001,50.0,63565.0,0.000967828136,0.0,0.0,6072.0,0.0,0.0,0.0,6158.0,7.015269599999999e-05,0.000149076,2.0,13416.0,0.000333333552
1.0,6.0,0.00089155,90853.0,81.0,0.00050017678528,0.001278228,3.0,2347.0,0.00071580768,0.0,0.0,11394.0,2.10636e-05,0.00076426,22.0,28786.0,0.0005014658128,0.000118795,13.0,109432.0,0.00026341096959999995,0.0,0.0,7012.0,2.0536272e-05,0.00220247,140.0,63565.0,0.0014616848816,0.000658762,4.0,6072.0,0.0002635048,0.0,0.0,6158.0,4.209161759999999e-05,0.000149076,2.0,13416.0,0.0002596305312
1.0,7.0,0.0014088689999999999,90853.0,128.0,0.0008636536711679999,0.001278228,3.0,2347.0,0.0009407758080000001,0.001053186,12.0,11394.0,0.00043391256000000004,0.0016674770000000001,48.0,28786.0,0.0009678702876800001,0.0,0.0,109432.0,0.00015804658175999997,0.0,0.0,7012.0,1.2321763199999998e-05,0.0027845509999999997,177.0,63565.0,0.00199083132896,0.000494071,3.0,6072.0,0.00035573128000000005,0.0,0.0,6158.0,2.5254970559999993e-05,0.0,0.0,13416.0,0.00015577831872
1.0,8.0,0.0020142429999999998,90853.0,183.0,0.0013238894027007998,0.0,0.0,2347.0,0.0005644654848000001,0.003159558,36.0,11394.0,0.001524170736,0.00194539,56.0,28786.0,0.001358878172608,0.0,0.0,109432.0,9.482794905599997e-05,0.0,0.0,7012.0,7.3930579199999985e-06,0.013309211000000001,846.0,63565.0,0.006518183197376,0.001646904,10.0,6072.0,0.0008722003680000001,0.0027606370000000002,17.0,6158.0,0.001119407782336,0.0,0.0,13416.0,9.3466991232e-05
1.0,9.0,0.001243767,90853.0,113.0,0.00129184044162048,0.0,0.0,2347.0,0.00033867929088000003,0.001579779,18.0,11394.0,0.0015464140415999998,0.001736955,50.0,28786.0,0.0015101089035648,0.000182762,20.0,109432.0,0.00013000156943359997,0.0,0.0,7012.0,4.435834751999999e-06,0.008888539,565.0,63565.0,0.0074663255184256,0.0,0.0,6072.0,0.0005233202208,0.003085417,19.0,6158.0,0.0019058114694016001,0.0,0.0,13416.0,5.608019473919999e-05
1.0,10.0,0.000737455,90853.0,67.0,0.001070086264972288,0.000426076,1.0,2347.0,0.00037363797452800003,0.001579779,18.0,11394.0,0.0015597600249599997,0.000972695,28.0,28786.0,0.00129514334213888,4.569e-05,5.0,109432.0,9.627694166015997e-05,0.0,0.0,7012.0,2.6615008511999994e-06,0.0032565090000000003,207.0,63565.0,0.005782398911055361,0.0,0.0,6072.0,0.00031399213248,0.0,0.0,6158.0,0.00114348688164096,7.4538e-05,1.0,13416.0,6.346331684351999e-05
1.0,11.0,0.000176109,90853.0,16.0,0.0007124953589833728,0.0,0.0,2347.0,0.00022418278471680002,0.000526593,6.0,11394.0,0.0011464932149759998,0.000416869,12.0,28786.0,0.0009438336052833281,0.0,0.0,109432.0,5.7766164996095985e-05,0.0,0.0,7012.0,1.5969005107199997e-06,0.0,0.0,63565.0,0.0034694393466332164,0.0,0.0,6072.0,0.000188395279488,0.0,0.0,6158.0,0.0006860921289845761,0.0,0.0,13416.0,3.8077990106111994e-05
1.0,12.0,8.8054e-05,90853.0,8.0,0.00046271881539002366,0.0,0.0,2347.0,0.00013450967083008,0.001053186,12.0,11394.0,0.0011091703289856,0.000347391,10.0,28786.0,0.0007052565631699968,0.0,0.0,109432.0,3.465969899765759e-05,0.0,0.0,7012.0,9.581403064319998e-07,0.0032565090000000003,207.0,63565.0,0.00338426720797993,0.0,0.0,6072.0,0.00011303716769279999,0.0,0.0,6158.0,0.00041165527739074566,0.0,0.0,13416.0,2.2846794063667197e-05
1.0,13.0,2.2014e-05,90853.0,2.0,0.0002864368892340142,0.0,0.0,2347.0,8.0705802498048e-05,0.0006143580000000001,7.0,11394.0,0.00091124539739136,0.000347391,10.0,28786.0,0.000562110337901998,0.0,0.0,109432.0,2.0795819398594552e-05,0.0,0.0,7012.0,5.748841838591998e-07,0.000692205,44.0,63565.0,0.002307442324787958,0.0,0.0,6072.0,6.782230061567999e-05,0.0,0.0,6158.0,0.00024699316643444737,0.0,0.0,13416.0,1.3708076438200318e-05
1.0,14.0,7.7048e-05,90853.0,7.0,0.00020268133354040853,0.0,0.0,2347.0,4.84234814988288e-05,0.0006143580000000001,7.0,11394.0,0.0007924904384348161,0.00010421700000000001,3.0,28786.0,0.0003789530027411988,0.0,0.0,109432.0,1.2477491639156731e-05,0.0,0.0,7012.0,3.449305103155199e-07,7.866e-05,5.0,63565.0,0.0014159293948727747,0.0,0.0,6072.0,4.069338036940799e-05,0.0,0.0,6158.0,0.00014819589986066843,0.0,0.0,13416.0,8.22484586292019e-06
1.0,15.0,1.1007e-05,90853.0,1.0,0.00012601160012424512,0.0,0.0,2347.0,2.9054088899297276e-05,0.000263296,3.0,11394.0,0.0005808126630608896,0.000312652,9.0,28786.0,0.00035243260164471925,0.0,0.0,109432.0,7.486494983494038e-06,0.0,0.0,7012.0,2.0695830618931193e-07,0.00081806,52.0,63565.0,0.0011767816369236649,0.0,0.0,6072.0,2.4416028221644797e-05,0.0,0.0,6158.0,8.891753991640106e-05,0.0,0.0,13416.0,4.934907517752114e-06
1.0,16.0,0.0,90853.0,0.0,7.560696007454706e-05,0.0,0.0,2347.0,1.7432453339578366e-05,8.7765e-05,1.0,11394.0,0.00038359359783653375,0.0,0.0,28786.0,0.00021145956098683156,0.0,0.0,109432.0,4.4918969900964224e-06,0.0,0.0,7012.0,1.2417498371358714e-07,0.000456226,29.0,63565.0,0.0008885593821541989,0.0,0.0,6072.0,1.4649616932986878e-05,0.0,0.0,6158.0,5.3350523949840636e-05,0.0,0.0,13416.0,2.960944510651268e-06
1.0,17.0,3.302e-05,90853.0,3.0,5.8572176044728235e-05,0.0,0.0,2347.0,1.0459472003747018e-05,0.00017553099999999998,2.0,11394.0,0.0003003685587019202,3.4739e-05,1.0,28786.0,0.00014077133659209893,0.0,0.0,109432.0,2.6951381940578533e-06,0.0,0.0,7012.0,7.450499022815229e-08,0.00018878299999999998,12.0,63565.0,0.0006086488292925194,0.0,0.0,6072.0,8.789770159792127e-06,0.0,0.0,6158.0,3.201031436990438e-05,0.0,0.0,13416.0,1.7765667063907609e-06
1.0,18.0,0.0,90853.0,0.0,3.514330562683694e-05,0.0,0.0,2347.0,6.275683202248211e-06,8.7765e-05,1.0,11394.0,0.0002153271352211521,0.000138956,4.0,28786.0,0.00014004520195525936,0.0,0.0,109432.0,1.617082916434712e-06,0.0,0.0,7012.0,4.4702994136891375e-08,0.000220247,14.0,63565.0,0.0004532880975755116,0.0,0.0,6072.0,5.273862095875275e-06,0.0,0.0,6158.0,1.920618862194263e-05,0.0,0.0,13416.0,1.0659400238344565e-06
1.0,19.0,2.2014e-05,90853.0,2.0,2.989158337610216e-05,0.0,0.0,2347.0,3.765409921348926e-06,0.0,0.0,11394.0,0.00012919628113269125,0.00027791299999999997,8.0,28786.0,0.00019519232117315563,0.0,0.0,109432.0,9.70249749860827e-07,0.0,0.0,7012.0,2.6821796482134824e-08,0.00011012299999999999,7.0,63565.0,0.00031602205854530695,0.0,0.0,6072.0,3.1643172575251652e-06,0.0,0.0,6158.0,1.1523713173165576e-05,0.0,0.0,13416.0,6.395640143006738e-07
1.0,20.0,1.1007e-05,90853.0,1.0,2.2337750025661298e-05,0.0,0.0,2347.0,2.259245952809356e-06,0.0,0.0,11394.0,7.751776867961475e-05,0.0,0.0,28786.0,0.00011711539270389338,0.0,0.0,109432.0,5.821498499164962e-07,0.0,0.0,7012.0,1.6093077889280895e-08,0.000251711,16.0,63565.0,0.00029029763512718415,0.0,0.0,6072.0,1.898590354515099e-06,0.0,0.0,6158.0,6.914227903899346e-06,0.0,0.0,13416.0,3.837384085804043e-07
1.0,21.0,0.0,90853.0,0.0,1.3402650015396778e-05,0.0,0.0,2347.0,1.3555475716856135e-06,0.0,0.0,11394.0,4.651066120776885e-05,0.00017369599999999998,5.0,28786.0,0.00013974763562233603,0.0,0.0,109432.0,3.492899099498977e-07,0.0,0.0,7012.0,9.655846733568536e-09,0.000204515,13.0,63565.0,0.0002559845810763105,0.0,0.0,6072.0,1.1391542127090593e-06,0.0,0.0,6158.0,4.1485367423396075e-06,0.0,0.0,13416.0,2.3024304514824258e-07
1.0,22.0,0.0,90853.0,0.0,8.041590009238067e-06,0.0,0.0,2347.0,8.133285430113681e-07,8.7765e-05,1.0,11394.0,6.30123967246613e-05,0.000138956,4.0,28786.0,0.0001394309813734016,0.0,0.0,109432.0,2.0957394596993863e-07,0.0,0.0,7012.0,5.793508040141121e-09,0.000456226,29.0,63565.0,0.00033608114864578634,0.0,0.0,6072.0,6.834925276254356e-07,0.0,0.0,6158.0,2.4891220454037644e-06,0.0,0.0,13416.0,1.3814582708894553e-07
1.0,23.0,0.0,90853.0,0.0,4.82495400554284e-06,0.0,0.0,2347.0,4.879971258068209e-07,8.7765e-05,1.0,11394.0,7.291343803479677e-05,0.000208435,6.0,28786.0,0.00016703258882404097,0.0,0.0,109432.0,1.2574436758196317e-07,0.0,0.0,7012.0,3.4761048240846724e-09,0.000220247,14.0,63565.0,0.0002897474891874718,0.0,0.0,6072.0,4.1009551657526135e-07,0.0,0.0,6158.0,1.4934732272422586e-06,0.0,0.0,13416.0,8.288749625336732e-08
1.0,24.0,1.1007e-05,90853.0,1.0,7.297772403325704e-06,0.0,0.0,2347.0,2.9279827548409253e-07,0.000263296,3.0,11394.0,0.00014906646282087806,0.00027791299999999997,8.0,28786.0,0.00021138475329442457,0.0,0.0,109432.0,7.54466205491779e-08,0.0,0.0,7012.0,2.0856628944508035e-09,0.00037756599999999997,24.0,63565.0,0.00032487489351248303,0.0,0.0,6072.0,2.460573099451568e-07,0.0,0.0,6158.0,8.960839363453551e-07,0.0,0.0,13416.0,4.973249775202039e-08
1.0,25.0,0.0,90853.0,0.0,4.378663441995422e-06,0.0,0.0,2347.0,1.756789652904555e-07,0.0,0.0,11394.0,8.943987769252683e-05,0.000312652,9.0,28786.0,0.0002518916519766547,0.0,0.0,109432.0,4.526797232950674e-08,0.0,0.0,7012.0,1.2513977366704821e-09,0.00026744299999999997,17.0,63565.0,0.0003019021361074898,0.0,0.0,6072.0,1.4763438596709407e-07,0.0,0.0,6158.0,5.376503618072131e-07,0.0,0.0,13416.0,2.983949865121223e-08
1.0,26.0,0.0,90853.0,0.0,2.6271980651972533e-06,0.0,0.0,2347.0,1.0540737917427331e-07,0.0,0.0,11394.0,5.36639266155161e-05,0.00024317400000000003,7.0,28786.0,0.0002484045911859929,0.0,0.0,109432.0,2.7160783397704042e-08,0.0,0.0,7012.0,7.508386420022892e-10,0.000283175,18.0,63565.0,0.0002944112816644939,0.0,0.0,6072.0,8.858063158025644e-08,0.0,0.0,6158.0,3.225902170843278e-07,0.0,0.0,13416.0,1.7903699190727338e-08
1.0,27.0,0.0,90853.0,0.0,1.576318839118352e-06,0.0,0.0,2347.0,6.324442750456398e-08,8.7765e-05,1.0,11394.0,6.730435596930966e-05,0.00010421700000000001,3.0,28786.0,0.00019072955471159572,0.0,0.0,109432.0,1.6296470038622426e-08,0.0,0.0,7012.0,4.505031852013735e-10,0.0,0.0,63565.0,0.00017664676899869632,0.0,0.0,6072.0,5.3148378948153867e-08,0.0,0.0,6158.0,1.935541302505967e-07,0.0,0.0,13416.0,1.0742219514436403e-08
1.0,28.0,2.2014e-05,90853.0,2.0,9.751391303471012e-06,0.0,0.0,2347.0,3.7946656502738385e-08,0.0,0.0,11394.0,4.0382613581585796e-05,0.00027791299999999997,8.0,28786.0,0.00022560293282695743,0.0,0.0,109432.0,9.777882023173455e-09,0.0,0.0,7012.0,2.703019111208241e-10,0.0,0.0,63565.0,0.00010598806139921778,0.0,0.0,6072.0,3.188902736889232e-08,0.0,0.0,6158.0,1.1613247815035801e-07,0.0,0.0,13416.0,6.4453317086618415e-09
1.0,29.0,3.302e-05,90853.0,3.0,1.9058834782082607e-05,0.0,0.0,2347.0,2.276799390164303e-08,0.0,0.0,11394.0,2.4229568148951477e-05,0.000138956,4.0,28786.0,0.00019094415969617446,0.0,0.0,109432.0,5.866729213904073e-09,0.0,0.0,7012.0,1.6218114667249446e-10,0.000503422,32.0,63565.0,0.0002649616368395307,0.0,0.0,6072.0,1.913341642133539e-08,0.0,0.0,6158.0,6.967948689021481e-08,0.0,0.0,13416.0,3.867199025197105e-09
1.0,30.0,0.0,90853.0,0.0,1.1435300869249565e-05,0.0,0.0,2347.0,1.3660796340985819e-08,0.0,0.0,11394.0,1.4537740889370885e-05,0.00024317400000000003,7.0,28786.0,0.0002118360958177047,0.0,0.0,109432.0,3.520037528342444e-09,0.0,0.0,7012.0,9.730868800349668e-11,0.000550617,35.0,63565.0,0.0003792237821037184,0.0,0.0,6072.0,1.1480049852801233e-08,0.0,0.0,6158.0,4.1807692134128885e-08,0.0,0.0,13416.0,2.320319415118263e-09
1.0,31.0,0.0,90853.0,0.0,6.861180521549738e-06,0.0,0.0,2347.0,8.19647780459149e-09,0.0,0.0,11394.0,8.722644533622531e-06,0.0,0.0,28786.0,0.0001271016574906228,0.0,0.0,109432.0,2.1120225170054664e-09,0.0,0.0,7012.0,5.838521280209801e-11,0.000361834,23.0,63565.0,0.00037226786926223106,0.0,0.0,6072.0,6.88802991168074e-09,0.0,0.0,6158.0,2.508461528047733e-08,0.0,0.0,13416.0,1.3921916490709577e-09
1.0,32.0,1.1007e-05,90853.0,1.0,8.519508312929843e-06,0.0,0.0,2347.0,4.917886682754894e-09,0.00035106199999999997,4.0,11394.0,0.00014565838672017352,0.0,0.0,28786.0,7.626099449437368e-05,0.0,0.0,109432.0,1.2672135102032798e-09,0.0,0.0,7012.0,3.5031127681258804e-11,9.439200000000001e-05,6.0,63565.0,0.0002611175215573386,0.0,0.0,6072.0,4.132817947008444e-09,0.0,0.0,6158.0,1.5050769168286398e-08,0.0,0.0,13416.0,8.353149894425747e-10
1.0,33.0,0.0,90853.0,0.0,5.111704987757906e-06,0.0,0.0,2347.0,2.9507320096529364e-09,0.0,0.0,11394.0,8.739503203210411e-05,0.000138956,4.0,28786.0,0.00010133899669662421,9.138e-06,1.0,109432.0,3.655960328106122e-06,0.0,0.0,7012.0,2.101867660875528e-11,0.000220247,14.0,63565.0,0.00024476931293440315,0.0,0.0,6072.0,2.479690768205066e-09,0.0,0.0,6158.0,9.030461500971838e-09,0.0,0.0,13416.0,5.011889936655447e-10
1.0,34.0,1.1007e-05,90853.0,1.0,7.469822992654744e-06,0.0,0.0,2347.0,1.7704392057917618e-09,0.0,0.0,11394.0,5.2437019219262466e-05,0.00024317400000000003,7.0,28786.0,0.00015807299801797454,0.0,0.0,109432.0,2.193576196863673e-06,0.0,0.0,7012.0,1.2611205965253169e-11,0.00033037,21.0,63565.0,0.0002790095877606419,0.0,0.0,6072.0,1.4878144609230395e-09,0.0,0.0,6158.0,5.418276900583103e-09,0.0,0.0,13416.0,3.0071339619932686e-10
1.0,35.0,0.0,90853.0,0.0,4.481893795592847e-06,0.0,0.0,2347.0,1.062263523475057e-09,0.0,0.0,11394.0,3.146221153155748e-05,0.0,0.0,28786.0,9.484379881078472e-05,0.0,0.0,109432.0,1.3161457181182037e-06,0.0,0.0,7012.0,7.566723579151901e-12,0.000141587,9.0,63565.0,0.00022404055265638515,0.0,0.0,6072.0,8.926886765538237e-10,0.0,0.0,6158.0,3.2509661403498616e-09,0.0,0.0,13416.0,1.8042803771959612e-10
1.0,36.0,0.0,90853.0,0.0,2.689136277355708e-06,0.0,0.0,2347.0,6.373581140850343e-10,0.0,0.0,11394.0,1.887732691893449e-05,0.0,0.0,28786.0,5.690627928647083e-05,0.0,0.0,109432.0,7.896874308709222e-07,0.0,0.0,7012.0,4.540034147491141e-12,9.439200000000001e-05,6.0,63565.0,0.00017218113159383108,0.0,0.0,6072.0,5.356132059322942e-10,0.0,0.0,6158.0,1.950579684209917e-09,0.0,0.0,13416.0,1.0825682263175766e-10
1.0,37.0,0.0,90853.0,0.0,1.6134817664134247e-06,0.0,0.0,2347.0,3.8241486845102056e-10,0.0,0.0,11394.0,1.1326396151360693e-05,0.0,0.0,28786.0,3.414376757188249e-05,0.0,0.0,109432.0,4.738124585225533e-07,0.0,0.0,7012.0,2.7240204884946845e-12,0.000141587,9.0,63565.0,0.00015994347895629865,0.0,0.0,6072.0,3.2136792355937646e-10,0.0,0.0,6158.0,1.1703478105259501e-09,0.0,0.0,13416.0,6.49540935790546e-11
1.0,38.0,0.0,90853.0,0.0,9.680890598480548e-07,0.0,0.0,2347.0,2.2944892107061234e-10,0.0,0.0,11394.0,6.795837690816416e-06,0.0,0.0,28786.0,2.0486260543129494e-05,0.0,0.0,109432.0,2.8428747511353197e-07,0.0,0.0,7012.0,1.6344122930968107e-12,9.439200000000001e-05,6.0,63565.0,0.00013372288737377918,0.0,0.0,6072.0,1.9282075413562587e-10,0.0,0.0,6158.0,7.022086863155701e-10,0.0,0.0,13416.0,3.897245614743276e-11
1.0,39.0,0.0,90853.0,0.0,5.808534359088329e-07,0.0,0.0,2347.0,1.3766935264236739e-10,0.0,0.0,11394.0,4.077502614489849e-06,0.0,0.0,28786.0,1.2291756325877696e-05,0.0,0.0,109432.0,1.7057248506811917e-07,0.0,0.0,7012.0,9.806473758580864e-13,9.439200000000001e-05,6.0,63565.0,0.00011799053242426752,0.0,0.0,6072.0,1.1569245248137552e-10,0.0,0.0,6158.0,4.2132521178934205e-10,0.0,0.0,13416.0,2.3383473688459657e-11
1.0,40.0,0.0,90853.0,0.0,3.485120615452997e-07,0.0,0.0,2347.0,8.260161158542043e-11,0.0,0.0,11394.0,2.4465015686939093e-06,0.0,0.0,28786.0,7.3750537955266174e-06,0.0,0.0,109432.0,1.023434910408715e-07,0.0,0.0,7012.0,5.883884255148518e-13,9.439200000000001e-05,6.0,63565.0,0.00010855111945456051,0.0,0.0,6072.0,6.941547148882531e-11,0.0,0.0,6158.0,2.527951270736052e-10,0.0,0.0,13416.0,1.4030084213075794e-11
1.0,41.0,0.0,90853.0,0.0,2.0910723692717982e-07,0.0,0.0,2347.0,4.9560966951252253e-11,0.0,0.0,11394.0,1.4679009412163454e-06,0.0,0.0,28786.0,4.4250322773159705e-06,0.0,0.0,109432.0,6.14060946245229e-08,0.0,0.0,7012.0,3.5303305530891106e-13,0.0,0.0,63565.0,6.51306716727363e-05,0.0,0.0,6072.0,4.1649282893295187e-11,0.0,0.0,6158.0,1.5167707624416312e-10,0.0,0.0,13416.0,8.418050527845475e-12
1.0,42.0,0.0,90853.0,0.0,1.2546434215630787e-07,0.0,0.0,2347.0,2.973658017075135e-11,0.0,0.0,11394.0,8.807405647298073e-07,0.0,0.0,28786.0,2.6550193663895824e-06,0.0,0.0,109432.0,3.6843656774713736e-08,0.0,0.0,7012.0,2.1181983318534662e-13,0.0,0.0,63565.0,3.9078403003641784e-05,0.0,0.0,6072.0,2.4989569735977112e-11,0.0,0.0,6158.0,9.100624574649787e-11,0.0,0.0,13416.0,5.050830316707285e-12
1.0,43.0,0.0,90853.0,0.0,7.527860529378473e-08,0.0,0.0,2347.0,1.7841948102450807e-11,0.0,0.0,11394.0,5.284443388378844e-07,0.0,0.0,28786.0,1.5930116198337493e-06,0.0,0.0,109432.0,2.210619406482824e-08,0.0,0.0,7012.0,1.2709189991120797e-13,0.0,0.0,63565.0,2.344704180218507e-05,0.0,0.0,6072.0,1.4993741841586266e-11,0.0,0.0,6158.0,5.4603747447898716e-11,0.0,0.0,13416.0,3.030498190024371e-12
1.0,44.0,0.0,90853.0,0.0,4.516716317627084e-08,0.0,0.0,2347.0,1.0705168861470484e-11,0.0,0.0,11394.0,3.170666033027306e-07,0.0,0.0,28786.0,9.558069719002495e-07,0.0,0.0,109432.0,1.3263716438896944e-08,0.0,0.0,7012.0,7.625513994672478e-14,0.0,0.0,63565.0,1.4068225081311042e-05,0.0,0.0,6072.0,8.996245104951759e-12,0.0,0.0,6158.0,3.276224846873923e-11,0.0,0.0,13416.0,1.8182989140146224e-12
1.0,45.0,0.0,90853.0,0.0,2.7100297905762503e-08,0.0,0.0,2347.0,6.42310131688229e-12,0.0,0.0,11394.0,1.9023996198163837e-07,0.0,0.0,28786.0,5.734841831401497e-07,0.0,0.0,109432.0,7.958229863338165e-09,0.0,0.0,7012.0,4.5753083968034865e-14,0.0,0.0,63565.0,8.440935048786624e-06,0.0,0.0,6072.0,5.397747062971055e-12,0.0,0.0,6158.0,1.965734908124354e-11,0.0,0.0,13416.0,1.0909793484087734e-12
1.0,46.0,0.0,90853.0,0.0,1.6260178743457502e-08,0.0,0.0,2347.0,3.853860790129374e-12,0.0,0.0,11394.0,1.1414397718898302e-07,0.0,0.0,28786.0,3.440905098840898e-07,0.0,0.0,109432.0,4.774937918002899e-09,0.0,0.0,7012.0,2.7451850380820918e-14,0.0,0.0,63565.0,5.064561029271974e-06,0.0,0.0,6072.0,3.238648237782633e-12,0.0,0.0,6158.0,1.1794409448746123e-11,0.0,0.0,13416.0,6.54587609045264e-13
1.0,47.0,0.0,90853.0,0.0,9.7561072460745e-09,0.0,0.0,2347.0,2.3123164740776245e-12,0.0,0.0,11394.0,6.848638631338981e-08,0.0,0.0,28786.0,2.0645430593045386e-07,0.0,0.0,109432.0,2.8649627508017395e-09,0.0,0.0,7012.0,1.647111022849255e-14,0.0,0.0,63565.0,3.0387366175631846e-06,0.0,0.0,6072.0,1.9431889426695797e-12,0.0,0.0,6158.0,7.076645669247673e-12,0.0,0.0,13416.0,3.9275256542715836e-13
1.0,48.0,0.0,90853.0,0.0,5.8536643476447e-09,0.0,0.0,2347.0,1.3873898844465746e-12,0.0,0.0,11394.0,4.1091831788033884e-08,0.0,0.0,28786.0,1.238725835582723e-07,0.0,0.0,109432.0,1.7189776504810436e-09,0.0,0.0,7012.0,9.882666137095529e-15,0.0,0.0,63565.0,1.8232419705379106e-06,0.0,0.0,6072.0,1.1659133656017477e-12,0.0,0.0,6158.0,4.2459874015486036e-12,0.0,0.0,13416.0,2.35651539256295e-13
1.0,49.0,0.0,90853.0,0.0,3.51219860858682e-09,0.0,0.0,2347.0,8.324339306679447e-13,0.0,0.0,11394.0,2.465509907282033e-08,0.0,0.0,28786.0,7.432355013496338e-08,0.0,0.0,109432.0,1.031386590288626e-09,0.0,0.0,7012.0,5.929599682257317e-15,0.0,0.0,63565.0,1.0939451823227463e-06,0.0,0.0,6072.0,6.995480193610486e-13,0.0,0.0,6158.0,2.547592440929162e-12,0.0,0.0,13416.0,1.41390923553777e-13
1.0,50.0,0.0,90853.0,0.0,2.107319165152092e-09,0.0,0.0,2347.0,4.994603584007668e-13,0.0,0.0,11394.0,1.4793059443692197e-08,0.0,0.0,28786.0,4.459413008097803e-08,0.0,0.0,109432.0,6.188319541731756e-10,0.0,0.0,7012.0,3.55775980935439e-15,0.0,0.0,63565.0,6.563671093936478e-07,0.0,0.0,6072.0,4.1972881161662916e-13,0.0,0.0,6158.0,1.5285554645574972e-12,0.0,0.0,13416.0,8.48345541322662e-14
1.0,51.0,0.0,90853.0,0.0,1.2643914990912551e-09,0.0,0.0,2347.0,2.9967621504046005e-13,0.0,0.0,11394.0,8.875835666215318e-09,0.0,0.0,28786.0,2.6756478048586817e-08,0.0,0.0,109432.0,3.7129917250390536e-10,0.0,0.0,7012.0,2.1346558856126335e-15,0.0,0.0,63565.0,3.9382026563618863e-07,0.0,0.0,6072.0,2.5183728696997747e-13,0.0,0.0,6158.0,9.171332787344983e-13,0.0,0.0,13416.0,5.090073247935972e-14
1.0,52.0,0.0,90853.0,0.0,7.58634899454753e-10,0.0,0.0,2347.0,1.7980572902427604e-13,0.0,0.0,11394.0,5.325501399729191e-09,0.0,0.0,28786.0,1.605388682915209e-08,0.0,0.0,109432.0,2.227795035023432e-10,0.0,0.0,7012.0,1.2807935313675801e-15,0.0,0.0,63565.0,2.3629215938171318e-07,0.0,0.0,6072.0,1.5110237218198648e-13,0.0,0.0,6158.0,5.502799672406989e-13,0.0,0.0,13416.0,3.054043948761583e-14
1.0,53.0,0.0,90853.0,0.0,4.551809396728518e-10,0.0,0.0,2347.0,1.0788343741456561e-13,0.0,0.0,11394.0,3.1953008398375144e-09,0.0,0.0,28786.0,9.632332097491254e-09,0.0,0.0,109432.0,1.3366770210140593e-10,0.0,0.0,7012.0,7.684761188205481e-16,0.0,0.0,63565.0,1.417752956290279e-07,0.0,0.0,6072.0,9.066142330919189e-14,0.0,0.0,6158.0,3.301679803444194e-13,0.0,0.0,13416.0,1.83242636925695e-14
2.0,1.0,0.0,91236.0,0.0,2.7310856380371105e-10,0.0,0.0,2347.0,6.473006244873937e-14,0.0,0.0,11394.0,1.9171805039025086e-09,0.0,0.0,28786.0,5.779399258494752e-09,0.0,0.0,109432.0,8.020062126084356e-11,0.0,0.0,7012.0,4.610856712923289e-16,0.0,0.0,63565.0,8.506517737741673e-08,0.0,0.0,6072.0,5.439685398551513e-14,0.0,0.0,6158.0,1.981007882066516e-13,0.0,0.0,13416.0,1.09945582155417e-14
