year,flu week,MS rate,MS pop,MS count,MS weighted rate,MI rate,MI count,MI pop,MI weighted rate,SA rate,SA count,SA pop,SA weighted rate,LA rate,LA count,LA pop,LA weighted rate,FL rate,FL count,FL pop,FL weighted rate,PW rate,PW count,PW pop,PW weighted rate,RA rate,RA count,RA pop,RA weighted rate
2.0,24.0,0.0,110172.0,0.0,1.0953667755134068e-05,0.0,0.0,4212.0,4.66524329970707e-20,0.0,0.0,11392.0,3.792139201514055e-05,0.0,0.0,28968.0,1.4602880558816622e-06,0.000624753,57.0,91236.0,0.00045119587847015474,0.0,0.0,7077.0,3.6413329003651086e-21,9.9115e-05,4.0,40357.0,8.822052928016065e-05
2.0,25.0,1.8153e-05,110172.0,2.0,1.3833400653080443e-05,0.0,0.0,4212.0,2.799145979824242e-20,0.0,0.0,11392.0,2.275283520908433e-05,0.0,0.0,28968.0,8.761728335289973e-07,0.0012823889999999999,117.0,91236.0,0.0007836731270820928,0.0,0.0,7077.0,2.184799740219065e-21,0.000272567,11.0,40357.0,0.00016195911756809638
2.0,26.0,2.723e-05,110172.0,3.0,1.9192040391848268e-05,0.0,0.0,4212.0,1.679487587894545e-20,0.0,0.0,11392.0,1.3651701125450597e-05,0.0,0.0,28968.0,5.257037001173983e-07,0.00093165,85.0,91236.0,0.0008428638762492557,0.0,0.0,7077.0,1.310879844131439e-21,0.000198231,8.0,40357.0,0.00017646787054085783
2.0,27.0,0.0,110172.0,0.0,1.151522423510896e-05,0.0,0.0,4212.0,1.007692552736727e-20,0.0,0.0,11392.0,8.191020675270357e-06,0.0,0.0,28968.0,3.15422220070439e-07,0.000909729,83.0,91236.0,0.0008696099257495533,0.0,0.0,7077.0,7.865279064788633e-22,0.0,0.0,40357.0,0.00010588072232451469
2.0,28.0,3.6306999999999996e-05,110172.0,4.0,2.1431934541065375e-05,0.0,0.0,4212.0,6.0461553164203615e-21,0.0,0.0,11392.0,4.914612405162214e-06,0.0,0.0,28968.0,1.892533320422634e-07,0.000898768,82.0,91236.0,0.000881273155449732,0.0,0.0,7077.0,4.71916743887318e-22,0.000148673,6.0,40357.0,0.00012299763339470882
2.0,29.0,0.0,110172.0,0.0,1.2859160724639225e-05,0.0,0.0,4212.0,3.6276931898522165e-21,0.0,0.0,11392.0,2.948767443097328e-06,0.0,0.0,28968.0,1.1355199922535803e-07,0.001271428,116.0,91236.0,0.0010373350932698392,0.0,0.0,7077.0,2.831500463323908e-22,0.0,0.0,40357.0,7.379858003682529e-05
2.0,30.0,0.0,110172.0,0.0,7.715496434783535e-06,0.0,0.0,4212.0,2.17661591391133e-21,0.0,0.0,11392.0,1.7692604658583967e-06,0.0,0.0,28968.0,6.813119953521481e-08,0.001260467,115.0,91236.0,0.0011265878559619034,0.0,0.0,7077.0,1.6989002779943446e-22,0.0,0.0,40357.0,4.427914802209517e-05
2.0,31.0,0.0,110172.0,0.0,4.629297860870121e-06,0.0,0.0,4212.0,1.305969548346798e-21,0.0,0.0,11392.0,1.061556279515038e-06,0.0,0.0,28968.0,4.087871972112888e-08,0.0008768469999999999,80.0,91236.0,0.001026691513577142,0.0,0.0,7077.0,1.0193401667966067e-22,0.0,0.0,40357.0,2.6567488813257102e-05
2.0,32.0,0.0,110172.0,0.0,2.7775787165220723e-06,0.0,0.0,4212.0,7.835817290080787e-22,0.0,0.0,11392.0,6.369337677090228e-07,0.0,0.0,28968.0,2.452723183267733e-08,0.00056995,52.0,91236.0,0.0008439949081462851,0.0,0.0,7077.0,6.11604100077964e-23,0.0,0.0,40357.0,1.594049328795426e-05
2.0,33.0,0.0,110172.0,0.0,1.6665472299132434e-06,0.0,0.0,4212.0,4.701490374048472e-22,0.0,0.0,11392.0,3.821602606254137e-07,0.0008285,24.0,28968.0,0.0003314147163390996,0.000602832,55.0,91236.0,0.000747529744887771,0.0,0.0,7077.0,3.669624600467784e-23,0.0,0.0,40357.0,9.564295972772556e-06
2.0,34.0,0.0,110172.0,0.0,9.99928337947946e-07,0.0,0.0,4212.0,2.8208942244290832e-22,0.0,0.0,11392.0,2.292961563752482e-07,0.0,0.0,28968.0,0.00019884882980345976,6.5764e-05,6.0,91236.0,0.00047482344693266257,0.0,0.0,7077.0,2.20177476028067e-23,0.0,0.0,40357.0,5.7385775836635335e-06
2.0,35.0,0.0,110172.0,0.0,5.999570027687676e-07,0.0,0.0,4212.0,1.69253653465745e-22,0.0,0.0,11392.0,1.375776938251489e-07,0.0,0.0,28968.0,0.00011930929788207585,0.0,0.0,91236.0,0.00028489406815959754,0.0,0.0,7077.0,1.321064856168402e-23,0.0,0.0,40357.0,3.44314655019812e-06
2.0,36.0,0.0,110172.0,0.0,3.599742016612605e-07,0.0,0.0,4212.0,1.01552192079447e-22,0.0,0.0,11392.0,8.254661629508934e-08,0.0,0.0,28968.0,7.15855787292455e-05,2.1921e-05,2.0,91236.0,0.00017970484089575853,0.0,0.0,7077.0,7.926389137010411e-24,0.0,0.0,40357.0,2.065887930118872e-06
2.0,37.0,0.0,110172.0,0.0,2.159845209967563e-07,0.0,0.0,4212.0,6.093131524766819e-23,0.0,0.0,11392.0,4.9527969777053605e-08,0.0,0.0,28968.0,4.29513472375473e-05,3.2882e-05,3.0,91236.0,0.00012097570453745511,0.0,0.0,7077.0,4.755833482206247e-24,0.0,0.0,40357.0,1.2395327580713231e-06
2.0,38.0,0.0,110172.0,0.0,1.2959071259805378e-07,0.0,0.0,4212.0,3.6558789148600915e-23,0.0,0.0,11392.0,2.971678186623216e-08,0.0,0.0,28968.0,2.577080834252838e-05,3.2882e-05,3.0,91236.0,8.573822272247306e-05,0.0,0.0,7077.0,2.853500089323748e-24,0.0,0.0,40357.0,7.437196548427939e-07
2.0,39.0,0.0,110172.0,0.0,7.775442755883226e-08,0.0,0.0,4212.0,2.193527348916055e-23,0.0,0.0,11392.0,1.7830069119739294e-08,0.0,0.0,28968.0,1.5462485005517026e-05,3.2882e-05,3.0,91236.0,6.459573363348382e-05,0.0,0.0,7077.0,1.7121000535942486e-24,0.0,0.0,40357.0,4.462317929056763e-07
2.0,40.0,0.0,110172.0,0.0,4.6652656535299356e-08,0.0,0.0,4212.0,1.3161164093496328e-23,0.0,0.0,11392.0,1.0698041471843577e-08,0.0,0.0,28968.0,9.277491003310216e-06,0.0,0.0,91236.0,3.8757440180090296e-05,0.0,0.0,7077.0,1.027260032156549e-24,0.0,0.0,40357.0,2.677390757434058e-07
2.0,41.0,0.0,110172.0,0.0,2.7991593921179614e-08,0.0,0.0,4212.0,7.896698456097796e-24,0.0,0.0,11392.0,6.418824883106146e-09,0.0,0.0,28968.0,5.5664946019861295e-06,0.0,0.0,91236.0,2.3254464108054178e-05,0.0,0.0,7077.0,6.163560192939294e-25,0.0,0.0,40357.0,1.6064344544604346e-07
2.0,42.0,0.0,110172.0,0.0,1.6794956352707767e-08,0.0,0.0,4212.0,4.738019073658677e-24,0.0,0.0,11392.0,3.851294929863687e-09,0.0,0.0,28968.0,3.3398967611916776e-06,0.0,0.0,91236.0,1.3952678464832506e-05,0.0,0.0,7077.0,3.6981361157635764e-25,0.0,0.0,40357.0,9.638606726762607e-08
2.0,43.0,0.0,110172.0,0.0,1.007697381162466e-08,0.0,0.0,4212.0,2.842811444195206e-24,0.0,0.0,11392.0,2.3107769579182125e-09,0.0,0.0,28968.0,2.0039380567150063e-06,0.0,0.0,91236.0,8.371607078899503e-06,0.0,0.0,7077.0,2.2188816694581458e-25,0.0,0.0,40357.0,5.783164036057564e-08
2.0,44.0,0.0,110172.0,0.0,6.0461842869747955e-09,0.0,0.0,4212.0,1.7056868665171236e-24,0.0,0.0,11392.0,1.3864661747509275e-09,0.0,0.0,28968.0,1.2023628340290037e-06,0.0,0.0,91236.0,5.022964247339702e-06,0.0,0.0,7077.0,1.3313290016748873e-25,0.0,0.0,40357.0,3.4698984216345384e-08
2.0,45.0,0.0,110172.0,0.0,3.627710572184877e-09,0.0,0.0,4212.0,1.0234121199102741e-24,0.0,0.0,11392.0,8.318797048505565e-10,0.0,0.0,28968.0,7.214177004174022e-07,0.0,0.0,91236.0,3.0137785484038212e-06,0.0,0.0,7077.0,7.987974010049324e-26,0.0,0.0,40357.0,2.0819390529807228e-08
2.0,46.0,0.0,110172.0,0.0,2.176626343310926e-09,0.0,0.0,4212.0,6.140472719461645e-25,0.0,0.0,11392.0,4.991278229103339e-10,0.0,0.0,28968.0,4.328506202504413e-07,0.0,0.0,91236.0,1.8082671290422926e-06,0.0,0.0,7077.0,4.792784406029594e-26,0.0,0.0,40357.0,1.2491634317884336e-08
2.0,47.0,0.0,110172.0,0.0,1.3059758059865557e-09,0.0,0.0,4212.0,3.6842836316769867e-25,0.0,0.0,11392.0,2.994766937462003e-10,0.0,0.0,28968.0,2.5971037215026477e-07,0.0,0.0,91236.0,1.0849602774253755e-06,0.0,0.0,7077.0,2.875670643617756e-26,0.0,0.0,40357.0,7.494980590730602e-09
2.0,48.0,0.0,110172.0,0.0,7.835854835919334e-10,0.0,0.0,4212.0,2.210570179006192e-25,0.0,0.0,11392.0,1.7968601624772018e-10,0.0,0.0,28968.0,1.5582622329015886e-07,0.0,0.0,91236.0,6.509761664552253e-07,0.0,0.0,7077.0,1.7254023861706537e-26,0.0,0.0,40357.0,4.496988354438361e-09
2.0,49.0,0.0,110172.0,0.0,4.7015129015516e-10,0.0,0.0,4212.0,1.3263421074037152e-25,0.0,0.0,11392.0,1.078116097486321e-10,0.0,0.0,28968.0,9.349573397409532e-08,0.0,0.0,91236.0,3.905856998731352e-07,0.0,0.0,7077.0,1.0352414317023922e-26,0.0,0.0,40357.0,2.6981930126630163e-09
2.0,50.0,0.0,110172.0,0.0,2.8209077409309597e-10,0.0,0.0,4212.0,7.958052644422291e-26,0.0,0.0,11392.0,6.468696584917926e-11,0.0,0.0,28968.0,5.609744038445719e-08,0.0,0.0,91236.0,2.343514199238811e-07,0.0,0.0,7077.0,6.211448590214353e-27,0.0,0.0,40357.0,1.6189158075978098e-09
2.0,51.0,0.0,110172.0,0.0,1.6925446445585758e-10,0.0,0.0,4212.0,4.7748315866533744e-26,0.0,0.0,11392.0,3.8812179509507557e-11,0.0,0.0,28968.0,3.3658464230674314e-08,0.0,0.0,91236.0,1.4061085195432865e-07,0.0,0.0,7077.0,3.7268691541286116e-27,0.0,0.0,40357.0,9.713494845586857e-10
2.0,52.0,0.0,110172.0,0.0,1.0155267867351454e-10,0.0,0.0,4212.0,2.8648989519920244e-26,0.0,0.0,11392.0,2.3287307705704533e-11,0.0,0.0,28968.0,2.0195078538404586e-08,0.0,0.0,91236.0,8.43665111725972e-08,0.0,0.0,7077.0,2.236121492477167e-27,0.0,0.0,40357.0,5.828096907352114e-10
3.0,1.0,0.0,111016.0,0.0,6.093160720410872e-11,0.0,0.0,4212.0,1.7189393711952146e-26,0.0,0.0,11392.0,1.3972384623422719e-11,0.0,0.0,28968.0,1.2117047123042751e-08,0.0,0.0,91236.0,5.0619906703558314e-08,0.0,0.0,7077.0,1.3416728954863002e-27,0.0,0.0,40357.0,3.496858144411268e-10
3.0,2.0,0.0,111016.0,0.0,3.655896432246523e-11,0.0,0.0,4121.0,1.0313636227171287e-26,0.0,0.0,11366.0,8.383430774053631e-12,0.0,0.0,29014.0,7.27022827382565e-09,0.0,0.0,91576.0,3.037194402213499e-08,0.0,0.0,7075.0,8.050037372917801e-28,0.0,0.0,40563.0,2.0981148866467607e-10
3.0,3.0,0.0,111016.0,0.0,2.1935378593479137e-11,0.0,0.0,4121.0,6.1881817363027716e-27,0.0,0.0,11366.0,5.030058464432179e-12,0.0,0.0,29014.0,4.36213696429539e-09,0.0,0.0,91576.0,1.822316641328099e-08,0.0,0.0,7075.0,4.83002242375068e-28,0.0,0.0,40563.0,1.2588689319880565e-10
3.0,4.0,0.0,111016.0,0.0,1.3161227156087481e-11,0.0,0.0,4121.0,3.712909041781663e-27,0.0,0.0,11366.0,3.018035078659307e-12,0.0,0.0,29014.0,2.617282178577234e-09,0.0,0.0,91576.0,1.0933899847968594e-08,0.0,0.0,7075.0,2.898013454250408e-28,0.0,0.0,40563.0,7.553213591928338e-11
3.0,5.0,0.0,111016.0,0.0,7.896736293652489e-12,0.0,0.0,4121.0,2.227745425068998e-27,0.0,0.0,11366.0,1.8108210471955842e-12,0.0,0.0,29014.0,1.5703693071463405e-09,0.0,0.0,91576.0,6.560339908781156e-09,0.0,0.0,7075.0,1.7388080725502446e-28,0.0,0.0,40563.0,4.5319281551570026e-11
3.0,6.0,0.0,111016.0,0.0,4.738041776191493e-12,0.0,0.0,4121.0,1.3366472550413986e-27,0.0,0.0,11366.0,1.0864926283173505e-12,0.0,0.0,29014.0,9.422215842878043e-10,0.0,0.0,91576.0,3.936203945268693e-09,0.0,0.0,7075.0,1.0432848435301466e-28,0.0,0.0,40563.0,2.7191568930942015e-11
3.0,7.0,0.0,111016.0,0.0,2.842825065714896e-12,0.0,0.0,4121.0,8.0198835302483915e-28,0.0,0.0,11366.0,6.518955769904103e-13,0.0,0.0,29014.0,5.653329505726825e-10,0.0,0.0,91576.0,2.361722367161216e-09,0.0,0.0,7075.0,6.259709061180879e-29,0.0,0.0,40563.0,1.6314941358565207e-11
3.0,8.0,0.0,111016.0,0.0,1.7056950394289374e-12,0.0,0.0,4121.0,4.811930118149035e-28,0.0,0.0,11366.0,3.9113734619424613e-13,0.0,0.0,29014.0,3.391997703436095e-10,0.0,0.0,91576.0,1.4170334202967295e-09,0.0,0.0,7075.0,3.7558254367085275e-29,0.0,0.0,40563.0,9.788964815139124e-12
3.0,9.0,0.0,111016.0,0.0,1.0234170236573625e-12,0.0,0.0,4121.0,2.887158070889421e-28,0.0,0.0,11366.0,2.3468240771654765e-13,0.0,0.0,29014.0,2.0351986220616572e-10,0.0,0.0,91576.0,8.502200521780377e-10,0.0,0.0,7075.0,2.2534952620251165e-29,0.0,0.0,40563.0,5.873378889083474e-12
3.0,10.0,0.0,111016.0,0.0,6.140502141944175e-13,0.0,0.0,4121.0,1.7322948425336526e-28,0.0,0.0,11366.0,1.408094446299286e-13,0.0,0.0,29014.0,1.2211191732369942e-10,0.0,0.0,91576.0,5.101320313068226e-10,0.0,0.0,7075.0,1.35209715721507e-29,0.0,0.0,40563.0,3.524027333450084e-12
3.0,11.0,0.0,111016.0,0.0,3.684301285166505e-13,0.0,0.0,4121.0,1.0393769055201916e-28,0.0,0.0,11366.0,8.448566677795716e-14,0.0,0.0,29014.0,7.326715039421965e-11,0.0,0.0,91576.0,3.0607921878409354e-10,0.0,0.0,7075.0,8.11258294329042e-30,0.0,0.0,40563.0,2.1144164000700504e-12
3.0,12.0,0.0,111016.0,0.0,2.210580771099903e-13,0.0,0.0,4121.0,6.236261433121149e-29,0.0,0.0,11366.0,5.069140006677429e-14,0.0,0.0,29014.0,4.3960290236531794e-11,0.0,0.0,91576.0,1.8364753127045612e-10,0.0,0.0,7075.0,4.867549765974251e-30,0.0,0.0,40563.0,1.2686498400420302e-12
3.0,13.0,0.0,111016.0,0.0,1.3263484626599416e-13,0.0,0.0,4121.0,3.7417568598726894e-29,0.0,0.0,11366.0,3.041484004006457e-14,0.0,0.0,29014.0,2.6376174141919076e-11,0.0,0.0,91576.0,1.1018851876227367e-10,0.0,0.0,7075.0,2.9205298595845507e-30,0.0,0.0,40563.0,7.611899040252181e-13
3.0,14.0,0.0,111016.0,0.0,7.95809077595965e-14,0.0,0.0,4121.0,2.2450541159236135e-29,0.0,0.0,11366.0,1.8248904024038743e-14,0.0,0.0,29014.0,1.5825704485151446e-11,0.0,0.0,91576.0,6.61131112573642e-11,0.0,0.0,7075.0,1.7523179157507304e-30,0.0,0.0,40563.0,4.567139424151309e-13
3.0,15.0,0.0,111016.0,0.0,4.7748544655757896e-14,0.0,0.0,4121.0,1.347032469554168e-29,0.0,0.0,11366.0,1.0949342414423246e-14,3.4466e-05,1.0,29014.0,1.3786409495422692e-05,0.0,0.0,91576.0,3.966786675441852e-11,0.0,0.0,7075.0,1.0513907494504381e-30,0.0,0.0,40563.0,2.7402836544907853e-13
3.0,16.0,0.0,111016.0,0.0,2.8649126793454735e-14,0.0,0.0,4121.0,8.082194817325009e-30,0.0,0.0,11366.0,6.569605448653947e-15,0.0,0.0,29014.0,8.271845697253615e-06,0.0,0.0,91576.0,2.3800720052651112e-11,0.0,0.0,7075.0,6.3083444967026285e-31,0.0,0.0,40563.0,1.644170192694471e-13
3.0,17.0,0.0,111016.0,0.0,1.718947607607284e-14,0.0,0.0,4121.0,4.849316890395005e-30,0.0,0.0,11366.0,3.941763269192368e-15,0.0,0.0,29014.0,4.963107418352169e-06,0.0,0.0,91576.0,1.4280432031590666e-11,0.0,0.0,7075.0,3.785006698021577e-31,0.0,0.0,40563.0,9.865021156166825e-14
3.0,18.0,0.0,111016.0,0.0,1.0313685645643703e-14,0.0,0.0,4121.0,2.909590134237003e-30,0.0,0.0,11366.0,2.3650579615154205e-15,0.0,0.0,29014.0,2.9778644510113013e-06,0.0,0.0,91576.0,8.568259218954399e-12,0.0,0.0,7075.0,2.271004018812946e-31,0.0,0.0,40563.0,5.919012693700094e-14
3.0,19.0,0.0,111016.0,0.0,6.1882113873862216e-15,0.0,0.0,4121.0,1.7457540805422018e-30,0.0,0.0,11366.0,1.4190347769092523e-15,0.0,0.0,29014.0,1.7867186706067807e-06,0.0,0.0,91576.0,5.140955531372639e-12,0.0,0.0,7075.0,1.3626024112877674e-31,0.0,0.0,40563.0,3.5514076162200565e-14
3.0,20.0,0.0,111016.0,0.0,3.712926832431733e-15,0.0,0.0,4121.0,1.0474524483253211e-30,0.0,0.0,11366.0,8.514208661455513e-16,0.0,0.0,29014.0,1.0720312023640683e-06,0.0,0.0,91576.0,3.0845733188235833e-12,0.0,0.0,7075.0,8.175614467726605e-32,0.0,0.0,40563.0,2.130844569732034e-14
3.0,21.0,0.0,111016.0,0.0,2.22775609945904e-15,0.0,0.0,4121.0,6.284714689951926e-31,0.0,0.0,11366.0,5.108525196873308e-16,0.0,0.0,29014.0,6.432187214184409e-07,0.0,0.0,91576.0,1.85074399129415e-12,0.0,0.0,7075.0,4.9053686806359626e-32,0.0,0.0,40563.0,1.2785067418392203e-14
3.0,22.0,9.007999999999999e-06,111016.0,1.0,3.6032000013366532e-06,0.0,0.0,4121.0,3.7708288139711557e-31,0.0,0.0,11366.0,3.0651151181239846e-16,0.0,0.0,29014.0,3.8593123285106454e-07,0.0,0.0,91576.0,1.1104463947764899e-12,0.0,0.0,7075.0,2.9432212083815777e-32,0.0,0.0,40563.0,7.671040451035322e-15
3.0,23.0,0.0,111016.0,0.0,2.1619200008019917e-06,0.0,0.0,4121.0,2.2624972883826935e-31,8.798200000000001e-05,1.0,11366.0,3.5192800000183914e-05,0.0,0.0,29014.0,2.3155873971063872e-07,3.276e-05,3.0,91576.0,1.3104000666267838e-05,0.0,0.0,7075.0,1.7659327250289464e-32,2.4653000000000003e-05,1.0,40563.0,9.861200004602626e-06
3.0,24.0,0.0,111016.0,0.0,1.297152000481195e-06,0.0,0.0,4121.0,1.3574983730296161e-31,0.0,0.0,11366.0,2.111568000011035e-05,0.0,0.0,29014.0,1.3893524382638324e-07,0.0006770330000000001,62.0,91576.0,0.0002786756003997607,0.0,0.0,7075.0,1.0595596350173678e-32,0.0,0.0,40563.0,5.916720002761576e-06
3.0,25.0,1.8015e-05,111016.0,2.0,7.984291200288717e-06,0.0,0.0,4121.0,8.144990238177697e-32,0.0,0.0,11366.0,1.2669408000066209e-05,0.0,0.0,29014.0,8.336114629582994e-08,0.0008626710000000001,79.0,91576.0,0.0005122737602398565,0.0,0.0,7075.0,6.357357810104207e-33,2.4653000000000003e-05,1.0,40563.0,1.3411232001656948e-05
3.0,26.0,0.0,111016.0,0.0,4.79057472017323e-06,0.0,0.0,4121.0,4.886994142906618e-32,0.0,0.0,11366.0,7.601644800039725e-06,0.0,0.0,29014.0,5.001668777749796e-08,0.000185638,17.0,91576.0,0.0003816194561439139,0.0,0.0,7075.0,3.814414686062524e-33,4.9306000000000005e-05,2.0,40563.0,2.776913920099417e-05
3.0,27.0,0.0,111016.0,0.0,2.874344832103938e-06,0.000485319,2.0,4121.0,0.0001941276,0.0,0.0,11366.0,4.5609868800238345e-06,0.0,0.0,29014.0,3.001001266649877e-08,0.00101555,93.0,91576.0,0.0006351916736863484,0.0,0.0,7075.0,2.2886488116375144e-33,4.9306000000000005e-05,2.0,40563.0,3.638388352059651e-05
3.0,28.0,0.000153131,111016.0,17.0,6.297700689926236e-05,0.0,0.0,4121.0,0.00011647656,0.0,0.0,11366.0,2.7365921280143005e-06,0.0,0.0,29014.0,1.8006007599899264e-08,0.0010701489999999998,98.0,91576.0,0.000809174604211809,0.0,0.0,7075.0,1.3731892869825086e-33,0.0,0.0,40563.0,2.1830330112357903e-05
3.0,29.0,0.0002342,111016.0,26.0,0.00013146620413955742,0.000970638,4.0,4121.0,0.000458141136,0.0,0.0,11366.0,1.6419552768085803e-06,0.0,0.0,29014.0,1.0803604559939559e-08,0.00104831,96.0,91576.0,0.0009048287625270854,0.0,0.0,7075.0,8.23913572189505e-34,0.0,0.0,40563.0,1.3098198067414741e-05
3.0,30.0,0.000216185,111016.0,24.0,0.00016535372248373446,0.003882553,16.0,4121.0,0.0018279058816,0.0,0.0,11366.0,9.851731660851482e-07,0.0,0.0,29014.0,6.482162735963735e-09,0.00102647,94.0,91576.0,0.0009534852575162513,0.0,0.0,7075.0,4.943481433137031e-34,0.000172571,7.0,40563.0,7.688731884044885e-05
3.0,31.0,0.0,111016.0,0.0,9.921223349024068e-05,0.002911915,12.0,4121.0,0.00226150952896,0.0,0.0,11366.0,5.911038996510889e-07,0.0,0.0,29014.0,3.889297641578241e-09,0.000775312,71.0,91576.0,0.0008822159545097507,0.0,0.0,7075.0,2.9660888598822183e-34,0.0,0.0,40563.0,4.6132391304269306e-05
3.0,32.0,0.0,111016.0,0.0,5.95273400941444e-05,0.0,0.0,4121.0,0.001356905717376,0.0,0.0,11366.0,3.5466233979065336e-07,0.0,0.0,29014.0,2.3335785849469446e-09,0.0009172710000000001,84.0,91576.0,0.0008962379727058506,0.0,0.0,7075.0,1.779653315929331e-34,9.861200000000001e-05,4.0,40563.0,6.712423478256159e-05
3.0,33.0,0.0,111016.0,0.0,3.571640405648664e-05,0.002669255,11.0,4121.0,0.0018818454304256002,0.0,0.0,11366.0,2.12797403874392e-07,0.0,0.0,29014.0,1.4001471509681666e-09,0.0008299119999999999,76.0,91576.0,0.0008697075836235103,0.0,0.0,7075.0,1.0677919895575984e-34,0.0,0.0,40563.0,4.027454086953695e-05
3.0,34.0,0.0,111016.0,0.0,2.1429842433891984e-05,0.002426595,10.0,4121.0,0.0020997452582553603,0.0,0.0,11366.0,1.276784423246352e-07,0.0,0.0,29014.0,8.400882905809e-10,0.000567834,52.0,91576.0,0.0007489581501741061,0.0,0.0,7075.0,6.40675193734559e-35,0.0,0.0,40563.0,2.416472452172217e-05
3.0,35.0,0.0,111016.0,0.0,1.285790546033519e-05,0.0016986170000000001,7.0,4121.0,0.0019392939549532162,0.0,0.0,11366.0,7.660706539478112e-08,0.0,0.0,29014.0,5.0405297434854e-10,0.00034943699999999997,32.0,91576.0,0.0005891496901044637,0.0,0.0,7075.0,3.844051162407354e-35,0.0,0.0,40563.0,1.4498834713033301e-05
3.0,36.0,0.0,111016.0,0.0,7.714743276201113e-06,0.0014559570000000001,6.0,4121.0,0.0017459591729719298,0.0,0.0,11366.0,4.5964239236868675e-08,0.0,0.0,29014.0,3.0243178460912397e-10,7.643899999999999e-05,7.0,91576.0,0.0003840654140626782,0.0,0.0,7075.0,2.3064306974444122e-35,0.0,0.0,40563.0,8.69930082781998e-06
3.0,37.0,0.0,111016.0,0.0,4.628845965720668e-06,0.000970638,4.0,4121.0,0.0014358307037831578,0.0,0.0,11366.0,2.7578543542121205e-08,0.0,0.0,29014.0,1.8145907076547437e-10,8.7359e-05,8.0,91576.0,0.0002653828484376069,0.0,0.0,7075.0,1.3838584184666474e-35,0.0,0.0,40563.0,5.219580496691988e-06
3.0,38.0,0.0,111016.0,0.0,2.7773075794324007e-06,0.002426595,10.0,4121.0,0.0018321364222698947,0.0,0.0,11366.0,1.654712612527272e-08,0.0,0.0,29014.0,1.0887544245928461e-10,0.000174718,16.0,91576.0,0.00022911690906256412,0.0,0.0,7075.0,8.303150510799884e-36,0.0,0.0,40563.0,3.131748298015193e-06
3.0,39.0,0.0,111016.0,0.0,1.6663845476594403e-06,0.000485319,2.0,4121.0,0.0012934094533619369,0.0,0.0,11366.0,9.928275675163632e-09,0.0,0.0,29014.0,6.532526547557076e-11,0.000218398,20.0,91576.0,0.00022482934543753848,0.0,0.0,7075.0,4.9818903064799304e-36,2.4653000000000003e-05,1.0,40563.0,1.1740248978809117e-05
3.0,40.0,0.0,111016.0,0.0,9.99830728595664e-07,0.0,0.0,4121.0,0.0007760456720171621,0.0,0.0,11366.0,5.956965405098179e-09,0.0,0.0,29014.0,3.9195159285342455e-11,0.000131039,12.0,91576.0,0.00018731320726252308,0.0,0.0,7075.0,2.989134183887958e-36,0.0,0.0,40563.0,7.044149387285469e-06
3.0,41.0,0.0,111016.0,0.0,5.998984371573984e-07,0.0,0.0,4121.0,0.00046562740321029727,0.0,0.0,11366.0,3.5741792430589074e-09,0.0,0.0,29014.0,2.351709557120547e-11,0.0,0.0,91576.0,0.00011238792435751384,0.0,0.0,7075.0,1.7934805103327747e-36,0.0,0.0,40563.0,4.226489632371281e-06
3.0,42.0,0.0,111016.0,0.0,3.5993906229443905e-07,0.0,0.0,4121.0,0.00027937644192617834,0.0,0.0,11366.0,2.1445075458353443e-09,0.0,0.0,29014.0,1.4110257342723283e-11,0.0,0.0,91576.0,6.74327546145083e-05,0.0,0.0,7075.0,1.0760883061996647e-36,0.0,0.0,40563.0,2.5358937794227687e-06
3.0,43.0,0.0,111016.0,0.0,2.159634373766634e-07,0.0,0.0,4121.0,0.000167625865155707,0.0,0.0,11366.0,1.2867045275012065e-09,0.0,0.0,29014.0,8.46615440563397e-12,0.0,0.0,91576.0,4.045965276870498e-05,0.0,0.0,7075.0,6.456529837197988e-37,0.0,0.0,40563.0,1.5215362676536612e-06
3.0,44.0,0.0,111016.0,0.0,1.2957806242599805e-07,0.0,0.0,4121.0,0.0001005755190934242,0.0,0.0,11366.0,7.720227165007239e-10,0.0,0.0,29014.0,5.079692643380382e-12,0.0,0.0,91576.0,2.427579166122299e-05,0.0,0.0,7075.0,3.873917902318792e-37,0.0,0.0,40563.0,9.129217605921967e-07
3.0,45.0,0.0,111016.0,0.0,7.774683745559883e-08,0.0,0.0,4121.0,6.0345311456054516e-05,0.0,0.0,11366.0,4.632136299004343e-10,0.0,0.0,29014.0,3.047815586028229e-12,0.0,0.0,91576.0,1.4565474996733793e-05,0.0,0.0,7075.0,2.324350741391275e-37,0.0,0.0,40563.0,5.47753056355318e-07
3.0,46.0,0.0,111016.0,0.0,4.6648102473359295e-08,0.0,0.0,4121.0,3.6207186873632705e-05,0.0,0.0,11366.0,2.7792817794026056e-10,0.0,0.0,29014.0,1.8286893516169373e-12,0.0,0.0,91576.0,8.739284998040276e-06,0.0,0.0,7075.0,1.394610444834765e-37,0.0,0.0,40563.0,3.2865183381319075e-07
3.0,47.0,0.0,111016.0,0.0,2.7988861484015576e-08,0.0,0.0,4121.0,2.1724312124179622e-05,0.0,0.0,11366.0,1.6675690676415634e-10,0.0,0.0,29014.0,1.0972136109701624e-12,0.0,0.0,91576.0,5.243570998824166e-06,0.0,0.0,7075.0,8.36766266900859e-38,0.0,0.0,40563.0,1.9719110028791444e-07
