year,flu week,PO rate,PO pop,PO count,PO weighted rate,GL rate,GL count,GL pop,GL weighted rate,FL rate,FL count,FL pop,FL weighted rate,TE rate,TE count,TE pop,TE weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,LI rate,LI count,LI pop,LI weighted rate,TO rate,TO count,TO pop,TO weighted rate
7.0,3.0,0.0,6028.0,0.0,7.906380193439699e-10,0.0,0.0,13669.0,6.515417940832794e-11,0.0,0.0,97693.0,1.2041039758900055e-08,0.0,0.0,6012.0,3.113875708164627e-08,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,2428.0,6.497866266192289e-08,0.0,0.0,4961.0,2.4718956908855287e-11
7.0,4.0,0.0,6028.0,0.0,4.743828116063819e-10,0.0,0.0,13669.0,3.909250764499676e-11,0.0,0.0,97693.0,7.2246238553400326e-09,0.0,0.0,6012.0,1.868325424898776e-08,0.0,0.0,27103.0,8.598050696005591e-09,0.0,0.0,2428.0,3.898719759715373e-08,0.0,0.0,4961.0,1.483137414531317e-11
7.0,5.0,0.0,6028.0,0.0,2.8462968696382916e-10,0.0,0.0,13669.0,2.3455504586998057e-11,0.0,0.0,97693.0,4.334774313204019e-09,0.0,0.0,6012.0,1.1209952549392656e-08,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,2428.0,2.3392318558292238e-08,0.0,0.0,4961.0,8.898824487187903e-12
7.0,6.0,0.0,6028.0,0.0,1.707778121782975e-10,0.0,0.0,13669.0,1.4073302752198833e-11,0.0,0.0,97693.0,2.6008645879224114e-09,0.0,0.0,6012.0,6.725971529635593e-09,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,2428.0,1.4035391134975342e-08,0.0,0.0,4961.0,5.339294692312741e-12
7.0,7.0,0.0,6028.0,0.0,1.0246668730697849e-10,0.0,0.0,13669.0,8.4439816513193e-12,0.0,0.0,97693.0,1.5605187527534468e-09,0.0,0.0,6012.0,4.035582917781356e-09,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,2428.0,8.421234680985206e-09,0.0,0.0,4961.0,3.2035768153876444e-12
7.0,8.0,0.0,6028.0,0.0,6.14800123841871e-11,0.0,0.0,13669.0,5.0663889907915795e-12,0.0,0.0,97693.0,9.363112516520681e-10,0.0,0.0,6012.0,2.421349750668813e-09,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,2428.0,5.052740808591123e-09,0.0,0.0,4961.0,1.9221460892325867e-12
7.0,9.0,0.0,6028.0,0.0,3.688800743051226e-11,0.0,0.0,13669.0,3.0398333944749476e-12,0.0,0.0,97693.0,5.617867509912408e-10,0.0,0.0,6012.0,1.4528098504012879e-09,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,2428.0,3.0316444851546738e-09,0.0,0.0,4961.0,1.153287653539552e-12
7.0,10.0,0.0,6028.0,0.0,2.2132804458307353e-11,0.0,0.0,13669.0,1.8239000366849686e-12,0.0,0.0,97693.0,3.3707205059474445e-10,0.0,0.0,6012.0,8.716859102407727e-10,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,2428.0,1.8189866910928041e-09,0.0,0.0,4961.0,6.919725921237311e-13
7.0,11.0,0.0,6028.0,0.0,1.3279682674984411e-11,0.0,0.0,13669.0,1.094340022010981e-12,0.0,0.0,97693.0,2.0224323035684665e-10,0.0,0.0,6012.0,5.230115461444636e-10,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,2428.0,1.0913920146556824e-09,0.0,0.0,4961.0,4.1518355527423867e-13
7.0,12.0,0.0,6028.0,0.0,7.967809604990647e-12,0.0,0.0,13669.0,6.566040132065886e-13,0.0,0.0,97693.0,1.21345938214108e-10,0.0,0.0,6012.0,3.1380692768667816e-10,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,2428.0,6.548352087934095e-10,0.0,0.0,4961.0,2.491101331645432e-13
7.0,13.0,0.0,6028.0,0.0,4.780685762994388e-12,0.0,0.0,13669.0,3.9396240792395314e-13,1.0236e-05,1.0,97693.0,4.0944728075629284e-06,0.0,0.0,6012.0,1.8828415661200689e-10,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,2428.0,3.929011252760457e-10,0.0,0.0,4961.0,1.4946607989872593e-13
7.0,14.0,0.0,6028.0,0.0,2.8684114577966328e-12,0.0,0.0,13669.0,2.363774447543719e-13,0.0,0.0,97693.0,2.456683684537757e-06,0.0,0.0,6012.0,1.1297049396720412e-10,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,2428.0,2.357406751656274e-10,0.0,0.0,4961.0,8.967964793923555e-14
7.0,15.0,0.0,6028.0,0.0,1.7210468746779796e-12,0.0,0.0,13669.0,1.4182646685262314e-13,1.0236e-05,1.0,97693.0,5.568410210722654e-06,0.0,0.0,6012.0,6.778229638032248e-11,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,2428.0,1.4144440509937645e-10,0.0,0.0,4961.0,5.380778876354133e-14
7.0,16.0,0.0,6028.0,0.0,1.0326281248067876e-12,0.0,0.0,13669.0,8.509588011157388e-14,1.0236e-05,1.0,97693.0,7.435446126433593e-06,0.0,0.0,6012.0,4.0669377828193485e-11,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,2428.0,8.486664305962587e-11,0.0,0.0,4961.0,3.22846732581248e-14
7.0,17.0,0.0,6028.0,0.0,6.195768748840725e-13,0.0,0.0,13669.0,5.105752806694433e-14,0.0,0.0,97693.0,4.461267675860156e-06,0.0,0.0,6012.0,2.440162669691609e-11,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,2428.0,5.0919985835775525e-11,0.0,0.0,4961.0,1.937080395487488e-14
7.0,18.0,0.0,6028.0,0.0,3.717461249304435e-13,0.0,0.0,13669.0,3.0634516840166594e-14,1.0236e-05,1.0,97693.0,6.7711606055160936e-06,0.0,0.0,6012.0,1.4640976018149653e-11,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,2428.0,3.0551991501465315e-11,0.0,0.0,4961.0,1.1622482372924927e-14
7.0,19.0,0.0,6028.0,0.0,2.230476749582661e-13,0.0,0.0,13669.0,1.8380710104099954e-14,1.0236e-05,1.0,97693.0,8.157096363309656e-06,0.0,0.0,6012.0,8.784585610889791e-12,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,2428.0,1.8331194900879188e-11,0.0,0.0,4961.0,6.973489423754956e-15
7.0,20.0,0.0,6028.0,0.0,1.3382860497495965e-13,0.0,0.0,13669.0,1.1028426062459972e-14,0.0,0.0,97693.0,4.8942578179857935e-06,0.0,0.0,6012.0,5.270751366533874e-12,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,2428.0,1.0998716940527512e-11,0.0,0.0,4961.0,4.184093654252974e-15
7.0,21.0,0.0,6028.0,0.0,8.029716298497579e-14,0.0,0.0,13669.0,6.617055637475983e-15,0.0,0.0,97693.0,2.936554690791476e-06,0.0,0.0,6012.0,3.1624508199203244e-12,0.0,0.0,27103.0,1.4553627601986185e-12,0.0,0.0,2428.0,6.599230164316507e-12,0.0,0.0,4961.0,2.510456192551784e-15
7.0,22.0,0.0,6028.0,0.0,4.817829779098547e-14,0.0,0.0,13669.0,3.9702333824855895e-15,0.0,0.0,97693.0,1.7619328144748857e-06,0.0,0.0,6012.0,1.8974704919521945e-12,0.0,0.0,27103.0,8.73217656119171e-13,0.0,0.0,2428.0,3.959538098589904e-12,0.0,0.0,4961.0,1.5062737155310705e-15
7.0,23.0,0.000165893,6028.0,1.0,6.635720002890699e-05,7.3158e-05,1.0,13669.0,2.9263200002382146e-05,0.0,0.0,97693.0,1.0571596886849313e-06,0.0,0.0,6012.0,1.1384822951713167e-12,0.0,0.0,27103.0,5.239305936715026e-13,0.0,0.0,2428.0,2.3757228591539425e-12,0.0,0.0,4961.0,9.037642293186422e-16
7.0,24.0,0.00066357,6028.0,4.0,0.00030524232001734417,0.0,0.0,13669.0,1.7557920001429288e-05,2.0472e-05,2.0,97693.0,8.823095813210959e-06,0.0,0.0,6012.0,6.830893771027901e-13,0.0,0.0,27103.0,3.1435835620290154e-13,0.0,0.0,2428.0,1.4254337154923655e-12,0.0,0.0,4961.0,5.422585375911853e-16
7.0,25.0,0.000165893,6028.0,1.0,0.0002495025920104065,0.0,0.0,13669.0,1.0534752000857573e-05,0.000327557,32.0,97693.0,0.00013631665748792658,0.0,0.0,6012.0,4.0985362626167403e-13,0.0,0.0,27103.0,1.8861501372174092e-13,0.0,0.0,2428.0,8.552602292954192e-13,0.0,0.0,4961.0,3.253551225547112e-16
7.0,26.0,0.000497678,6028.0,3.0,0.0003487727552062439,7.3158e-05,1.0,13669.0,3.558405120051455e-05,0.000501571,49.0,97693.0,0.000282418394492756,0.0,0.0,6012.0,2.459121757570044e-13,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,0.0,0.0,2428.0,5.131561375772515e-13,0.0,0.0,4961.0,1.9521307353282673e-16
7.0,27.0,0.000331785,6028.0,2.0,0.0003419776531237463,0.0,0.0,13669.0,2.1350430720308728e-05,0.00046062699999999997,45.0,97693.0,0.0003537018366956536,0.0,0.0,6012.0,1.4754730545420264e-13,0.000147585,4.0,27103.0,6.78890400679014e-05,0.0,0.0,2428.0,3.078936825463509e-13,0.00020157200000000001,1.0,4961.0,8.062880000011715e-05
7.0,28.0,0.000331785,6028.0,2.0,0.0003379005918742478,7.3158e-05,1.0,13669.0,4.207345843218524e-05,0.00053228,52.0,97693.0,0.00042513310201739216,0.00033266800000000005,2.0,6012.0,0.0001330672000885284,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.001235585,3.0,2428.0,0.0004942340001847362,0.00020157200000000001,1.0,4961.0,0.0001290060800000703
7.0,29.0,0.000497678,6028.0,3.0,0.00040181155512454867,7.3158e-05,1.0,13669.0,5.450727505931115e-05,0.000573224,56.0,97693.0,0.0004843694612104353,0.00016633400000000002,1.0,6012.0,0.00014637392005311707,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.0008237230000000001,2.0,2428.0,0.0006260296001108418,0.000403145,2.0,4961.0,0.00023866164800004217
7.0,30.0,0.00066357,6028.0,4.0,0.0005065149330747293,0.000292633,4.0,13669.0,0.0001497575650355867,0.000696058,68.0,97693.0,0.0005690448767262611,0.000998004,6.0,6012.0,0.0004870259520318703,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.0,0.0,2428.0,0.0003756177600665051,0.00020157200000000001,1.0,4961.0,0.0002238257888000253
7.0,31.0,0.000165893,6028.0,1.0,0.0003702661598448375,0.00036579099999999997,5.0,13669.0,0.000236170939021352,0.001044087,102.0,97693.0,0.0007590617260357567,0.001996008,12.0,6012.0,0.0010906187712191222,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.000411862,1.0,2428.0,0.000390115456039903,0.0,0.0,4961.0,0.00013429547328001518
7.0,32.0,0.000165893,6028.0,1.0,0.00028851689590690254,0.00036579099999999997,5.0,13669.0,0.0002880189634128112,0.000972434,95.0,97693.0,0.000844410635621454,0.000499002,3.0,6012.0,0.0008539720627314734,0.000258274,7.0,27103.0,0.00028987063767567996,0.000411862,1.0,2428.0,0.00039881407362394184,0.000806289,4.0,4961.0,0.0004030928839680091
7.0,33.0,0.000331785,6028.0,2.0,0.00030582413754414155,0.00036579099999999997,5.0,13669.0,0.0003191277780476867,0.000245668,24.0,97693.0,0.0006049135813728724,0.0006653360000000001,4.0,6012.0,0.000778517637638884,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.0,0.0,2428.0,0.00023928844417436508,0.000403145,2.0,4961.0,0.00040311373038080545
7.0,34.0,0.0,6028.0,0.0,0.00018349448252648492,0.000512108,7.0,13669.0,0.00039631986682861205,0.000327557,32.0,97693.0,0.0004939709488237234,0.00016633400000000002,1.0,6012.0,0.0005336441825833304,0.0,0.0,27103.0,0.00012206374956324477,0.000411862,1.0,2428.0,0.00030831786650461904,0.0,0.0,4961.0,0.00024186823822848325
7.0,35.0,0.000165893,6028.0,1.0,0.00017645388951589093,7.3158e-05,1.0,13669.0,0.0002670551200971672,0.000163778,16.0,97693.0,0.000361893769294234,0.000499002,3.0,6012.0,0.0005197873095499983,0.000147585,4.0,27103.0,0.00013227224973794686,0.0016474460000000001,4.0,2428.0,0.0008439691199027715,0.0,0.0,4961.0,0.00014512094293708995
7.0,36.0,0.000165893,6028.0,1.0,0.00017222953370953455,0.000219475,3.0,13669.0,0.00024802307205830035,8.1889e-05,8.0,97693.0,0.0002498918615765404,0.00033266800000000005,2.0,6012.0,0.000444939585729999,7.3793e-05,2.0,27103.0,0.0001088805498427681,0.0,0.0,2428.0,0.0005063814719416629,0.0,0.0,4961.0,8.707256576225396e-05
7.0,37.0,0.000165893,6028.0,1.0,0.00016969492022572073,7.3158e-05,1.0,13669.0,0.00017807704323498022,3.0708000000000005e-05,3.0,97693.0,0.00016221831694592423,0.00016633400000000002,1.0,6012.0,0.0003334973514379994,7.3793e-05,2.0,27103.0,9.484552990566086e-05,0.0,0.0,2428.0,0.00030382888316499775,0.0,0.0,4961.0,5.224353945735238e-05
7.0,38.0,0.0,6028.0,0.0,0.00010181695213543243,7.3158e-05,1.0,13669.0,0.00013610942594098814,1.0236e-05,1.0,97693.0,0.00010142539016755454,0.0,0.0,6012.0,0.00020009841086279963,0.0,0.0,27103.0,5.6907317943396514e-05,0.0,0.0,2428.0,0.00018229732989899866,0.0,0.0,4961.0,3.1346123674411425e-05
7.0,39.0,0.0,6028.0,0.0,6.109017128125945e-05,0.000219475,3.0,13669.0,0.0001694556555645929,3.0708000000000005e-05,3.0,97693.0,7.313843410053272e-05,0.0,0.0,6012.0,0.00012005904651767977,0.0,0.0,27103.0,3.4144390766037906e-05,0.002883031,7.0,2428.0,0.001262590797939399,0.0,0.0,4961.0,1.8807674204646855e-05
7.0,40.0,0.0,6028.0,0.0,3.665410276875567e-05,0.000219475,3.0,13669.0,0.00018946339333875573,3.0708000000000005e-05,3.0,97693.0,5.616626046031964e-05,0.0,0.0,6012.0,7.203542791060786e-05,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,2428.0,0.0007575544787636394,0.0,0.0,4961.0,1.1284604522788113e-05
7.0,41.0,0.0,6028.0,0.0,2.19924616612534e-05,0.0,0.0,13669.0,0.00011367803600325343,0.0,0.0,97693.0,3.369975627619178e-05,0.0,0.0,6012.0,4.322125674636472e-05,0.0,0.0,27103.0,1.2291980675773645e-05,0.000411862,1.0,2428.0,0.0006192774872581837,0.0,0.0,4961.0,6.770762713672868e-06
7.0,42.0,0.0,6028.0,0.0,1.319547699675204e-05,0.0,0.0,13669.0,6.820682160195206e-05,0.0,0.0,97693.0,2.0219853765715068e-05,0.0,0.0,6012.0,2.5932754047818833e-05,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,2428.0,0.0003715664923549102,0.0,0.0,4961.0,4.06245762820372e-06
7.0,43.0,0.0,6028.0,0.0,7.917286198051224e-06,0.0,0.0,13669.0,4.0924092961171235e-05,0.0,0.0,97693.0,1.213191225942904e-05,0.0,0.0,6012.0,1.5559652428691298e-05,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,2428.0,0.00022293989541294612,0.0,0.0,4961.0,2.437474576922232e-06
7.0,44.0,0.0,6028.0,0.0,4.750371718830734e-06,0.0,0.0,13669.0,2.455445577670274e-05,0.0,0.0,97693.0,7.279147355657424e-06,0.0,0.0,6012.0,9.335791457214778e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,2428.0,0.00013376393724776766,0.0,0.0,4961.0,1.4624847461533393e-06
7.0,45.0,0.0,6028.0,0.0,2.8502230312984403e-06,0.0,0.0,13669.0,1.4732673466021644e-05,0.0,0.0,97693.0,4.367488413394454e-06,0.0,0.0,6012.0,5.601474874328867e-06,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,2428.0,8.02583623486606e-05,0.0,0.0,4961.0,8.774908476920036e-07
7.0,46.0,0.0,6028.0,0.0,1.710133818779064e-06,0.0,0.0,13669.0,8.839604079612986e-06,0.0,0.0,97693.0,2.6204930480366726e-06,0.0,0.0,6012.0,3.3608849245973203e-06,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,2428.0,4.815501740919636e-05,0.0,0.0,4961.0,5.264945086152021e-07
7.0,47.0,0.0,6028.0,0.0,1.0260802912674384e-06,0.0,0.0,13669.0,5.303762447767791e-06,0.0,0.0,97693.0,1.5722958288220036e-06,0.0,0.0,6012.0,2.016530954758392e-06,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,2428.0,2.8893010445517816e-05,0.0,0.0,4961.0,3.158967051691212e-07
7.0,48.0,0.0,6028.0,0.0,6.15648174760463e-07,0.0,0.0,13669.0,3.1822574686606746e-06,0.0,0.0,97693.0,9.433774972932021e-07,0.0,0.0,6012.0,1.2099185728550352e-06,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,2428.0,1.733580626731069e-05,0.0,0.0,4961.0,1.8953802310147274e-07
7.0,49.0,0.0,6028.0,0.0,3.6938890485627783e-07,0.0,0.0,13669.0,1.9093544811964047e-06,0.0,0.0,97693.0,5.660264983759212e-07,0.0,0.0,6012.0,7.25951143713021e-07,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,2428.0,1.0401483760386414e-05,0.0,0.0,4961.0,1.1372281386088363e-07
7.0,50.0,0.0,6028.0,0.0,2.2163334291376668e-07,0.0,0.0,13669.0,1.1456126887178428e-06,0.0,0.0,97693.0,3.3961589902555273e-07,0.0,0.0,6012.0,4.355706862278126e-07,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,2428.0,6.240890256231848e-06,0.0,0.0,4961.0,6.823368831653017e-08
7.0,51.0,0.0,6028.0,0.0,1.3298000574826e-07,0.0,0.0,13669.0,6.873676132307056e-07,0.0,0.0,97693.0,2.0376953941533162e-07,0.0,0.0,6012.0,2.613424117366876e-07,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,2428.0,3.7445341537391087e-06,0.0,0.0,4961.0,4.0940212989918104e-08
7.0,52.0,0.0,6028.0,0.0,7.9788003448956e-08,0.0,0.0,13669.0,4.124205679384234e-07,0.0,0.0,97693.0,1.2226172364919897e-07,0.0,0.0,6012.0,1.5680544704201253e-07,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,2428.0,2.246720492243465e-06,0.0,0.0,4961.0,2.4564127793950863e-08
8.0,1.0,0.0,5960.0,0.0,4.78728020693736e-08,0.0,0.0,13669.0,2.47452340763054e-07,0.0,0.0,97693.0,7.335703418951938e-08,0.0,0.0,6012.0,9.408326822520752e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,2428.0,1.348032295346079e-06,0.0,0.0,4961.0,1.4738476676370518e-08
8.0,2.0,0.0,5960.0,0.0,2.8723681241624156e-08,0.0,0.0,13640.0,1.484714044578324e-07,0.0,0.0,100000.0,4.401422051371162e-08,0.0,0.0,6085.0,5.644996093512451e-08,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,2427.0,8.088193772076474e-07,0.0,0.0,4886.0,8.84308600582231e-09
8.0,3.0,0.0,5960.0,0.0,1.7234208744974494e-08,0.0,0.0,13640.0,8.908284267469944e-08,0.0,0.0,100000.0,2.6408532308226973e-08,0.0,0.0,6085.0,3.386997656107471e-08,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,2427.0,4.852916263245884e-07,0.0,0.0,4886.0,5.305851603493386e-09
8.0,4.0,0.0,5960.0,0.0,1.0340525246984697e-08,0.0,0.0,13640.0,5.344970560481966e-08,0.0,0.0,100000.0,1.5845119384936183e-08,0.0,0.0,6085.0,2.0321985936644824e-08,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,2427.0,2.91174975794753e-07,0.0,0.0,4886.0,3.1835109620960315e-09
8.0,5.0,0.0,5960.0,0.0,6.204315148190818e-09,0.0,0.0,13640.0,3.206982336289179e-08,0.0,0.0,100000.0,9.50707163096171e-09,0.0,0.0,6085.0,1.2193191561986894e-08,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,2427.0,1.7470498547685178e-07,0.0,0.0,4886.0,1.910106577257619e-09
8.0,6.0,0.0,5960.0,0.0,3.7225890889144904e-09,0.0,0.0,13640.0,1.9241894017735074e-08,0.0,0.0,100000.0,5.704242978577025e-09,0.0,0.0,6085.0,7.315914937192136e-09,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,2427.0,1.0482299128611107e-07,0.0,0.0,4886.0,1.1460639463545713e-09
8.0,7.0,0.0,5960.0,0.0,2.233553453348694e-09,0.0,0.0,13640.0,1.1545136410641044e-08,0.0,0.0,100000.0,3.422545787146215e-09,0.0,0.0,6085.0,4.389548962315281e-09,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,2427.0,6.289379477166664e-08,0.0,0.0,4886.0,6.876383678127428e-10
8.0,8.0,0.0,5960.0,0.0,1.3401320720092165e-09,0.0,0.0,13640.0,6.927081846384626e-09,0.0,0.0,100000.0,2.053527472287729e-09,0.0,0.0,6085.0,2.6337293773891685e-09,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,2427.0,3.7736276862999985e-08,0.0,0.0,4886.0,4.1258302068764563e-10
8.0,9.0,0.0,5960.0,0.0,8.040792432055298e-10,0.0,0.0,13640.0,4.156249107830776e-09,0.0,0.0,100000.0,1.2321164833726374e-09,0.0,0.0,6085.0,1.580237626433501e-09,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,2427.0,2.264176611779999e-08,0.0,0.0,4886.0,2.4754981241258736e-10
8.0,10.0,0.0,5960.0,0.0,4.824475459233179e-10,0.0,0.0,13640.0,2.4937494646984654e-09,0.0,0.0,100000.0,7.392698900235824e-10,0.0,0.0,6085.0,9.481425758601005e-10,0.0,0.0,27141.0,2.696485733569247e-10,0.0,0.0,2427.0,1.3585059670679992e-08,0.0,0.0,4886.0,1.485298874475524e-10
8.0,11.0,0.0,5960.0,0.0,2.894685275539907e-10,0.0,0.0,13640.0,1.4962496788190792e-09,2e-05,2.0,100000.0,8.000443561934015e-06,0.0,0.0,6085.0,5.688855455160603e-10,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,2427.0,8.151035802407995e-09,0.0,0.0,4886.0,8.911793246853144e-11
8.0,12.0,0.0,5960.0,0.0,1.7368111653239442e-10,0.0,0.0,13640.0,8.977498072914474e-10,0.0,0.0,100000.0,4.800266137160409e-06,0.0,0.0,6085.0,3.413313273096362e-10,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,2427.0,4.890621481444797e-09,0.0,0.0,4886.0,5.3470759481118865e-11
8.0,13.0,0.0,5960.0,0.0,1.0420866991943664e-10,0.0,0.0,13640.0,5.386498843748685e-10,0.0,0.0,100000.0,2.8801596822962456e-06,0.0,0.0,6085.0,2.0479879638578172e-10,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,2427.0,2.934372888866878e-09,0.0,0.0,4886.0,3.2082455688671315e-11
8.0,14.0,0.0,5960.0,0.0,6.252520195166198e-11,0.0,0.0,13640.0,3.231899306249211e-10,0.0,0.0,100000.0,1.7280958093777472e-06,0.0,0.0,6085.0,1.2287927783146904e-10,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,2427.0,1.7606237333201267e-09,0.0,0.0,4886.0,1.924947341320279e-11
8.0,15.0,0.0,5960.0,0.0,3.7515121170997185e-11,0.0,0.0,13640.0,1.9391395837495265e-10,0.0,0.0,100000.0,1.0368574856266483e-06,0.0,0.0,6085.0,7.372756669888141e-11,0.0,0.0,27141.0,2.096787306423446e-11,0.000412031,1.0,2427.0,0.00016481345637423998,0.0,0.0,4886.0,1.1549684047921673e-11
8.0,16.0,0.0,5960.0,0.0,2.250907270259831e-11,0.0,0.0,13640.0,1.1634837502497159e-10,0.0,0.0,100000.0,6.22114491375989e-07,0.0,0.0,6085.0,4.4236540019328846e-11,0.0,0.0,27141.0,1.2580723838540677e-11,0.0,0.0,2427.0,9.888807382454398e-05,0.0,0.0,4886.0,6.9298104287530034e-12
8.0,17.0,0.00033557,5960.0,2.0,0.0001342280135054436,7.3314e-05,1.0,13640.0,2.9325669809025015e-05,2e-05,2.0,100000.0,8.373268694825595e-06,0.0,0.0,6085.0,2.6541924011597307e-11,0.0,0.0,27141.0,7.548434303124407e-12,0.0,0.0,2427.0,5.9332844294726384e-05,0.0,0.0,4886.0,4.1578862572518016e-12
8.0,18.0,0.0013422820000000002,5960.0,8.0,0.0006174496081032663,0.0,0.0,13640.0,1.759540188541501e-05,9e-05,9.0,100000.0,4.1023961216895355e-05,0.000493016,3.0,6085.0,0.0001972064159251544,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,0.000412031,1.0,2427.0,0.0002004121065768358,0.0,0.0,4886.0,2.4947317543510807e-12
8.0,19.0,0.0,5960.0,0.0,0.00037046976486195974,0.000366569,5.0,13640.0,0.00015718484113124903,0.0004,40.0,100000.0,0.00018461437673013723,0.000657354,4.0,6085.0,0.00038126544955509263,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.0012360939999999999,3.0,2427.0,0.0006146848639461015,0.0,0.0,4886.0,1.4968390526106484e-12
8.0,20.0,0.0,5960.0,0.0,0.00022228185891717584,7.3314e-05,1.0,13640.0,0.00012363650467874941,0.00047999999999999996,48.0,100000.0,0.00030276862603808235,0.000657354,4.0,6085.0,0.0004917008697330555,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.000412031,1.0,2427.0,0.0005336233183676609,0.000204666,1.0,4886.0,8.186640089810344e-05
8.0,21.0,0.00033557,5960.0,2.0,0.0002675971153503055,0.000366569,5.0,13640.0,0.00022080950280724965,0.00047999999999999996,48.0,100000.0,0.00037366117562284945,0.000493016,3.0,6085.0,0.0004922269218398333,0.000700048,19.0,27141.0,0.000620640314578277,0.001648125,4.0,2427.0,0.0009794239910205966,0.000409333,2.0,4886.0,0.00021285304053886208
8.0,22.0,0.0,5960.0,0.0,0.0001605582692101833,0.000879765,12.0,13640.0,0.0004843917016843498,0.00091,91.0,100000.0,0.0005881967053737097,0.000657354,4.0,6085.0,0.0005582777531039,0.0008842710000000001,24.0,27141.0,0.0007260925887469662,0.000824063,2.0,2427.0,0.000917279594612358,0.000204666,1.0,4886.0,0.00020957822432331722
8.0,23.0,0.0,5960.0,0.0,9.633496152610997e-05,0.0006598239999999999,9.0,13640.0,0.0005545646210106099,0.00134,134.0,100000.0,0.0008889180232242258,0.000657354,4.0,6085.0,0.00059790825186234,0.000147379,4.0,27141.0,0.0004946071532481798,0.0,0.0,2427.0,0.0005503677567674147,0.0,0.0,4886.0,0.00012574693459399032
8.0,24.0,0.0,5960.0,0.0,5.780097691566598e-05,0.0005131959999999999,7.0,13640.0,0.000538017172606366,0.00149,149.0,100000.0,0.0011293508139345355,0.000328677,2.0,6085.0,0.000490215751117404,0.00033160199999999996,9.0,27141.0,0.0004294050919489078,0.0,0.0,2427.0,0.00033022065406044886,0.0,0.0,4886.0,7.544816075639419e-05
8.0,25.0,0.0005033559999999999,5960.0,3.0,0.0002360229861493996,7.3314e-05,1.0,13640.0,0.0003521359035638196,0.0012,120.0,100000.0,0.0011576104883607211,0.00115037,7.0,6085.0,0.0007542774506704424,0.000257912,7.0,27141.0,0.00036080785516934467,0.0,0.0,2427.0,0.0001981323924362693,0.0,0.0,4886.0,4.526889645383651e-05
