year,flu week,BH rate,BH pop,BH count,BH weighted rate,YE rate,YE count,YE pop,YE weighted rate,TR rate,TR count,TR pop,TR weighted rate,CA rate,CA count,CA pop,CA weighted rate,RS rate,RS count,RS pop,RS weighted rate,PR rate,PR count,PR pop,PR weighted rate
4.0,26.0,7.624300000000001e-05,13116.0,1.0,4.9767549433524176e-05,0.00011066799999999999,17.0,153613.0,0.00018699163512174376,0.002886003,2.0,693.0,0.0011544012,0.0,0.0,10324.0,0.00016818210555339568,0.00032278900000000003,3.0,9294.0,0.000584460747981029,0.0022818029999999998,4.0,1753.0,0.0038354671380202206
4.0,27.0,0.0,13116.0,0.0,2.9860529660114503e-05,7.8118e-05,12.0,153613.0,0.00014344218107304626,0.0,0.0,693.0,0.0006926407200000001,0.0,0.0,10324.0,0.0001009092633320374,0.000107596,1.0,9294.0,0.0003937148487886174,0.0,0.0,1753.0,0.0023012802828121324
4.0,28.0,0.0,13116.0,0.0,1.7916317796068702e-05,5.2078999999999994e-05,8.0,153613.0,0.00010689690864382776,0.0,0.0,693.0,0.00041558443200000005,0.0,0.0,10324.0,6.054555799922244e-05,0.000430385,4.0,9294.0,0.0004083829092731704,0.0,0.0,1753.0,0.0013807681696872793
4.0,29.0,0.0,13116.0,0.0,1.074979067764122e-05,2.6039000000000003e-05,4.0,153613.0,7.455374518629665e-05,0.0,0.0,693.0,0.0002493506592,9.686200000000001e-05,1.0,10324.0,7.507213479953346e-05,0.00032278900000000003,3.0,9294.0,0.00037414534556390224,0.0,0.0,1753.0,0.0008284609018123676
4.0,30.0,7.624300000000001e-05,13116.0,1.0,3.694707440658474e-05,1.302e-05,2.0,153613.0,4.994024711177799e-05,0.0,0.0,693.0,0.00014961039552,0.0,0.0,10324.0,4.504328087972008e-05,0.000430385,4.0,9294.0,0.00039664120733834136,0.0,0.0,1753.0,0.0004970765410874205
4.0,31.0,0.00015248600000000002,13116.0,2.0,8.316264464395085e-05,3.2549e-05,5.0,153613.0,4.2983748267066796e-05,0.0,0.0,693.0,8.9766237312e-05,0.0,0.0,10324.0,2.7025968527832048e-05,0.000107596,1.0,9294.0,0.0002810231244030048,0.0,0.0,1753.0,0.00029824592465245225
4.0,32.0,0.0,13116.0,0.0,4.989758678637051e-05,3.9059e-05,6.0,153613.0,4.141384896024008e-05,0.0,0.0,693.0,5.38597423872e-05,0.0,0.0,10324.0,1.6215581116699228e-05,0.000107596,1.0,9294.0,0.0002116522746418029,0.0,0.0,1753.0,0.00017894755479147136
4.0,33.0,0.0,13116.0,0.0,2.9938552071822306e-05,1.302e-05,2.0,153613.0,3.005630937614405e-05,0.0,0.0,693.0,3.231584543232e-05,0.0,0.0,10324.0,9.729348670019536e-06,0.0,0.0,9294.0,0.00012699136478508174,0.0,0.0,1753.0,0.00010736853287488282
4.0,34.0,0.0,13116.0,0.0,1.7963131243093383e-05,1.953e-05,3.0,153613.0,2.5845785625686428e-05,0.0,0.0,693.0,1.9389507259392e-05,0.0,0.0,10324.0,5.837609202011721e-06,0.0,0.0,9294.0,7.619481887104905e-05,0.0,0.0,1753.0,6.442111972492969e-05
4.0,35.0,0.0,13116.0,0.0,1.077787874585603e-05,1.953e-05,3.0,153613.0,2.331947137541186e-05,0.0,0.0,693.0,1.1633704355635198e-05,9.686200000000001e-05,1.0,10324.0,4.224736552120704e-05,0.0,0.0,9294.0,4.5716891322629427e-05,0.0,0.0,1753.0,3.865267183495781e-05
4.0,36.0,0.0,13116.0,0.0,6.466727247513618e-06,1.302e-05,2.0,153613.0,1.9199682825247117e-05,0.0,0.0,693.0,6.9802226133811185e-06,9.686200000000001e-05,1.0,10324.0,6.409321931272423e-05,0.0,0.0,9294.0,2.7430134793577657e-05,0.0,0.0,1753.0,2.3191603100974687e-05
4.0,37.0,0.0,13116.0,0.0,3.88003634850817e-06,1.302e-05,2.0,153613.0,1.6727809695148272e-05,0.0,0.0,693.0,4.188133568028671e-06,0.0,0.0,10324.0,3.845593158763454e-05,0.0,0.0,9294.0,1.6458080876146594e-05,0.0,0.0,1753.0,1.3914961860584812e-05
4.0,38.0,0.0,13116.0,0.0,2.328021809104902e-06,1.302e-05,2.0,153613.0,1.5244685817088963e-05,0.0,0.0,693.0,2.512880140817202e-06,0.0,0.0,10324.0,2.3073558952580724e-05,0.0,0.0,9294.0,9.874848525687956e-06,0.0,0.0,1753.0,8.348977116350886e-06
4.0,39.0,0.0,13116.0,0.0,1.396813085462941e-06,6.51e-06,1.0,153613.0,1.1750811490253377e-05,0.0,0.0,693.0,1.5077280844903213e-06,0.0,0.0,10324.0,1.3844135371548433e-05,0.0,0.0,9294.0,5.9249091154127735e-06,0.0,0.0,1753.0,5.009386269810532e-06
4.0,40.0,0.0,13116.0,0.0,8.380878512777646e-07,0.0,0.0,153613.0,7.050486894152026e-06,0.0,0.0,693.0,9.046368506941928e-07,0.0,0.0,10324.0,8.30648122292906e-06,0.0,0.0,9294.0,3.554945469247664e-06,0.0,0.0,1753.0,3.0056317618863187e-06
4.0,41.0,0.0,13116.0,0.0,5.028527107666587e-07,0.0,0.0,153613.0,4.230292136491216e-06,0.0,0.0,693.0,5.427821104165157e-07,0.0,0.0,10324.0,4.983888733757436e-06,0.0,0.0,9294.0,2.132967281548598e-06,0.0,0.0,1753.0,1.8033790571317912e-06
4.0,42.0,0.0,13116.0,0.0,3.017116264599952e-07,0.0,0.0,153613.0,2.5381752818947295e-06,0.0,0.0,693.0,3.256692662499094e-07,0.0,0.0,10324.0,2.9903332402544613e-06,0.0,0.0,9294.0,1.2797803689291589e-06,0.0,0.0,1753.0,1.0820274342790747e-06
4.0,43.0,0.0,13116.0,0.0,1.8102697587599712e-07,0.0,0.0,153613.0,1.5229051691368376e-06,0.0,0.0,693.0,1.9540155974994564e-07,0.0,0.0,10324.0,1.7941999441526768e-06,0.0,0.0,9294.0,7.678682213574953e-07,0.0,0.0,1753.0,6.492164605674448e-07
4.0,44.0,0.0,13116.0,0.0,1.0861618552559827e-07,0.0,0.0,153613.0,9.137431014821026e-07,0.0,0.0,693.0,1.1724093584996737e-07,0.0,0.0,10324.0,1.076519966491606e-06,0.0,0.0,9294.0,4.607209328144972e-07,0.0,0.0,1753.0,3.8952987634046685e-07
4.0,45.0,0.0,13116.0,0.0,6.516971131535896e-08,0.0,0.0,153613.0,5.482458608892615e-07,0.0,0.0,693.0,7.034456150998043e-08,0.0,0.0,10324.0,6.459119798949637e-07,0.0,0.0,9294.0,2.764325596886983e-07,0.0,0.0,1753.0,2.337179258042801e-07
4.0,46.0,0.0,13116.0,0.0,3.910182678921538e-08,0.0,0.0,153613.0,3.289475165335569e-07,0.0,0.0,693.0,4.220673690598826e-08,0.0,0.0,10324.0,3.8754718793697817e-07,0.0,0.0,9294.0,1.6585953581321898e-07,0.0,0.0,1753.0,1.4023075548256806e-07
4.0,47.0,0.0,13116.0,0.0,2.3461096073529224e-08,0.0,0.0,153613.0,1.9736850992013413e-07,0.0,0.0,693.0,2.5324042143592955e-08,0.0,0.0,10324.0,2.325283127621869e-07,0.0,0.0,9294.0,9.951572148793138e-08,0.0,0.0,1753.0,8.413845328954083e-08
4.0,48.0,0.0,13116.0,0.0,1.4076657644117533e-08,0.0,0.0,153613.0,1.1842110595208047e-07,0.0,0.0,693.0,1.519442528615577e-08,0.0,0.0,10324.0,1.3951698765731212e-07,0.0,0.0,9294.0,5.970943289275883e-08,0.0,0.0,1753.0,5.04830719737245e-08
4.0,49.0,0.0,13116.0,0.0,8.44599458647052e-09,0.0,0.0,153613.0,7.105266357124829e-08,0.0,0.0,693.0,9.116655171693462e-09,0.0,0.0,10324.0,8.371019259438727e-08,0.0,0.0,9294.0,3.5825659735655294e-08,0.0,0.0,1753.0,3.02898431842347e-08
4.0,50.0,0.0,13116.0,0.0,5.0675967518823115e-09,0.0,0.0,153613.0,4.263159814274897e-08,0.0,0.0,693.0,5.4699931030160765e-09,0.0,0.0,10324.0,5.022611555663236e-08,0.0,0.0,9294.0,2.1495395841393175e-08,0.0,0.0,1753.0,1.8173905910540818e-08
4.0,51.0,0.0,13116.0,0.0,3.040558051129387e-09,0.0,0.0,153613.0,2.557895888564938e-08,0.0,0.0,693.0,3.281995861809646e-09,0.0,0.0,10324.0,3.0135669333979416e-08,0.0,0.0,9294.0,1.2897237504835906e-08,0.0,0.0,1753.0,1.090434354632449e-08
4.0,52.0,0.0,13116.0,0.0,1.824334830677632e-09,0.0,0.0,153613.0,1.534737533138963e-08,0.0,0.0,693.0,1.9691975170857876e-09,0.0,0.0,10324.0,1.808140160038765e-08,0.0,0.0,9294.0,7.738342502901542e-09,0.0,0.0,1753.0,6.542606127794693e-09
5.0,1.0,0.0,13327.0,0.0,1.0946008984065792e-09,0.0,0.0,153613.0,9.208425198833777e-09,0.0,0.0,693.0,1.1815185102514725e-09,0.0,0.0,10324.0,1.084884096023259e-08,0.0,0.0,9294.0,4.6430055017409256e-09,0.0,0.0,1753.0,3.925563676676816e-09
5.0,2.0,0.0,13327.0,0.0,6.567605390439475e-10,0.0,0.0,155096.0,5.525055119300266e-09,0.0,0.0,689.0,7.089111061508834e-10,0.0,0.0,10423.0,6.5093045761395534e-09,0.0,0.0,9315.0,2.7858033010445553e-09,0.0,0.0,1777.0,2.3553382060060895e-09
5.0,3.0,0.0,13327.0,0.0,3.940563234263685e-10,0.0,0.0,155096.0,3.3150330715801595e-09,0.0,0.0,689.0,4.2534666369053004e-10,0.0,0.0,10423.0,3.9055827456837316e-09,0.0,0.0,9315.0,1.671481980626733e-09,0.0,0.0,1777.0,1.4132029236036537e-09
5.0,4.0,0.0,13327.0,0.0,2.364337940558211e-10,0.0,0.0,155096.0,1.9890198429480956e-09,0.0,0.0,689.0,2.5520799821431804e-10,0.0,0.0,10423.0,2.343349647410239e-09,0.0,0.0,9315.0,1.0028891883760399e-09,0.0,0.0,1777.0,8.479217541621921e-10
5.0,5.0,0.0,13327.0,0.0,1.4186027643349265e-10,0.0,0.0,155096.0,1.1934119057688574e-09,0.0,0.0,689.0,1.531247989285908e-10,0.0,0.0,10423.0,1.4060097884461434e-09,0.0,0.0,9315.0,6.017335130256239e-10,0.0,0.0,1777.0,5.087530524973153e-10
5.0,6.0,0.0,13327.0,0.0,8.511616586009559e-11,0.0,0.0,155096.0,7.160471434613144e-10,0.0,0.0,689.0,9.187487935715448e-11,0.0,0.0,10423.0,8.43605873067686e-10,0.0,0.0,9315.0,3.6104010781537433e-10,0.0,0.0,1777.0,3.052518314983892e-10
5.0,7.0,0.0,13327.0,0.0,5.1069699516057355e-11,0.0,0.0,155096.0,4.296282860767886e-10,0.0,0.0,689.0,5.5124927614292686e-11,0.0,0.0,10423.0,5.061635238406116e-10,0.0,0.0,9315.0,2.1662406468922458e-10,0.0,0.0,1777.0,1.831510988990335e-10
5.0,8.0,0.0,13327.0,0.0,3.064181970963441e-11,0.0,0.0,155096.0,2.5777697164607314e-10,0.0,0.0,689.0,3.307495656857561e-11,0.0,0.0,10423.0,3.0369811430436693e-10,0.0,0.0,9315.0,1.2997443881353475e-10,0.0,0.0,1777.0,1.098906593394201e-10
5.0,9.0,0.0,13327.0,0.0,1.8385091825780645e-11,0.0,0.0,155096.0,1.5466618298764388e-10,0.0,0.0,689.0,1.9844973941145364e-11,0.0,0.0,10423.0,1.8221886858262015e-10,0.0,0.0,9315.0,7.798466328812085e-11,0.0,0.0,1777.0,6.593439560365206e-11
5.0,10.0,0.0,13327.0,0.0,1.1031055095468388e-11,6.448e-06,1.0,155096.0,2.5792927997097927e-06,0.0,0.0,689.0,1.1906984364687219e-11,0.0,0.0,10423.0,1.0933132114957208e-10,0.0,0.0,9315.0,4.6790797972872505e-11,0.0,0.0,1777.0,3.956063736219123e-11
5.0,11.0,0.0,13327.0,0.0,6.6186330572810326e-12,0.0,0.0,155096.0,1.5475756798258755e-06,0.0,0.0,689.0,7.144190618812331e-12,0.0,0.0,10423.0,6.559879268974325e-11,0.0,0.0,9315.0,2.8074478783723503e-11,0.0,0.0,1777.0,2.3736382417314738e-11
5.0,12.0,0.0,13327.0,0.0,3.97117983436862e-12,0.0,0.0,155096.0,9.285454078955253e-07,0.0,0.0,689.0,4.286514371287398e-12,0.0,0.0,10423.0,3.9359275613845946e-11,0.0,0.0,9315.0,1.68446872702341e-11,0.0,0.0,1777.0,1.4241829450388841e-11
5.0,13.0,0.0,13327.0,0.0,2.382707900621172e-12,0.0,0.0,155096.0,5.571272447373151e-07,0.0,0.0,689.0,2.571908622772439e-12,0.0,0.0,10423.0,2.3615565368307567e-11,0.0,0.0,9315.0,1.010681236214046e-11,0.0,0.0,1777.0,8.545097670233304e-12
5.0,14.0,0.0,13327.0,0.0,1.4296247403727032e-12,0.0,0.0,155096.0,3.3427634684238907e-07,0.0,0.0,689.0,1.5431451736634633e-12,0.0,0.0,10423.0,1.416933922098454e-11,0.0,0.0,9315.0,6.064087417284276e-12,0.0,0.0,1777.0,5.127058602139983e-12
5.0,15.0,0.0,13327.0,0.0,8.577748442236218e-13,1.2895e-05,2.0,155096.0,5.358565808105434e-06,0.0,0.0,689.0,9.258871041980779e-13,0.0,0.0,10423.0,8.501603532590724e-12,0.0,0.0,9315.0,3.6384524503705655e-12,0.0,0.0,1777.0,3.0762351612839894e-12
5.0,16.0,0.0,13327.0,0.0,5.14664906534173e-13,0.00010316200000000001,16.0,155096.0,4.447993948486326e-05,0.0,0.0,689.0,5.555322625188467e-13,0.0,0.0,10423.0,5.100962119554434e-12,0.000322061,3.0,9315.0,0.00012882440218307147,0.0,0.0,1777.0,1.8457410967703937e-12
5.0,17.0,0.0,13327.0,0.0,3.087989439205038e-13,0.000393305,61.0,155096.0,0.00018400996369091795,0.0,0.0,689.0,3.33319357511308e-13,0.000191883,2.0,10423.0,7.675320306057728e-05,0.001180891,11.0,9315.0,0.000549651041309843,0.0,0.0,1777.0,1.1074446580622362e-12
5.0,18.0,0.000450214,13327.0,6.0,0.00018008560018527937,0.000805952,125.0,155096.0,0.00043278677821455074,0.0,0.0,689.0,1.9999161450678478e-13,0.000479708,5.0,10423.0,0.0002379351218363464,0.0009661839999999999,9.0,9315.0,0.0007162642247859058,0.0,0.0,1777.0,6.644667948373417e-13
5.0,19.0,0.000450214,13327.0,6.0,0.00028813696011116763,0.000593181,92.0,155096.0,0.0004969444669287304,0.002902758,2.0,689.0,0.001161103200119995,0.000479708,5.0,10423.0,0.0003346442731018078,0.0024691360000000002,23.0,9315.0,0.0014174129348715435,0.0,0.0,1777.0,3.98680076902405e-13
5.0,20.0,0.00120057,13327.0,16.0,0.0006531101760667006,0.000528705,82.0,155096.0,0.0005096486801572383,0.0,0.0,689.0,0.0006966619200719969,0.00057565,6.0,10423.0,0.0004310465638610847,0.0024691360000000002,23.0,9315.0,0.0018381021609229261,0.0,0.0,1777.0,2.39208046141443e-13
5.0,21.0,0.001275606,13327.0,17.0,0.0009021085056400205,0.000309486,48.0,155096.0,0.000429583608094343,0.001451379,1.0,689.0,0.000998548752043198,9.594200000000001e-05,1.0,10423.0,0.00029700473831665084,0.00171766,16.0,9315.0,0.0017899252965537557,0.0,0.0,1777.0,1.435248276848658e-13
5.0,22.0,0.000450214,13327.0,6.0,0.0007213507033840122,0.000232114,36.0,155096.0,0.0003505957648566058,0.0,0.0,689.0,0.0005991292512259188,0.0,0.0,10423.0,0.0001782028429899905,0.0019323670000000002,18.0,9315.0,0.0018469019779322534,0.0,0.0,1777.0,8.611489661091947e-14
5.0,23.0,0.000150071,13327.0,2.0,0.0004928388220304073,0.000116057,18.0,155096.0,0.0002567802589139635,0.0,0.0,689.0,0.00035947755073555127,0.0,0.0,10423.0,0.0001069217057939943,0.000429415,4.0,9315.0,0.001279907186759352,0.0,0.0,1777.0,5.166893796655168e-14
5.0,24.0,0.0,13327.0,0.0,0.00029570329321824436,4.5133e-05,7.0,155096.0,0.0001721213553483781,0.0,0.0,689.0,0.00021568653044133076,0.0,0.0,10423.0,6.415302347639657e-05,0.000322061,3.0,9315.0,0.0008967687120556111,0.0,0.0,1777.0,3.100136277993101e-14
5.0,25.0,0.0,13327.0,0.0,0.0001774219759309466,1.9343e-05,3.0,155096.0,0.00011101001320902686,0.0,0.0,689.0,0.00012941191826479844,0.0,0.0,10423.0,3.849181408583794e-05,0.0,0.0,9315.0,0.0005380612272333666,0.0,0.0,1777.0,1.8600817667958605e-14
5.0,26.0,0.0,13327.0,0.0,0.00010645318555856796,0.0,0.0,155096.0,6.660600792541611e-05,0.0,0.0,689.0,7.764715095887906e-05,0.0,0.0,10423.0,2.3095088451502763e-05,0.000107354,1.0,9315.0,0.00036577833634001994,0.0,0.0,1777.0,1.1160490600775163e-14
5.0,27.0,0.0,13327.0,0.0,6.387191133514077e-05,1.2895e-05,2.0,155096.0,4.5121604755249666e-05,0.0,0.0,689.0,4.658829057532743e-05,0.0,0.0,10423.0,1.3857053070901656e-05,0.0,0.0,9315.0,0.00021946700180401195,0.0,0.0,1777.0,6.696294360465097e-15
5.0,28.0,0.0,13327.0,0.0,3.8323146801084464e-05,0.0,0.0,155096.0,2.7072962853149798e-05,0.0,0.0,689.0,2.7952974345196457e-05,0.0,0.0,10423.0,8.314231842540993e-06,0.0,0.0,9315.0,0.00013168020108240717,0.0,0.0,1777.0,4.0177766162790585e-15
5.0,29.0,0.0,13327.0,0.0,2.2993888080650676e-05,1.2895e-05,2.0,155096.0,2.140177771188988e-05,0.0,0.0,689.0,1.6771784607117872e-05,0.0,0.0,10423.0,4.988539105524596e-06,0.0,0.0,9315.0,7.900812064944429e-05,0.0,0.0,1777.0,2.410665969767435e-15
5.0,30.0,0.0,13327.0,0.0,1.3796332848390405e-05,1.9343e-05,3.0,155096.0,2.057826662713393e-05,0.0,0.0,689.0,1.0063070764270723e-05,0.0,0.0,10423.0,2.9931234633147573e-06,0.0,0.0,9315.0,4.740487238966657e-05,0.0,0.0,1777.0,1.4463995818604609e-15
5.0,31.0,0.0,13327.0,0.0,8.277799709034242e-06,6.448e-06,1.0,155096.0,1.4926159976280359e-05,0.0,0.0,689.0,6.037842458562434e-06,0.0,0.0,10423.0,1.7958740779888543e-06,0.000107354,1.0,9315.0,7.138452343379995e-05,0.0,0.0,1777.0,8.678397491162765e-16
5.0,32.0,0.000225107,13327.0,3.0,9.500947982542055e-05,6.448e-06,1.0,155096.0,1.1534895985768216e-05,0.0,0.0,689.0,3.62270547513746e-06,0.0,0.0,10423.0,1.0775244467933126e-06,0.000322061,3.0,9315.0,0.00017165511406028,0.0,0.0,1777.0,5.207038494697658e-16
5.0,33.0,0.0,13327.0,0.0,5.700568789525233e-05,0.0,0.0,155096.0,6.92093759146093e-06,0.0,0.0,689.0,2.173623285082476e-06,0.0,0.0,10423.0,6.465146680759876e-07,0.0,0.0,9315.0,0.000102993068436168,0.0,0.0,1777.0,3.124223096818595e-16
5.0,34.0,0.0,13327.0,0.0,3.42034127371514e-05,1.9343e-05,3.0,155096.0,1.1889762554876558e-05,0.0,0.0,689.0,1.3041739710494854e-06,0.0,0.0,10423.0,3.8790880084559254e-07,0.0,0.0,9315.0,6.17958410617008e-05,0.0,0.0,1777.0,1.8745338580911567e-16
5.0,35.0,0.0,13327.0,0.0,2.052204764229084e-05,6.448e-06,1.0,155096.0,9.713057532925935e-06,0.0,0.0,689.0,7.825043826296912e-07,0.0,0.0,10423.0,2.3274528050735552e-07,0.0,0.0,9315.0,3.7077504637020475e-05,0.0,0.0,1777.0,1.124720314854694e-16
5.0,36.0,0.0,13327.0,0.0,1.2313228585374503e-05,6.448e-06,1.0,155096.0,8.407034519755562e-06,0.0,0.0,689.0,4.695026295778147e-07,0.0,0.0,10423.0,1.396471683044133e-07,0.0,0.0,9315.0,2.2246502782212284e-05,0.0,0.0,1777.0,6.748321889128164e-17
5.0,37.0,7.5036e-05,13327.0,1.0,3.74023371512247e-05,6.448e-06,1.0,155096.0,7.6234207118533366e-06,0.0,0.0,689.0,2.817015777466888e-07,9.594200000000001e-05,1.0,10423.0,3.846058830098266e-05,0.0,0.0,9315.0,1.334790166932737e-05,0.0,0.0,1777.0,4.0489931334768983e-17
5.0,38.0,0.0,13327.0,0.0,2.244140229073482e-05,1.2895e-05,2.0,155096.0,9.732052427112003e-06,0.0,0.0,689.0,1.6902094664801327e-07,0.0,0.0,10423.0,2.3076352980589592e-05,0.0,0.0,9315.0,8.008741001596422e-06,0.0,0.0,1777.0,2.429395880086139e-17
5.0,39.0,0.0,13327.0,0.0,1.3464841374440891e-05,6.448e-06,1.0,155096.0,8.418431456267201e-06,0.0,0.0,689.0,1.0141256798880796e-07,0.0,0.0,10423.0,1.3845811788353754e-05,0.000107354,1.0,9315.0,4.774684460095786e-05,0.0,0.0,1777.0,1.4576375280516834e-17
5.0,40.0,0.0,13327.0,0.0,8.078904824664534e-06,0.0,0.0,155096.0,5.0510588737603205e-06,0.0,0.0,689.0,6.084754079328478e-08,0.0,0.0,10423.0,8.307487073012252e-06,0.000107354,1.0,9315.0,7.158970676057472e-05,0.0,0.0,1777.0,8.7458251683101e-18
5.0,41.0,0.0,13327.0,0.0,4.84734289479872e-06,0.0,0.0,155096.0,3.0306353242561924e-06,0.0,0.0,689.0,3.650852447597087e-08,0.0,0.0,10423.0,4.984492243807351e-06,0.0,0.0,9315.0,4.295382405634483e-05,0.0,0.0,1777.0,5.24749510098606e-18
5.0,42.0,0.0,13327.0,0.0,2.908405736879232e-06,0.0,0.0,155096.0,1.8183811945537154e-06,0.0,0.0,689.0,2.190511468558252e-08,0.0,0.0,10423.0,2.9906953462844107e-06,0.0,0.0,9315.0,2.5772294433806898e-05,0.0,0.0,1777.0,3.1484970605916355e-18
5.0,43.0,0.0,13327.0,0.0,1.745043442127539e-06,0.0,0.0,155096.0,1.0910287167322293e-06,0.0,0.0,689.0,1.3143068811349513e-08,0.0,0.0,10423.0,1.7944172077706462e-06,0.0,0.0,9315.0,1.5463376660284137e-05,0.0,0.0,1777.0,1.889098236354981e-18
5.0,44.0,0.0,13327.0,0.0,1.0470260652765233e-06,0.0,0.0,155096.0,6.546172300393376e-07,0.0,0.0,689.0,7.885841286809708e-09,0.0,0.0,10423.0,1.0766503246623876e-06,0.0,0.0,9315.0,9.278025996170482e-06,0.0,0.0,1777.0,1.1334589418129887e-18
5.0,45.0,0.0,13327.0,0.0,6.28215639165914e-07,0.0,0.0,155096.0,3.927703380236025e-07,0.0,0.0,689.0,4.731504772085825e-09,0.0,0.0,10423.0,6.459901947974325e-07,0.0,0.0,9315.0,5.566815597702289e-06,0.0,0.0,1777.0,6.800753650877932e-19
5.0,46.0,0.0,13327.0,0.0,3.769293834995484e-07,0.0,0.0,155096.0,2.356622028141615e-07,0.0,0.0,689.0,2.838902863251495e-09,0.0,0.0,10423.0,3.875941168784595e-07,0.0,0.0,9315.0,3.3400893586213734e-06,0.0,0.0,1777.0,4.0804521905267587e-19
5.0,47.0,0.0,13327.0,0.0,2.26157630099729e-07,0.0,0.0,155096.0,1.413973216884969e-07,0.0,0.0,689.0,1.7033417179508969e-09,0.0,0.0,10423.0,2.3255647012707569e-07,0.0,0.0,9315.0,2.004053615172824e-06,0.0,0.0,1777.0,2.4482713143160553e-19
5.0,48.0,0.0,13327.0,0.0,1.356945780598374e-07,0.0,0.0,155096.0,8.483839301309814e-08,0.0,0.0,689.0,1.022005030770538e-09,0.0,0.0,10423.0,1.395338820762454e-07,0.0,0.0,9315.0,1.2024321691036942e-06,0.0,0.0,1777.0,1.4689627885896332e-19
5.0,49.0,0.0,13327.0,0.0,8.141674683590244e-08,0.0,0.0,155096.0,5.090303580785888e-08,0.0,0.0,689.0,6.132030184623228e-10,0.0,0.0,10423.0,8.372032924574725e-08,0.0,0.0,9315.0,7.214593014622165e-07,0.0,0.0,1777.0,8.813776731537799e-20
5.0,50.0,0.0,13327.0,0.0,4.885004810154146e-08,0.0,0.0,155096.0,3.054182148471533e-08,0.0,0.0,689.0,3.6792181107739365e-10,0.0,0.0,10423.0,5.023219754744835e-08,0.0,0.0,9315.0,4.328755808773299e-07,0.0,0.0,1777.0,5.288266038922679e-20
5.0,51.0,0.0,13327.0,0.0,2.9310028860924875e-08,0.0,0.0,155096.0,1.8325092890829196e-08,0.0,0.0,689.0,2.207530866464362e-10,0.0,0.0,10423.0,3.013931852846901e-08,0.0,0.0,9315.0,2.597253485263979e-07,0.0,0.0,1777.0,3.172959623353607e-20
5.0,52.0,0.0,13327.0,0.0,1.7586017316554925e-08,0.0,0.0,155096.0,1.0995055734497518e-08,0.0,0.0,689.0,1.3245185198786172e-10,0.0,0.0,10423.0,1.8083591117081404e-08,0.0,0.0,9315.0,1.5583520911583875e-07,0.0,0.0,1777.0,1.9037757740121642e-20
6.0,1.0,0.0,13277.0,0.0,1.0551610389932955e-08,0.0,0.0,155096.0,6.5970334406985105e-09,0.0,0.0,689.0,7.947111119271703e-11,0.0,0.0,10423.0,1.0850154670248842e-08,0.0,0.0,9315.0,9.350112546950324e-08,0.0,0.0,1777.0,1.1422654644072985e-20
6.0,2.0,0.0,13277.0,0.0,6.330966233959772e-09,0.0,0.0,156324.0,3.958220064419106e-09,0.0,0.0,685.0,4.768266671563022e-11,0.0,0.0,10389.0,6.5100928021493054e-09,0.0,0.0,9339.0,5.610067528170194e-08,0.0,0.0,1767.0,6.853592786443792e-21
6.0,3.0,0.0,13277.0,0.0,3.7985797403758634e-09,0.0,0.0,156324.0,2.3749320386514633e-09,0.0,0.0,685.0,2.860960002937813e-11,0.0,0.0,10389.0,3.906055681289583e-09,0.0,0.0,9339.0,3.366040516902116e-08,0.0,0.0,1767.0,4.112155671866275e-21
6.0,4.0,0.0,13277.0,0.0,2.279147844225518e-09,0.0,0.0,156324.0,1.424959223190878e-09,0.0,0.0,685.0,1.716576001762688e-11,0.0,0.0,10389.0,2.3436334087737496e-09,0.0,0.0,9339.0,2.0196243101412696e-08,0.0,0.0,1767.0,2.467293403119765e-21
6.0,5.0,0.0,13277.0,0.0,1.3674887065353108e-09,0.0,0.0,156324.0,8.549755339145268e-10,0.0,0.0,685.0,1.0299456010576126e-11,0.0,0.0,10389.0,1.4061800452642498e-09,0.0,0.0,9339.0,1.2117745860847617e-08,0.0,0.0,1767.0,1.480376041871859e-21
6.0,6.0,0.0,13277.0,0.0,8.204932239211865e-10,0.0,0.0,156324.0,5.12985320348716e-10,0.0,0.0,685.0,6.179673606345675e-12,0.0,0.0,10389.0,8.437080271585498e-10,0.0,0.0,9339.0,7.27064751650857e-09,0.0,0.0,1767.0,8.882256251231152e-22
6.0,7.0,0.0,13277.0,0.0,4.922959343527119e-10,0.0,0.0,156324.0,3.077911922092296e-10,0.0,0.0,685.0,3.707804163807405e-12,0.0,0.0,10389.0,5.062248162951299e-10,0.0,0.0,9339.0,4.3623885099051415e-09,0.0,0.0,1767.0,5.3293537507386915e-22
6.0,8.0,0.0,13277.0,0.0,2.953775606116271e-10,0.0,0.0,156324.0,1.8467471532553774e-10,0.0,0.0,685.0,2.224682498284443e-12,0.0,0.0,10389.0,3.0373488977707794e-10,0.0,0.0,9339.0,2.617433105943085e-09,0.0,0.0,1767.0,3.1976122504432147e-22
6.0,9.0,0.0,13277.0,0.0,1.7722653636697626e-10,0.0,0.0,156324.0,1.1080482919532263e-10,0.0,0.0,685.0,1.3348094989706658e-12,0.0,0.0,10389.0,1.8224093386624675e-10,0.0,0.0,9339.0,1.5704598635658509e-09,0.0,0.0,1767.0,1.9185673502659288e-22
6.0,10.0,0.0,13277.0,0.0,1.0633592182018575e-10,6.397000000000001e-06,1.0,156324.0,2.5588664828975177e-06,0.0,0.0,685.0,8.008856993823995e-13,0.0,0.0,10389.0,1.0934456031974804e-10,0.0,0.0,9339.0,9.422759181395105e-10,0.0,0.0,1767.0,1.1511404101595573e-22
