year,flu week,GA rate,GA pop,GA count,GA weighted rate,MA rate,MA count,MA pop,MA weighted rate,JE rate,JE count,JE pop,JE weighted rate,BR rate,BR count,BR pop,BR weighted rate,ME rate,ME count,ME pop,ME weighted rate,PA rate,PA count,PA pop,PA weighted rate
7.0,14.0,0.0,104072.0,0.0,7.033692435785719e-07,0.0,0.0,7969.0,3.0350982608043097e-07,0.0,0.0,11770.0,2.3533704799629017e-11,0.0,0.0,5788.0,4.178777614264974e-07,0.0,0.0,1842.0,8.131475031761764e-11,6.212e-05,1.0,16098.0,2.4848009316590458e-05
7.0,15.0,0.0,104072.0,0.0,4.2202154614714314e-07,0.0,0.0,7969.0,1.8210589564825858e-07,0.0,0.0,11770.0,1.412022287977741e-11,0.0,0.0,5788.0,2.5072665685589843e-07,0.0,0.0,1842.0,4.878885019057058e-11,0.0,0.0,16098.0,1.4908805589954274e-05
7.0,16.0,0.0,104072.0,0.0,2.5321292768828585e-07,0.0,0.0,7969.0,1.0926353738895514e-07,0.0,0.0,11770.0,8.472133727866445e-12,0.0,0.0,5788.0,1.5043599411353906e-07,0.0,0.0,1842.0,2.927331011434235e-11,0.0,0.0,16098.0,8.945283353972564e-06
7.0,17.0,0.0,104072.0,0.0,1.519277566129715e-07,0.0,0.0,7969.0,6.555812243337308e-08,0.0,0.0,11770.0,5.083280236719867e-12,0.0,0.0,5788.0,9.026159646812343e-08,0.0,0.0,1842.0,1.756398606860541e-11,0.0,0.0,16098.0,5.367170012383538e-06
7.0,18.0,9.608999999999999e-06,104072.0,1.0,3.934756653967783e-06,0.0,0.0,7969.0,3.933487346002385e-08,0.0,0.0,11770.0,3.04996814203192e-12,0.0,0.0,5788.0,5.415695788087406e-08,0.0,0.0,1842.0,1.0538391641163244e-11,6.212e-05,1.0,16098.0,2.806830200743012e-05
7.0,19.0,9.608999999999999e-06,104072.0,1.0,6.20445399238067e-06,0.0,0.0,7969.0,2.3600924076014308e-08,0.0,0.0,11770.0,1.829980885219152e-12,0.0,0.0,5788.0,3.249417472852444e-08,0.0,0.0,1842.0,6.323034984697947e-12,0.0,0.0,16098.0,1.684098120445807e-05
7.0,20.0,0.0,104072.0,0.0,3.7226723954284016e-06,0.0,0.0,7969.0,1.4160554445608584e-08,0.0,0.0,11770.0,1.0979885311314912e-12,0.0,0.0,5788.0,1.949650483711466e-08,0.0,0.0,1842.0,3.793820990818768e-12,0.0,0.0,16098.0,1.0104588722674843e-05
7.0,21.0,0.0,104072.0,0.0,2.233603437257041e-06,0.0,0.0,7969.0,8.49633266736515e-09,0.0,0.0,11770.0,6.587931186788947e-13,0.0,0.0,5788.0,1.1697902902268796e-08,0.0,0.0,1842.0,2.2762925944912607e-12,0.0,0.0,16098.0,6.062753233604906e-06
7.0,22.0,0.0,104072.0,0.0,1.3401620623542244e-06,0.0,0.0,7969.0,5.09779960041909e-09,0.0,0.0,11770.0,3.952758712073368e-13,0.0,0.0,5788.0,7.0187417413612775e-09,0.0,0.0,1842.0,1.3657755566947563e-12,0.0,0.0,16098.0,3.6376519401629434e-06
7.0,23.0,1.9217e-05,104072.0,2.0,8.490897237412536e-06,0.0,0.0,7969.0,3.0586797602514536e-09,0.0,0.0,11770.0,2.371655227244021e-13,0.0,0.0,5788.0,4.211245044816766e-09,0.0,0.0,1842.0,8.194653340168538e-13,0.0,0.0,16098.0,2.182591164097766e-06
7.0,24.0,0.000192175,104072.0,20.0,8.196453834244753e-05,0.0,0.0,7969.0,1.835207856150872e-09,0.0,0.0,11770.0,1.4229931363464125e-13,0.0,0.0,5788.0,2.52674702689006e-09,0.0,0.0,1842.0,4.916792004101123e-13,0.0,0.0,16098.0,1.3095546984586596e-06
7.0,25.0,0.00016334799999999998,104072.0,17.0,0.00011451792300546851,0.000125486,1.0,7969.0,5.0195501124713696e-05,0.0,0.0,11770.0,8.537958818078475e-14,0.00017277099999999998,1.0,5788.0,6.910991604821613e-05,0.0,0.0,1842.0,2.9500752024606736e-13,0.0,0.0,16098.0,7.857328190751958e-07
7.0,26.0,0.000259436,104072.0,27.0,0.0001724851538032811,0.0,0.0,7969.0,3.0117300674828215e-05,0.0,0.0,11770.0,5.122775290847085e-14,0.0,0.0,5788.0,4.1465949628929674e-05,0.0,0.0,1842.0,1.770045121476404e-13,0.0,0.0,16098.0,4.7143969144511744e-07
7.0,27.0,0.000345914,104072.0,36.0,0.00024185669228196866,0.0,0.0,7969.0,1.807038040489693e-05,0.0,0.0,11770.0,3.073665174508251e-14,0.0,0.0,5788.0,2.4879569777357803e-05,0.0,0.0,1842.0,1.0620270728858424e-13,0.000248478,4.0,16098.0,9.967406381486708e-05
7.0,28.0,0.000672611,104072.0,70.0,0.00041415841536918124,0.000501945,4.0,7969.0,0.00021162022824293815,8.4962e-05,1.0,11770.0,3.3984800018441995e-05,0.0,0.0,5788.0,1.492774186641468e-05,0.0,0.0,1842.0,6.372162437315055e-14,0.001428749,23.0,16098.0,0.0006313040382889203
7.0,29.0,0.0005380890000000001,104072.0,56.0,0.0004637306492215088,0.000250973,2.0,7969.0,0.00022736133694576288,0.000254885,3.0,11770.0,0.0001223448800110652,0.0,0.0,5788.0,8.956645119848807e-06,0.0,0.0,1842.0,3.823297462389033e-14,0.0,0.0,16098.0,0.0003787824229733522
7.0,30.0,0.000442002,104072.0,46.0,0.0004550391895329053,0.00100389,8.0,7969.0,0.0005379728021674577,0.000424809,5.0,11770.0,0.0002433305280066391,0.0,0.0,5788.0,5.373987071909284e-06,0.0,0.0,1842.0,2.2939784774334198e-14,0.000621195,10.0,16098.0,0.0004757474537840113
7.0,31.0,0.000980091,104072.0,102.0,0.0006650599137197433,0.000501945,4.0,7969.0,0.0005235616813004747,0.000169924,2.0,11770.0,0.00021396791680398345,0.0,0.0,5788.0,3.22439224314557e-06,0.001085776,2.0,1842.0,0.00043431040001376395,0.001180271,19.0,16098.0,0.0007575568722704069
7.0,32.0,0.000614959,104072.0,64.0,0.0006450195482318459,0.000501945,4.0,7969.0,0.0005149150087802848,8.4962e-05,1.0,11770.0,0.00016236555008239007,0.0,0.0,5788.0,1.934635345887342e-06,0.000542888,1.0,1842.0,0.0004777414400082584,0.0007454339999999999,12.0,16098.0,0.000752707723362244
7.0,33.0,0.00032669700000000003,104072.0,34.0,0.0005176905289391075,0.000125486,1.0,7969.0,0.0003591434052681709,0.0,0.0,11770.0,9.741933004943404e-05,0.0,0.0,5788.0,1.160781207532405e-06,0.0,0.0,1842.0,0.00028664486400495505,0.000248478,4.0,16098.0,0.0005510158340173465
7.0,34.0,0.00015374,104072.0,16.0,0.0003721103173634645,0.0,0.0,7969.0,0.00021548604316090254,0.0,0.0,11770.0,5.845159802966042e-05,0.0,0.0,5788.0,6.964687245194429e-07,0.000542888,1.0,1842.0,0.00038914211840297306,0.000434837,7.0,16098.0,0.0005045443004104079
7.0,35.0,5.7651999999999996e-05,104072.0,6.0,0.00024632699041807866,0.000125486,1.0,7969.0,0.00017948602589654153,0.0,0.0,11770.0,3.507095881779625e-05,0.0,0.0,5788.0,4.1788123471166576e-07,0.0,0.0,1842.0,0.00023348527104178382,0.000310598,5.0,16098.0,0.00042696578024624475
7.0,36.0,5.7651999999999996e-05,104072.0,6.0,0.00017085699425084717,0.0,0.0,7969.0,0.00010769161553792491,0.0,0.0,11770.0,2.104257529067775e-05,0.0,0.0,5788.0,2.5072874082699946e-07,0.0,0.0,1842.0,0.0001400911626250703,0.000186359,3.0,16098.0,0.0003307230681477469
7.0,37.0,5.7651999999999996e-05,104072.0,6.0,0.0001255749965505083,0.0,0.0,7969.0,6.461496932275494e-05,0.0,0.0,11770.0,1.262554517440665e-05,0.0,0.0,5788.0,1.5043724449619968e-07,0.0,0.0,1842.0,8.405469757504217e-05,0.000124239,2.0,16098.0,0.0002481294408886481
7.0,38.0,1.9217e-05,104072.0,2.0,8.303179793030497e-05,0.0,0.0,7969.0,3.8768981593652964e-05,0.0,0.0,11770.0,7.575327104643989e-06,0.0,0.0,5788.0,9.026234669771981e-08,0.0,0.0,1842.0,5.04328185450253e-05,6.212e-05,1.0,16098.0,0.00017372566453318887
7.0,39.0,1.9217e-05,104072.0,2.0,5.750587875818299e-05,0.0,0.0,7969.0,2.326138895619178e-05,0.0,0.0,11770.0,4.545196262786393e-06,0.0,0.0,5788.0,5.4157408018631883e-08,0.000542888,1.0,1842.0,0.0002474148911270152,0.0,0.0,16098.0,0.00010423539871991332
7.0,40.0,0.0,104072.0,1.0,3.450352725490979e-05,0.0,0.0,7969.0,1.3956833373715067e-05,0.0,0.0,11770.0,2.727117757671836e-06,0.0,0.0,5788.0,3.249444481117913e-08,0.000542888,1.0,1842.0,0.00036560413467620915,0.0,0.0,16098.0,6.2541239231948e-05
7.0,41.0,0.0,104072.0,0.0,2.0702116352945873e-05,0.0,0.0,7969.0,8.37410002422904e-06,0.0,0.0,11770.0,1.6362706546031016e-06,0.0,0.0,5788.0,1.9496666886707476e-08,0.0,0.0,1842.0,0.0002193624808057255,0.0,0.0,16098.0,3.7524743539168795e-05
7.0,42.0,0.0,104072.0,0.0,1.2421269811767523e-05,0.0,0.0,7969.0,5.024460014537424e-06,0.0,0.0,11770.0,9.817623927618608e-07,0.0,0.0,5788.0,1.1698000132024486e-08,0.0,0.0,1842.0,0.00013161748848343528,0.0,0.0,16098.0,2.2514846123501275e-05
7.0,43.0,0.0,104072.0,0.0,7.452761887060513e-06,0.0,0.0,7969.0,3.0146760087224542e-06,0.0,0.0,11770.0,5.890574356571165e-07,0.0,0.0,5788.0,7.0188000792146914e-09,0.0,0.0,1842.0,7.897049309006117e-05,0.0,0.0,16098.0,1.3508907674100766e-05
7.0,44.0,0.0,104072.0,0.0,4.471657132236308e-06,0.0,0.0,7969.0,1.8088056052334724e-06,0.0,0.0,11770.0,3.534344613942699e-07,0.0,0.0,5788.0,4.211280047528815e-09,0.0,0.0,1842.0,4.73822958540367e-05,0.0,0.0,16098.0,8.105344604460459e-06
7.0,45.0,0.0,104072.0,0.0,2.6829942793417847e-06,0.0,0.0,7969.0,1.0852833631400835e-06,0.0,0.0,11770.0,2.1206067683656192e-07,0.0,0.0,5788.0,2.5267680285172887e-09,0.0,0.0,1842.0,2.8429377512422017e-05,0.0,0.0,16098.0,4.863206762676275e-06
7.0,46.0,0.0,104072.0,0.0,1.6097965676050707e-06,0.0,0.0,7969.0,6.511700178840501e-07,0.0,0.0,11770.0,1.2723640610193714e-07,0.0,0.0,5788.0,1.5160608171103731e-09,0.0,0.0,1842.0,1.705762650745321e-05,0.0,0.0,16098.0,2.9179240576057653e-06
7.0,47.0,0.0,104072.0,0.0,9.658779405630424e-07,0.0,0.0,7969.0,3.9070201073043003e-07,0.0,0.0,11770.0,7.634184366116228e-08,0.0,0.0,5788.0,9.096364902662238e-10,0.0,0.0,1842.0,1.0234575904471925e-05,0.0,0.0,16098.0,1.7507544345634591e-06
7.0,48.0,0.0,104072.0,0.0,5.795267643378254e-07,0.0,0.0,7969.0,2.34421206438258e-07,0.0,0.0,11770.0,4.580510619669737e-08,0.0,0.0,5788.0,5.457818941597342e-10,0.0,0.0,1842.0,6.140745542683155e-06,0.0,0.0,16098.0,1.0504526607380754e-06
7.0,49.0,0.0,104072.0,0.0,3.4771605860269527e-07,0.0,0.0,7969.0,1.406527238629548e-07,0.0,0.0,11770.0,2.748306371801842e-08,0.0,0.0,5788.0,3.274691364958405e-10,0.0,0.0,1842.0,3.684447325609893e-06,0.0,0.0,16098.0,6.302715964428452e-07
7.0,50.0,0.0,104072.0,0.0,2.0862963516161715e-07,0.0,0.0,7969.0,8.439163431777287e-08,0.0,0.0,11770.0,1.648983823081105e-08,0.0,0.0,5788.0,1.964814818975043e-10,0.0,0.0,1842.0,2.2106683953659357e-06,0.0,0.0,16098.0,3.7816295786570714e-07
7.0,51.0,0.0,104072.0,0.0,1.2517778109697027e-07,0.0,0.0,7969.0,5.063498059066372e-08,0.0,0.0,11770.0,9.89390293848663e-09,0.0,0.0,5788.0,1.1788888913850257e-10,0.0,0.0,1842.0,1.3264010372195613e-06,0.0,0.0,16098.0,2.2689777471942428e-07
7.0,52.0,0.0,104072.0,0.0,7.510666865818216e-08,0.0,0.0,7969.0,3.038098835439823e-08,0.0,0.0,11770.0,5.9363417630919786e-09,0.0,0.0,5788.0,7.073333348310154e-11,0.0,0.0,1842.0,7.958406223317368e-07,0.0,0.0,16098.0,1.3613866483165456e-07
8.0,1.0,0.0,107810.0,0.0,4.506400119490929e-08,0.0,0.0,7969.0,1.8228593012638936e-08,0.0,0.0,11770.0,3.561805057855187e-09,0.0,0.0,5788.0,4.2440000089860925e-11,0.0,0.0,1842.0,4.775043733990421e-07,0.0,0.0,16098.0,8.168319889899274e-08
8.0,2.0,0.0,107810.0,0.0,2.7038400716945573e-08,0.0,0.0,8175.0,1.0937155807583361e-08,0.0,0.0,11891.0,2.137083034713112e-09,0.0,0.0,5936.0,2.5464000053916554e-11,0.0,0.0,1851.0,2.865026240394252e-07,0.0,0.0,16353.0,4.900991933939564e-08
8.0,3.0,0.0,107810.0,0.0,1.6223040430167342e-08,0.0,0.0,8175.0,6.562293484550016e-09,0.0,0.0,11891.0,1.2822498208278672e-09,0.0,0.0,5936.0,1.527840003234993e-11,0.0,0.0,1851.0,1.7190157442365514e-07,0.0,0.0,16353.0,2.940595160363738e-08
8.0,4.0,0.0,107810.0,0.0,9.733824258100405e-09,0.0,0.0,8175.0,3.937376090730009e-09,0.0,0.0,11891.0,7.693498924967203e-10,0.0,0.0,5936.0,9.167040019409958e-12,0.0,0.0,1851.0,1.0314094465419308e-07,0.0,0.0,16353.0,1.764357096218243e-08
8.0,5.0,0.0,107810.0,0.0,5.840294554860243e-09,0.0,0.0,8175.0,2.3624256544380055e-09,0.0,0.0,11891.0,4.6160993549803215e-10,0.0,0.0,5936.0,5.500224011645974e-12,0.0,0.0,1851.0,6.188456679251584e-08,0.0,0.0,16353.0,1.0586142577309457e-08
8.0,6.0,9.276e-06,107810.0,1.0,3.7139041767329165e-06,0.0,0.0,8175.0,1.4174553926628033e-09,0.0,0.0,11891.0,2.7696596129881927e-10,0.0,0.0,5936.0,3.300134406987584e-12,0.0,0.0,1851.0,3.7130740075509506e-08,0.0,0.0,16353.0,6.351685546385674e-09
8.0,7.0,0.0,107810.0,0.0,2.2283425060397497e-06,0.0,0.0,8175.0,8.504732355976819e-10,0.0,0.0,11891.0,1.6617957677929156e-10,0.0,0.0,5936.0,1.9800806441925505e-12,0.0,0.0,1851.0,2.2278444045305703e-08,0.0,0.0,16353.0,3.8110113278314046e-09
8.0,8.0,0.0,107810.0,0.0,1.3370055036238497e-06,0.0,0.0,8175.0,5.102839413586091e-10,0.0,0.0,11891.0,9.970774606757493e-11,0.0,0.0,5936.0,1.1880483865155303e-12,0.0,0.0,1851.0,1.3367066427183421e-08,0.0,0.0,16353.0,2.2866067966988426e-09
8.0,9.0,0.0,107810.0,0.0,8.022033021743098e-07,0.0,0.0,8175.0,3.0617036481516547e-10,0.0,0.0,11891.0,5.982464764054496e-11,0.0,0.0,5936.0,7.128290319093181e-13,0.0,0.0,1851.0,8.020239856310053e-09,6.1151e-05,1.0,16353.0,2.446177196407802e-05
8.0,10.0,0.0,107810.0,0.0,4.813219813045858e-07,0.0,0.0,8175.0,1.8370221888909927e-10,0.0,0.0,11891.0,3.589478858432697e-11,0.0,0.0,5936.0,4.2769741914559086e-13,0.0,0.0,1851.0,4.812143913786031e-09,6.1151e-05,1.0,16353.0,3.913746317844681e-05
8.0,11.0,9.276e-06,107810.0,1.0,3.999193188782752e-06,0.0,0.0,8175.0,1.1022133133345956e-10,0.0,0.0,11891.0,2.1536873150596184e-11,0.0,0.0,5936.0,2.566184514873545e-13,0.0,0.0,1851.0,2.8872863482716185e-09,0.0,0.0,16353.0,2.3482477907068086e-05
8.0,12.0,0.0,107810.0,0.0,2.399515913269651e-06,0.0,0.0,8175.0,6.613279880007573e-11,0.0,0.0,11891.0,1.292212389035771e-11,0.0,0.0,5936.0,1.539710708924127e-13,0.0,0.0,1851.0,1.732371808962971e-09,6.1151e-05,1.0,16353.0,3.854988674424085e-05
8.0,13.0,0.0,107810.0,0.0,1.4397095479617904e-06,0.0,0.0,8175.0,3.967967928004544e-11,8.4097e-05,1.0,11891.0,3.3638807753274335e-05,0.000168464,1.0,5936.0,6.738560009238265e-05,0.0,0.0,1851.0,1.0394230853777826e-09,6.1151e-05,1.0,16353.0,4.759033204654451e-05
8.0,14.0,0.0,107810.0,0.0,8.638257287770742e-07,0.0,0.0,8175.0,2.3807807568027263e-11,0.0,0.0,11891.0,2.01832846519646e-05,0.0,0.0,5936.0,4.043136005542959e-05,0.0,0.0,1851.0,6.236538512266696e-10,0.000122302,2.0,16353.0,7.74749992279267e-05
8.0,15.0,3.7102e-05,107810.0,4.0,1.5359095437266244e-05,0.0,0.0,8175.0,1.4284684540816358e-11,0.0,0.0,11891.0,1.210997079117876e-05,0.0,0.0,5936.0,2.4258816033257752e-05,0.0,0.0,1851.0,3.741923107360017e-10,0.0,0.0,16353.0,4.648499953675602e-05
8.0,16.0,8.348e-05,107810.0,9.0,4.2607457262359745e-05,0.0,0.0,8175.0,8.570810724489815e-12,0.0,0.0,11891.0,7.265982474707256e-06,0.0,0.0,5936.0,1.455528961995465e-05,0.0,0.0,1851.0,2.2451538644160102e-10,0.0,0.0,16353.0,2.789099972205361e-05
8.0,17.0,5.5653000000000004e-05,107810.0,6.0,4.782567435741585e-05,0.0,0.0,8175.0,5.142486434693889e-12,0.0,0.0,11891.0,4.359589484824353e-06,0.0,0.0,5936.0,8.73317377197279e-06,0.0,0.0,1851.0,1.347092318649606e-10,0.0,0.0,16353.0,1.6734599833232166e-05
8.0,18.0,0.00021333799999999998,107810.0,23.0,0.00011403060461444951,0.0,0.0,8175.0,3.085491860816333e-12,0.0,0.0,11891.0,2.6157536908946116e-06,0.000168464,1.0,5936.0,7.262550426318368e-05,0.0,0.0,1851.0,8.082553911897636e-11,0.000244603,4.0,16353.0,0.0001078819598999393
8.0,19.0,0.0008348019999999999,107810.0,90.0,0.0004023391627686697,0.000611621,5.0,8175.0,0.0002446484018512951,0.000252292,3.0,11891.0,0.00010248625221453677,0.0,0.0,5936.0,4.3575302557910206e-05,0.0016207460000000002,3.0,1851.0,0.0006482984484953235,0.000428056,7.0,16353.0,0.00023595157593996359
8.0,20.0,0.000519432,107810.0,56.0,0.0004491762976612018,0.000733945,6.0,8175.0,0.0004403670411107771,0.0005045830000000001,6.0,11891.0,0.00026332495132872207,0.000336927,2.0,5936.0,0.00016091598153474614,0.0016207460000000002,3.0,1851.0,0.0010372774690971941,0.00030575400000000004,5.0,16353.0,0.0002638725455639782
8.0,21.0,0.000751322,107810.0,81.0,0.0005700345785967212,0.000978593,8.0,8175.0,0.0006556574246664663,0.0005045830000000001,6.0,11891.0,0.0003598281707972333,0.0013477089999999999,8.0,5936.0,0.0006356331889208476,0.0,0.0,1851.0,0.0006223664814583164,0.000366905,6.0,16353.0,0.0003050855273383869
8.0,22.0,0.0007420460000000001,107810.0,80.0,0.0006388391471580327,0.0011009169999999999,9.0,8175.0,0.0008337612547998797,0.000168194,2.0,11891.0,0.00028317450247834,0.0015161729999999998,9.0,5936.0,0.0009878491133525086,0.0,0.0,1851.0,0.00037341988887498983,0.000122302,2.0,16353.0,0.00023197211640303212
8.0,23.0,0.000556535,107810.0,60.0,0.0006059174882948196,0.000978593,8.0,8175.0,0.0008916939528799278,0.0005045830000000001,6.0,11891.0,0.00037173790148700405,0.0013477089999999999,8.0,5936.0,0.0011317930680115051,0.001080497,2.0,1851.0,0.0006562507333249939,0.00030575400000000004,5.0,16353.0,0.0002614848698418193
8.0,24.0,0.000510157,107810.0,55.0,0.0005676132929768918,0.0008562689999999999,7.0,8175.0,0.0008775239717279566,0.00042048599999999997,5.0,11891.0,0.00039123714089220243,0.000673854,4.0,5936.0,0.000948617440806903,0.0,0.0,1851.0,0.00039375043999499633,0.000550358,9.0,16353.0,0.00037703412190509165
8.0,25.0,0.000463779,107810.0,50.0,0.0005260795757861351,0.000611621,5.0,8175.0,0.0007711627830367739,8.4097e-05,1.0,11891.0,0.00026838108453532144,0.000168464,1.0,5936.0,0.0006365560644841418,0.0,0.0,1851.0,0.0002362502639969978,0.0006726589999999999,11.0,16353.0,0.0004952840731430549
8.0,26.0,0.000556535,107810.0,60.0,0.0005382617454716811,0.0,0.0,8175.0,0.00046269766982206433,0.0,0.0,11891.0,0.00016102865072119285,0.0,0.0,5936.0,0.0003819336386904851,0.0032414909999999996,6.0,1851.0,0.0014383465583981984,0.00073381,12.0,16353.0,0.0005906944438858329
8.0,27.0,0.00048233,107810.0,52.0,0.0005158890472830086,0.000244648,2.0,8175.0,0.0003754778018932386,0.0,0.0,11891.0,9.661719043271571e-05,0.0,0.0,5936.0,0.00022916018321429105,0.0,0.0,1851.0,0.0008630079350389191,0.000550358,9.0,16353.0,0.0005745598663314998
8.0,28.0,0.00045450300000000004,107810.0,49.0,0.0004913346283698051,0.000244648,2.0,8175.0,0.0003231458811359431,0.000168194,2.0,11891.0,0.00012524791425962942,0.000168464,1.0,5936.0,0.00020488170992857463,0.0,0.0,1851.0,0.0005178047610233514,0.000428056,7.0,16353.0,0.0005159583197988999
8.0,29.0,0.000324645,107810.0,35.0,0.0004246587770218831,0.00036697199999999997,3.0,8175.0,0.00034067632868156584,0.000168194,2.0,11891.0,0.00014242634855577763,0.000336927,2.0,5936.0,0.0002576998259571448,0.0,0.0,1851.0,0.00031068285661401085,0.000244603,4.0,16353.0,0.0004074161918793399
8.0,30.0,0.00030609400000000003,107810.0,33.0,0.0003772328662131299,0.0,0.0,8175.0,0.0002044057972089395,8.4097e-05,1.0,11891.0,0.00011909460913346658,0.000336927,2.0,5936.0,0.0002893906955742869,0.0,0.0,1851.0,0.00018640971396840651,0.000244603,4.0,16353.0,0.00034229091512760394
8.0,31.0,0.000435952,107810.0,47.0,0.00040072051972787795,0.0,0.0,8175.0,0.0001226434783253637,8.4097e-05,1.0,11891.0,0.00010509556548007995,0.000505391,3.0,5936.0,0.00037579081734457216,0.0,0.0,1851.0,0.0001118458283810439,6.1151e-05,1.0,16353.0,0.00022983494907656234
8.0,32.0,0.000380299,107810.0,41.0,0.0003925519118367268,0.0,0.0,8175.0,7.358608699521821e-05,0.0,0.0,11891.0,6.305733928804796e-05,0.0,0.0,5936.0,0.0002254744904067433,0.0,0.0,1851.0,6.710749702862634e-05,0.000244603,4.0,16353.0,0.0002357421694459374
8.0,33.0,0.000343196,107810.0,37.0,0.0003728095471020361,0.0,0.0,8175.0,4.415165219713092e-05,8.4097e-05,1.0,11891.0,7.147320357282877e-05,0.0,0.0,5936.0,0.00013528469424404596,0.000540249,1.0,1851.0,0.00025636409821717585,0.000244603,4.0,16353.0,0.00023928650166756243
8.0,34.0,0.000343196,107810.0,37.0,0.00036096412826122165,0.0,0.0,8175.0,2.6490991318278552e-05,0.0,0.0,11891.0,4.288392214369726e-05,0.0,0.0,5936.0,8.117081654642757e-05,0.0,0.0,1851.0,0.0001538184589303055,0.000122302,2.0,16353.0,0.00019249270100053746
8.0,35.0,0.00013913399999999999,107810.0,15.0,0.000272232076956733,0.0,0.0,8175.0,1.589459479096713e-05,0.0,0.0,11891.0,2.5730353286218357e-05,0.000168464,1.0,5936.0,0.00011608808992785655,0.000540249,1.0,1851.0,0.0003083906753581833,0.000122302,2.0,16353.0,0.00016441642060032247
8.0,36.0,0.000157685,107810.0,17.0,0.00022641324617403977,0.0,0.0,8175.0,9.536756874580278e-06,0.0,0.0,11891.0,1.5438211971731014e-05,0.0,0.0,5936.0,6.965285395671393e-05,0.0,0.0,1851.0,0.00018503440521490998,0.0,0.0,16353.0,9.864985236019348e-05
8.0,37.0,5.5653000000000004e-05,107810.0,6.0,0.00015810914770442386,0.0,0.0,8175.0,5.722054124748166e-06,0.0,0.0,11891.0,9.262927183038609e-06,0.0,0.0,5936.0,4.179171237402835e-05,0.0,0.0,1851.0,0.00011102064312894599,6.1151e-05,1.0,16353.0,8.36503114161161e-05
8.0,38.0,2.7827e-05,107810.0,3.0,0.0001059962886226543,0.0,0.0,8175.0,3.4332324748488997e-06,0.0,0.0,11891.0,5.557756309823165e-06,0.0,0.0,5936.0,2.507502742441701e-05,0.0,0.0,1851.0,6.66123858773676e-05,6.1151e-05,1.0,16353.0,7.465058684966966e-05
8.0,39.0,6.4929e-05,107810.0,7.0,8.956937317359258e-05,0.0,0.0,8175.0,2.05993948490934e-06,0.0,0.0,11891.0,3.334653785893899e-06,0.0,0.0,5936.0,1.5045016454650204e-05,0.0,0.0,1851.0,3.996743152642055e-05,6.1151e-05,1.0,16353.0,6.92507521098018e-05
8.0,40.0,5.5653000000000004e-05,107810.0,6.0,7.600282390415555e-05,0.0,0.0,8175.0,1.235963690945604e-06,0.0,0.0,11891.0,2.000792271536339e-06,0.0,0.0,5936.0,9.027009872790123e-06,0.0,0.0,1851.0,2.398045891585233e-05,0.0,0.0,16353.0,4.1550451265881075e-05
8.0,41.0,0.0,107810.0,0.0,4.5601694342493325e-05,0.0,0.0,8175.0,7.415782145673623e-07,0.0,0.0,11891.0,1.2004753629218035e-06,0.0,0.0,5936.0,5.416205923674073e-06,0.0,0.0,1851.0,1.4388275349511399e-05,0.0,0.0,16353.0,2.4930270759528645e-05
8.0,42.0,0.0,107810.0,0.0,2.7361016605495995e-05,0.0,0.0,8175.0,4.449469287404174e-07,0.0,0.0,11891.0,7.20285217753082e-07,0.0,0.0,5936.0,3.2497235542044438e-06,0.0,0.0,1851.0,8.63296520970684e-06,0.0,0.0,16353.0,1.4958162455717186e-05
8.0,43.0,0.0,107810.0,0.0,1.6416609963297597e-05,0.0,0.0,8175.0,2.669681572442504e-07,0.0,0.0,11891.0,4.321711306518492e-07,0.0,0.0,5936.0,1.949834132522666e-06,0.0,0.0,1851.0,5.179779125824103e-06,0.0,0.0,16353.0,8.974897473430312e-06
8.0,44.0,0.0,107810.0,0.0,9.849965977978557e-06,0.0,0.0,8175.0,1.6018089434655025e-07,0.0,0.0,11891.0,2.593026783911095e-07,0.0,0.0,5936.0,1.1699004795135996e-06,0.0,0.0,1851.0,3.107867475494462e-06,0.0,0.0,16353.0,5.384938484058187e-06
8.0,45.0,0.0,107810.0,0.0,5.909979586787134e-06,0.0,0.0,8175.0,9.610853660793015e-08,0.0,0.0,11891.0,1.555816070346657e-07,0.0,0.0,5936.0,7.019402877081598e-07,0.0,0.0,1851.0,1.864720485296677e-06,0.0,0.0,16353.0,3.2309630904349123e-06
8.0,46.0,0.0,107810.0,0.0,3.54598775207228e-06,0.0,0.0,8175.0,5.766512196475808e-08,0.0,0.0,11891.0,9.334896422079941e-08,0.0,0.0,5936.0,4.211641726248959e-07,0.0,0.0,1851.0,1.1188322911780062e-06,0.0,0.0,16353.0,1.9385778542609474e-06
8.0,47.0,0.0,107810.0,0.0,2.1275926512433677e-06,0.0,0.0,8175.0,3.459907317885485e-08,0.0,0.0,11891.0,5.600937853247964e-08,0.0,0.0,5936.0,2.5269850357493754e-07,0.0,0.0,1851.0,6.712993747068037e-07,0.0,0.0,16353.0,1.1631467125565684e-06
8.0,48.0,0.0,107810.0,0.0,1.2765555907460205e-06,0.0,0.0,8175.0,2.075944390731291e-08,0.0,0.0,11891.0,3.360562711948778e-08,0.0,0.0,5936.0,1.5161910214496252e-07,0.0,0.0,1851.0,4.027796248240822e-07,0.0,0.0,16353.0,6.97888027533941e-07
