year,flu week,BL rate,BL pop,BL count,BL weighted rate,HI rate,HI count,HI pop,HI weighted rate,PH rate,PH count,PH pop,PH weighted rate
4.0,37.0,0.0,6596.0,0.0,1.1315875968057297e-05,0.001937046,32.0,16520.0,0.0007825846924210231,0.0,0.0,4153.0,8.391928246148589e-05
4.0,38.0,0.0,6596.0,0.0,6.789525580834378e-06,0.0,0.0,16520.0,0.00046955081545261386,0.0,0.0,4153.0,5.035156947689153e-05
4.0,39.0,0.0,6596.0,0.0,4.073715348500627e-06,0.0,0.0,16520.0,0.0002817304892715683,0.0,0.0,4153.0,3.0210941686134917e-05
4.0,40.0,0.0,6596.0,0.0,2.444229209100376e-06,0.0,0.0,16520.0,0.00016903829356294098,0.0,0.0,4153.0,1.8126565011680948e-05
4.0,41.0,0.0,6596.0,0.0,1.4665375254602257e-06,0.0,0.0,16520.0,0.00010142297613776459,0.0,0.0,4153.0,1.0875939007008568e-05
4.0,42.0,0.0,6596.0,0.0,8.799225152761354e-07,0.0,0.0,16520.0,6.085378568265875e-05,0.0,0.0,4153.0,6.525563404205141e-06
4.0,43.0,0.0,6596.0,0.0,5.279535091656812e-07,0.0,0.0,16520.0,3.651227140959525e-05,0.0,0.0,4153.0,3.9153380425230845e-06
4.0,44.0,0.0,6596.0,0.0,3.1677210549940873e-07,0.0,0.0,16520.0,2.190736284575715e-05,0.0,0.0,4153.0,2.3492028255138507e-06
4.0,45.0,0.0,6596.0,0.0,1.9006326329964524e-07,0.0,0.0,16520.0,1.3144417707454288e-05,0.0,0.0,4153.0,1.4095216953083103e-06
4.0,46.0,0.0,6596.0,0.0,1.1403795797978713e-07,0.0,0.0,16520.0,7.886650624472572e-06,0.0,0.0,4153.0,8.457130171849862e-07
4.0,47.0,0.0,6596.0,0.0,6.842277478787228e-08,0.0,0.0,16520.0,4.7319903746835435e-06,0.0,0.0,4153.0,5.074278103109917e-07
4.0,48.0,0.0,6596.0,0.0,4.105366487272337e-08,0.0,0.0,16520.0,2.839194224810126e-06,0.0,0.0,4153.0,3.04456686186595e-07
4.0,49.0,0.0,6596.0,0.0,2.463219892363402e-08,0.0,0.0,16520.0,1.7035165348860756e-06,0.0,0.0,4153.0,1.82674011711957e-07
4.0,50.0,0.0,6596.0,0.0,1.4779319354180412e-08,0.0,0.0,16520.0,1.0221099209316453e-06,0.0,0.0,4153.0,1.096044070271742e-07
4.0,51.0,0.0,6596.0,0.0,8.867591612508247e-09,0.0,0.0,16520.0,6.132659525589872e-07,0.0,0.0,4153.0,6.576264421630451e-08
4.0,52.0,0.0,6596.0,0.0,5.320554967504948e-09,0.0,0.0,16520.0,3.679595715353923e-07,0.0,0.0,4153.0,3.945758652978271e-08
5.0,1.0,0.0,6650.0,0.0,3.1923329805029687e-09,0.0,0.0,16520.0,2.2077574292123537e-07,0.0,0.0,4153.0,2.3674551917869625e-08
5.0,2.0,0.0,6650.0,0.0,1.915399788301781e-09,0.0,0.0,16486.0,1.3246544575274123e-07,0.0,0.0,4165.0,1.4204731150721775e-08
5.0,3.0,0.0,6650.0,0.0,1.1492398729810687e-09,0.0,0.0,16486.0,7.947926745164474e-08,0.0,0.0,4165.0,8.522838690433065e-09
5.0,4.0,0.0,6650.0,0.0,6.895439237886411e-10,0.0,0.0,16486.0,4.768756047098684e-08,0.0,0.0,4165.0,5.1137032142598386e-09
5.0,5.0,0.0,6650.0,0.0,4.1372635427318465e-10,0.0,0.0,16486.0,2.8612536282592105e-08,0.0,0.0,4165.0,3.0682219285559032e-09
5.0,6.0,0.0,6650.0,0.0,2.482358125639108e-10,0.0,0.0,16486.0,1.7167521769555262e-08,0.0,0.0,4165.0,1.8409331571335418e-09
5.0,7.0,0.0,6650.0,0.0,1.4894148753834648e-10,0.0,0.0,16486.0,1.0300513061733157e-08,0.0,0.0,4165.0,1.104559894280125e-09
5.0,8.0,0.0,6650.0,0.0,8.936489252300788e-11,0.0,0.0,16486.0,6.180307837039894e-09,0.0,0.0,4165.0,6.627359365680749e-10
5.0,9.0,0.0,6650.0,0.0,5.361893551380473e-11,0.0,0.0,16486.0,3.7081847022239365e-09,0.0,0.0,4165.0,3.9764156194084495e-10
5.0,10.0,0.0,6650.0,0.0,3.2171361308282835e-11,0.0,0.0,16486.0,2.2249108213343617e-09,0.0,0.0,4165.0,2.3858493716450696e-10
5.0,11.0,0.0,6650.0,0.0,1.93028167849697e-11,0.0,0.0,16486.0,1.334946492800617e-09,0.0,0.0,4165.0,1.4315096229870416e-10
5.0,12.0,0.0,6650.0,0.0,1.158169007098182e-11,0.0,0.0,16486.0,8.009678956803701e-10,0.0,0.0,4165.0,8.589057737922249e-11
5.0,13.0,0.0,6650.0,0.0,6.949014042589091e-12,0.0,0.0,16486.0,4.805807374082221e-10,0.0,0.0,4165.0,5.153434642753349e-11
5.0,14.0,0.0,6650.0,0.0,4.1694084255534545e-12,0.0,0.0,16486.0,2.883484424449332e-10,0.0,0.0,4165.0,3.092060785652009e-11
5.0,15.0,0.0,6650.0,0.0,2.5016450553320728e-12,0.0,0.0,16486.0,1.7300906546695992e-10,0.0,0.0,4165.0,1.8552364713912055e-11
5.0,16.0,0.0,6650.0,0.0,1.5009870331992436e-12,0.0,0.0,16486.0,1.0380543928017595e-10,0.0,0.0,4165.0,1.1131418828347232e-11
5.0,17.0,0.0,6650.0,0.0,9.005922199195461e-13,0.0,0.0,16486.0,6.228326356810557e-11,0.00024009599999999997,1.0,4165.0,9.603840667885128e-05
5.0,18.0,0.000300752,6650.0,2.0,0.00012030080054035533,0.0,0.0,16486.0,3.7369958140863344e-11,0.00048019199999999995,2.0,4165.0,0.00024969984400731075
5.0,19.0,0.000300752,6650.0,2.0,0.0001924812803242132,0.0,0.0,16486.0,2.2421974884518004e-11,0.0,0.0,4165.0,0.00014981990640438645
5.0,20.0,0.00075188,6650.0,5.0,0.00041624076819452797,0.000788548,13.0,16486.0,0.0003154192134531849,0.0,0.0,4165.0,8.989194384263187e-05
5.0,21.0,0.000300752,6650.0,2.0,0.0003700452609167168,0.000788548,13.0,16486.0,0.000504670728071911,0.0,0.0,4165.0,5.393516630557912e-05
5.0,22.0,0.0,6650.0,0.0,0.00022202715655003007,0.000121315,2.0,16486.0,0.0003513284368431466,0.000720288,3.0,4165.0,0.0003204762997833475
5.0,23.0,0.000150376,6650.0,1.0,0.00019336669393001804,0.000303288,5.0,16486.0,0.00033211226210588796,0.0,0.0,4165.0,0.0001922857798700085
5.0,24.0,0.0,6650.0,0.0,0.00011602001635801082,0.0,0.0,16486.0,0.00019926735726353276,0.00024009599999999997,1.0,4165.0,0.00021140986792200507
5.0,25.0,0.0,6650.0,0.0,6.961200981480649e-05,0.0,0.0,16486.0,0.00011956041435811965,0.000720288,3.0,4165.0,0.00041496112075320305
5.0,26.0,0.000150376,6650.0,1.0,0.00010191760588888388,0.0,0.0,16486.0,7.173624861487179e-05,0.00024009599999999997,1.0,4165.0,0.0003450150724519218
5.0,27.0,0.0,6650.0,0.0,6.115056353333033e-05,0.0,0.0,16486.0,4.3041749168923075e-05,0.0,0.0,4165.0,0.00020700904347115308
5.0,28.0,0.0,6650.0,0.0,3.6690338119998196e-05,6.0658e-05,1.0,16486.0,5.008824950135385e-05,0.0,0.0,4165.0,0.00012420542608269184
5.0,29.0,0.0,6650.0,0.0,2.2014202871998917e-05,6.0658e-05,1.0,16486.0,5.4316149700812306e-05,0.0,0.0,4165.0,7.45232556496151e-05
5.0,30.0,0.0,6650.0,0.0,1.320852172319935e-05,0.0,0.0,16486.0,3.258968982048738e-05,0.0,0.0,4165.0,4.471395338976906e-05
5.0,31.0,0.0,6650.0,0.0,7.92511303391961e-06,0.0,0.0,16486.0,1.955381389229243e-05,0.0,0.0,4165.0,2.6828372033861435e-05
5.0,32.0,0.0,6650.0,0.0,4.755067820351765e-06,6.0658e-05,1.0,16486.0,3.599548833537546e-05,0.0,0.0,4165.0,1.609702322031686e-05
5.0,33.0,0.0,6650.0,0.0,2.8530406922110593e-06,0.0,0.0,16486.0,2.1597293001225272e-05,0.0,0.0,4165.0,9.658213932190115e-06
5.0,34.0,0.0,6650.0,0.0,1.7118244153266356e-06,0.0,0.0,16486.0,1.2958375800735163e-05,0.0,0.0,4165.0,5.794928359314069e-06
5.0,35.0,0.0,6650.0,0.0,1.0270946491959812e-06,0.0,0.0,16486.0,7.775025480441097e-06,0.0,0.0,4165.0,3.4769570155884414e-06
5.0,36.0,0.0,6650.0,0.0,6.162567895175887e-07,0.0,0.0,16486.0,4.665015288264658e-06,0.0,0.0,4165.0,2.086174209353065e-06
5.0,37.0,0.0,6650.0,0.0,3.697540737105532e-07,0.0,0.0,16486.0,2.7990091729587947e-06,0.0,0.0,4165.0,1.2517045256118388e-06
5.0,38.0,0.0,6650.0,0.0,2.2185244422633193e-07,0.0,0.0,16486.0,1.6794055037752769e-06,0.0,0.0,4165.0,7.510227153671032e-07
5.0,39.0,0.0,6650.0,0.0,1.3311146653579916e-07,0.0,0.0,16486.0,1.007643302265166e-06,0.0,0.0,4165.0,4.5061362922026194e-07
5.0,40.0,0.0,6650.0,0.0,7.98668799214795e-08,0.0,0.0,16486.0,6.045859813590996e-07,0.0,0.0,4165.0,2.7036817753215714e-07
5.0,41.0,0.0,6650.0,0.0,4.79201279528877e-08,0.0,0.0,16486.0,3.627515888154597e-07,0.0,0.0,4165.0,1.6222090651929428e-07
5.0,42.0,0.0,6650.0,0.0,2.8752076771732618e-08,0.0,0.0,16486.0,2.1765095328927582e-07,0.0,0.0,4165.0,9.733254391157657e-08
5.0,43.0,0.0,6650.0,0.0,1.725124606303957e-08,0.0,0.0,16486.0,1.305905719735655e-07,0.0,0.0,4165.0,5.8399526346945934e-08
5.0,44.0,0.0,6650.0,0.0,1.0350747637823742e-08,0.0,0.0,16486.0,7.83543431841393e-08,0.0,0.0,4165.0,3.503971580816756e-08
5.0,45.0,0.0,6650.0,0.0,6.210448582694245e-09,0.0,0.0,16486.0,4.701260591048358e-08,0.0,0.0,4165.0,2.1023829484900536e-08
5.0,46.0,0.0,6650.0,0.0,3.726269149616547e-09,0.0,0.0,16486.0,2.8207563546290147e-08,0.0,0.0,4165.0,1.2614297690940321e-08
5.0,47.0,0.0,6650.0,0.0,2.235761489769928e-09,0.0,0.0,16486.0,1.692453812777409e-08,0.0,0.0,4165.0,7.568578614564192e-09
5.0,48.0,0.0,6650.0,0.0,1.3414568938619568e-09,0.0,0.0,16486.0,1.0154722876664452e-08,0.0,0.0,4165.0,4.541147168738515e-09
5.0,49.0,0.0,6650.0,0.0,8.04874136317174e-10,0.0,0.0,16486.0,6.0928337259986716e-09,0.0,0.0,4165.0,2.724688301243109e-09
5.0,50.0,0.0,6650.0,0.0,4.829244817903044e-10,0.0,0.0,16486.0,3.6557002355992026e-09,0.0,0.0,4165.0,1.6348129807458653e-09
5.0,51.0,0.0,6650.0,0.0,2.897546890741826e-10,0.0,0.0,16486.0,2.1934201413595217e-09,0.0,0.0,4165.0,9.80887788447519e-10
5.0,52.0,0.0,6650.0,0.0,1.7385281344450956e-10,0.0,0.0,16486.0,1.316052084815713e-09,0.0,0.0,4165.0,5.885326730685114e-10
6.0,1.0,0.0,6618.0,0.0,1.0431168806670574e-10,0.0,0.0,16486.0,7.896312508894278e-10,0.0,0.0,4165.0,3.5311960384110685e-10
6.0,2.0,0.0,6618.0,0.0,6.258701284002344e-11,0.0,0.0,16423.0,4.737787505336566e-10,0.0,0.0,4141.0,2.118717623046641e-10
6.0,3.0,0.0,6618.0,0.0,3.755220770401406e-11,0.0,0.0,16423.0,2.8426725032019396e-10,0.0,0.0,4141.0,1.2712305738279845e-10
6.0,4.0,0.0,6618.0,0.0,2.2531324622408437e-11,0.0,0.0,16423.0,1.7056035019211638e-10,0.0,0.0,4141.0,7.627383442967907e-11
6.0,5.0,0.0,6618.0,0.0,1.351879477344506e-11,0.0,0.0,16423.0,1.0233621011526983e-10,0.0,0.0,4141.0,4.5764300657807446e-11
6.0,6.0,0.0,6618.0,0.0,8.111276864067035e-12,0.0,0.0,16423.0,6.140172606916189e-11,0.0,0.0,4141.0,2.7458580394684466e-11
6.0,7.0,0.0,6618.0,0.0,4.866766118440221e-12,0.0,0.0,16423.0,3.684103564149713e-11,0.0,0.0,4141.0,1.647514823681068e-11
6.0,8.0,0.0,6618.0,0.0,2.9200596710641327e-12,0.0,0.0,16423.0,2.210462138489828e-11,0.0,0.0,4141.0,9.885088942086408e-12
6.0,9.0,0.0,6618.0,0.0,1.7520358026384794e-12,6.089e-05,1.0,16423.0,2.4356013262772833e-05,0.0,0.0,4141.0,5.931053365251844e-12
6.0,10.0,0.0,6618.0,0.0,1.0512214815830877e-12,6.089e-05,1.0,16423.0,3.89696079576637e-05,0.0,0.0,4141.0,3.5586320191511066e-12
6.0,11.0,0.0,6618.0,0.0,6.307328889498526e-13,0.00012178,2.0,16423.0,7.209376477459823e-05,0.0,0.0,4141.0,2.1351792114906637e-12
6.0,12.0,0.0,6618.0,0.0,3.7843973336991154e-13,0.00030445099999999996,5.0,16423.0,0.00016503665886475892,0.0,0.0,4141.0,1.2811075268943983e-12
6.0,13.0,0.0,6618.0,0.0,2.270638400219469e-13,0.0015831460000000001,26.0,16423.0,0.0007322803953188554,0.0,0.0,4141.0,7.686645161366389e-13
6.0,14.0,0.0,6618.0,0.0,1.3623830401316813e-13,0.002192048,36.0,16423.0,0.0013161874371913132,0.0,0.0,4141.0,4.611987096819833e-13
6.0,15.0,0.0,6618.0,0.0,8.174298240790087e-14,0.002009377,33.0,16423.0,0.001593463262314788,0.0,0.0,4141.0,2.7671922580919e-13
6.0,16.0,0.0,6618.0,0.0,4.904578944474052e-14,0.000730683,12.0,16423.0,0.0012483511573888727,0.0,0.0,4141.0,1.66031535485514e-13
6.0,17.0,0.00015110299999999998,6618.0,1.0,6.044120002942747e-05,0.000548012,9.0,16423.0,0.0009682154944333236,0.000241488,1.0,4141.0,9.659520009961893e-05
6.0,18.0,0.00015110299999999998,6618.0,1.0,9.670592001765648e-05,0.000669792,11.0,16423.0,0.0008488460966599941,0.0007244630000000001,3.0,4141.0,0.0003477423200597714
6.0,19.0,0.0,6618.0,0.0,5.802355201059388e-05,0.000243561,4.0,16423.0,0.0006067320579959965,0.000241488,1.0,4141.0,0.00030524059203586285
6.0,20.0,0.0,6618.0,0.0,3.481413120635633e-05,0.00042623199999999997,7.0,16423.0,0.0005345320347975979,0.0,0.0,4141.0,0.0001831443552215177
6.0,21.0,0.0,6618.0,0.0,2.0888478723813795e-05,0.000548012,9.0,16423.0,0.0005399240208785587,0.0,0.0,4141.0,0.00010988661313291061
6.0,22.0,0.0,6618.0,0.0,1.2533087234288276e-05,0.0,0.0,16423.0,0.00032395441252713517,0.0,0.0,4141.0,6.593196787974636e-05
6.0,23.0,0.00015110299999999998,6618.0,1.0,6.796105234057297e-05,0.00030445099999999996,5.0,16423.0,0.00031615304751628106,0.0,0.0,4141.0,3.955918072784782e-05
6.0,24.0,0.0,6618.0,0.0,4.077663140434378e-05,0.00018267099999999997,3.0,16423.0,0.00026276022850976863,0.0,0.0,4141.0,2.3735508436708692e-05
6.0,25.0,0.00015110299999999998,6618.0,1.0,8.490717884260626e-05,0.00018267099999999997,3.0,16423.0,0.00023072453710586117,0.0,0.0,4141.0,1.4241305062025215e-05
6.0,26.0,0.0,6618.0,0.0,5.094430730556375e-05,0.00012178,2.0,16423.0,0.0001871467222635167,0.0,0.0,4141.0,8.544783037215128e-06
6.0,27.0,0.0,6618.0,0.0,3.056658438333825e-05,6.089e-05,1.0,16423.0,0.00013664403335811,0.0,0.0,4141.0,5.1268698223290765e-06
6.0,28.0,0.0,6618.0,0.0,1.8339950630002947e-05,6.089e-05,1.0,16423.0,0.000106342420014866,0.0,0.0,4141.0,3.076121893397446e-06
6.0,29.0,0.0,6618.0,0.0,1.1003970378001768e-05,6.089e-05,1.0,16423.0,8.816145200891959e-05,0.000482975,2.0,4141.0,0.00019503567313603848
6.0,30.0,0.0,6618.0,0.0,6.6023822268010604e-06,0.000548012,9.0,16423.0,0.00027210167120535173,0.0,0.0,4141.0,0.00011702140388162308
6.0,31.0,0.0,6618.0,0.0,3.961429336080636e-06,0.000243561,4.0,16423.0,0.00026068540272321104,0.0,0.0,4141.0,7.021284232897385e-05
6.0,32.0,0.0,6618.0,0.0,2.3768576016483816e-06,0.000243561,4.0,16423.0,0.00025383564163392665,0.0,0.0,4141.0,4.212770539738431e-05
6.0,33.0,0.0,6618.0,0.0,1.426114560989029e-06,0.00018267099999999997,3.0,16423.0,0.00022536978498035595,0.0,0.0,4141.0,2.5276623238430583e-05
6.0,34.0,0.0,6618.0,0.0,8.556687365934174e-07,0.00012178,2.0,16423.0,0.00018393387098821358,0.0,0.0,4141.0,1.516597394305835e-05
6.0,35.0,0.0,6618.0,0.0,5.134012419560504e-07,0.00012178,2.0,16423.0,0.00015907232259292813,0.0,0.0,4141.0,9.09958436583501e-06
6.0,36.0,0.0,6618.0,0.0,3.080407451736302e-07,0.0,0.0,16423.0,9.544339355575687e-05,0.000241488,1.0,4141.0,0.00010205495061950101
6.0,37.0,0.0,6618.0,0.0,1.848244471041781e-07,0.0,0.0,16423.0,5.726603613345412e-05,0.0,0.0,4141.0,6.123297037170061e-05
6.0,38.0,0.0,6618.0,0.0,1.1089466826250687e-07,0.0,0.0,16423.0,3.435962168007247e-05,0.0,0.0,4141.0,3.673978222302036e-05
6.0,39.0,0.0,6618.0,0.0,6.653680095750412e-08,0.0,0.0,16423.0,2.0615773008043482e-05,0.0,0.0,4141.0,2.2043869333812214e-05
6.0,40.0,0.0,6618.0,0.0,3.992208057450247e-08,0.0,0.0,16423.0,1.236946380482609e-05,0.0,0.0,4141.0,1.3226321600287328e-05
6.0,41.0,0.0,6618.0,0.0,2.395324834470148e-08,0.0,0.0,16423.0,7.421678282895654e-06,0.0,0.0,4141.0,7.935792960172396e-06
6.0,42.0,0.0,6618.0,0.0,1.4371949006820887e-08,0.0,0.0,16423.0,4.453006969737392e-06,0.0,0.0,4141.0,4.761475776103437e-06
6.0,43.0,0.0,6618.0,0.0,8.623169404092532e-09,0.0,0.0,16423.0,2.671804181842435e-06,0.0,0.0,4141.0,2.8568854656620624e-06
6.0,44.0,0.0,6618.0,0.0,5.1739016424555195e-09,0.0,0.0,16423.0,1.603082509105461e-06,0.0,0.0,4141.0,1.7141312793972374e-06
6.0,45.0,0.0,6618.0,0.0,3.1043409854733117e-09,0.0,0.0,16423.0,9.618495054632766e-07,0.0,0.0,4141.0,1.0284787676383424e-06
6.0,46.0,0.0,6618.0,0.0,1.862604591283987e-09,0.0,0.0,16423.0,5.771097032779659e-07,0.0,0.0,4141.0,6.170872605830054e-07
6.0,47.0,0.0,6618.0,0.0,1.117562754770392e-09,0.0,0.0,16423.0,3.4626582196677955e-07,0.0,0.0,4141.0,3.702523563498032e-07
6.0,48.0,0.0,6618.0,0.0,6.705376528622352e-10,0.0,0.0,16423.0,2.0775949318006773e-07,0.0,0.0,4141.0,2.2215141380988193e-07
6.0,49.0,0.0,6618.0,0.0,4.023225917173411e-10,0.0,0.0,16423.0,1.2465569590804063e-07,0.0,0.0,4141.0,1.3329084828592916e-07
6.0,50.0,0.0,6618.0,0.0,2.413935550304047e-10,0.0,0.0,16423.0,7.479341754482438e-08,0.0,0.0,4141.0,7.997450897155749e-08
6.0,51.0,0.0,6618.0,0.0,1.448361330182428e-10,0.0,0.0,16423.0,4.487605052689463e-08,0.0,0.0,4141.0,4.798470538293449e-08
6.0,52.0,0.0,6618.0,0.0,8.690167981094568e-11,0.0,0.0,16423.0,2.6925630316136777e-08,0.0,0.0,4141.0,2.879082322976069e-08
7.0,1.0,0.0,6657.0,0.0,5.2141007886567405e-11,0.0,0.0,16423.0,1.6155378189682066e-08,0.0,0.0,4141.0,1.7274493937856414e-08
7.0,2.0,0.0,6657.0,0.0,3.128460473194044e-11,0.0,0.0,16446.0,9.69322691380924e-09,0.0,0.0,4116.0,1.0364696362713848e-08
7.0,3.0,0.0,6657.0,0.0,1.8770762839164263e-11,0.0,0.0,16446.0,5.815936148285544e-09,0.0,0.0,4116.0,6.218817817628308e-09
7.0,4.0,0.0,6657.0,0.0,1.1262457703498558e-11,0.0,0.0,16446.0,3.4895616889713264e-09,0.0,0.0,4116.0,3.731290690576985e-09
7.0,5.0,0.0,6657.0,0.0,6.757474622099134e-12,0.0,0.0,16446.0,2.0937370133827956e-09,0.0,0.0,4116.0,2.2387744143461907e-09
7.0,6.0,0.0,6657.0,0.0,4.05448477325948e-12,0.0,0.0,16446.0,1.2562422080296774e-09,0.0,0.0,4116.0,1.3432646486077144e-09
7.0,7.0,0.0,6657.0,0.0,2.432690863955688e-12,0.0,0.0,16446.0,7.537453248178064e-10,0.0,0.0,4116.0,8.059587891646286e-10
7.0,8.0,0.0,6657.0,0.0,1.4596145183734128e-12,0.0,0.0,16446.0,4.522471948906838e-10,0.0,0.0,4116.0,4.835752734987771e-10
7.0,9.0,0.0,6657.0,0.0,8.757687110240476e-13,0.0,0.0,16446.0,2.713483169344103e-10,0.0,0.0,4116.0,2.901451640992663e-10
7.0,10.0,0.0,6657.0,0.0,5.254612266144285e-13,0.0,0.0,16446.0,1.6280899016064618e-10,0.0,0.0,4116.0,1.7408709845955977e-10
7.0,11.0,0.0,6657.0,0.0,3.152767359686571e-13,0.0,0.0,16446.0,9.76853940963877e-11,0.0,0.0,4116.0,1.0445225907573586e-10
7.0,12.0,0.0,6657.0,0.0,1.8916604158119423e-13,0.0,0.0,16446.0,5.861123645783262e-11,0.0,0.0,4116.0,6.267135544544152e-11
7.0,13.0,0.0,6657.0,0.0,1.1349962494871654e-13,0.0,0.0,16446.0,3.516674187469957e-11,0.0,0.0,4116.0,3.760281326726491e-11
7.0,14.0,0.0,6657.0,0.0,6.809977496922992e-14,0.0,0.0,16446.0,2.1100045124819742e-11,0.0,0.0,4116.0,2.2561687960358945e-11
7.0,15.0,0.0,6657.0,0.0,4.0859864981537955e-14,0.0,0.0,16446.0,1.2660027074891845e-11,0.0,0.0,4116.0,1.3537012776215367e-11
7.0,16.0,0.0,6657.0,0.0,2.4515918988922773e-14,0.0,0.0,16446.0,7.596016244935106e-12,0.0,0.0,4116.0,8.12220766572922e-12
7.0,17.0,0.0,6657.0,0.0,1.4709551393353664e-14,0.0,0.0,16446.0,4.5576097469610635e-12,0.0,0.0,4116.0,4.8733245994375324e-12
7.0,18.0,0.0,6657.0,0.0,8.825730836012198e-15,0.0,0.0,16446.0,2.734565848176638e-12,0.0,0.0,4116.0,2.9239947596625195e-12
7.0,19.0,0.0,6657.0,0.0,5.2954385016073185e-15,6.0805e-05,1.0,16446.0,2.432200164073951e-05,0.0,0.0,4116.0,1.7543968557975117e-12
7.0,20.0,0.0,6657.0,0.0,3.177263100964391e-15,0.0,0.0,16446.0,1.4593200984443705e-05,0.0,0.0,4116.0,1.052638113478507e-12
7.0,21.0,0.0,6657.0,0.0,1.9063578605786343e-15,0.0,0.0,16446.0,8.755920590666223e-06,0.0,0.0,4116.0,6.315828680871042e-13
7.0,22.0,0.0,6657.0,0.0,1.1438147163471804e-15,0.0,0.0,16446.0,5.253552354399734e-06,0.0,0.0,4116.0,3.7894972085226247e-13
7.0,23.0,0.0,6657.0,0.0,6.862888298083082e-16,0.0,0.0,16446.0,3.1521314126398405e-06,0.0,0.0,4116.0,2.2736983251135746e-13
7.0,24.0,0.0,6657.0,0.0,4.117732978849849e-16,0.0,0.0,16446.0,1.8912788475839043e-06,0.0,0.0,4116.0,1.3642189950681446e-13
7.0,25.0,0.000300436,6657.0,2.0,0.00012017440000024707,6.0805e-05,1.0,16446.0,2.5456767308550345e-05,0.0,0.0,4116.0,8.185313970408867e-14
7.0,26.0,0.0007510889999999999,6657.0,5.0,0.0003725402400001482,0.000425635,7.0,16446.0,0.0001855280603851302,0.000485909,2.0,4116.0,0.0001943636000491119
7.0,27.0,0.000450653,6657.0,3.0,0.0004037853440000889,0.00024322,4.0,16446.0,0.00020860483623107813,0.0,0.0,4116.0,0.00011661816002946714
7.0,28.0,0.0,6657.0,0.0,0.00024227120640005334,0.000547246,9.0,16446.0,0.00034406130173864687,0.0,0.0,4116.0,6.997089601768028e-05
7.0,29.0,0.000150218,6657.0,1.0,0.000205449923840032,0.000304025,5.0,16446.0,0.0003280467810431881,0.0,0.0,4116.0,4.198253761060817e-05
7.0,30.0,0.0,6657.0,0.0,0.0001232699543040192,0.000729661,12.0,16446.0,0.0004886924686259129,0.0,0.0,4116.0,2.51895225663649e-05
7.0,31.0,0.000450653,6657.0,3.0,0.0002542231725824115,0.001033686,17.0,16446.0,0.0007066898811755478,0.0,0.0,4116.0,1.511371353981894e-05
7.0,32.0,0.0,6657.0,0.0,0.0001525339035494469,0.00048644,8.0,16446.0,0.0006185899287053287,0.000242954,1.0,4116.0,0.00010624982812389137
7.0,33.0,0.0,6657.0,0.0,9.152034212966813e-05,0.0009728810000000001,16.0,16446.0,0.0007603063572231973,0.0007288630000000001,3.0,4116.0,0.0003552950968743349
7.0,34.0,0.0,6657.0,0.0,5.491220527780088e-05,0.000304025,5.0,16446.0,0.0005777938143339184,0.0,0.0,4116.0,0.0002131770581246009
7.0,35.0,0.0,6657.0,0.0,3.2947323166680524e-05,0.00048644,8.0,16446.0,0.000541252288600351,0.0,0.0,4116.0,0.00012790623487476054
7.0,36.0,0.0,6657.0,0.0,1.9768393900008315e-05,0.000182415,3.0,16446.0,0.00039771737316021054,0.000242954,1.0,4116.0,0.00017392534092485634
7.0,37.0,0.0,6657.0,0.0,1.1861036340004989e-05,6.0805e-05,1.0,16446.0,0.0002629524238961263,0.000242954,1.0,4116.0,0.0002015368045549138
7.0,38.0,0.0,6657.0,0.0,7.116621804002993e-06,0.000182415,3.0,16446.0,0.00023073745433767578,0.0,0.0,4116.0,0.00012092208273294828
7.0,39.0,0.0,6657.0,0.0,4.269973082401795e-06,0.0,0.0,16446.0,0.00013844247260260547,0.0,0.0,4116.0,7.255324963976896e-05
7.0,40.0,0.0,6657.0,0.0,2.561983849441077e-06,0.0,0.0,16446.0,8.306548356156329e-05,0.0,0.0,4116.0,4.3531949783861376e-05
7.0,41.0,0.0,6657.0,0.0,1.5371903096646462e-06,0.0,0.0,16446.0,4.983929013693797e-05,0.0,0.0,4116.0,2.6119169870316823e-05
7.0,42.0,0.0,6657.0,0.0,9.223141857987877e-07,0.0,0.0,16446.0,2.990357408216278e-05,0.0,0.0,4116.0,1.5671501922190093e-05
7.0,43.0,0.0,6657.0,0.0,5.533885114792726e-07,0.0,0.0,16446.0,1.794214444929767e-05,0.0,0.0,4116.0,9.402901153314055e-06
7.0,44.0,0.0,6657.0,0.0,3.3203310688756356e-07,0.0,0.0,16446.0,1.0765286669578601e-05,0.0,0.0,4116.0,5.6417406919884324e-06
7.0,45.0,0.0,6657.0,0.0,1.9921986413253812e-07,0.0,0.0,16446.0,6.4591720017471605e-06,0.0,0.0,4116.0,3.385044415193059e-06
7.0,46.0,0.0,6657.0,0.0,1.1953191847952286e-07,0.0,0.0,16446.0,3.875503201048296e-06,0.0,0.0,4116.0,2.0310266491158353e-06
7.0,47.0,0.0,6657.0,0.0,7.171915108771372e-08,0.0,0.0,16446.0,2.325301920628977e-06,0.0,0.0,4116.0,1.2186159894695012e-06
7.0,48.0,0.0,6657.0,0.0,4.3031490652628226e-08,0.0,0.0,16446.0,1.3951811523773862e-06,0.0,0.0,4116.0,7.311695936817007e-07
7.0,49.0,0.0,6657.0,0.0,2.5818894391576936e-08,0.0,0.0,16446.0,8.371086914264317e-07,0.0,0.0,4116.0,4.387017562090204e-07
