year,flu week,TE rate,TE pop,TE count,TE weighted rate,PO rate,PO count,PO pop,PO weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,CS rate,CS count,CS pop,CS weighted rate,LC rate,LC count,LC pop,LC weighted rate,FL rate,FL count,FL pop,FL weighted rate
6.0,15.0,0.000495868,6050.0,3.0,0.00020348836503582987,0.000164366,1.0,6084.0,0.0007363577600720438,3.7062e-05,1.0,26982.0,2.5640974376835176e-05,3.6661999999999996e-05,3.0,81829.0,3.021911229962924e-05,3.024e-05,2.0,66138.0,1.7704696646333433e-05,4.1781000000000005e-05,4.0,95738.0,2.2422301233659178e-05
6.0,16.0,0.000330579,6050.0,2.0,0.0002543246190214979,0.000164366,1.0,6084.0,0.0005075610560432263,7.412300000000001e-05,2.0,26982.0,4.503378462610111e-05,0.000134427,11.0,81829.0,7.190226737977754e-05,4.536e-05,3.0,66138.0,2.8766817987800062e-05,2.089e-05,2.0,95738.0,2.180938074019551e-05
6.0,17.0,0.00214876,6050.0,13.0,0.0010120987714128987,0.0013149239999999999,8.0,6084.0,0.0008305062336259356,3.7062e-05,1.0,26982.0,4.184507077566067e-05,0.00040328,33.0,81829.0,0.00020445336042786654,6.048e-05,4.0,66138.0,4.145209079268004e-05,0.000167123,16.0,95738.0,7.993482844411731e-05
6.0,18.0,0.0008264460000000001,6050.0,5.0,0.0009378376628477393,0.002465483,15.0,6084.0,0.0014844969401755614,7.412300000000001e-05,2.0,26982.0,5.475624246539641e-05,0.0007332360000000001,60.0,81829.0,0.00041596641625672,0.00042335699999999997,28.0,66138.0,0.00019421405447560803,0.000522259,50.0,95738.0,0.0002568644970664704
6.0,19.0,0.000661157,6050.0,4.0,0.0008271653977086435,0.0013149239999999999,8.0,6084.0,0.0014166677641053367,0.000185309,5.0,26982.0,0.00010697734547923784,0.000574369,47.0,81829.0,0.000479327449754032,0.000892074,59.0,66138.0,0.00047335803268536483,0.000553594,53.0,95738.0,0.0003755562982398822
6.0,20.0,0.000991736,6050.0,6.0,0.0008929936386251861,0.00032873099999999997,2.0,6084.0,0.000981493058463202,3.7062e-05,1.0,26982.0,7.901120728754271e-05,0.000415501,34.0,81829.0,0.0004537968698524192,0.001723669,114.0,66138.0,0.0009734824196112189,0.0006789360000000001,65.0,95738.0,0.0004969081789439293
6.0,21.0,0.0008264460000000001,6050.0,5.0,0.0008663745831751118,0.00032873099999999997,2.0,6084.0,0.0007203882350779211,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.000476604,39.0,81829.0,0.0004629197219114515,0.0010735130000000001,71.0,66138.0,0.0010134946517667315,0.001023627,98.0,95738.0,0.0007075957073663576
6.0,22.0,0.000991736,6050.0,6.0,0.0009165191499050671,0.00032873099999999997,2.0,6084.0,0.0005637253410467526,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.00036661800000000003,30.0,81829.0,0.00042439903314687094,0.001436391,95.0,66138.0,0.001182653191060039,0.000919175,88.0,95738.0,0.0007922274244198146
6.0,23.0,0.000330579,6050.0,2.0,0.0006821430899430402,0.000164366,1.0,6084.0,0.0004039816046280516,0.000111185,3.0,26982.0,0.00020563646877410925,0.00023219200000000002,19.0,81829.0,0.00034751621988812255,0.0010735130000000001,71.0,66138.0,0.0011389971146360234,0.0006893810000000001,66.0,95738.0,0.0007510888546518888
6.0,24.0,0.000330579,6050.0,2.0,0.0005415174539658242,0.000493097,3.0,6084.0,0.00043962776277683095,0.000148247,4.0,26982.0,0.00018268068126446556,0.000293295,24.0,81829.0,0.0003258277319328735,0.0,0.0,66138.0,0.000683398268781614,0.0005118130000000001,49.0,95738.0,0.0006553785127911333
6.0,25.0,0.000330579,6050.0,2.0,0.0004571420723794945,0.001643655,10.0,6084.0,0.0009212386576660987,0.000704173,19.0,26982.0,0.00039127760875867936,0.00020775,17.0,81829.0,0.00027859663915972416,0.000317518,21.0,66138.0,0.0005370461612689683,0.000490923,47.0,95738.0,0.00058959630767468
6.0,26.0,0.000661157,6050.0,4.0,0.0005387480434276967,0.00147929,9.0,6084.0,0.0011444591945996593,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,9.7765e-05,8.0,81829.0,0.0002062639834958345,0.000181439,12.0,66138.0,0.000394803296761381,0.000407362,39.0,95738.0,0.0005167025846048079
6.0,27.0,0.000495868,6050.0,3.0,0.0005215960260566181,0.000986193,6.0,6084.0,0.0010811527167597956,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,7.332399999999999e-05,6.0,81829.0,0.0001530879900975007,0.000105839,7.0,66138.0,0.0002792175780568286,0.0003238,31.0,95738.0,0.00043954155076288473
6.0,28.0,0.000991736,6050.0,6.0,0.0007096520156339709,0.00032873099999999997,2.0,6084.0,0.0007801840300558773,0.000185309,5.0,26982.0,0.00021378729149187475,0.0,0.0,81829.0,9.185279405850042e-05,0.00021167900000000002,14.0,66138.0,0.00025220214683409716,0.00030291,29.0,95738.0,0.00038488893045773083
6.0,29.0,0.0,6050.0,0.0,0.0004257912093803825,0.0,0.0,6084.0,0.0004681104180335264,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,9.7765e-05,8.0,81829.0,9.421767643510024e-05,0.00046871699999999995,31.0,66138.0,0.00033880808810045826,0.000313355,30.0,95738.0,0.0003562753582746385
6.0,30.0,0.00016528900000000002,6050.0,1.0,0.00032159032562822953,0.0,0.0,6084.0,0.0002808662508201158,0.000148247,4.0,26982.0,0.00019852590493707491,1.2220999999999999e-05,1.0,81829.0,6.141900586106015e-05,0.00042335699999999997,28.0,66138.0,0.00037262765286027495,0.000167123,16.0,95738.0,0.0002806144149647831
6.0,31.0,0.000330579,6050.0,2.0,0.0003251857953769377,0.0,0.0,6084.0,0.00016851975049206948,3.7062e-05,1.0,26982.0,0.00013394034296224496,3.6661999999999996e-05,3.0,81829.0,5.151620351663609e-05,0.000317518,21.0,66138.0,0.00035058379171616497,0.00011489700000000001,11.0,95738.0,0.00021432744897886987
6.0,32.0,0.00016528900000000002,6050.0,1.0,0.0002612270772261626,0.000164366,1.0,6084.0,0.0001668582502952417,0.0,0.0,26982.0,8.036420577734698e-05,3.6661999999999996e-05,3.0,81829.0,4.5574522109981654e-05,0.000272158,18.0,66138.0,0.000319213475029699,8.356100000000001e-05,8.0,95738.0,0.00016202086938732192
6.0,33.0,0.000330579,6050.0,2.0,0.00028896784633569754,0.0,0.0,6084.0,0.00010011495017714502,0.0,0.0,26982.0,4.8218523466408185e-05,6.1103e-05,5.0,81829.0,5.178591326598899e-05,0.000257038,17.0,66138.0,0.00029434328501781943,7.311600000000001e-05,7.0,95738.0,0.00012645892163239315
6.0,34.0,0.00016528900000000002,6050.0,1.0,0.00023949630780141853,0.0,0.0,6084.0,6.006897010628701e-05,0.0,0.0,26982.0,2.893111407984491e-05,7.332399999999999e-05,6.0,81829.0,6.040114795959339e-05,0.000272158,18.0,66138.0,0.00028546917101069166,7.311600000000001e-05,7.0,95738.0,0.0001051217529794359
6.0,35.0,0.0,6050.0,0.0,0.00014369778468085112,0.0,0.0,6084.0,3.6041382063772204e-05,0.000185309,5.0,26982.0,9.148226844790696e-05,0.0,0.0,81829.0,3.6240688775756033e-05,0.000105839,7.0,66138.0,0.000213617102606415,7.311600000000001e-05,7.0,95738.0,9.231945178766153e-05
6.0,36.0,0.0,6050.0,0.0,8.621867080851066e-05,0.0,0.0,6084.0,2.162482923826332e-05,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,81829.0,2.174441326545362e-05,0.00022679900000000002,15.0,66138.0,0.00021888986156384902,2.089e-05,2.0,95738.0,6.374767107259692e-05
6.0,37.0,0.000330579,6050.0,2.0,0.00018396280248510639,0.0,0.0,6084.0,1.2974897542957992e-05,3.7062e-05,1.0,26982.0,4.775841664124651e-05,6.1103e-05,5.0,81829.0,3.748784795927218e-05,0.000151199,10.0,66138.0,0.00019181351693830942,2.089e-05,2.0,95738.0,4.660460264355815e-05
6.0,38.0,0.0,6050.0,0.0,0.00011037768149106382,0.0,0.0,6084.0,7.784938525774795e-06,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,1.2220999999999999e-05,1.0,81829.0,2.7381108775563305e-05,0.000136079,9.0,66138.0,0.00016951971016298566,2.089e-05,2.0,95738.0,3.631876158613489e-05
6.0,39.0,0.0,6050.0,0.0,6.62266088946383e-05,0.0,0.0,6084.0,4.670963115464877e-06,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,81829.0,1.6428665265337982e-05,0.000105839,7.0,66138.0,0.0001440474260977914,0.0,0.0,95738.0,2.1791256951680933e-05
6.0,40.0,0.0,6050.0,0.0,3.9735965336782974e-05,0.0,0.0,6084.0,2.802577869278926e-06,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,3.6661999999999996e-05,3.0,81829.0,2.4521999159202787e-05,4.536e-05,3.0,66138.0,0.00010457245565867484,3.1336e-05,3.0,95738.0,2.560915417100856e-05
6.0,41.0,0.0,6050.0,0.0,2.3841579202069784e-05,0.0,0.0,6084.0,1.6815467215673555e-06,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,81829.0,1.4713199495521671e-05,0.0,0.0,66138.0,6.27434733952049e-05,0.0,0.0,95738.0,1.5365492502605135e-05
6.0,42.0,0.0,6050.0,0.0,1.430494752124187e-05,0.0,0.0,6084.0,1.0089280329404133e-06,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,81829.0,8.827919697313002e-06,0.0,0.0,66138.0,3.764608403712294e-05,0.0,0.0,95738.0,9.21929550156308e-06
6.0,43.0,0.0,6050.0,0.0,8.582968512745121e-06,0.0,0.0,6084.0,6.05356819764248e-07,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,81829.0,5.296751818387801e-06,0.0,0.0,66138.0,2.2587650422273765e-05,0.0,0.0,95738.0,5.5315773009378475e-06
6.0,44.0,0.0,6050.0,0.0,5.149781107647073e-06,0.0,0.0,6084.0,3.632140918585488e-07,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,81829.0,3.1780510910326805e-06,0.0,0.0,66138.0,1.3552590253364259e-05,0.0,0.0,95738.0,3.3189463805627083e-06
6.0,45.0,0.0,6050.0,0.0,3.0898686645882433e-06,0.0,0.0,6084.0,2.1792845511512925e-07,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,81829.0,1.9068306546196081e-06,0.0,0.0,66138.0,8.131554152018554e-06,0.0,0.0,95738.0,1.991367828337625e-06
6.0,46.0,0.0,6050.0,0.0,1.853921198752946e-06,0.0,0.0,6084.0,1.3075707306907753e-07,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,81829.0,1.1440983927717648e-06,0.0,0.0,66138.0,4.8789324912111325e-06,0.0,0.0,95738.0,1.194820697002575e-06
6.0,47.0,0.0,6050.0,0.0,1.1123527192517675e-06,0.0,0.0,6084.0,7.845424384144652e-08,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,81829.0,6.864590356630588e-07,0.0,0.0,66138.0,2.9273594947266792e-06,0.0,0.0,95738.0,7.168924182015449e-07
6.0,48.0,0.0,6050.0,0.0,6.674116315510605e-07,0.0,0.0,6084.0,4.707254630486791e-08,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,81829.0,4.118754213978353e-07,0.0,0.0,66138.0,1.7564156968360075e-06,0.0,0.0,95738.0,4.301354509209269e-07
6.0,49.0,0.0,6050.0,0.0,4.004469789306363e-07,0.0,0.0,6084.0,2.8243527782920745e-08,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,81829.0,2.4712525283870116e-07,0.0,0.0,66138.0,1.0538494181016044e-06,0.0,0.0,95738.0,2.580812705525561e-07
6.0,50.0,0.0,6050.0,0.0,2.4026818735838177e-07,0.0,0.0,6084.0,1.6946116669752448e-08,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,81829.0,1.482751517032207e-07,0.0,0.0,66138.0,6.323096508609626e-07,0.0,0.0,95738.0,1.5484876233153367e-07
6.0,51.0,0.0,6050.0,0.0,1.4416091241502906e-07,0.0,0.0,6084.0,1.0167670001851468e-08,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,81829.0,8.896509102193241e-08,0.0,0.0,66138.0,3.793857905165776e-07,0.0,0.0,95738.0,9.290925739892019e-08
6.0,52.0,0.0,6050.0,0.0,8.649654744901743e-08,0.0,0.0,6084.0,6.1006020011108804e-09,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,81829.0,5.337905461315944e-08,0.0,0.0,66138.0,2.2763147430994654e-07,0.0,0.0,95738.0,5.574555443935211e-08
7.0,1.0,0.0,6012.0,0.0,5.1897928469410455e-08,0.0,0.0,6084.0,3.660361200666528e-09,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,81829.0,3.202743276789566e-08,0.0,0.0,66138.0,1.3657888458596791e-07,0.0,0.0,95738.0,3.3447332663611266e-08
7.0,2.0,0.0,6012.0,0.0,3.113875708164627e-08,0.0,0.0,6028.0,2.1962167203999166e-09,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,81488.0,1.9216459660737397e-08,0.0,0.0,66792.0,8.194733075158074e-08,0.0,0.0,97693.0,2.006839959816676e-08
7.0,3.0,0.0,6012.0,0.0,1.868325424898776e-08,0.0,0.0,6028.0,1.31773003223995e-09,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,81488.0,1.1529875796442438e-08,0.0,0.0,66792.0,4.9168398450948445e-08,0.0,0.0,97693.0,1.2041039758900055e-08
7.0,4.0,0.0,6012.0,0.0,1.1209952549392656e-08,0.0,0.0,6028.0,7.906380193439699e-10,0.0,0.0,27103.0,8.598050696005591e-09,1.2272e-05,1.0,81488.0,4.915717925477865e-06,2.9944e-05,2.0,66792.0,1.2007101039070569e-05,0.0,0.0,97693.0,7.2246238553400326e-09
7.0,5.0,0.0,6012.0,0.0,6.725971529635593e-09,0.0,0.0,6028.0,4.743828116063819e-10,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,81488.0,2.9494307552867193e-06,1.4972e-05,1.0,66792.0,1.3193060623442341e-05,0.0,0.0,97693.0,4.334774313204019e-09
7.0,6.0,0.0,6012.0,0.0,4.035582917781356e-09,0.0,0.0,6028.0,2.8462968696382916e-10,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,81488.0,1.7696584531720315e-06,1.4972e-05,1.0,66792.0,1.3904636374065403e-05,0.0,0.0,97693.0,2.6008645879224114e-09
7.0,7.0,0.0,6012.0,0.0,2.421349750668813e-09,0.0,0.0,6028.0,1.707778121782975e-10,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,81488.0,1.061795071903219e-06,0.0,0.0,66792.0,8.342781824439242e-06,0.0,0.0,97693.0,1.5605187527534468e-09
7.0,8.0,0.0,6012.0,0.0,1.4528098504012879e-09,0.0,0.0,6028.0,1.0246668730697849e-10,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,81488.0,6.370770431419313e-07,1.4972e-05,1.0,66792.0,1.0994469094663545e-05,0.0,0.0,97693.0,9.363112516520681e-10
7.0,9.0,0.0,6012.0,0.0,8.716859102407727e-10,0.0,0.0,6028.0,6.14800123841871e-11,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,81488.0,3.822462258851588e-07,0.0,0.0,66792.0,6.5966814567981265e-06,0.0,0.0,97693.0,5.617867509912408e-10
7.0,10.0,0.0,6012.0,0.0,5.230115461444636e-10,0.0,0.0,6028.0,3.688800743051226e-11,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,81488.0,2.2934773553109526e-07,0.0,0.0,66792.0,3.9580088740788756e-06,0.0,0.0,97693.0,3.3707205059474445e-10
7.0,11.0,0.0,6012.0,0.0,3.1380692768667816e-10,0.0,0.0,6028.0,2.2132804458307353e-11,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,81488.0,1.3760864131865715e-07,0.0,0.0,66792.0,2.3748053244473252e-06,0.0,0.0,97693.0,2.0224323035684665e-10
7.0,12.0,0.0,6012.0,0.0,1.8828415661200689e-10,0.0,0.0,6028.0,1.3279682674984411e-11,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,81488.0,8.256518479119429e-08,0.0,0.0,66792.0,1.424883194668395e-06,0.0,0.0,97693.0,1.21345938214108e-10
7.0,13.0,0.0,6012.0,0.0,1.1297049396720412e-10,0.0,0.0,6028.0,7.967809604990647e-12,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,81488.0,4.953911087471657e-08,0.0,0.0,66792.0,8.54929916801037e-07,1.0236e-05,1.0,97693.0,4.0944728075629284e-06
7.0,14.0,0.0,6012.0,0.0,6.778229638032248e-11,0.0,0.0,6028.0,4.780685762994388e-12,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,81488.0,2.9723466524829943e-08,0.0,0.0,66792.0,5.129579500806222e-07,0.0,0.0,97693.0,2.456683684537757e-06
7.0,15.0,0.0,6012.0,0.0,4.0669377828193485e-11,0.0,0.0,6028.0,2.8684114577966328e-12,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,81488.0,1.7834079914897966e-08,0.0,0.0,66792.0,3.077747700483733e-07,1.0236e-05,1.0,97693.0,5.568410210722654e-06
7.0,16.0,0.0,6012.0,0.0,2.440162669691609e-11,0.0,0.0,6028.0,1.7210468746779796e-12,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,81488.0,1.070044794893878e-08,0.0,0.0,66792.0,1.8466486202902398e-07,1.0236e-05,1.0,97693.0,7.435446126433593e-06
7.0,17.0,0.0,6012.0,0.0,1.4640976018149653e-11,0.0,0.0,6028.0,1.0326281248067876e-12,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,81488.0,6.420268769363268e-09,1.4972e-05,1.0,66792.0,6.099598917217415e-06,0.0,0.0,97693.0,4.461267675860156e-06
7.0,18.0,0.0,6012.0,0.0,8.784585610889791e-12,0.0,0.0,6028.0,6.195768748840725e-13,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,81488.0,3.852161261617961e-09,0.0,0.0,66792.0,3.659759350330449e-06,1.0236e-05,1.0,97693.0,6.7711606055160936e-06
7.0,19.0,0.0,6012.0,0.0,5.270751366533874e-12,0.0,0.0,6028.0,3.717461249304435e-13,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,81488.0,2.311296756970776e-09,0.0,0.0,66792.0,2.1958556101982694e-06,1.0236e-05,1.0,97693.0,8.157096363309656e-06
7.0,20.0,0.0,6012.0,0.0,3.1624508199203244e-12,0.0,0.0,6028.0,2.230476749582661e-13,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,81488.0,1.3867780541824657e-09,0.0,0.0,66792.0,1.3175133661189616e-06,0.0,0.0,97693.0,4.8942578179857935e-06
7.0,21.0,0.0,6012.0,0.0,1.8974704919521945e-12,0.0,0.0,6028.0,1.3382860497495965e-13,0.0,0.0,27103.0,1.4553627601986185e-12,1.2272e-05,1.0,81488.0,4.90963206683251e-06,1.4972e-05,1.0,66792.0,6.779308019671377e-06,0.0,0.0,97693.0,2.936554690791476e-06
7.0,22.0,0.0,6012.0,0.0,1.1384822951713167e-12,0.0,0.0,6028.0,8.029716298497579e-14,0.0,0.0,27103.0,8.73217656119171e-13,0.0,0.0,81488.0,2.945779240099506e-06,5.9887e-05,4.0,66792.0,2.8022384811802825e-05,0.0,0.0,97693.0,1.7619328144748857e-06
7.0,23.0,0.0,6012.0,0.0,6.830893771027901e-13,0.0,0.0,6028.0,4.817829779098547e-14,0.0,0.0,27103.0,5.239305936715026e-13,1.2272e-05,1.0,81488.0,6.676267544059704e-06,0.000134747,9.0,66792.0,7.071223088708171e-05,0.0,0.0,97693.0,1.0571596886849313e-06
7.0,24.0,0.0,6012.0,0.0,4.0985362626167403e-13,0.000165893,1.0,6028.0,6.635720002890699e-05,0.0,0.0,27103.0,3.1435835620290154e-13,8.5902e-05,7.0,81488.0,3.8366560526435825e-05,0.000194634,13.0,66792.0,0.00012028093853224902,2.0472e-05,2.0,97693.0,8.823095813210959e-06
7.0,25.0,0.0,6012.0,0.0,2.459121757570044e-13,0.00066357,4.0,6028.0,0.00030524232001734417,0.0,0.0,27103.0,1.8861501372174092e-13,0.000122717,10.0,81488.0,7.210673631586149e-05,0.00034435300000000004,23.0,66792.0,0.00020990976311934944,0.000327557,32.0,97693.0,0.00013631665748792658
7.0,26.0,0.0,6012.0,0.0,1.4754730545420264e-13,0.000165893,1.0,6028.0,0.0002495025920104065,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,7.363e-05,6.0,81488.0,7.27160417895169e-05,0.000389268,26.0,66792.0,0.00028165305787160967,0.000501571,49.0,97693.0,0.000282418394492756
7.0,27.0,0.00033266800000000005,6012.0,2.0,0.0001330672000885284,0.000497678,3.0,6028.0,0.0003487727552062439,0.000147585,4.0,27103.0,6.78890400679014e-05,0.00018407599999999998,15.0,81488.0,0.00011726002507371014,0.000389268,26.0,66792.0,0.00032469903472296584,0.00046062699999999997,45.0,97693.0,0.0003537018366956536
7.0,28.0,0.00016633400000000002,6012.0,1.0,0.00014637392005311707,0.000331785,2.0,6028.0,0.0003419776531237463,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.00049087,40.0,81488.0,0.0002667040150442261,0.000658762,44.0,66792.0,0.0004583242208337795,0.00053228,52.0,97693.0,0.00042513310201739216
7.0,29.0,0.000998004,6012.0,6.0,0.0004870259520318703,0.000331785,2.0,6028.0,0.0003379005918742478,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.0005031419999999999,41.0,81488.0,0.0003612792090265356,0.001317523,88.0,66792.0,0.0008020037325002677,0.000573224,56.0,97693.0,0.0004843694612104353
7.0,30.0,0.001996008,6012.0,12.0,0.0010906187712191222,0.000497678,3.0,6028.0,0.00040181155512454867,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.000552229,45.0,81488.0,0.0004376591254159214,0.001302551,87.0,66792.0,0.0010022226395001608,0.000696058,68.0,97693.0,0.0005690448767262611
7.0,31.0,0.000499002,6012.0,3.0,0.0008539720627314734,0.00066357,4.0,6028.0,0.0005065149330747293,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.0007117610000000001,58.0,81488.0,0.000547299875249553,0.001152833,77.0,66792.0,0.0010624667837000965,0.001044087,102.0,97693.0,0.0007590617260357567
7.0,32.0,0.0006653360000000001,6012.0,4.0,0.000778517637638884,0.000165893,1.0,6028.0,0.0003702661598448375,0.000258274,7.0,27103.0,0.00028987063767567996,0.000527685,43.0,81488.0,0.0005394539251497318,0.001063002,71.0,66792.0,0.0010626808702200578,0.000972434,95.0,97693.0,0.000844410635621454
7.0,33.0,0.00016633400000000002,6012.0,1.0,0.0005336441825833304,0.000165893,1.0,6028.0,0.00028851689590690254,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.000454055,37.0,81488.0,0.0005052943550898391,0.000509043,34.0,66792.0,0.0008412257221320346,0.000245668,24.0,97693.0,0.0006049135813728724
7.0,34.0,0.000499002,6012.0,3.0,0.0005197873095499983,0.000331785,2.0,6028.0,0.00030582413754414155,0.0,0.0,27103.0,0.00012206374956324477,0.00028225,23.0,81488.0,0.00041607661305390346,0.000254521,17.0,66792.0,0.0006065438332792208,0.000327557,32.0,97693.0,0.0004939709488237234
7.0,35.0,0.00033266800000000005,6012.0,2.0,0.000444939585729999,0.0,0.0,6028.0,0.00018349448252648492,0.000147585,4.0,27103.0,0.00013227224973794686,0.00020862,17.0,81488.0,0.00033309396783234206,7.4859e-05,5.0,66792.0,0.00039386989996753244,0.000163778,16.0,97693.0,0.000361893769294234
7.0,36.0,0.00016633400000000002,6012.0,1.0,0.0003334973514379994,0.000165893,1.0,6028.0,0.00017645388951589093,7.3793e-05,2.0,27103.0,0.0001088805498427681,0.000159533,13.0,81488.0,0.00026366958069940524,0.00010480299999999999,7.0,66792.0,0.00027824313998051943,8.1889e-05,8.0,97693.0,0.0002498918615765404
7.0,37.0,0.0,6012.0,0.0,0.00020009841086279963,0.000165893,1.0,6028.0,0.00017222953370953455,7.3793e-05,2.0,27103.0,9.484552990566086e-05,0.000159533,13.0,81488.0,0.00022201494841964315,2.9944e-05,2.0,66792.0,0.00017892348398831166,3.0708000000000005e-05,3.0,97693.0,0.00016221831694592423
7.0,38.0,0.0,6012.0,0.0,0.00012005904651767977,0.000165893,1.0,6028.0,0.00016969492022572073,0.0,0.0,27103.0,5.6907317943396514e-05,2.4543000000000002e-05,2.0,81488.0,0.0001430261690517859,0.0,0.0,66792.0,0.00010735409039298699,1.0236e-05,1.0,97693.0,0.00010142539016755454
7.0,39.0,0.0,6012.0,0.0,7.203542791060786e-05,0.0,0.0,6028.0,0.00010181695213543243,0.0,0.0,27103.0,3.4144390766037906e-05,1.2272e-05,1.0,81488.0,9.072450143107154e-05,0.0,0.0,66792.0,6.441245423579219e-05,3.0708000000000005e-05,3.0,97693.0,7.313843410053272e-05
7.0,40.0,0.0,6012.0,0.0,4.322125674636472e-05,0.0,0.0,6028.0,6.109017128125945e-05,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,81488.0,5.4434700858642925e-05,0.0,0.0,66792.0,3.8647472541475314e-05,3.0708000000000005e-05,3.0,97693.0,5.616626046031964e-05
7.0,41.0,0.0,6012.0,0.0,2.5932754047818833e-05,0.0,0.0,6028.0,3.665410276875567e-05,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,81488.0,3.266082051518575e-05,0.0,0.0,66792.0,2.318848352488519e-05,0.0,0.0,97693.0,3.369975627619178e-05
7.0,42.0,0.0,6012.0,0.0,1.5559652428691298e-05,0.0,0.0,6028.0,2.19924616612534e-05,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,81488.0,1.959649230911145e-05,0.0,0.0,66792.0,1.3913090114931112e-05,0.0,0.0,97693.0,2.0219853765715068e-05
7.0,43.0,0.0,6012.0,0.0,9.335791457214778e-06,0.0,0.0,6028.0,1.319547699675204e-05,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,81488.0,1.1757895385466869e-05,0.0,0.0,66792.0,8.347854068958668e-06,0.0,0.0,97693.0,1.213191225942904e-05
7.0,44.0,0.0,6012.0,0.0,5.601474874328867e-06,0.0,0.0,6028.0,7.917286198051224e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,81488.0,7.054737231280121e-06,0.0,0.0,66792.0,5.008712441375201e-06,0.0,0.0,97693.0,7.279147355657424e-06
7.0,45.0,0.0,6012.0,0.0,3.3608849245973203e-06,0.0,0.0,6028.0,4.750371718830734e-06,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,81488.0,4.232842338768072e-06,0.0,0.0,66792.0,3.0052274648251203e-06,0.0,0.0,97693.0,4.367488413394454e-06
7.0,46.0,0.0,6012.0,0.0,2.016530954758392e-06,0.0,0.0,6028.0,2.8502230312984403e-06,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,81488.0,2.539705403260843e-06,0.0,0.0,66792.0,1.8031364788950721e-06,0.0,0.0,97693.0,2.6204930480366726e-06
7.0,47.0,0.0,6012.0,0.0,1.2099185728550352e-06,0.0,0.0,6028.0,1.710133818779064e-06,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,81488.0,1.5238232419565059e-06,0.0,0.0,66792.0,1.0818818873370433e-06,0.0,0.0,97693.0,1.5722958288220036e-06
7.0,48.0,0.0,6012.0,0.0,7.25951143713021e-07,0.0,0.0,6028.0,1.0260802912674384e-06,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,81488.0,9.142939451739035e-07,0.0,0.0,66792.0,6.49129132402226e-07,0.0,0.0,97693.0,9.433774972932021e-07
