year,flu week,GF rate,GF pop,GF count,GF weighted rate,RO rate,RO count,RO pop,RO weighted rate,PH rate,PH count,PH pop,PH weighted rate,VA rate,VA count,VA pop,VA weighted rate,MC rate,MC count,MC pop,MC weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
9.0,3.0,0.0,1278.0,0.0,1.7781656272307865e-10,0.0,0.0,10978.0,1.1834746781325048e-08,0.0,0.0,4122.0,1.0194011213765709e-08,0.0,0.0,7330.0,2.3858915796973643e-09,0.0,0.0,1697.0,1.4681098297817544e-08,0.0,0.0,27181.0,2.6667110583631998e-09
9.0,4.0,0.0,1278.0,0.0,1.0668993763384718e-10,0.0,0.0,10978.0,7.100848068795028e-09,0.0,0.0,4122.0,6.116406728259425e-09,0.0,0.0,7330.0,1.4315349478184185e-09,0.0,0.0,1697.0,8.808658978690526e-09,0.0,0.0,27181.0,1.6000266350179197e-09
9.0,5.0,0.0,1278.0,0.0,6.401396258030831e-11,0.0,0.0,10978.0,4.260508841277016e-09,0.0,0.0,4122.0,3.669844036955655e-09,0.0,0.0,7330.0,8.58920968691051e-10,0.0,0.0,1697.0,5.285195387214315e-09,0.0,0.0,27181.0,9.600159810107519e-10
9.0,6.0,0.0,1278.0,0.0,3.840837754818498e-11,0.0,0.0,10978.0,2.5563053047662097e-09,0.0,0.0,4122.0,2.2019064221733927e-09,0.0,0.0,7330.0,5.153525812146306e-10,0.0,0.0,1697.0,3.1711172323285887e-09,0.0,0.0,27181.0,5.760095886064511e-10
9.0,7.0,0.0,1278.0,0.0,2.304502652891099e-11,0.0,0.0,10978.0,1.5337831828597259e-09,0.0,0.0,4122.0,1.3211438533040357e-09,0.0,0.0,7330.0,3.0921154872877833e-10,0.0,0.0,1697.0,1.902670339397153e-09,0.0,0.0,27181.0,3.4560575316387066e-10
9.0,8.0,0.0,1278.0,0.0,1.3827015917346593e-11,0.0,0.0,10978.0,9.202699097158355e-10,0.0,0.0,4122.0,7.926863119824213e-10,0.0,0.0,7330.0,1.85526929237267e-10,0.0,0.0,1697.0,1.1416022036382918e-09,0.0,0.0,27181.0,2.073634518983224e-10
9.0,9.0,0.0,1278.0,0.0,8.296209550407956e-12,0.0,0.0,10978.0,5.521619458295013e-10,0.0,0.0,4122.0,4.756117871894527e-10,0.0,0.0,7330.0,1.113161575423602e-10,0.0,0.0,1697.0,6.849613221829751e-10,3.679e-05,1.0,27181.0,1.4716124418071138e-05
9.0,10.0,0.0,1278.0,0.0,4.977725730244773e-12,0.0,0.0,10978.0,3.312971674977008e-10,0.0,0.0,4122.0,2.8536707231367163e-10,0.0,0.0,7330.0,6.678969452541612e-11,0.0,0.0,1697.0,4.1097679330978505e-10,0.0,0.0,27181.0,8.829674650842683e-06
9.0,11.0,0.0,1278.0,0.0,2.9866354381468638e-12,0.0,0.0,10978.0,1.9877830049862045e-10,0.0,0.0,4122.0,1.7122024338820297e-10,0.0,0.0,7330.0,4.007381671524967e-11,0.0,0.0,1697.0,2.4658607598587104e-10,0.0,0.0,27181.0,5.297804790505609e-06
9.0,12.0,0.0,1278.0,0.0,1.7919812628881183e-12,0.0,0.0,10978.0,1.1926698029917226e-10,0.0,0.0,4122.0,1.0273214603292178e-10,0.000136418,1.0,7330.0,5.456722404429003e-05,0.0,0.0,1697.0,1.4795164559152262e-10,0.0,0.0,27181.0,3.1786828743033654e-06
9.0,13.0,0.0,1278.0,0.0,1.075188757732871e-12,0.0,0.0,10978.0,7.156018817950335e-11,0.0,0.0,4122.0,6.163928761975307e-11,0.0,0.0,7330.0,3.274033442657402e-05,0.0,0.0,1697.0,8.877098735491357e-11,0.0,0.0,27181.0,1.907209724582019e-06
9.0,14.0,0.0,1278.0,0.0,6.451132546397225e-13,0.0,0.0,10978.0,4.293611290770201e-11,0.00024260099999999998,1.0,4122.0,9.704043698357257e-05,0.000136418,1.0,7330.0,7.421140065594441e-05,0.0,0.0,1697.0,5.326259241294814e-11,3.679e-05,1.0,27181.0,1.586032583474921e-05
9.0,15.0,0.0,1278.0,0.0,3.870679527838335e-13,0.0,0.0,10978.0,2.5761667744621208e-11,0.0,0.0,4122.0,5.822426219014354e-05,0.0,0.0,7330.0,4.452684039356665e-05,0.0,0.0,1697.0,3.195755544776888e-11,0.0,0.0,27181.0,9.516195500849526e-06
9.0,16.0,0.0,1278.0,0.0,2.322407716703001e-13,0.000182177,2.0,10978.0,7.287081545700064e-05,0.0,0.0,4122.0,3.4934557314086124e-05,0.0,0.0,7330.0,2.6716104236139986e-05,0.0,0.0,1697.0,1.917453326866133e-11,3.679e-05,1.0,27181.0,2.0425717300509715e-05
9.0,17.0,0.0,1278.0,0.0,1.3934446300218003e-13,0.000637621,7.0,10978.0,0.00029877088927420035,0.0,0.0,4122.0,2.0960734388451675e-05,0.000136418,1.0,7330.0,7.059686254168399e-05,0.0,0.0,1697.0,1.1504719961196797e-11,0.0,0.0,27181.0,1.2255430380305828e-05
9.0,18.0,0.0,1278.0,0.0,8.360667780130801e-14,0.000273266,3.0,10978.0,0.0002885689335645202,0.000970402,4.0,4122.0,0.00040073724063307105,0.000272835,2.0,7330.0,0.0001514921175250104,0.001178374,2.0,1697.0,0.000471349606902832,7.3581e-05,2.0,27181.0,3.6785658228183494e-05
9.0,19.0,0.0,1278.0,0.0,5.0164006680784805e-14,0.000364355,4.0,10978.0,0.0003188833601387121,0.0,0.0,4122.0,0.00024044234437984262,0.00040925300000000005,3.0,7330.0,0.00025459647051500624,0.0,0.0,1697.0,0.0002828097641416992,0.000147162,4.0,27181.0,8.093619493691009e-05
9.0,20.0,0.0,1278.0,0.0,3.009840400847088e-14,0.000455444,5.0,10978.0,0.00037350761608322727,0.0007278019999999999,3.0,4122.0,0.0004353862066279055,0.00040925300000000005,3.0,7330.0,0.00031645908230900374,0.0,0.0,1697.0,0.00016968585848501952,0.000257533,7.0,27181.0,0.00015157491696214607
9.0,21.0,0.000782367,1278.0,1.0,0.00031294680001805905,0.000455444,5.0,10978.0,0.00040628216964993635,0.001213003,5.0,4122.0,0.0007464329239767434,0.0,0.0,7330.0,0.00018987544938540223,0.000589187,1.0,1697.0,0.00033748631509101173,0.000110371,3.0,27181.0,0.00013509335017728764
9.0,22.0,0.0,1278.0,0.0,0.00018776808001083544,0.0013663310000000001,15.0,10978.0,0.0007903017017899618,0.001698204,7.0,4122.0,0.001127141354386046,0.000136418,1.0,7330.0,0.00016849246963124132,0.001767561,3.0,1697.0,0.000909516189054607,0.000367905,10.0,27181.0,0.0002282180101063726
9.0,23.0,0.0,1278.0,0.0,0.00011266084800650125,0.002550485,28.0,10978.0,0.0014943750210739772,0.003639008,15.0,4122.0,0.0021318880126316277,0.000136418,1.0,7330.0,0.0001556626817787448,0.001178374,2.0,1697.0,0.0010170593134327642,0.000662229,18.0,27181.0,0.00040182240606382355
9.0,24.0,0.0,1278.0,0.0,6.759650880390075e-05,0.00218613,24.0,10978.0,0.0017710770126443862,0.002183405,9.0,4122.0,0.0021524948075789764,0.00054567,4.0,7330.0,0.0003116656090672469,0.000589187,1.0,1697.0,0.0008459103880596585,0.000588648,16.0,27181.0,0.0004765526436382941
