year,flu week,RA rate,RA pop,RA count,RA weighted rate,MS rate,MS count,MS pop,MS weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,BE rate,BE count,BE pop,BE weighted rate
6.0,51.0,0.0,41131.0,0.0,2.767192163549636e-08,0.0,0.0,113780.0,3.826080368199986e-09,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,9288.0,1.6557718024313193e-07
6.0,52.0,0.0,41131.0,0.0,1.6603152981297816e-08,0.0,0.0,113780.0,2.2956482209199915e-09,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,9288.0,9.934630814587915e-08
7.0,1.0,0.0,41876.0,0.0,9.96189178877869e-09,0.0,0.0,113780.0,1.3773889325519948e-09,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,9288.0,5.960778488752749e-08
7.0,2.0,0.0,41876.0,0.0,5.977135073267214e-09,0.0,0.0,115896.0,8.264333595311968e-10,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,9444.0,3.576467093251649e-08
7.0,3.0,2.388e-05,41876.0,1.0,9.55558628104396e-06,0.0,0.0,115896.0,4.95860015718718e-10,0.0,0.0,27103.0,1.4330084493342652e-08,0.00010588700000000001,1.0,9444.0,4.237625880255952e-05
7.0,4.0,0.0,41876.0,0.0,5.733351768626376e-06,5.1771e-05,6.0,115896.0,2.0708697516009435e-05,0.0,0.0,27103.0,8.598050696005591e-09,0.000211775,2.0,9444.0,0.00011013575528153572
7.0,5.0,0.0,41876.0,0.0,3.4400110611758257e-06,4.3142e-05,5.0,115896.0,2.968201850960566e-05,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,9444.0,6.608145316892143e-05
7.0,6.0,0.0,41876.0,0.0,2.0640066367054954e-06,8.628e-06,1.0,115896.0,2.1260411105763394e-05,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,9444.0,3.964887190135286e-05
7.0,7.0,0.0,41876.0,0.0,1.2384039820232971e-06,0.0,0.0,115896.0,1.2756246663458037e-05,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,9444.0,2.3789323140811715e-05
7.0,8.0,0.0,41876.0,0.0,7.430423892139783e-07,0.0,0.0,115896.0,7.653747998074822e-06,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,9444.0,1.4273593884487029e-05
7.0,9.0,0.0,41876.0,0.0,4.4582543352838695e-07,0.0,0.0,115896.0,4.5922487988448925e-06,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,9444.0,8.564156330692216e-06
7.0,10.0,0.0,41876.0,0.0,2.6749526011703215e-07,8.628e-06,1.0,115896.0,6.2065492793069354e-06,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,9444.0,5.13849379841533e-06
7.0,11.0,0.0,41876.0,0.0,1.604971560702193e-07,0.0,0.0,115896.0,3.723929567584161e-06,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,9444.0,3.0830962790491977e-06
7.0,12.0,0.0,41876.0,0.0,9.629829364213157e-08,0.0,0.0,115896.0,2.2343577405504966e-06,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,9444.0,1.8498577674295186e-06
7.0,13.0,0.0,41876.0,0.0,5.777897618527894e-08,0.0,0.0,115896.0,1.3406146443302978e-06,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,9444.0,1.1099146604577112e-06
7.0,14.0,0.0,41876.0,0.0,3.466738571116736e-08,0.0,0.0,115896.0,8.043687865981787e-07,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,9444.0,6.659487962746266e-07
7.0,15.0,0.0,41876.0,0.0,2.0800431426700417e-08,0.0,0.0,115896.0,4.826212719589072e-07,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,9444.0,3.99569277764776e-07
7.0,16.0,0.0,41876.0,0.0,1.2480258856020249e-08,0.0,0.0,115896.0,2.8957276317534427e-07,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,9444.0,2.397415666588656e-07
7.0,17.0,0.0,41876.0,0.0,7.488155313612149e-09,0.0,0.0,115896.0,1.7374365790520656e-07,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,9444.0,1.4384493999531934e-07
7.0,18.0,0.0,41876.0,0.0,4.49289318816729e-09,0.0,0.0,115896.0,1.0424619474312393e-07,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,9444.0,8.63069639971916e-08
7.0,19.0,0.0,41876.0,0.0,2.695735912900374e-09,0.0,0.0,115896.0,6.254771684587435e-08,0.0,0.0,27103.0,4.042674333885051e-12,0.0,0.0,9444.0,5.178417839831496e-08
7.0,20.0,0.0,41876.0,0.0,1.6174415477402243e-09,0.0,0.0,115896.0,3.752863010752461e-08,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,9444.0,3.107050703898897e-08
7.0,21.0,0.0,41876.0,0.0,9.704649286441346e-10,0.0,0.0,115896.0,2.2517178064514767e-08,0.0,0.0,27103.0,1.4553627601986185e-12,0.0,0.0,9444.0,1.8642304223393383e-08
7.0,22.0,2.388e-05,41876.0,1.0,9.552582278957185e-06,8.628e-06,1.0,115896.0,3.464710306838709e-06,0.0,0.0,27103.0,8.73217656119171e-13,0.00010588700000000001,1.0,9444.0,4.2365985382534044e-05
7.0,23.0,4.776e-05,41876.0,2.0,2.483554936737431e-05,6.0398999999999995e-05,7.0,115896.0,2.6238426184103225e-05,0.0,0.0,27103.0,5.239305936715026e-13,0.0,0.0,9444.0,2.5419591229520425e-05
7.0,24.0,4.776e-05,41876.0,2.0,3.400532962042458e-05,7.7656e-05,9.0,115896.0,4.680545571046194e-05,0.0,0.0,27103.0,3.1435835620290154e-13,0.0,0.0,9444.0,1.5251754737712254e-05
7.0,25.0,9.552e-05,41876.0,4.0,5.861119777225475e-05,6.9027e-05,8.0,115896.0,5.569407342627716e-05,0.0,0.0,27103.0,1.8861501372174092e-13,0.00010588700000000001,1.0,9444.0,5.150585284262736e-05
7.0,26.0,7.164e-05,41876.0,3.0,6.382271866335285e-05,0.000215711,25.0,115896.0,0.0001197008440557663,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,0.000317662,3.0,9444.0,0.00015796831170557642
7.0,27.0,0.00016716,41876.0,7.0,0.00010515763119801171,0.00018119700000000002,21.0,115896.0,0.0001442993064334598,0.000147585,4.0,27103.0,6.78890400679014e-05,0.000423549,4.0,9444.0,0.00026420058702334586
7.0,28.0,0.00040596,41876.0,17.0,0.00022547857871880702,0.000371022,43.0,115896.0,0.00023498838386007588,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.000635324,6.0,9444.0,0.0004126499522140075
7.0,29.0,0.000525361,41876.0,22.0,0.00034543154723128426,0.000543591,63.0,115896.0,0.00035842943031604555,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.001800085,17.0,9444.0,0.0009676239713284046
7.0,30.0,0.000620881,41876.0,26.0,0.00045561132833877053,0.000414164,48.0,115896.0,0.00038072325818962736,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.001058873,10.0,9444.0,0.0010041235827970428
7.0,31.0,0.0003582,41876.0,15.0,0.00041664679700326233,0.0005608480000000001,65.0,115896.0,0.0004527731549137764,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.0014824229999999999,14.0,9444.0,0.0011954433496782256
7.0,32.0,0.000501481,41876.0,21.0,0.0004505804782019574,0.000474563,55.0,115896.0,0.0004614890929482659,0.000258274,7.0,27103.0,0.00028987063767567996,0.001376535,13.0,9444.0,0.0012678800098069353
7.0,33.0,0.00014328,41876.0,6.0,0.00032766028692117445,0.000293366,34.0,115896.0,0.0003942398557689595,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.001164761,11.0,9444.0,0.0012266324058841612
7.0,34.0,0.00016716,41876.0,7.0,0.00026346017215270466,0.000129426,15.0,115896.0,0.0002883143134613757,0.0,0.0,27103.0,0.00012206374956324477,0.000635324,6.0,9444.0,0.0009901090435304968
7.0,35.0,4.776e-05,41876.0,2.0,0.0001771801032916228,0.00018119700000000002,21.0,115896.0,0.0002454673880768254,0.000147585,4.0,27103.0,0.00013227224973794686,0.000423549,4.0,9444.0,0.000763485026118298
7.0,36.0,2.388e-05,41876.0,1.0,0.00011586006197497367,6.0398999999999995e-05,7.0,115896.0,0.00017144003284609523,7.3793e-05,2.0,27103.0,0.0001088805498427681,0.0007412110000000001,7.0,9444.0,0.0007545754156709788
7.0,37.0,7.164e-05,41876.0,3.0,9.817203718498421e-05,8.6284e-05,10.0,115896.0,0.00013737761970765715,7.3793e-05,2.0,27103.0,9.484552990566086e-05,0.0,0.0,9444.0,0.0004527452494025873
7.0,38.0,4.776e-05,41876.0,2.0,7.800722231099053e-05,3.4514e-05,4.0,115896.0,9.623217182459429e-05,0.0,0.0,27103.0,5.6907317943396514e-05,0.0,0.0,9444.0,0.0002716471496415524
7.0,39.0,0.0,41876.0,0.0,4.680433338659431e-05,3.4514e-05,4.0,115896.0,7.154490309475657e-05,0.0,0.0,27103.0,3.4144390766037906e-05,0.000211775,2.0,9444.0,0.00024769828978493143
7.0,40.0,4.776e-05,41876.0,2.0,4.718660003195658e-05,2.5885e-05,3.0,115896.0,5.328094185685395e-05,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,9444.0,0.00014861897387095886
7.0,41.0,0.0,41876.0,0.0,2.8311960019173946e-05,1.7257e-05,2.0,115896.0,3.8871365114112366e-05,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,9444.0,8.917138432257531e-05
7.0,42.0,0.0,41876.0,0.0,1.6987176011504368e-05,0.0,0.0,115896.0,2.332281906846742e-05,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,9444.0,5.3502830593545186e-05
7.0,43.0,0.0,41876.0,0.0,1.019230560690262e-05,0.0,0.0,115896.0,1.399369144108045e-05,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,9444.0,3.210169835612711e-05
7.0,44.0,0.0,41876.0,0.0,6.1153833641415715e-06,0.0,0.0,115896.0,8.39621486464827e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,9444.0,1.9261019013676264e-05
7.0,45.0,0.0,41876.0,0.0,3.6692300184849427e-06,0.0,0.0,115896.0,5.037728918788962e-06,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,9444.0,1.1556611408205759e-05
7.0,46.0,0.0,41876.0,0.0,2.2015380110909653e-06,0.0,0.0,115896.0,3.022637351273377e-06,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,9444.0,6.933966844923455e-06
7.0,47.0,0.0,41876.0,0.0,1.320922806654579e-06,0.0,0.0,115896.0,1.813582410764026e-06,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,9444.0,4.160380106954073e-06
7.0,48.0,0.0,41876.0,0.0,7.925536839927474e-07,0.0,0.0,115896.0,1.0881494464584155e-06,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,9444.0,2.4962280641724437e-06
7.0,49.0,0.0,41876.0,0.0,4.7553221039564845e-07,0.0,0.0,115896.0,6.528896678750493e-07,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,9444.0,1.497736838503466e-06
7.0,50.0,0.0,41876.0,0.0,2.8531932623738904e-07,0.0,0.0,115896.0,3.917338007250296e-07,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,9444.0,8.986421031020797e-07
7.0,51.0,0.0,41876.0,0.0,1.711915957424334e-07,0.0,0.0,115896.0,2.3504028043501775e-07,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,9444.0,5.391852618612478e-07
7.0,52.0,0.0,41876.0,0.0,1.0271495744546005e-07,0.0,0.0,115896.0,1.4102416826101064e-07,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,9444.0,3.235111571167487e-07
8.0,1.0,0.0,42563.0,0.0,6.162897446727602e-08,0.0,0.0,115896.0,8.461450095660638e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,9444.0,1.9410669427004923e-07
8.0,2.0,0.0,42563.0,0.0,3.6977384680365614e-08,0.0,0.0,117441.0,5.0768700573963825e-08,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,9434.0,1.1646401656202953e-07
8.0,3.0,0.0,42563.0,0.0,2.218643080821937e-08,0.0,0.0,117441.0,3.046122034437829e-08,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,9434.0,6.987840993721771e-08
8.0,4.0,0.0,42563.0,0.0,1.3311858484931621e-08,0.0,0.0,117441.0,1.8276732206626974e-08,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,9434.0,4.192704596233062e-08
8.0,5.0,0.0,42563.0,0.0,7.987115090958973e-09,0.0,0.0,117441.0,1.0966039323976184e-08,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,9434.0,2.5156227577398372e-08
8.0,6.0,0.0,42563.0,0.0,4.792269054575384e-09,0.0,0.0,117441.0,6.57962359438571e-09,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,9434.0,1.509373654643902e-08
8.0,7.0,0.0,42563.0,0.0,2.8753614327452303e-09,1.703e-05,2.0,117441.0,6.815947774156633e-06,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,9434.0,9.056241927863413e-09
8.0,8.0,0.0,42563.0,0.0,1.725216859647138e-09,4.2575e-05,5.0,117441.0,2.111956866449398e-05,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,9434.0,5.433745156718047e-09
8.0,9.0,0.0,42563.0,0.0,1.0351301157882828e-09,3.406e-05,4.0,117441.0,2.629574119869639e-05,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,9434.0,3.2602470940308282e-09
8.0,10.0,0.0,42563.0,0.0,6.210780694729696e-10,4.2575e-05,5.0,117441.0,3.280744471921783e-05,0.0,0.0,27141.0,2.696485733569247e-10,0.0,0.0,9434.0,1.9561482564184968e-09
8.0,11.0,0.0,42563.0,0.0,3.7264684168378175e-10,4.2575e-05,5.0,117441.0,3.6714466831530695e-05,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,9434.0,1.173688953851098e-09
8.0,12.0,4.6988999999999993e-05,42563.0,2.0,1.879582358810501e-05,3.406e-05,4.0,117441.0,3.5652680098918415e-05,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,9434.0,7.042133723106587e-10
8.0,13.0,0.0,42563.0,0.0,1.1277494152863006e-05,4.2575e-05,5.0,117441.0,3.842160805935105e-05,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,9434.0,4.2252802338639523e-10
8.0,14.0,0.0,42563.0,0.0,6.766496491717803e-06,3.406e-05,4.0,117441.0,3.667696483561063e-05,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,9434.0,2.5351681403183715e-10
8.0,15.0,0.0,42563.0,0.0,4.059897895030682e-06,4.2575e-05,5.0,117441.0,3.9036178901366374e-05,0.0,0.0,27141.0,2.096787306423446e-11,0.0,0.0,9434.0,1.5211008841910228e-10
8.0,16.0,0.0,42563.0,0.0,2.435938737018409e-06,5.1089e-05,6.0,117441.0,4.3857307340819824e-05,0.0,0.0,27141.0,1.2580723838540677e-11,0.000106,1.0,9434.0,4.240009126605305e-05
8.0,17.0,2.3495e-05,42563.0,1.0,1.0859563242211045e-05,3.406e-05,4.0,117441.0,3.99383844044919e-05,0.0,0.0,27141.0,7.548434303124407e-12,0.00021199900000000001,2.0,9434.0,0.00011023965475963185
8.0,18.0,0.000164462,42563.0,7.0,7.230053794532664e-05,0.000170298,20.0,117441.0,9.208223064269515e-05,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,0.001483994,14.0,9434.0,0.0006597413928557792
8.0,19.0,0.0,42563.0,0.0,4.338032276719598e-05,0.000332082,39.0,117441.0,0.00018808213838561707,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.002649989,25.0,9434.0,0.0014558404357134678
8.0,20.0,0.00030543,42563.0,13.0,0.0001482001936603176,0.000391686,46.0,117441.0,0.00026952368303137026,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.000953996,9.0,9434.0,0.0012551026614280808
8.0,21.0,0.000375913,42563.0,16.0,0.0002392853161961906,0.00051941,61.0,117441.0,0.00036947820981882216,0.000700048,19.0,27141.0,0.000620640314578277,0.000847997,8.0,9434.0,0.0010922603968568484
8.0,22.0,0.00046989199999999997,42563.0,20.0,0.00033152798971771433,0.000476835,56.0,117441.0,0.0004124209258912933,0.0008842710000000001,24.0,27141.0,0.0007260925887469662,0.0018019929999999998,17.0,9434.0,0.001376153438114109
8.0,23.0,0.00044639699999999996,42563.0,19.0,0.0003774755938306286,0.00045129,53.0,117441.0,0.000427968555534776,0.000147379,4.0,27141.0,0.0004946071532481798,0.000741997,7.0,9434.0,0.0011224908628684653
8.0,24.0,0.00025844,42563.0,11.0,0.0003298613562983772,0.000391686,46.0,117441.0,0.00041345553332086557,0.00033160199999999996,9.0,27141.0,0.0004294050919489078,0.001483994,14.0,9434.0,0.0012670921177210792
8.0,25.0,0.000540375,42563.0,23.0,0.0004140668137790263,0.000596044,70.0,117441.0,0.00048649091999251935,0.000257912,7.0,27141.0,0.00036080785516934467,0.00021199900000000001,2.0,9434.0,0.0008450548706326475
8.0,26.0,0.000164462,42563.0,7.0,0.0003142248882674158,0.000349111,41.0,117441.0,0.0004315389519955116,0.00033160199999999996,9.0,27141.0,0.00034912551310160676,0.00021199900000000001,2.0,9434.0,0.0005918325223795884
8.0,27.0,0.00018795700000000002,42563.0,8.0,0.00026371773296044945,0.00027247700000000003,32.0,117441.0,0.00036791417119730693,0.000221068,6.0,27141.0,0.00029790250786096407,0.0005299980000000001,5.0,9434.0,0.0005670987134277531
8.0,28.0,0.0008692999999999999,42563.0,37.0,0.0005059506397762696,0.000289507,34.0,117441.0,0.00033655130271838414,0.000184223,5.0,27141.0,0.00025243070471657843,0.001271995,12.0,9434.0,0.0008490572280566518
8.0,29.0,0.000328924,42563.0,14.0,0.00043513998386576183,0.000280992,33.0,117441.0,0.0003143275816310305,7.368899999999999e-05,2.0,27141.0,0.00018093402282994708,0.0010599960000000001,10.0,9434.0,0.0009334327368339911
8.0,30.0,0.00025844,42563.0,11.0,0.0003644599903194571,0.000195843,23.0,117441.0,0.0002669337489786183,0.000184223,5.0,27141.0,0.00018224961369796825,0.001165995,11.0,9434.0,0.0010264576421003947
8.0,31.0,7.0484e-05,42563.0,3.0,0.00024686959419167425,0.000170298,20.0,117441.0,0.000228279449387171,0.000221068,6.0,27141.0,0.00019777696821878096,0.001377994,13.0,9434.0,0.0011670721852602367
8.0,32.0,4.6988999999999993e-05,42563.0,2.0,0.00016691735651500457,0.00011920899999999999,14.0,117441.0,0.00018465126963230257,7.368899999999999e-05,2.0,27141.0,0.00014814178093126856,0.00042399800000000003,4.0,9434.0,0.0008698425111561421
8.0,33.0,0.0,42563.0,0.0,0.00010015041390900274,3.406e-05,4.0,117441.0,0.00012441476177938154,0.0,0.0,27141.0,8.888506855876114e-05,0.00021199900000000001,2.0,9434.0,0.0006067051066936852
8.0,34.0,0.0,42563.0,0.0,6.0090248345401646e-05,3.406e-05,4.0,117441.0,8.827285706762893e-05,0.0,0.0,27141.0,5.333104113525668e-05,0.000317999,3.0,9434.0,0.0004912226640162111
8.0,35.0,2.3495e-05,42563.0,1.0,4.5452149007240985e-05,3.406e-05,4.0,117441.0,6.658771424057736e-05,0.0,0.0,27141.0,3.199862468115401e-05,0.00042399800000000003,4.0,9434.0,0.0004643327984097267
8.0,36.0,2.3495e-05,42563.0,1.0,3.666928940434459e-05,0.0,0.0,117441.0,3.995262854434641e-05,0.0,0.0,27141.0,1.9199174808692404e-05,0.000317999,3.0,9434.0,0.000405799279045836
8.0,37.0,4.6988999999999993e-05,42563.0,2.0,4.079717364260675e-05,0.0,0.0,117441.0,2.3971577126607847e-05,3.6845e-05,1.0,27141.0,2.6257504885215442e-05,0.000635997,6.0,9434.0,0.0004978783674275016
8.0,38.0,0.0,42563.0,0.0,2.447830418556405e-05,0.0,0.0,117441.0,1.4382946275964708e-05,0.0,0.0,27141.0,1.5754502931129263e-05,0.000317999,3.0,9434.0,0.00042592662045650093
8.0,39.0,0.0,42563.0,0.0,1.468698251133843e-05,0.0,0.0,117441.0,8.629767765578825e-06,0.0,0.0,27141.0,9.452701758677558e-06,0.00021199900000000001,2.0,9434.0,0.00034035557227390055
8.0,40.0,0.0,42563.0,0.0,8.812189506803057e-06,0.0,0.0,117441.0,5.177860659347295e-06,0.0,0.0,27141.0,5.6716210552065345e-06,0.0,0.0,9434.0,0.00020421334336434032
8.0,41.0,0.0,42563.0,0.0,5.2873137040818335e-06,0.0,0.0,117441.0,3.106716395608377e-06,0.0,0.0,27141.0,3.4029726331239205e-06,0.0,0.0,9434.0,0.00012252800601860418
8.0,42.0,0.0,42563.0,0.0,3.1723882224491e-06,0.0,0.0,117441.0,1.864029837365026e-06,0.0,0.0,27141.0,2.0417835798743522e-06,0.0,0.0,9434.0,7.351680361116251e-05
8.0,43.0,0.0,42563.0,0.0,1.90343293346946e-06,0.0,0.0,117441.0,1.1184179024190156e-06,0.0,0.0,27141.0,1.2250701479246114e-06,0.0,0.0,9434.0,4.411008216669751e-05
8.0,44.0,0.0,42563.0,0.0,1.142059760081676e-06,0.0,0.0,117441.0,6.710507414514093e-07,0.0,0.0,27141.0,7.350420887547668e-07,0.0,0.0,9434.0,2.6466049300018505e-05
8.0,45.0,0.0,42563.0,0.0,6.852358560490056e-07,0.0,0.0,117441.0,4.026304448708456e-07,0.0,0.0,27141.0,4.4102525325286005e-07,0.0,0.0,9434.0,1.5879629580011102e-05
8.0,46.0,0.0,42563.0,0.0,4.1114151362940334e-07,0.0,0.0,117441.0,2.415782669225074e-07,0.0,0.0,27141.0,2.6461515195171604e-07,0.0,0.0,9434.0,9.52777774800666e-06
8.0,47.0,0.0,42563.0,0.0,2.4668490817764197e-07,0.0,0.0,117441.0,1.4494696015350441e-07,0.0,0.0,27141.0,1.587690911710296e-07,0.0,0.0,9434.0,5.716666648803996e-06
8.0,48.0,0.0,42563.0,0.0,1.4801094490658518e-07,0.0,0.0,117441.0,8.696817609210265e-08,0.0,0.0,27141.0,9.526145470261776e-08,0.0,0.0,9434.0,3.4299999892823974e-06
8.0,49.0,0.0,42563.0,0.0,8.88065669439511e-08,0.0,0.0,117441.0,5.2180905655261586e-08,0.0,0.0,27141.0,5.715687282157065e-08,0.0,0.0,9434.0,2.0579999935694386e-06
8.0,50.0,0.0,42563.0,0.0,5.328394016637066e-08,0.0,0.0,117441.0,3.130854339315695e-08,0.0,0.0,27141.0,3.429412369294239e-08,0.0,0.0,9434.0,1.234799996141663e-06
8.0,51.0,0.0,42563.0,0.0,3.1970364099822394e-08,0.0,0.0,117441.0,1.878512603589417e-08,0.0,0.0,27141.0,2.0576474215765435e-08,0.0,0.0,9434.0,7.408799976849978e-07
8.0,52.0,0.0,42563.0,0.0,1.9182218459893434e-08,0.0,0.0,117441.0,1.12710756215365e-08,0.0,0.0,27141.0,1.234588452945926e-08,0.0,0.0,9434.0,4.4452799861099865e-07
9.0,1.0,0.0,43261.0,0.0,1.150933107593606e-08,0.0,0.0,117441.0,6.7626453729219e-09,0.0,0.0,27141.0,7.407530717675555e-09,0.0,0.0,9434.0,2.667167991665992e-07
9.0,2.0,0.0,43261.0,0.0,6.905598645561636e-09,0.0,0.0,119007.0,4.05758722375314e-09,0.0,0.0,27181.0,4.444518430605333e-09,0.0,0.0,9424.0,1.600300794999595e-07
9.0,3.0,0.0,43261.0,0.0,4.143359187336981e-09,0.0,0.0,119007.0,2.434552334251884e-09,0.0,0.0,27181.0,2.6667110583631998e-09,0.0,0.0,9424.0,9.60180476999757e-08
9.0,4.0,0.0,43261.0,0.0,2.486015512402189e-09,0.0,0.0,119007.0,1.4607314005511304e-09,0.0,0.0,27181.0,1.6000266350179197e-09,0.0,0.0,9424.0,5.761082861998542e-08
9.0,5.0,0.0,43261.0,0.0,1.4916093074413132e-09,0.0,0.0,119007.0,8.764388403306782e-10,0.0,0.0,27181.0,9.600159810107519e-10,0.0,0.0,9424.0,3.456649717199125e-08
9.0,6.0,2.3115e-05,43261.0,1.0,9.246894965584466e-06,0.0,0.0,119007.0,5.258633041984069e-10,0.0,0.0,27181.0,5.760095886064511e-10,0.0,0.0,9424.0,2.0739898303194748e-08
9.0,7.0,4.6231000000000005e-05,43261.0,2.0,2.404053697935068e-05,8.402999999999999e-06,1.0,119007.0,3.3615155179825186e-06,0.0,0.0,27181.0,3.4560575316387066e-10,0.0,0.0,9424.0,1.2443938981916848e-08
9.0,8.0,0.0,43261.0,0.0,1.4424322187610409e-05,1.6805999999999998e-05,2.0,119007.0,8.739309310789511e-06,0.0,0.0,27181.0,2.073634518983224e-10,0.0,0.0,9424.0,7.466363389150109e-09
9.0,9.0,0.0,43261.0,0.0,8.654593312566244e-06,1.6805999999999998e-05,2.0,119007.0,1.1965985586473706e-05,3.679e-05,1.0,27181.0,1.4716124418071138e-05,0.0,0.0,9424.0,4.479818033490065e-09
9.0,10.0,2.3115e-05,43261.0,1.0,1.4438755987539747e-05,0.0,0.0,119007.0,7.179591351884223e-06,0.0,0.0,27181.0,8.829674650842683e-06,0.0,0.0,9424.0,2.6878908200940387e-09
9.0,11.0,2.3115e-05,43261.0,1.0,1.790925359252385e-05,8.402999999999999e-06,1.0,119007.0,7.668954811130534e-06,0.0,0.0,27181.0,5.297804790505609e-06,0.0,0.0,9424.0,1.6127344920564231e-09
9.0,12.0,0.0,43261.0,0.0,1.0745552155514309e-05,8.402999999999999e-06,1.0,119007.0,7.96257288667832e-06,0.0,0.0,27181.0,3.1786828743033654e-06,0.0,0.0,9424.0,9.676406952338538e-10
9.0,13.0,0.0,43261.0,0.0,6.447331293308585e-06,1.6805999999999998e-05,2.0,119007.0,1.149994373200699e-05,0.0,0.0,27181.0,1.907209724582019e-06,0.0,0.0,9424.0,5.805844171403123e-10
9.0,14.0,0.0,43261.0,0.0,3.8683987759851506e-06,8.402999999999999e-06,1.0,119007.0,1.0261166239204193e-05,3.679e-05,1.0,27181.0,1.586032583474921e-05,0.0,0.0,9424.0,3.4835065028418735e-10
9.0,15.0,9.246100000000001e-05,43261.0,4.0,3.9305439265591095e-05,0.0,0.0,119007.0,6.1566997435225154e-06,0.0,0.0,27181.0,9.516195500849526e-06,0.0,0.0,9424.0,2.0901039017051242e-10
9.0,16.0,6.934600000000001e-05,43261.0,3.0,5.132166355935466e-05,0.0,0.0,119007.0,3.694019846113509e-06,3.679e-05,1.0,27181.0,2.0425717300509715e-05,0.000318336,3.0,9424.0,0.0001273345254062341
9.0,17.0,0.000184923,43261.0,8.0,0.00010476219813561281,5.0416999999999995e-05,6.0,119007.0,2.2383211907668102e-05,0.0,0.0,27181.0,1.2255430380305828e-05,0.0007427839999999999,7.0,9424.0,0.00037351431524374043
9.0,18.0,0.00027738400000000004,43261.0,12.0,0.0001738109188813677,0.00011764100000000001,14.0,119007.0,6.048632714460087e-05,7.3581e-05,2.0,27181.0,3.6785658228183494e-05,0.000636672,6.0,9424.0,0.00047877738914624425
9.0,19.0,0.000416077,43261.0,18.0,0.0002707173513288206,0.000151252,18.0,119007.0,9.679259628676052e-05,0.000147162,4.0,27181.0,8.093619493691009e-05,0.000212224,2.0,9424.0,0.00037215603348774654
9.0,20.0,0.000416077,43261.0,18.0,0.00032886121079729234,0.000302504,36.0,119007.0,0.0001790771577720563,0.000257533,7.0,27181.0,0.00015157491696214607,0.000106112,1.0,9424.0,0.0002657384200926479
