year,flu week,CS rate,CS pop,CS count,CS weighted rate,TE rate,TE count,TE pop,TE weighted rate,LC rate,LC count,LC pop,LC weighted rate,ME rate,ME count,ME pop,ME weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate
6.0,23.0,0.000293295,81829.0,24.0,0.0003258277319328735,0.000991736,6.0,6050.0,0.0009165191499050671,0.0010735130000000001,71.0,66138.0,0.0011389971146360234,0.0,0.0,1819.0,0.0006403509632360102,0.000111185,3.0,26982.0,0.00020563646877410925
6.0,24.0,0.00020775,81829.0,17.0,0.00027859663915972416,0.000330579,2.0,6050.0,0.0006821430899430402,0.0,0.0,66138.0,0.000683398268781614,0.000549753,1.0,1819.0,0.0006041117779416062,0.000148247,4.0,26982.0,0.00018268068126446556
6.0,25.0,9.7765e-05,81829.0,8.0,0.0002062639834958345,0.000330579,2.0,6050.0,0.0005415174539658242,0.000317518,21.0,66138.0,0.0005370461612689683,0.0,0.0,1819.0,0.00036246706676496367,0.000704173,19.0,26982.0,0.00039127760875867936
6.0,26.0,7.332399999999999e-05,81829.0,6.0,0.0001530879900975007,0.000330579,2.0,6050.0,0.0004571420723794945,0.000181439,12.0,66138.0,0.000394803296761381,0.0,0.0,1819.0,0.0002174802400589782,0.00025943200000000003,7.0,26982.0,0.0003385393652552076
6.0,27.0,0.0,81829.0,0.0,9.185279405850042e-05,0.000661157,4.0,6050.0,0.0005387480434276967,0.000105839,7.0,66138.0,0.0002792175780568286,0.0,0.0,1819.0,0.00013048814403538692,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458
6.0,28.0,9.7765e-05,81829.0,8.0,9.421767643510024e-05,0.000495868,3.0,6050.0,0.0005215960260566181,0.00021167900000000002,14.0,66138.0,0.00025220214683409716,0.0,0.0,1819.0,7.829288642123215e-05,0.000185309,5.0,26982.0,0.00021378729149187475
6.0,29.0,1.2220999999999999e-05,81829.0,1.0,6.141900586106015e-05,0.000991736,6.0,6050.0,0.0007096520156339709,0.00046871699999999995,31.0,66138.0,0.00033880808810045826,0.0,0.0,1819.0,4.697573185273929e-05,0.00025943200000000003,7.0,26982.0,0.00023204517489512486
6.0,30.0,3.6661999999999996e-05,81829.0,3.0,5.151620351663609e-05,0.0,0.0,6050.0,0.0004257912093803825,0.00042335699999999997,28.0,66138.0,0.00037262765286027495,0.0,0.0,1819.0,2.8185439111643574e-05,0.000148247,4.0,26982.0,0.00019852590493707491
6.0,31.0,3.6661999999999996e-05,81829.0,3.0,4.5574522109981654e-05,0.00016528900000000002,1.0,6050.0,0.00032159032562822953,0.000317518,21.0,66138.0,0.00035058379171616497,0.0,0.0,1819.0,1.6911263466986144e-05,3.7062e-05,1.0,26982.0,0.00013394034296224496
6.0,32.0,6.1103e-05,81829.0,5.0,5.178591326598899e-05,0.000330579,2.0,6050.0,0.0003251857953769377,0.000272158,18.0,66138.0,0.000319213475029699,0.0,0.0,1819.0,1.0146758080191686e-05,0.0,0.0,26982.0,8.036420577734698e-05
6.0,33.0,7.332399999999999e-05,81829.0,6.0,6.040114795959339e-05,0.00016528900000000002,1.0,6050.0,0.0002612270772261626,0.000257038,17.0,66138.0,0.00029434328501781943,0.0,0.0,1819.0,6.088054848115012e-06,0.0,0.0,26982.0,4.8218523466408185e-05
6.0,34.0,0.0,81829.0,0.0,3.6240688775756033e-05,0.000330579,2.0,6050.0,0.00028896784633569754,0.000272158,18.0,66138.0,0.00028546917101069166,0.0,0.0,1819.0,3.652832908869007e-06,0.0,0.0,26982.0,2.893111407984491e-05
6.0,35.0,0.0,81829.0,0.0,2.174441326545362e-05,0.00016528900000000002,1.0,6050.0,0.00023949630780141853,0.000105839,7.0,66138.0,0.000213617102606415,0.0,0.0,1819.0,2.191699745321404e-06,0.000185309,5.0,26982.0,9.148226844790696e-05
6.0,36.0,6.1103e-05,81829.0,5.0,3.748784795927218e-05,0.0,0.0,6050.0,0.00014369778468085112,0.00022679900000000002,15.0,66138.0,0.00021888986156384902,0.0,0.0,1819.0,1.3150198471928423e-06,0.0,0.0,26982.0,5.4889361068744174e-05
6.0,37.0,1.2220999999999999e-05,81829.0,1.0,2.7381108775563305e-05,0.0,0.0,6050.0,8.621867080851066e-05,0.000151199,10.0,66138.0,0.00019181351693830942,0.000549753,1.0,1819.0,0.00022069021190831574,3.7062e-05,1.0,26982.0,4.775841664124651e-05
6.0,38.0,0.0,81829.0,0.0,1.6428665265337982e-05,0.000330579,2.0,6050.0,0.00018396280248510639,0.000136079,9.0,66138.0,0.00016951971016298566,0.0,0.0,1819.0,0.00013241412714498944,3.7062e-05,1.0,26982.0,4.3479849984747905e-05
6.0,39.0,3.6661999999999996e-05,81829.0,3.0,2.4521999159202787e-05,0.0,0.0,6050.0,0.00011037768149106382,0.000105839,7.0,66138.0,0.0001440474260977914,0.0,0.0,1819.0,7.944847628699367e-05,0.0,0.0,26982.0,2.6087909990848743e-05
6.0,40.0,0.0,81829.0,0.0,1.4713199495521671e-05,0.0,0.0,6050.0,6.62266088946383e-05,4.536e-05,3.0,66138.0,0.00010457245565867484,0.0,0.0,1819.0,4.76690857721962e-05,3.7062e-05,1.0,26982.0,3.0477545994509244e-05
6.0,41.0,0.0,81829.0,0.0,8.827919697313002e-06,0.0,0.0,6050.0,3.9735965336782974e-05,0.0,0.0,66138.0,6.27434733952049e-05,0.0,0.0,1819.0,2.8601451463317718e-05,0.0,0.0,26982.0,1.8286527596705545e-05
6.0,42.0,0.0,81829.0,0.0,5.296751818387801e-06,0.0,0.0,6050.0,2.3841579202069784e-05,0.0,0.0,66138.0,3.764608403712294e-05,0.0,0.0,1819.0,1.716087087799063e-05,0.0,0.0,26982.0,1.0971916558023327e-05
6.0,43.0,0.0,81829.0,0.0,3.1780510910326805e-06,0.0,0.0,6050.0,1.430494752124187e-05,0.0,0.0,66138.0,2.2587650422273765e-05,0.0,0.0,1819.0,1.0296522526794378e-05,0.0,0.0,26982.0,6.583149934813996e-06
6.0,44.0,0.0,81829.0,0.0,1.9068306546196081e-06,0.0,0.0,6050.0,8.582968512745121e-06,0.0,0.0,66138.0,1.3552590253364259e-05,0.0,0.0,1819.0,6.177913516076627e-06,0.0,0.0,26982.0,3.949889960888397e-06
6.0,45.0,0.0,81829.0,0.0,1.1440983927717648e-06,0.0,0.0,6050.0,5.149781107647073e-06,0.0,0.0,66138.0,8.131554152018554e-06,0.0,0.0,1819.0,3.706748109645976e-06,0.0,0.0,26982.0,2.3699339765330382e-06
6.0,46.0,0.0,81829.0,0.0,6.864590356630588e-07,0.0,0.0,6050.0,3.0898686645882433e-06,0.0,0.0,66138.0,4.8789324912111325e-06,0.0,0.0,1819.0,2.2240488657875856e-06,0.0,0.0,26982.0,1.4219603859198228e-06
6.0,47.0,0.0,81829.0,0.0,4.118754213978353e-07,0.0,0.0,6050.0,1.853921198752946e-06,0.0,0.0,66138.0,2.9273594947266792e-06,0.0,0.0,1819.0,1.3344293194725512e-06,0.0,0.0,26982.0,8.531762315518936e-07
6.0,48.0,0.0,81829.0,0.0,2.4712525283870116e-07,0.0,0.0,6050.0,1.1123527192517675e-06,0.0,0.0,66138.0,1.7564156968360075e-06,0.0,0.0,1819.0,8.006575916835307e-07,0.0,0.0,26982.0,5.119057389311362e-07
6.0,49.0,0.0,81829.0,0.0,1.482751517032207e-07,0.0,0.0,6050.0,6.674116315510605e-07,0.0,0.0,66138.0,1.0538494181016044e-06,0.0,0.0,1819.0,4.803945550101184e-07,0.0,0.0,26982.0,3.071434433586817e-07
6.0,50.0,0.0,81829.0,0.0,8.896509102193241e-08,0.0,0.0,6050.0,4.004469789306363e-07,0.0,0.0,66138.0,6.323096508609626e-07,0.0,0.0,1819.0,2.88236733006071e-07,0.0,0.0,26982.0,1.8428606601520902e-07
6.0,51.0,0.0,81829.0,0.0,5.337905461315944e-08,0.0,0.0,6050.0,2.4026818735838177e-07,0.0,0.0,66138.0,3.793857905165776e-07,0.0,0.0,1819.0,1.729420398036426e-07,0.0,0.0,26982.0,1.1057163960912541e-07
6.0,52.0,0.0,81829.0,0.0,3.202743276789566e-08,0.0,0.0,6050.0,1.4416091241502906e-07,0.0,0.0,66138.0,2.2763147430994654e-07,0.0,0.0,1819.0,1.0376522388218556e-07,0.0,0.0,26982.0,6.634298376547525e-08
7.0,1.0,0.0,81488.0,0.0,1.9216459660737397e-08,0.0,0.0,6050.0,8.649654744901743e-08,0.0,0.0,66138.0,1.3657888458596791e-07,0.0,0.0,1819.0,6.225913432931133e-08,0.0,0.0,26982.0,3.980579025928515e-08
7.0,2.0,0.0,81488.0,0.0,1.1529875796442438e-08,0.0,0.0,6012.0,5.1897928469410455e-08,0.0,0.0,66792.0,8.194733075158074e-08,0.0,0.0,1842.0,3.73554805975868e-08,0.0,0.0,27103.0,2.388347415557109e-08
7.0,3.0,1.2272e-05,81488.0,1.0,4.915717925477865e-06,0.0,0.0,6012.0,3.113875708164627e-08,0.0,0.0,66792.0,4.9168398450948445e-08,0.0,0.0,1842.0,2.241328835855208e-08,0.0,0.0,27103.0,1.4330084493342652e-08
7.0,4.0,0.0,81488.0,0.0,2.9494307552867193e-06,0.0,0.0,6012.0,1.868325424898776e-08,2.9944e-05,2.0,66792.0,1.2007101039070569e-05,0.0,0.0,1842.0,1.3447973015131248e-08,0.0,0.0,27103.0,8.598050696005591e-09
7.0,5.0,0.0,81488.0,0.0,1.7696584531720315e-06,0.0,0.0,6012.0,1.1209952549392656e-08,1.4972e-05,1.0,66792.0,1.3193060623442341e-05,0.0,0.0,1842.0,8.068783809078749e-09,0.0,0.0,27103.0,5.1588304176033545e-09
7.0,6.0,0.0,81488.0,0.0,1.061795071903219e-06,0.0,0.0,6012.0,6.725971529635593e-09,1.4972e-05,1.0,66792.0,1.3904636374065403e-05,0.0,0.0,1842.0,4.841270285447249e-09,0.0,0.0,27103.0,3.0952982505620127e-09
7.0,7.0,0.0,81488.0,0.0,6.370770431419313e-07,0.0,0.0,6012.0,4.035582917781356e-09,0.0,0.0,66792.0,8.342781824439242e-06,0.0,0.0,1842.0,2.9047621712683493e-09,0.0,0.0,27103.0,1.8571789503372075e-09
7.0,8.0,0.0,81488.0,0.0,3.822462258851588e-07,0.0,0.0,6012.0,2.421349750668813e-09,1.4972e-05,1.0,66792.0,1.0994469094663545e-05,0.0,0.0,1842.0,1.7428573027610094e-09,0.0,0.0,27103.0,1.1143073702023244e-09
7.0,9.0,0.0,81488.0,0.0,2.2934773553109526e-07,0.0,0.0,6012.0,1.4528098504012879e-09,0.0,0.0,66792.0,6.5966814567981265e-06,0.0,0.0,1842.0,1.0457143816566055e-09,0.0,0.0,27103.0,6.685844221213946e-10
7.0,10.0,0.0,81488.0,0.0,1.3760864131865715e-07,0.0,0.0,6012.0,8.716859102407727e-10,0.0,0.0,66792.0,3.9580088740788756e-06,0.0,0.0,1842.0,6.274286289939633e-10,0.0,0.0,27103.0,4.011506532728367e-10
7.0,11.0,0.0,81488.0,0.0,8.256518479119429e-08,0.0,0.0,6012.0,5.230115461444636e-10,0.0,0.0,66792.0,2.3748053244473252e-06,0.0,0.0,1842.0,3.7645717739637795e-10,0.0,0.0,27103.0,2.40690391963702e-10
7.0,12.0,0.0,81488.0,0.0,4.953911087471657e-08,0.0,0.0,6012.0,3.1380692768667816e-10,0.0,0.0,66792.0,1.424883194668395e-06,0.0,0.0,1842.0,2.2587430643782676e-10,0.0,0.0,27103.0,1.444142351782212e-10
7.0,13.0,0.0,81488.0,0.0,2.9723466524829943e-08,0.0,0.0,6012.0,1.8828415661200689e-10,0.0,0.0,66792.0,8.54929916801037e-07,0.0,0.0,1842.0,1.3552458386269606e-10,0.0,0.0,27103.0,8.664854110693271e-11
7.0,14.0,0.0,81488.0,0.0,1.7834079914897966e-08,0.0,0.0,6012.0,1.1297049396720412e-10,0.0,0.0,66792.0,5.129579500806222e-07,0.0,0.0,1842.0,8.131475031761764e-11,0.0,0.0,27103.0,5.198912466415962e-11
7.0,15.0,0.0,81488.0,0.0,1.070044794893878e-08,0.0,0.0,6012.0,6.778229638032248e-11,0.0,0.0,66792.0,3.077747700483733e-07,0.0,0.0,1842.0,4.878885019057058e-11,0.0,0.0,27103.0,3.119347479849577e-11
7.0,16.0,0.0,81488.0,0.0,6.420268769363268e-09,0.0,0.0,6012.0,4.0669377828193485e-11,0.0,0.0,66792.0,1.8466486202902398e-07,0.0,0.0,1842.0,2.927331011434235e-11,0.0,0.0,27103.0,1.8716084879097462e-11
7.0,17.0,0.0,81488.0,0.0,3.852161261617961e-09,0.0,0.0,6012.0,2.440162669691609e-11,1.4972e-05,1.0,66792.0,6.099598917217415e-06,0.0,0.0,1842.0,1.756398606860541e-11,0.0,0.0,27103.0,1.1229650927458477e-11
7.0,18.0,0.0,81488.0,0.0,2.311296756970776e-09,0.0,0.0,6012.0,1.4640976018149653e-11,0.0,0.0,66792.0,3.659759350330449e-06,0.0,0.0,1842.0,1.0538391641163244e-11,0.0,0.0,27103.0,6.737790556475086e-12
7.0,19.0,0.0,81488.0,0.0,1.3867780541824657e-09,0.0,0.0,6012.0,8.784585610889791e-12,0.0,0.0,66792.0,2.1958556101982694e-06,0.0,0.0,1842.0,6.323034984697947e-12,0.0,0.0,27103.0,4.042674333885051e-12
7.0,20.0,1.2272e-05,81488.0,1.0,4.90963206683251e-06,0.0,0.0,6012.0,5.270751366533874e-12,0.0,0.0,66792.0,1.3175133661189616e-06,0.0,0.0,1842.0,3.793820990818768e-12,0.0,0.0,27103.0,2.425604600331031e-12
7.0,21.0,0.0,81488.0,0.0,2.945779240099506e-06,0.0,0.0,6012.0,3.1624508199203244e-12,1.4972e-05,1.0,66792.0,6.779308019671377e-06,0.0,0.0,1842.0,2.2762925944912607e-12,0.0,0.0,27103.0,1.4553627601986185e-12
7.0,22.0,1.2272e-05,81488.0,1.0,6.676267544059704e-06,0.0,0.0,6012.0,1.8974704919521945e-12,5.9887e-05,4.0,66792.0,2.8022384811802825e-05,0.0,0.0,1842.0,1.3657755566947563e-12,0.0,0.0,27103.0,8.73217656119171e-13
7.0,23.0,8.5902e-05,81488.0,7.0,3.8366560526435825e-05,0.0,0.0,6012.0,1.1384822951713167e-12,0.000134747,9.0,66792.0,7.071223088708171e-05,0.0,0.0,1842.0,8.194653340168538e-13,0.0,0.0,27103.0,5.239305936715026e-13
7.0,24.0,0.000122717,81488.0,10.0,7.210673631586149e-05,0.0,0.0,6012.0,6.830893771027901e-13,0.000194634,13.0,66792.0,0.00012028093853224902,0.0,0.0,1842.0,4.916792004101123e-13,0.0,0.0,27103.0,3.1435835620290154e-13
7.0,25.0,7.363e-05,81488.0,6.0,7.27160417895169e-05,0.0,0.0,6012.0,4.0985362626167403e-13,0.00034435300000000004,23.0,66792.0,0.00020990976311934944,0.0,0.0,1842.0,2.9500752024606736e-13,0.0,0.0,27103.0,1.8861501372174092e-13
7.0,26.0,0.00018407599999999998,81488.0,15.0,0.00011726002507371014,0.0,0.0,6012.0,2.459121757570044e-13,0.000389268,26.0,66792.0,0.00028165305787160967,0.0,0.0,1842.0,1.770045121476404e-13,3.6896e-05,1.0,27103.0,1.4758400113169008e-05
7.0,27.0,0.00049087,81488.0,40.0,0.0002667040150442261,0.0,0.0,6012.0,1.4754730545420264e-13,0.000389268,26.0,66792.0,0.00032469903472296584,0.0,0.0,1842.0,1.0620270728858424e-13,0.000147585,4.0,27103.0,6.78890400679014e-05
7.0,28.0,0.0005031419999999999,81488.0,41.0,0.0003612792090265356,0.00033266800000000005,2.0,6012.0,0.0001330672000885284,0.000658762,44.0,66792.0,0.0004583242208337795,0.0,0.0,1842.0,6.372162437315055e-14,7.3793e-05,2.0,27103.0,7.025062404074085e-05
7.0,29.0,0.000552229,81488.0,45.0,0.0004376591254159214,0.00016633400000000002,1.0,6012.0,0.00014637392005311707,0.001317523,88.0,66792.0,0.0008020037325002677,0.0,0.0,1842.0,3.823297462389033e-14,0.00033206699999999996,9.0,27103.0,0.0001749771744244445
7.0,30.0,0.0007117610000000001,81488.0,58.0,0.000547299875249553,0.000998004,6.0,6012.0,0.0004870259520318703,0.001302551,87.0,66792.0,0.0010022226395001608,0.0,0.0,1842.0,2.2939784774334198e-14,0.00047965199999999995,13.0,27103.0,0.0002968471046546667
7.0,31.0,0.000527685,81488.0,43.0,0.0005394539251497318,0.001996008,12.0,6012.0,0.0010906187712191222,0.001152833,77.0,66792.0,0.0010624667837000965,0.001085776,2.0,1842.0,0.00043431040001376395,0.00033206699999999996,9.0,27103.0,0.00031093506279279996
7.0,32.0,0.000454055,81488.0,37.0,0.0005052943550898391,0.000499002,3.0,6012.0,0.0008539720627314734,0.001063002,71.0,66792.0,0.0010626808702200578,0.000542888,1.0,1842.0,0.0004777414400082584,0.000258274,7.0,27103.0,0.00028987063767567996
7.0,33.0,0.00028225,81488.0,23.0,0.00041607661305390346,0.0006653360000000001,4.0,6012.0,0.000778517637638884,0.000509043,34.0,66792.0,0.0008412257221320346,0.0,0.0,1842.0,0.00028664486400495505,7.3793e-05,2.0,27103.0,0.00020343958260540796
7.0,34.0,0.00020862,81488.0,17.0,0.00033309396783234206,0.00016633400000000002,1.0,6012.0,0.0005336441825833304,0.000254521,17.0,66792.0,0.0006065438332792208,0.000542888,1.0,1842.0,0.00038914211840297306,0.0,0.0,27103.0,0.00012206374956324477
7.0,35.0,0.000159533,81488.0,13.0,0.00026366958069940524,0.000499002,3.0,6012.0,0.0005197873095499983,7.4859e-05,5.0,66792.0,0.00039386989996753244,0.0,0.0,1842.0,0.00023348527104178382,0.000147585,4.0,27103.0,0.00013227224973794686
7.0,36.0,0.000159533,81488.0,13.0,0.00022201494841964315,0.00033266800000000005,2.0,6012.0,0.000444939585729999,0.00010480299999999999,7.0,66792.0,0.00027824313998051943,0.0,0.0,1842.0,0.0001400911626250703,7.3793e-05,2.0,27103.0,0.0001088805498427681
7.0,37.0,2.4543000000000002e-05,81488.0,2.0,0.0001430261690517859,0.00016633400000000002,1.0,6012.0,0.0003334973514379994,2.9944e-05,2.0,66792.0,0.00017892348398831166,0.0,0.0,1842.0,8.405469757504217e-05,7.3793e-05,2.0,27103.0,9.484552990566086e-05
7.0,38.0,1.2272e-05,81488.0,1.0,9.072450143107154e-05,0.0,0.0,6012.0,0.00020009841086279963,0.0,0.0,66792.0,0.00010735409039298699,0.0,0.0,1842.0,5.04328185450253e-05,0.0,0.0,27103.0,5.6907317943396514e-05
7.0,39.0,0.0,81488.0,0.0,5.4434700858642925e-05,0.0,0.0,6012.0,0.00012005904651767977,0.0,0.0,66792.0,6.441245423579219e-05,0.000542888,1.0,1842.0,0.0002474148911270152,0.0,0.0,27103.0,3.4144390766037906e-05
7.0,40.0,0.0,81488.0,0.0,3.266082051518575e-05,0.0,0.0,6012.0,7.203542791060786e-05,0.0,0.0,66792.0,3.8647472541475314e-05,0.000542888,1.0,1842.0,0.00036560413467620915,0.0,0.0,27103.0,2.048663445962274e-05
7.0,41.0,0.0,81488.0,0.0,1.959649230911145e-05,0.0,0.0,6012.0,4.322125674636472e-05,0.0,0.0,66792.0,2.318848352488519e-05,0.0,0.0,1842.0,0.0002193624808057255,0.0,0.0,27103.0,1.2291980675773645e-05
7.0,42.0,0.0,81488.0,0.0,1.1757895385466869e-05,0.0,0.0,6012.0,2.5932754047818833e-05,0.0,0.0,66792.0,1.3913090114931112e-05,0.0,0.0,1842.0,0.00013161748848343528,0.0,0.0,27103.0,7.375188405464186e-06
7.0,43.0,0.0,81488.0,0.0,7.054737231280121e-06,0.0,0.0,6012.0,1.5559652428691298e-05,0.0,0.0,66792.0,8.347854068958668e-06,0.0,0.0,1842.0,7.897049309006117e-05,0.0,0.0,27103.0,4.425113043278511e-06
7.0,44.0,0.0,81488.0,0.0,4.232842338768072e-06,0.0,0.0,6012.0,9.335791457214778e-06,0.0,0.0,66792.0,5.008712441375201e-06,0.0,0.0,1842.0,4.73822958540367e-05,0.0,0.0,27103.0,2.655067825967107e-06
7.0,45.0,0.0,81488.0,0.0,2.539705403260843e-06,0.0,0.0,6012.0,5.601474874328867e-06,0.0,0.0,66792.0,3.0052274648251203e-06,0.0,0.0,1842.0,2.8429377512422017e-05,0.0,0.0,27103.0,1.5930406955802641e-06
7.0,46.0,0.0,81488.0,0.0,1.5238232419565059e-06,0.0,0.0,6012.0,3.3608849245973203e-06,0.0,0.0,66792.0,1.8031364788950721e-06,0.0,0.0,1842.0,1.705762650745321e-05,0.0,0.0,27103.0,9.558244173481585e-07
7.0,47.0,0.0,81488.0,0.0,9.142939451739035e-07,0.0,0.0,6012.0,2.016530954758392e-06,0.0,0.0,66792.0,1.0818818873370433e-06,0.0,0.0,1842.0,1.0234575904471925e-05,0.0,0.0,27103.0,5.734946504088951e-07
7.0,48.0,0.0,81488.0,0.0,5.485763671043421e-07,0.0,0.0,6012.0,1.2099185728550352e-06,0.0,0.0,66792.0,6.49129132402226e-07,0.0,0.0,1842.0,6.140745542683155e-06,0.0,0.0,27103.0,3.44096790245337e-07
7.0,49.0,0.0,81488.0,0.0,3.291458202626053e-07,0.0,0.0,6012.0,7.25951143713021e-07,0.0,0.0,66792.0,3.8947747944133554e-07,0.0,0.0,1842.0,3.684447325609893e-06,0.0,0.0,27103.0,2.0645807414720221e-07
7.0,50.0,0.0,81488.0,0.0,1.9748749215756317e-07,0.0,0.0,6012.0,4.355706862278126e-07,0.0,0.0,66792.0,2.336864876648013e-07,0.0,0.0,1842.0,2.2106683953659357e-06,0.0,0.0,27103.0,1.2387484448832133e-07
7.0,51.0,0.0,81488.0,0.0,1.184924952945379e-07,0.0,0.0,6012.0,2.613424117366876e-07,0.0,0.0,66792.0,1.402118925988808e-07,0.0,0.0,1842.0,1.3264010372195613e-06,0.0,0.0,27103.0,7.43249066929928e-08
7.0,52.0,0.0,81488.0,0.0,7.109549717672274e-08,0.0,0.0,6012.0,1.5680544704201253e-07,0.0,0.0,66792.0,8.412713555932848e-08,0.0,0.0,1842.0,7.958406223317368e-07,0.0,0.0,27103.0,4.4594944015795674e-08
8.0,1.0,0.0,81654.0,0.0,4.265729830603364e-08,0.0,0.0,6012.0,9.408326822520752e-08,0.0,0.0,66792.0,5.047628133559708e-08,0.0,0.0,1842.0,4.775043733990421e-07,0.0,0.0,27103.0,2.6756966409477404e-08
8.0,2.0,0.0,81654.0,0.0,2.5594378983620182e-08,0.0,0.0,6085.0,5.644996093512451e-08,0.0,0.0,67773.0,3.028576880135825e-08,0.0,0.0,1851.0,2.865026240394252e-07,0.0,0.0,27141.0,1.6054179845686443e-08
8.0,3.0,0.0,81654.0,0.0,1.535662739017211e-08,0.0,0.0,6085.0,3.386997656107471e-08,0.0,0.0,67773.0,1.8171461280814946e-08,0.0,0.0,1851.0,1.7190157442365514e-07,0.0,0.0,27141.0,9.632507907411865e-09
8.0,4.0,0.0,81654.0,0.0,9.213976434103265e-09,0.0,0.0,6085.0,2.0321985936644824e-08,0.0,0.0,67773.0,1.0902876768488967e-08,0.0,0.0,1851.0,1.0314094465419308e-07,0.0,0.0,27141.0,5.779504744447119e-09
8.0,5.0,0.0,81654.0,0.0,5.528385860461959e-09,0.0,0.0,6085.0,1.2193191561986894e-08,0.0,0.0,67773.0,6.54172606109338e-09,0.0,0.0,1851.0,6.188456679251584e-08,0.0,0.0,27141.0,3.467702846668271e-09
8.0,6.0,0.0,81654.0,0.0,3.3170315162771754e-09,0.0,0.0,6085.0,7.315914937192136e-09,0.0,0.0,67773.0,3.925035636656028e-09,0.0,0.0,1851.0,3.7130740075509506e-08,0.0,0.0,27141.0,2.0806217080009627e-09
8.0,7.0,0.0,81654.0,0.0,1.990218909766305e-09,0.0,0.0,6085.0,4.389548962315281e-09,2.951e-05,2.0,67773.0,1.1806355021381994e-05,0.0,0.0,1851.0,2.2278444045305703e-08,0.0,0.0,27141.0,1.2483730248005775e-09
8.0,8.0,0.0,81654.0,0.0,1.1941313458597829e-09,0.0,0.0,6085.0,2.6337293773891685e-09,0.0,0.0,67773.0,7.083813012829196e-06,0.0,0.0,1851.0,1.3367066427183421e-08,0.0,0.0,27141.0,7.490238148803465e-10
8.0,9.0,0.0,81654.0,0.0,7.164788075158697e-10,0.0,0.0,6085.0,1.580237626433501e-09,0.0,0.0,67773.0,4.250287807697517e-06,0.0,0.0,1851.0,8.020239856310053e-09,0.0,0.0,27141.0,4.4941428892820785e-10
8.0,10.0,0.0,81654.0,0.0,4.2988728450952176e-10,0.0,0.0,6085.0,9.481425758601005e-10,0.0,0.0,67773.0,2.5501726846185104e-06,0.0,0.0,1851.0,4.812143913786031e-09,0.0,0.0,27141.0,2.696485733569247e-10
8.0,11.0,0.0,81654.0,0.0,2.5793237070571304e-10,0.0,0.0,6085.0,5.688855455160603e-10,0.0,0.0,67773.0,1.5301036107711061e-06,0.0,0.0,1851.0,2.8872863482716185e-09,0.0,0.0,27141.0,1.617891440141548e-10
8.0,12.0,0.0,81654.0,0.0,1.5475942242342782e-10,0.0,0.0,6085.0,3.413313273096362e-10,0.0,0.0,67773.0,9.180621664626636e-07,0.0,0.0,1851.0,1.732371808962971e-09,0.0,0.0,27141.0,9.707348640849289e-11
8.0,13.0,1.2247e-05,81654.0,1.0,4.898892855653454e-06,0.0,0.0,6085.0,2.0479879638578172e-10,2.951e-05,2.0,67773.0,1.2354837299877599e-05,0.0,0.0,1851.0,1.0394230853777826e-09,0.0,0.0,27141.0,5.824409184509573e-11
8.0,14.0,0.0,81654.0,0.0,2.9393357133920727e-06,0.0,0.0,6085.0,1.2287927783146904e-10,0.0,0.0,67773.0,7.412902379926559e-06,0.0,0.0,1851.0,6.236538512266696e-10,0.0,0.0,27141.0,3.494645510705744e-11
8.0,15.0,6.123399999999999e-05,81654.0,5.0,2.625720142803524e-05,0.0,0.0,6085.0,7.372756669888141e-11,1.4755e-05,1.0,67773.0,1.0349741427955935e-05,0.0,0.0,1851.0,3.741923107360017e-10,0.0,0.0,27141.0,2.096787306423446e-11
8.0,16.0,0.000110221,81654.0,9.0,5.984272085682115e-05,0.0,0.0,6085.0,4.4236540019328846e-11,0.0,0.0,67773.0,6.209844856773561e-06,0.0,0.0,1851.0,2.2451538644160102e-10,0.0,0.0,27141.0,1.2580723838540677e-11
8.0,17.0,0.00015920799999999998,81654.0,13.0,9.958883251409268e-05,0.0,0.0,6085.0,2.6541924011597307e-11,0.000118041,8.0,67773.0,5.094230691406414e-05,0.0,0.0,1851.0,1.347092318649606e-10,0.0,0.0,27141.0,7.548434303124407e-12
8.0,18.0,0.000477625,81654.0,39.0,0.0002508032995084556,0.000493016,3.0,6085.0,0.0001972064159251544,0.000221327,15.0,67773.0,0.00011909618414843848,0.0,0.0,1851.0,8.082553911897636e-11,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05
8.0,19.0,0.000440885,81654.0,36.0,0.0003268359797050734,0.000657354,4.0,6085.0,0.00038126544955509263,0.000560695,38.0,67773.0,0.00029573571048906313,0.0016207460000000002,3.0,1851.0,0.0006482984484953235,0.0008474260000000001,23.0,27141.0,0.0003566557627174364
8.0,20.0,0.000857276,81654.0,70.0,0.000539011987823044,0.000657354,4.0,6085.0,0.0004917008697330555,0.000767267,52.0,67773.0,0.0004843482262934379,0.0016207460000000002,3.0,1851.0,0.0010372774690971941,0.0008842710000000001,24.0,27141.0,0.0005677018576304619
8.0,21.0,0.0008817689999999999,81654.0,72.0,0.0006761147926938264,0.000493016,3.0,6085.0,0.0004922269218398333,0.0009443289999999999,64.0,67773.0,0.0006683405357760627,0.0,0.0,1851.0,0.0006223664814583164,0.000700048,19.0,27141.0,0.000620640314578277
