year,flu week,CA rate,CA pop,CA count,CA weighted rate,PA rate,PA count,PA pop,PA weighted rate,YE rate,YE count,YE pop,YE weighted rate,BH rate,BH count,BH pop,BH weighted rate
9.0,15.0,0.0,10898.0,0.0,6.6132752076993236e-12,0.0,0.0,16612.0,1.21934543838947e-05,2.495e-05,4.0,160323.0,2.3266593563011978e-05,0.000149824,2.0,13349.0,0.00015341984361311162
9.0,16.0,0.0,10898.0,0.0,3.967965124619594e-12,0.0,0.0,16612.0,7.3160726303368194e-06,5.6137e-05,9.0,160323.0,3.641475613780719e-05,0.000898943,12.0,13349.0,0.00045162910616786703
9.0,17.0,0.000458811,10898.0,5.0,0.0001835244023807791,0.000120395,2.0,16612.0,5.2547643578202094e-05,0.00014346,23.0,160323.0,7.923285368268432e-05,0.001048767,14.0,13349.0,0.0006904842637007202
9.0,18.0,0.000367049,10898.0,4.0,0.00025693424142846744,0.00024078900000000001,4.0,16612.0,0.0001278441861469213,0.00027444599999999997,44.0,160323.0,0.00015731811220961057,0.001797886,24.0,13349.0,0.0011334449582204322
9.0,19.0,0.000458811,10898.0,5.0,0.0003376849448570805,0.000180592,3.0,16612.0,0.00014894331168815279,0.00039295599999999997,63.0,160323.0,0.00025157326732576634,0.002547006,34.0,13349.0,0.0016988693749322593
9.0,20.0,0.000275287,10898.0,3.0,0.0003127257669142483,0.000361184,6.0,16612.0,0.0002338395870128917,0.00037424400000000003,60.0,160323.0,0.00030064156039545984,0.000824031,11.0,13349.0,0.0013489340249593555
9.0,21.0,0.000183524,10898.0,2.0,0.000261045060148549,0.000120395,2.0,16612.0,0.00018846175220773502,0.00027444599999999997,44.0,160323.0,0.0002901633362372759,0.00037456,5.0,13349.0,0.0009591844149756133
9.0,22.0,0.000642335,10898.0,7.0,0.0004135610360891294,0.00024078900000000001,4.0,16612.0,0.000209392651324641,0.00031187,50.0,160323.0,0.00029884600174236555,0.000599295,8.0,13349.0,0.0008152286489853679
9.0,23.0,0.00082586,10898.0,9.0,0.0005784806216534776,0.00024078900000000001,4.0,16612.0,0.0002219511907947846,0.000467805,75.0,160323.0,0.0003664296010454193,0.00022473599999999998,3.0,13349.0,0.0005790315893912208
9.0,24.0,0.0005505730000000001,10898.0,6.0,0.0005673175729920866,0.000120395,2.0,16612.0,0.00018132871447687076,0.000305633,49.0,160323.0,0.00034211096062725153,0.000973855,13.0,13349.0,0.0007369609536347324
