year,flu week,LI rate,LI pop,LI count,LI weighted rate,TO rate,TO count,TO pop,TO weighted rate,PO rate,PO count,PO pop,PO weighted rate,CMHD rate,CMHD count,CMHD pop,CMHD weighted rate,HI rate,HI count,HI pop,HI weighted rate
6.0,21.0,0.0,2393.0,0.0,0.00043441889956537927,0.000591017,3.0,5076.0,0.0004979293571888642,0.00032873099999999997,2.0,6084.0,0.0007203882350779211,0.00025943200000000003,7.0,26982.0,0.00015117952437252564,0.000548012,9.0,16423.0,0.0005399240208785587
6.0,22.0,0.0,2393.0,0.0,0.00026065133973922756,0.0,0.0,5076.0,0.00029875761431331856,0.00032873099999999997,2.0,6084.0,0.0005637253410467526,0.00044474099999999996,12.0,26982.0,0.0002686041146235154,0.0,0.0,16423.0,0.00032395441252713517
6.0,23.0,0.002089427,2393.0,5.0,0.0009921616038435367,0.0,0.0,5076.0,0.00017925456858799112,0.000164366,1.0,6084.0,0.0004039816046280516,0.000111185,3.0,26982.0,0.00020563646877410925,0.00030445099999999996,5.0,16423.0,0.00031615304751628106
6.0,24.0,0.000417885,2393.0,1.0,0.000762450962306122,0.00019700599999999998,1.0,5076.0,0.00018635514115279467,0.000493097,3.0,6084.0,0.00043962776277683095,0.000148247,4.0,26982.0,0.00018268068126446556,0.00018267099999999997,3.0,16423.0,0.00026276022850976863
6.0,25.0,0.0,2393.0,0.0,0.0004574705773836732,0.0,0.0,5076.0,0.00011181308469167679,0.001643655,10.0,6084.0,0.0009212386576660987,0.000704173,19.0,26982.0,0.00039127760875867936,0.00018267099999999997,3.0,16423.0,0.00023072453710586117
6.0,26.0,0.000417885,2393.0,1.0,0.0004416363464302039,0.0,0.0,5076.0,6.708785081500607e-05,0.00147929,9.0,6084.0,0.0011444591945996593,0.00025943200000000003,7.0,26982.0,0.0003385393652552076,0.00012178,2.0,16423.0,0.0001871467222635167
6.0,27.0,0.000417885,2393.0,1.0,0.00043213580785812235,0.0,0.0,5076.0,4.025271048900364e-05,0.000986193,6.0,6084.0,0.0010811527167597956,7.412300000000001e-05,2.0,26982.0,0.00023277281915312458,6.089e-05,1.0,16423.0,0.00013664403335811
6.0,28.0,0.0,2393.0,0.0,0.0002592814847148734,0.0,0.0,5076.0,2.4151626293402186e-05,0.00032873099999999997,2.0,6084.0,0.0007801840300558773,0.000185309,5.0,26982.0,0.00021378729149187475,6.089e-05,1.0,16423.0,0.000106342420014866
6.0,29.0,0.000835771,2393.0,2.0,0.0004898772908289241,0.0,0.0,5076.0,1.449097577604131e-05,0.0,0.0,6084.0,0.0004681104180335264,0.00025943200000000003,7.0,26982.0,0.00023204517489512486,6.089e-05,1.0,16423.0,8.816145200891959e-05
6.0,30.0,0.0,2393.0,0.0,0.0002939263744973544,0.0,0.0,5076.0,8.694585465624786e-06,0.0,0.0,6084.0,0.0002808662508201158,0.000148247,4.0,26982.0,0.00019852590493707491,0.000548012,9.0,16423.0,0.00027210167120535173
6.0,31.0,0.0,2393.0,0.0,0.00017635582469841264,0.0,0.0,5076.0,5.216751279374871e-06,0.0,0.0,6084.0,0.00016851975049206948,3.7062e-05,1.0,26982.0,0.00013394034296224496,0.000243561,4.0,16423.0,0.00026068540272321104
6.0,32.0,0.000417885,2393.0,1.0,0.0002729674948190476,0.0,0.0,5076.0,3.1300507676249224e-06,0.000164366,1.0,6084.0,0.0001668582502952417,0.0,0.0,26982.0,8.036420577734698e-05,0.000243561,4.0,16423.0,0.00025383564163392665
6.0,33.0,0.000417885,2393.0,1.0,0.00033093449689142857,0.0,0.0,5076.0,1.8780304605749533e-06,0.0,0.0,6084.0,0.00010011495017714502,0.0,0.0,26982.0,4.8218523466408185e-05,0.00018267099999999997,3.0,16423.0,0.00022536978498035595
6.0,34.0,0.0,2393.0,0.0,0.00019856069813485713,0.0,0.0,5076.0,1.126818276344972e-06,0.0,0.0,6084.0,6.006897010628701e-05,0.0,0.0,26982.0,2.893111407984491e-05,0.00012178,2.0,16423.0,0.00018393387098821358
6.0,35.0,0.001671542,2393.0,4.0,0.0007877532188809143,0.0,0.0,5076.0,6.760909658069831e-07,0.0,0.0,6084.0,3.6041382063772204e-05,0.000185309,5.0,26982.0,9.148226844790696e-05,0.00012178,2.0,16423.0,0.00015907232259292813
6.0,36.0,0.000417885,2393.0,1.0,0.0006398059313285486,0.0,0.0,5076.0,4.056545794841899e-07,0.0,0.0,6084.0,2.162482923826332e-05,0.0,0.0,26982.0,5.4889361068744174e-05,0.0,0.0,16423.0,9.544339355575687e-05
6.0,37.0,0.0,2393.0,0.0,0.00038388355879712913,0.0,0.0,5076.0,2.4339274769051393e-07,0.0,0.0,6084.0,1.2974897542957992e-05,3.7062e-05,1.0,26982.0,4.775841664124651e-05,0.0,0.0,16423.0,5.726603613345412e-05
6.0,38.0,0.0,2393.0,0.0,0.00023033013527827746,0.0,0.0,5076.0,1.4603564861430836e-07,0.0,0.0,6084.0,7.784938525774795e-06,3.7062e-05,1.0,26982.0,4.3479849984747905e-05,0.0,0.0,16423.0,3.435962168007247e-05
6.0,39.0,0.0,2393.0,0.0,0.00013819808116696648,0.0,0.0,5076.0,8.762138916858502e-08,0.0,0.0,6084.0,4.670963115464877e-06,0.0,0.0,26982.0,2.6087909990848743e-05,0.0,0.0,16423.0,2.0615773008043482e-05
6.0,40.0,0.0,2393.0,0.0,8.291884870017988e-05,0.0,0.0,5076.0,5.257283350115101e-08,0.0,0.0,6084.0,2.802577869278926e-06,3.7062e-05,1.0,26982.0,3.0477545994509244e-05,0.0,0.0,16423.0,1.236946380482609e-05
6.0,41.0,0.0,2393.0,0.0,4.975130922010793e-05,0.0,0.0,5076.0,3.15437001006906e-08,0.0,0.0,6084.0,1.6815467215673555e-06,0.0,0.0,26982.0,1.8286527596705545e-05,0.0,0.0,16423.0,7.421678282895654e-06
6.0,42.0,0.0,2393.0,0.0,2.9850785532064757e-05,0.0,0.0,5076.0,1.892622006041436e-08,0.0,0.0,6084.0,1.0089280329404133e-06,0.0,0.0,26982.0,1.0971916558023327e-05,0.0,0.0,16423.0,4.453006969737392e-06
6.0,43.0,0.0,2393.0,0.0,1.7910471319238852e-05,0.0,0.0,5076.0,1.1355732036248616e-08,0.0,0.0,6084.0,6.05356819764248e-07,0.0,0.0,26982.0,6.583149934813996e-06,0.0,0.0,16423.0,2.671804181842435e-06
6.0,44.0,0.0,2393.0,0.0,1.074628279154331e-05,0.0,0.0,5076.0,6.81343922174917e-09,0.0,0.0,6084.0,3.632140918585488e-07,0.0,0.0,26982.0,3.949889960888397e-06,0.0,0.0,16423.0,1.603082509105461e-06
6.0,45.0,0.0,2393.0,0.0,6.447769674925986e-06,0.0,0.0,5076.0,4.088063533049501e-09,0.0,0.0,6084.0,2.1792845511512925e-07,0.0,0.0,26982.0,2.3699339765330382e-06,0.0,0.0,16423.0,9.618495054632766e-07
6.0,46.0,0.0,2393.0,0.0,3.868661804955591e-06,0.0,0.0,5076.0,2.4528381198297008e-09,0.0,0.0,6084.0,1.3075707306907753e-07,0.0,0.0,26982.0,1.4219603859198228e-06,0.0,0.0,16423.0,5.771097032779659e-07
6.0,47.0,0.0,2393.0,0.0,2.3211970829733545e-06,0.0,0.0,5076.0,1.4717028718978205e-09,0.0,0.0,6084.0,7.845424384144652e-08,0.0,0.0,26982.0,8.531762315518936e-07,0.0,0.0,16423.0,3.4626582196677955e-07
6.0,48.0,0.0,2393.0,0.0,1.3927182497840127e-06,0.0,0.0,5076.0,8.830217231386923e-10,0.0,0.0,6084.0,4.707254630486791e-08,0.0,0.0,26982.0,5.119057389311362e-07,0.0,0.0,16423.0,2.0775949318006773e-07
6.0,49.0,0.0,2393.0,0.0,8.356309498704076e-07,0.0,0.0,5076.0,5.298130338832153e-10,0.0,0.0,6084.0,2.8243527782920745e-08,0.0,0.0,26982.0,3.071434433586817e-07,0.0,0.0,16423.0,1.2465569590804063e-07
6.0,50.0,0.0,2393.0,0.0,5.013785699222446e-07,0.0,0.0,5076.0,3.178878203299292e-10,0.0,0.0,6084.0,1.6946116669752448e-08,0.0,0.0,26982.0,1.8428606601520902e-07,0.0,0.0,16423.0,7.479341754482438e-08
6.0,51.0,0.0,2393.0,0.0,3.0082714195334673e-07,0.0,0.0,5076.0,1.907326921979575e-10,0.0,0.0,6084.0,1.0167670001851468e-08,0.0,0.0,26982.0,1.1057163960912541e-07,0.0,0.0,16423.0,4.487605052689463e-08
6.0,52.0,0.0,2393.0,0.0,1.8049628517200804e-07,0.0,0.0,5076.0,1.144396153187745e-10,0.0,0.0,6084.0,6.1006020011108804e-09,0.0,0.0,26982.0,6.634298376547525e-08,0.0,0.0,16423.0,2.6925630316136777e-08
7.0,1.0,0.0,2428.0,0.0,1.0829777110320482e-07,0.0,0.0,5076.0,6.866376919126469e-11,0.0,0.0,6084.0,3.660361200666528e-09,0.0,0.0,26982.0,3.980579025928515e-08,0.0,0.0,16423.0,1.6155378189682066e-08
7.0,2.0,0.0,2428.0,0.0,6.497866266192289e-08,0.0,0.0,4961.0,4.1198261514758814e-11,0.0,0.0,6028.0,2.1962167203999166e-09,0.0,0.0,27103.0,2.388347415557109e-08,0.0,0.0,16446.0,9.69322691380924e-09
7.0,3.0,0.0,2428.0,0.0,3.898719759715373e-08,0.0,0.0,4961.0,2.4718956908855287e-11,0.0,0.0,6028.0,1.31773003223995e-09,0.0,0.0,27103.0,1.4330084493342652e-08,0.0,0.0,16446.0,5.815936148285544e-09
7.0,4.0,0.0,2428.0,0.0,2.3392318558292238e-08,0.0,0.0,4961.0,1.483137414531317e-11,0.0,0.0,6028.0,7.906380193439699e-10,0.0,0.0,27103.0,8.598050696005591e-09,0.0,0.0,16446.0,3.4895616889713264e-09
7.0,5.0,0.0,2428.0,0.0,1.4035391134975342e-08,0.0,0.0,4961.0,8.898824487187903e-12,0.0,0.0,6028.0,4.743828116063819e-10,0.0,0.0,27103.0,5.1588304176033545e-09,0.0,0.0,16446.0,2.0937370133827956e-09
7.0,6.0,0.0,2428.0,0.0,8.421234680985206e-09,0.0,0.0,4961.0,5.339294692312741e-12,0.0,0.0,6028.0,2.8462968696382916e-10,0.0,0.0,27103.0,3.0952982505620127e-09,0.0,0.0,16446.0,1.2562422080296774e-09
7.0,7.0,0.0,2428.0,0.0,5.052740808591123e-09,0.0,0.0,4961.0,3.2035768153876444e-12,0.0,0.0,6028.0,1.707778121782975e-10,0.0,0.0,27103.0,1.8571789503372075e-09,0.0,0.0,16446.0,7.537453248178064e-10
7.0,8.0,0.0,2428.0,0.0,3.0316444851546738e-09,0.0,0.0,4961.0,1.9221460892325867e-12,0.0,0.0,6028.0,1.0246668730697849e-10,0.0,0.0,27103.0,1.1143073702023244e-09,0.0,0.0,16446.0,4.522471948906838e-10
7.0,9.0,0.0,2428.0,0.0,1.8189866910928041e-09,0.0,0.0,4961.0,1.153287653539552e-12,0.0,0.0,6028.0,6.14800123841871e-11,0.0,0.0,27103.0,6.685844221213946e-10,0.0,0.0,16446.0,2.713483169344103e-10
7.0,10.0,0.0,2428.0,0.0,1.0913920146556824e-09,0.0,0.0,4961.0,6.919725921237311e-13,0.0,0.0,6028.0,3.688800743051226e-11,0.0,0.0,27103.0,4.011506532728367e-10,0.0,0.0,16446.0,1.6280899016064618e-10
7.0,11.0,0.0,2428.0,0.0,6.548352087934095e-10,0.0,0.0,4961.0,4.1518355527423867e-13,0.0,0.0,6028.0,2.2132804458307353e-11,0.0,0.0,27103.0,2.40690391963702e-10,0.0,0.0,16446.0,9.76853940963877e-11
7.0,12.0,0.0,2428.0,0.0,3.929011252760457e-10,0.0,0.0,4961.0,2.491101331645432e-13,0.0,0.0,6028.0,1.3279682674984411e-11,0.0,0.0,27103.0,1.444142351782212e-10,0.0,0.0,16446.0,5.861123645783262e-11
7.0,13.0,0.0,2428.0,0.0,2.357406751656274e-10,0.0,0.0,4961.0,1.4946607989872593e-13,0.0,0.0,6028.0,7.967809604990647e-12,0.0,0.0,27103.0,8.664854110693271e-11,0.0,0.0,16446.0,3.516674187469957e-11
7.0,14.0,0.0,2428.0,0.0,1.4144440509937645e-10,0.0,0.0,4961.0,8.967964793923555e-14,0.0,0.0,6028.0,4.780685762994388e-12,0.0,0.0,27103.0,5.198912466415962e-11,0.0,0.0,16446.0,2.1100045124819742e-11
7.0,15.0,0.0,2428.0,0.0,8.486664305962587e-11,0.0,0.0,4961.0,5.380778876354133e-14,0.0,0.0,6028.0,2.8684114577966328e-12,0.0,0.0,27103.0,3.119347479849577e-11,0.0,0.0,16446.0,1.2660027074891845e-11
7.0,16.0,0.0,2428.0,0.0,5.0919985835775525e-11,0.0,0.0,4961.0,3.22846732581248e-14,0.0,0.0,6028.0,1.7210468746779796e-12,0.0,0.0,27103.0,1.8716084879097462e-11,0.0,0.0,16446.0,7.596016244935106e-12
7.0,17.0,0.0,2428.0,0.0,3.0551991501465315e-11,0.0,0.0,4961.0,1.937080395487488e-14,0.0,0.0,6028.0,1.0326281248067876e-12,0.0,0.0,27103.0,1.1229650927458477e-11,0.0,0.0,16446.0,4.5576097469610635e-12
7.0,18.0,0.0,2428.0,0.0,1.8331194900879188e-11,0.0,0.0,4961.0,1.1622482372924927e-14,0.0,0.0,6028.0,6.195768748840725e-13,0.0,0.0,27103.0,6.737790556475086e-12,0.0,0.0,16446.0,2.734565848176638e-12
7.0,19.0,0.0,2428.0,0.0,1.0998716940527512e-11,0.0,0.0,4961.0,6.973489423754956e-15,0.0,0.0,6028.0,3.717461249304435e-13,0.0,0.0,27103.0,4.042674333885051e-12,6.0805e-05,1.0,16446.0,2.432200164073951e-05
7.0,20.0,0.0,2428.0,0.0,6.599230164316507e-12,0.0,0.0,4961.0,4.184093654252974e-15,0.0,0.0,6028.0,2.230476749582661e-13,0.0,0.0,27103.0,2.425604600331031e-12,0.0,0.0,16446.0,1.4593200984443705e-05
7.0,21.0,0.0,2428.0,0.0,3.959538098589904e-12,0.0,0.0,4961.0,2.510456192551784e-15,0.0,0.0,6028.0,1.3382860497495965e-13,0.0,0.0,27103.0,1.4553627601986185e-12,0.0,0.0,16446.0,8.755920590666223e-06
7.0,22.0,0.0,2428.0,0.0,2.3757228591539425e-12,0.0,0.0,4961.0,1.5062737155310705e-15,0.0,0.0,6028.0,8.029716298497579e-14,0.0,0.0,27103.0,8.73217656119171e-13,0.0,0.0,16446.0,5.253552354399734e-06
7.0,23.0,0.0,2428.0,0.0,1.4254337154923655e-12,0.0,0.0,4961.0,9.037642293186422e-16,0.0,0.0,6028.0,4.817829779098547e-14,0.0,0.0,27103.0,5.239305936715026e-13,0.0,0.0,16446.0,3.1521314126398405e-06
7.0,24.0,0.0,2428.0,0.0,8.552602292954192e-13,0.0,0.0,4961.0,5.422585375911853e-16,0.000165893,1.0,6028.0,6.635720002890699e-05,0.0,0.0,27103.0,3.1435835620290154e-13,0.0,0.0,16446.0,1.8912788475839043e-06
7.0,25.0,0.0,2428.0,0.0,5.131561375772515e-13,0.0,0.0,4961.0,3.253551225547112e-16,0.00066357,4.0,6028.0,0.00030524232001734417,0.0,0.0,27103.0,1.8861501372174092e-13,6.0805e-05,1.0,16446.0,2.5456767308550345e-05
7.0,26.0,0.0,2428.0,0.0,3.078936825463509e-13,0.0,0.0,4961.0,1.9521307353282673e-16,0.000165893,1.0,6028.0,0.0002495025920104065,3.6896e-05,1.0,27103.0,1.4758400113169008e-05,0.000425635,7.0,16446.0,0.0001855280603851302
7.0,27.0,0.001235585,2428.0,3.0,0.0004942340001847362,0.00020157200000000001,1.0,4961.0,8.062880000011715e-05,0.000497678,3.0,6028.0,0.0003487727552062439,0.000147585,4.0,27103.0,6.78890400679014e-05,0.00024322,4.0,16446.0,0.00020860483623107813
7.0,28.0,0.0008237230000000001,2428.0,2.0,0.0006260296001108418,0.00020157200000000001,1.0,4961.0,0.0001290060800000703,0.000331785,2.0,6028.0,0.0003419776531237463,7.3793e-05,2.0,27103.0,7.025062404074085e-05,0.000547246,9.0,16446.0,0.00034406130173864687
7.0,29.0,0.0,2428.0,0.0,0.0003756177600665051,0.000403145,2.0,4961.0,0.00023866164800004217,0.000331785,2.0,6028.0,0.0003379005918742478,0.00033206699999999996,9.0,27103.0,0.0001749771744244445,0.000304025,5.0,16446.0,0.0003280467810431881
7.0,30.0,0.000411862,2428.0,1.0,0.000390115456039903,0.00020157200000000001,1.0,4961.0,0.0002238257888000253,0.000497678,3.0,6028.0,0.00040181155512454867,0.00047965199999999995,13.0,27103.0,0.0002968471046546667,0.000729661,12.0,16446.0,0.0004886924686259129
7.0,31.0,0.000411862,2428.0,1.0,0.00039881407362394184,0.0,0.0,4961.0,0.00013429547328001518,0.00066357,4.0,6028.0,0.0005065149330747293,0.00033206699999999996,9.0,27103.0,0.00031093506279279996,0.001033686,17.0,16446.0,0.0007066898811755478
7.0,32.0,0.0,2428.0,0.0,0.00023928844417436508,0.000806289,4.0,4961.0,0.0004030928839680091,0.000165893,1.0,6028.0,0.0003702661598448375,0.000258274,7.0,27103.0,0.00028987063767567996,0.00048644,8.0,16446.0,0.0006185899287053287
7.0,33.0,0.000411862,2428.0,1.0,0.00030831786650461904,0.000403145,2.0,4961.0,0.00040311373038080545,0.000165893,1.0,6028.0,0.00028851689590690254,7.3793e-05,2.0,27103.0,0.00020343958260540796,0.0009728810000000001,16.0,16446.0,0.0007603063572231973
7.0,34.0,0.0016474460000000001,2428.0,4.0,0.0008439691199027715,0.0,0.0,4961.0,0.00024186823822848325,0.000331785,2.0,6028.0,0.00030582413754414155,0.0,0.0,27103.0,0.00012206374956324477,0.000304025,5.0,16446.0,0.0005777938143339184
7.0,35.0,0.0,2428.0,0.0,0.0005063814719416629,0.0,0.0,4961.0,0.00014512094293708995,0.0,0.0,6028.0,0.00018349448252648492,0.000147585,4.0,27103.0,0.00013227224973794686,0.00048644,8.0,16446.0,0.000541252288600351
7.0,36.0,0.0,2428.0,0.0,0.00030382888316499775,0.0,0.0,4961.0,8.707256576225396e-05,0.000165893,1.0,6028.0,0.00017645388951589093,7.3793e-05,2.0,27103.0,0.0001088805498427681,0.000182415,3.0,16446.0,0.00039771737316021054
7.0,37.0,0.0,2428.0,0.0,0.00018229732989899866,0.0,0.0,4961.0,5.224353945735238e-05,0.000165893,1.0,6028.0,0.00017222953370953455,7.3793e-05,2.0,27103.0,9.484552990566086e-05,6.0805e-05,1.0,16446.0,0.0002629524238961263
7.0,38.0,0.002883031,2428.0,7.0,0.001262590797939399,0.0,0.0,4961.0,3.1346123674411425e-05,0.000165893,1.0,6028.0,0.00016969492022572073,0.0,0.0,27103.0,5.6907317943396514e-05,0.000182415,3.0,16446.0,0.00023073745433767578
7.0,39.0,0.0,2428.0,0.0,0.0007575544787636394,0.0,0.0,4961.0,1.8807674204646855e-05,0.0,0.0,6028.0,0.00010181695213543243,0.0,0.0,27103.0,3.4144390766037906e-05,0.0,0.0,16446.0,0.00013844247260260547
7.0,40.0,0.000411862,2428.0,1.0,0.0006192774872581837,0.0,0.0,4961.0,1.1284604522788113e-05,0.0,0.0,6028.0,6.109017128125945e-05,0.0,0.0,27103.0,2.048663445962274e-05,0.0,0.0,16446.0,8.306548356156329e-05
7.0,41.0,0.0,2428.0,0.0,0.0003715664923549102,0.0,0.0,4961.0,6.770762713672868e-06,0.0,0.0,6028.0,3.665410276875567e-05,0.0,0.0,27103.0,1.2291980675773645e-05,0.0,0.0,16446.0,4.983929013693797e-05
7.0,42.0,0.0,2428.0,0.0,0.00022293989541294612,0.0,0.0,4961.0,4.06245762820372e-06,0.0,0.0,6028.0,2.19924616612534e-05,0.0,0.0,27103.0,7.375188405464186e-06,0.0,0.0,16446.0,2.990357408216278e-05
7.0,43.0,0.0,2428.0,0.0,0.00013376393724776766,0.0,0.0,4961.0,2.437474576922232e-06,0.0,0.0,6028.0,1.319547699675204e-05,0.0,0.0,27103.0,4.425113043278511e-06,0.0,0.0,16446.0,1.794214444929767e-05
7.0,44.0,0.0,2428.0,0.0,8.02583623486606e-05,0.0,0.0,4961.0,1.4624847461533393e-06,0.0,0.0,6028.0,7.917286198051224e-06,0.0,0.0,27103.0,2.655067825967107e-06,0.0,0.0,16446.0,1.0765286669578601e-05
7.0,45.0,0.0,2428.0,0.0,4.815501740919636e-05,0.0,0.0,4961.0,8.774908476920036e-07,0.0,0.0,6028.0,4.750371718830734e-06,0.0,0.0,27103.0,1.5930406955802641e-06,0.0,0.0,16446.0,6.4591720017471605e-06
7.0,46.0,0.0,2428.0,0.0,2.8893010445517816e-05,0.0,0.0,4961.0,5.264945086152021e-07,0.0,0.0,6028.0,2.8502230312984403e-06,0.0,0.0,27103.0,9.558244173481585e-07,0.0,0.0,16446.0,3.875503201048296e-06
7.0,47.0,0.0,2428.0,0.0,1.733580626731069e-05,0.0,0.0,4961.0,3.158967051691212e-07,0.0,0.0,6028.0,1.710133818779064e-06,0.0,0.0,27103.0,5.734946504088951e-07,0.0,0.0,16446.0,2.325301920628977e-06
7.0,48.0,0.0,2428.0,0.0,1.0401483760386414e-05,0.0,0.0,4961.0,1.8953802310147274e-07,0.0,0.0,6028.0,1.0260802912674384e-06,0.0,0.0,27103.0,3.44096790245337e-07,0.0,0.0,16446.0,1.3951811523773862e-06
7.0,49.0,0.0,2428.0,0.0,6.240890256231848e-06,0.0,0.0,4961.0,1.1372281386088363e-07,0.0,0.0,6028.0,6.15648174760463e-07,0.0,0.0,27103.0,2.0645807414720221e-07,0.0,0.0,16446.0,8.371086914264317e-07
7.0,50.0,0.0,2428.0,0.0,3.7445341537391087e-06,0.0,0.0,4961.0,6.823368831653017e-08,0.0,0.0,6028.0,3.6938890485627783e-07,0.0,0.0,27103.0,1.2387484448832133e-07,0.0,0.0,16446.0,5.02265214855859e-07
7.0,51.0,0.0,2428.0,0.0,2.246720492243465e-06,0.0,0.0,4961.0,4.0940212989918104e-08,0.0,0.0,6028.0,2.2163334291376668e-07,0.0,0.0,27103.0,7.43249066929928e-08,0.0,0.0,16446.0,3.013591289135154e-07
7.0,52.0,0.0,2428.0,0.0,1.348032295346079e-06,0.0,0.0,4961.0,2.4564127793950863e-08,0.0,0.0,6028.0,1.3298000574826e-07,0.0,0.0,27103.0,4.4594944015795674e-08,0.0,0.0,16446.0,1.8081547734810924e-07
8.0,1.0,0.0,2427.0,0.0,8.088193772076474e-07,0.0,0.0,4961.0,1.4738476676370518e-08,0.0,0.0,6028.0,7.9788003448956e-08,0.0,0.0,27103.0,2.6756966409477404e-08,0.0,0.0,16446.0,1.0848928640886553e-07
8.0,2.0,0.0,2427.0,0.0,4.852916263245884e-07,0.0,0.0,4886.0,8.84308600582231e-09,0.0,0.0,5960.0,4.78728020693736e-08,0.0,0.0,27141.0,1.6054179845686443e-08,0.0,0.0,16463.0,6.509357184531931e-08
8.0,3.0,0.0,2427.0,0.0,2.91174975794753e-07,0.0,0.0,4886.0,5.305851603493386e-09,0.0,0.0,5960.0,2.8723681241624156e-08,0.0,0.0,27141.0,9.632507907411865e-09,0.0,0.0,16463.0,3.905614310719159e-08
8.0,4.0,0.0,2427.0,0.0,1.7470498547685178e-07,0.0,0.0,4886.0,3.1835109620960315e-09,0.0,0.0,5960.0,1.7234208744974494e-08,0.0,0.0,27141.0,5.779504744447119e-09,0.0,0.0,16463.0,2.3433685864314953e-08
8.0,5.0,0.0,2427.0,0.0,1.0482299128611107e-07,0.0,0.0,4886.0,1.910106577257619e-09,0.0,0.0,5960.0,1.0340525246984697e-08,0.0,0.0,27141.0,3.467702846668271e-09,0.0,0.0,16463.0,1.4060211518588971e-08
8.0,6.0,0.0,2427.0,0.0,6.289379477166664e-08,0.0,0.0,4886.0,1.1460639463545713e-09,0.0,0.0,5960.0,6.204315148190818e-09,0.0,0.0,27141.0,2.0806217080009627e-09,0.0,0.0,16463.0,8.436126911153382e-09
8.0,7.0,0.0,2427.0,0.0,3.7736276862999985e-08,0.0,0.0,4886.0,6.876383678127428e-10,0.0,0.0,5960.0,3.7225890889144904e-09,0.0,0.0,27141.0,1.2483730248005775e-09,0.0,0.0,16463.0,5.061676146692029e-09
8.0,8.0,0.0,2427.0,0.0,2.264176611779999e-08,0.0,0.0,4886.0,4.1258302068764563e-10,0.0,0.0,5960.0,2.233553453348694e-09,0.0,0.0,27141.0,7.490238148803465e-10,0.0,0.0,16463.0,3.0370056880152174e-09
8.0,9.0,0.0,2427.0,0.0,1.3585059670679992e-08,0.0,0.0,4886.0,2.4754981241258736e-10,0.0,0.0,5960.0,1.3401320720092165e-09,0.0,0.0,27141.0,4.4941428892820785e-10,0.0,0.0,16463.0,1.8222034128091305e-09
8.0,10.0,0.0,2427.0,0.0,8.151035802407995e-09,0.0,0.0,4886.0,1.485298874475524e-10,0.0,0.0,5960.0,8.040792432055298e-10,0.0,0.0,27141.0,2.696485733569247e-10,6.0741999999999995e-05,1.0,16463.0,2.4297893322047687e-05
8.0,11.0,0.0,2427.0,0.0,4.890621481444797e-09,0.0,0.0,4886.0,8.911793246853144e-11,0.0,0.0,5960.0,4.824475459233179e-10,0.0,0.0,27141.0,1.617891440141548e-10,0.0,0.0,16463.0,1.4578735993228612e-05
8.0,12.0,0.0,2427.0,0.0,2.934372888866878e-09,0.0,0.0,4886.0,5.3470759481118865e-11,0.0,0.0,5960.0,2.894685275539907e-10,0.0,0.0,27141.0,9.707348640849289e-11,0.0,0.0,16463.0,8.747241595937168e-06
8.0,13.0,0.0,2427.0,0.0,1.7606237333201267e-09,0.0,0.0,4886.0,3.2082455688671315e-11,0.0,0.0,5960.0,1.7368111653239442e-10,0.0,0.0,27141.0,5.824409184509573e-11,0.0,0.0,16463.0,5.2483449575623e-06
8.0,14.0,0.000412031,2427.0,1.0,0.00016481345637423998,0.0,0.0,4886.0,1.924947341320279e-11,0.0,0.0,5960.0,1.0420866991943664e-10,0.0,0.0,27141.0,3.494645510705744e-11,0.0,0.0,16463.0,3.14900697453738e-06
8.0,15.0,0.0,2427.0,0.0,9.888807382454398e-05,0.0,0.0,4886.0,1.1549684047921673e-11,0.0,0.0,5960.0,6.252520195166198e-11,0.0,0.0,27141.0,2.096787306423446e-11,0.0,0.0,16463.0,1.889404184722428e-06
8.0,16.0,0.0,2427.0,0.0,5.9332844294726384e-05,0.0,0.0,4886.0,6.9298104287530034e-12,0.0,0.0,5960.0,3.7515121170997185e-11,0.0,0.0,27141.0,1.2580723838540677e-11,0.0,0.0,16463.0,1.1336425108334568e-06
8.0,17.0,0.000412031,2427.0,1.0,0.0002004121065768358,0.0,0.0,4886.0,4.1578862572518016e-12,0.0,0.0,5960.0,2.250907270259831e-11,0.0,0.0,27141.0,7.548434303124407e-12,6.0741999999999995e-05,1.0,16463.0,2.4976985506500075e-05
8.0,18.0,0.0012360939999999999,2427.0,3.0,0.0006146848639461015,0.0,0.0,4886.0,2.4947317543510807e-12,0.00033557,2.0,5960.0,0.0001342280135054436,7.368899999999999e-05,2.0,27141.0,2.947560452906058e-05,6.0741999999999995e-05,1.0,16463.0,3.9282991303900045e-05
8.0,19.0,0.000412031,2427.0,1.0,0.0005336233183676609,0.0,0.0,4886.0,1.4968390526106484e-12,0.0013422820000000002,8.0,5960.0,0.0006174496081032663,0.0008474260000000001,23.0,27141.0,0.0003566557627174364,0.000668165,11.0,16463.0,0.00029083579478234
8.0,20.0,0.001648125,2427.0,4.0,0.0009794239910205966,0.000204666,1.0,4886.0,8.186640089810344e-05,0.0,0.0,5960.0,0.00037046976486195974,0.0008842710000000001,24.0,27141.0,0.0005677018576304619,0.001032619,17.0,16463.0,0.000587549076869404
8.0,21.0,0.000824063,2427.0,2.0,0.000917279594612358,0.000409333,2.0,4886.0,0.00021285304053886208,0.0,0.0,5960.0,0.00022228185891717584,0.000700048,19.0,27141.0,0.000620640314578277,0.002125979,35.0,16463.0,0.0012029210461216423
